,fight_payout,choice_fstar,net_odds,choice_ev,choice_juice,choice_decimal_odds,per_fight_bankroll,sigma_portfolio_scaled,beta_post,event_net_odds,event_payout,bankroll_postevent,portfolio_fscaled,portfolio_sigma,mu_portfolio,sharpe_portfolio,choice_bet_sharpe,choice_bet_sigma,k,date,fighter_red,fighter_blue,choice_proba,red_proba,blue_proba,pred_winner,winner,choice_idx,open_red,open_blue,kelly_edge,parlay_net,parlay_net_odds,juice_open_red,juice_open_blue,juice_close1_red,juice_close1_blue,juice_close2_red,juice_close2_blue,close1_red,close1_blue,close2_red,close2_blue,red_accuracy,blue_accuracy,red_total,blue_total,red_correct,blue_correct,red_incorrect,blue_incorrect,choice_accuracy,choice_correct,choice_incorrect
10,245.47693212598384,0.04970724759620814,0.6451612903225803,0.24368726011473668,0.0145071671607929,1.6451612903225803,595.6613531072377,0.03634360570210023,1,1.5211301895364886,595.6613531072377,7654.602964262707,0.06955310994095688,0.2095275768434049,0.10454910159193329,0.4989753767355902,0.3063798829182623,0.31893509512376944,0.173454999335302,2023-05-13,anthony smith,johnny walker,0.755966765952095,0.244033234047905,0.755966765952095,0,0.0,0,135.0,-155.0,0.40098648183962293,-791.3027857409659,-1.0,0.0181400503538111,0.015235001794708,0.0420986201386763,0.0400269837260579,0.0067969587404982,0.0064305544870151,-107.0,-130.0,110.0,-116.0,58.82352941176471,70.0,17,10,10,7,7,3,70.0,7,3
11,185.89510854636072,0.05148505179931878,0.4716981132075473,0.012755234673787197,0.0145071671607929,1.4716981132075473,595.6613531072377,0.03634360570210023,1,1.5211301895364886,595.6613531072377,7654.602964262707,0.011924587157807883,0.2095275768434049,0.10454910159193329,0.4989753767355902,0.018353250684373778,0.04777844237936533,0.173454999335302,2023-05-13,daniel rodriguez,ian machado garry,0.6881541979193682,0.3118458020806318,0.6881541979193682,0,0.0,0,182.0,-212.0,0.06874743999022322,-791.3027857409659,-1.0,0.019742874240218,0.0143542343249754,0.0467119530481759,0.0289551118662008,0.0091313630741278,0.0058921111042758,210.0,-305.0,255.0,-275.0,50.0,100.0,6,1,3,1,3,0,100.0,1,0
12,0.0,0.0,0.0,-0.07615257635683362,0.0145071671607929,1.350877192982456,595.6613531072377,0.03634360570210023,1,1.5211301895364886,595.6613531072377,7654.602964262707,0.0,0.2095275768434049,0.10454910159193329,0.4989753767355902,0.0,0.0,0.173454999335302,2023-05-13,carlos ulberg,ihor potieria,0.6838870538657207,0.6838870538657207,0.3161129461342793,1,1.0,1,-285.0,245.0,0.0,-791.3027857409659,-1.0,0.0117042867869379,0.0184105259365705,0.02270214916483,0.0459015635066791,0.007423685477514,0.0139937600053522,-490.0,320.0,-435.0,380.0,66.66666666666666,100.0,3,2,2,2,1,0,66.66666666666666,2,1
13,0.0,0.0,0.0,-0.09740244314619936,0.0145071671607929,1.3076923076923077,595.6613531072377,0.03634360570210023,1,1.5211301895364886,595.6613531072377,7654.602964262707,0.0,0.2095275768434049,0.10454910159193329,0.4989753767355902,0.0,0.0,0.173454999335302,2023-05-13,tim means,alex morono,0.6902216611234946,0.3097783388765054,0.6902216611234946,0,0.0,0,275.0,-325.0,0.0,-791.3027857409659,-1.0,0.0196094724471568,0.011763076572451,0.039412674168866,0.0279273931712014,0.0079764350850802,0.0059124538038086,170.0,-230.0,188.0,-200.0,66.66666666666666,84.61538461538461,21,13,14,11,7,2,84.61538461538461,11,2
14,-410.81354094569065,0.05366882421775096,-1.0,0.22325378721276296,0.0145071671607929,1.5714285714285714,595.6613531072377,0.03634360570210023,1,1.5211301895364886,595.6613531072377,7654.602964262707,0.07225045866317632,0.2095275768434049,0.10454910159193329,0.4989753767355902,0.2976498466068609,0.3124258489543208,0.173454999335302,2023-05-13,cody stamann,douglas silva de andrade,0.7784342282263037,0.7784342282263037,0.2215657717736963,1,0.0,1,-175.0,150.0,0.4165371937392855,-791.3027857409659,-1.0,0.016106388422954,0.0202572479406822,0.0318698323703832,0.0392764126889053,0.0111557920389869,0.0133540118825816,-175.0,130.0,-155.0,140.0,80.0,63.63636363636363,10,11,8,7,2,4,80.0,8,2
15,169.963795609949,0.07882465978082713,0.2816901408450705,0.1065368442345449,0.0145071671607929,1.2816901408450705,595.6613531072377,0.03634360570210023,1,1.5211301895364886,595.6613531072377,7654.602964262707,0.0717983182632108,0.2095275768434049,0.10454910159193329,0.4989753767355902,0.19917016067822865,0.221412943087303,0.173454999335302,2023-05-13,karl williams,chase sherman,0.8633419334137657,0.8633419334137657,0.1366580665862342,1,1.0,1,-355.0,290.0,0.4139305211054717,-791.3027857409659,-1.0,0.0133970254228662,0.0232330112071705,0.0231736516692425,0.0450081665125755,0.011520645283363,0.0210374942515207,-450.0,300.0,-400.0,330.0,100.0,54.54545454545454,1,11,1,6,0,5,100.0,1,0
16,0.0,0.0,0.0,-0.11752703985415175,0.0145071671607929,1.4,595.6613531072377,0.03634360570210023,1,1.5211301895364886,595.6613531072377,7654.602964262707,0.0,0.2095275768434049,0.10454910159193329,0.4989753767355902,0.0,0.0,0.173454999335302,2023-05-13,ji yeon kim,mandy bohm,0.630337828675606,0.630337828675606,0.369662171324394,1,0.0,1,-250.0,210.0,0.0,-791.3027857409659,-1.0,0.0148558191630255,0.0220105402839789,0.0292048521890331,0.044044767293463,1.5698553568199713e-13,-1.571520691356909e-13,-265.0,188.0,-225.0,225.0,42.857142857142854,0.0,7,2,3,0,4,2,42.857142857142854,3,4
17,246.86925418699545,0.04031385679629007,0.8,0.14950810351352906,0.0145071671607929,1.8,595.6613531072377,0.03634360570210023,1,1.5211301895364886,595.6613531072377,7654.602964262707,0.03877069841703012,0.2095275768434049,0.10454910159193329,0.4989753767355902,0.1666193462757296,0.20056544396854506,0.173454999335302,2023-05-13,bryan battle,gabe green,0.6386156130630717,0.6386156130630717,0.3613843869369283,1,1.0,1,-125.0,105.0,0.22352021311350814,-791.3027857409659,-1.0,0.0209693281226405,0.0223911054816955,0.0374537513088538,0.0334794138866062,0.0061374951931404,0.0055084675397788,108.0,-144.0,124.0,-130.0,100.0,100.0,3,1,3,1,0,0,100.0,3,0
18,0.0,0.0,0.0,-0.09372666692326159,0.0145071671607929,1.625,595.6613531072377,0.03634360570210023,1,1.5211301895364886,595.6613531072377,7654.602964262707,0.0,0.2095275768434049,0.10454910159193329,0.4989753767355902,0.0,0.0,0.173454999335302,2023-05-13,matt brown,court mcgee,0.5577066665087621,0.5577066665087621,0.4422933334912379,1,1.0,1,-160.0,140.0,0.0,-791.3027857409659,-1.0,0.0145071671607929,0.0175441148904891,0.0422095328216678,0.0296533748621354,0.0092371282497732,0.0066358876232425,170.0,-235.0,200.0,-215.0,52.38095238095239,33.33333333333333,21,3,11,1,10,2,52.38095238095239,11,10
19,198.4273116179791,0.05985571171633986,0.4444444444444444,0.14720382353376532,0.0237310350803844,1.4444444444444444,1070.7006405822021,0.03634360570210023,1,3.03272420375696,1070.7006405822021,7458.961531628979,0.09961357879973026,0.13246783034154871,0.04803956194009913,0.36265077956086567,0.22008114412591984,0.24284949786649634,0.27435797512795085,2023-05-20,diego ferreira,michael johnson,0.7942180316772222,0.7942180316772222,0.2057819683227778,1,1.0,1,-225.0,190.0,0.3630788525585014,1060.5782885020421,1.2941176470588238,0.0153963024902878,0.021738976024301,0.0370842431976682,0.0434166512567147,6.672440377997192e-14,-6.666889262874065e-14,-160.0,115.0,-135.0,135.0,50.0,54.166666666666664,8,24,4,13,4,11,50.0,4,4
20,0.0,0.08017001055960138,0.0,-0.0026185093870353393,0.0237310350803844,1.1666666666666667,1070.7006405822021,0.03634360570210023,1,3.03272420375696,1070.7006405822021,7458.961531628979,0.02199528176311867,0.13246783034154871,0.04803956194009913,0.36265077956086567,-0.0061548818789675655,0.03410722241906809,0.27435797512795085,2023-05-20,natalia silva,victoria leonardo,0.8548984205253982,0.8548984205253982,0.1451015794746017,1,1.0,1,-600.0,425.0,0.08017001055960138,1060.5782885020421,1.2941176470588238,0.0148911162128596,0.0327279314061878,0.0161328480572771,0.0498012178767889,0.0070438589398639,0.0179561410601359,-1200.0,600.0,-900.0,700.0,100.0,50.0,1,2,1,1,0,1,100.0,1,0
21,0.0,0.0,0.0,-0.06831153184502359,0.0237310350803844,1.392156862745098,1070.7006405822021,0.03634360570210023,1,3.03272420375696,1070.7006405822021,7458.961531628979,0.0,0.13246783034154871,0.04803956194009913,0.36265077956086567,0.0,0.0,0.27435797512795085,2023-05-20,edmen shahbazyan,anthony hernandez,0.6692410123366732,0.3307589876633268,0.6692410123366732,0,0.0,0,215.0,-255.0,0.0,1060.5782885020421,1.2941176470588238,0.0214352794901065,0.0143348971251405,0.0417927029807088,0.0303226816346757,0.0055012059829431,0.0041457166487373,160.0,-220.0,184.0,-192.0,75.0,75.0,8,4,6,3,2,1,75.0,3,1
22,0.0,0.0,0.0,-0.07680036602316209,0.0237310350803844,1.5555555555555556,1070.7006405822021,0.03634360570210023,1,3.03272420375696,1070.7006405822021,7458.961531628979,0.0,0.13246783034154871,0.04803956194009913,0.36265077956086567,0.0,0.0,0.27435797512795085,2023-05-20,andre fialho,joaquin buckley,0.5934854789851101,0.4065145210148899,0.5934854789851101,0,0.0,0,155.0,-180.0,0.0,1060.5782885020421,1.2941176470588238,0.0196241763171906,0.0153898292850502,0.038295905858473,0.0268329950913234,0.0101696822963359,0.0073857269641423,175.0,-235.0,194.0,-210.0,25.0,62.5,4,8,1,5,3,3,62.5,5,3
23,198.58142689262147,0.050051616565529505,0.5319148936170213,0.10866668129369728,0.0237310350803844,1.5319148936170213,1070.7006405822021,0.03634360570210023,1,3.03272420375696,1070.7006405822021,7458.961531628979,0.07366931037038092,0.13246783034154871,0.04803956194009913,0.36265077956086567,0.14624727671450166,0.1995159550723321,0.27435797512795085,2023-05-20,mackenzie dern,angela hill,0.7237129725111635,0.7237129725111635,0.2762870274888365,1,1.0,1,-188.0,140.0,0.2685152867746023,1060.5782885020421,1.2941176470588238,0.0304849567433922,0.0389594877010522,0.0276369667218073,0.034258584535446,0.0106300382942201,0.0129178423965176,-175.0,135.0,-160.0,145.0,66.66666666666666,71.42857142857143,9,14,6,10,3,4,66.66666666666666,6,3
24,0.0,0.0,0.0,-0.026264209374422587,0.0237310350803844,1.5,1070.7006405822021,0.03634360570210023,1,3.03272420375696,1070.7006405822021,7458.961531628979,0.0,0.13246783034154871,0.04803956194009913,0.36265077956086567,0.0,0.0,0.27435797512795085,2023-05-20,emily ducote,loopy godinez,0.6491571937503849,0.350842806249615,0.6491571937503849,0,0.0,0,170.0,-200.0,0.0,1060.5782885020421,1.2941176470588238,0.0211927359067407,0.0158443011302963,0.042575627637769,0.0364402653316124,0.0079027563129798,0.0069649213557683,115.0,-159.0,128.0,-136.0,50.0,100.0,2,1,1,1,1,0,100.0,1,0
25,0.0,0.0,0.0,-0.1856946268772045,0.0237310350803844,1.434782608695652,1070.7006405822021,0.03634360570210023,1,3.03272420375696,1070.7006405822021,7458.961531628979,0.0,0.13246783034154871,0.04803956194009913,0.36265077956086567,0.0,0.0,0.27435797512795085,2023-05-20,orion cosce,gilbert urbina,0.5675461691461908,0.5675461691461908,0.4324538308538092,1,0.0,1,-230.0,195.0,0.0,1060.5782885020421,1.2941176470588238,0.0148153165095695,0.0211374313075851,0.0508711253271327,0.0492299869074478,-0.0058975671206943,-0.0057168347376098,-115.0,-130.0,110.0,-105.0,50.0,0.0,2,1,1,0,1,1,50.0,1,1
26,219.45665720440505,0.050017192831132824,0.5882352941176472,0.16885762125531617,0.0237310350803844,1.5882352941176472,1070.7006405822021,0.03634360570210023,1,3.03272420375696,1070.7006405822021,7458.961531628979,0.08727924549475449,0.13246783034154871,0.04803956194009913,0.36265077956086567,0.2197801075499795,0.2444137754936021,0.27435797512795085,2023-05-20,ilir latifi,rodrigo nascimento,0.7359473911607546,0.2640526088392455,0.7359473911607546,0,0.0,0,145.0,-170.0,0.31812177303776407,1060.5782885020421,1.2941176470588238,0.0209202087040684,0.0168726862316835,0.0379213858088197,0.0287452808578468,0.0105701215078058,0.0082268709733971,150.0,-200.0,166.0,-180.0,60.0,33.33333333333333,10,3,6,1,4,2,33.33333333333333,1,2
27,241.14544332208618,0.0375023671951462,0.8620689655172411,0.028029484743639033,0.0237310350803844,1.862068965517241,1070.7006405822021,0.03634360570210023,1,3.03272420375696,1070.7006405822021,7458.961531628979,0.021540529089278133,0.13246783034154871,0.04803956194009913,0.36265077956086567,0.030052269679391393,0.07322790584591955,0.27435797512795085,2023-05-20,chase hooper,nick fiore,0.5520899084734359,0.5520899084734359,0.4479100915265641,1,1.0,1,-116.0,-104.0,0.07851249477706049,1060.5782885020421,1.2941176470588238,0.02310992352528,0.0237310350803844,0.0415743006321754,0.0382576321409336,0.0054777699247609,0.0050930545995517,100.0,-138.0,115.0,-120.0,50.0,100.0,6,1,3,1,3,0,50.0,3,3
28,213.0898015451105,0.047137684121109295,0.606060606060606,0.09771471333131782,0.0237310350803844,1.606060606060606,1070.7006405822021,0.03634360570210023,1,3.03272420375696,1070.7006405822021,7458.961531628979,0.05236967654893933,0.13246783034154871,0.04803956194009913,0.36265077956086567,0.12481847931673185,0.14943192038383205,0.27435797512795085,2023-05-20,takashi sato,themba gorimbo,0.683482746036481,0.3165172539635191,0.683482746036481,0,0.0,0,145.0,-165.0,0.1908808246762864,1060.5782885020421,1.2941176470588238,0.0169758313451285,0.0138289433949562,0.0453752743132196,0.0414015851909125,0.0010709543730063,0.0009858123896429,100.0,-142.0,120.0,-121.0,100.0,100.0,5,1,5,1,0,0,100.0,1,0
29,0.0,0.04322640949713174,0.0,-0.002973322008552548,0.0237310350803844,1.9615384615384617,1070.7006405822021,0.03634360570210023,1,3.03272420375696,1070.7006405822021,7458.961531628979,0.011859510181684688,0.13246783034154871,0.04803956194009913,0.36265077956086567,-0.0030276996351257563,0.04245006116770507,0.27435797512795085,2023-05-20,karolina kowalkiewicz,vanessa demopoulos,0.508288110348581,0.4917118896514189,0.508288110348581,0,1.0,0,-116.0,-104.0,0.04322640949713174,1060.5782885020421,1.2941176470588238,0.02310992352528,0.0237310350803844,0.0369129536325693,0.0410558588424407,0.0074217884236674,0.0082460533311308,-144.0,105.0,-130.0,122.0,80.0,25.0,10,4,8,1,2,3,25.0,1,3
30,0.0,0.03841486698092743,0.0,-0.0016784999620273466,0.0237995764494319,1.5555555555555556,709.5516927606504,0.03634360570210024,1,2.2134793505502888,709.5516927606504,9590.240460713223,0.00803849290807606,0.17368116071245107,0.07857513801162447,0.45241025387730194,-0.0022305524985139925,0.028907345965508004,0.20925473754906104,2023-06-03,daniel santos,johnny munoz,0.6417781071672681,0.3582218928327319,0.6417781071672681,0,1.0,0,155.0,-180.0,0.03841486698092743,2400.067971303756,3.5,0.0196241763171906,0.0153898292850502,0.031307892089832,0.0449448312217145,1.4011014570769478e-13,-1.4011014570769478e-13,-240.0,170.0,-200.0,200.0,0.0,50.0,2,2,0,1,2,1,50.0,1,1
31,224.90903310149264,0.05393929153836487,0.4347826086956521,0.021805625028186615,0.0237995764494319,1.434782608695652,709.5516927606504,0.03634360570210024,1,2.2134793505502888,709.5516927606504,9590.240460713223,0.019759276075665275,0.17368116071245107,0.07857513801162447,0.45241025387730194,0.03261908661410408,0.06312370385370113,0.20925473754906104,2023-06-03,damon blackshear,luan lacerda,0.7121675568378271,0.7121675568378271,0.2878324431621729,1,1.0,1,-230.0,195.0,0.09442689951539374,2400.067971303756,3.5,0.0148153165095695,0.0211374313075851,0.0505224483044395,0.0431830641025305,-0.0009891397567385,-0.0008768103850737,111.0,-163.0,132.0,-131.0,100.0,100.0,1,1,1,1,0,0,100.0,1,0
32,400.3959295575547,0.027833569012010458,1.5,0.2650409563221304,0.0237995764494319,2.5,709.5516927606504,0.03634360570210024,1,2.2134793505502888,709.5516927606504,9590.240460713223,0.04260063947821295,0.17368116071245107,0.07857513801162447,0.45241025387730194,0.21841449036093308,0.24704289125719714,0.20925473754906104,2023-06-03,elise reed,jinh yu frey,0.5060163825288522,0.5060163825288522,0.4939836174711478,1,1.0,1,150.0,-175.0,0.20358267620213363,2400.067971303756,3.5,0.0202572479406822,0.016106388422954,0.0533667010142747,0.0588284209369449,-0.0099391514307929,-0.0107326831945299,-150.0,-105.0,-115.0,125.0,0.0,25.0,3,4,0,1,3,3,0.0,0,3
33,335.04246910540087,0.04366971694791111,0.8,0.3167161981446093,0.0237995764494319,1.8,709.5516927606504,0.03634360570210024,1,2.2134793505502888,709.5516927606504,9590.240460713223,0.08853846900141991,0.17368116071245107,0.07857513801162447,0.45241025387730194,0.35926895628842725,0.3729986774167166,0.20925473754906104,2023-06-03,andrei arlovski,dontale mayes,0.7315089989692274,0.2684910010307726,0.7315089989692274,0,0.0,0,105.0,-125.0,0.42311333085427294,2400.067971303756,3.5,0.0223911054816955,0.0209693281226405,0.0660496298351206,0.0612409956381492,-0.0146444398019863,-0.0139018930921727,-113.0,-148.0,120.0,-107.0,47.82608695652174,100.0,23,4,11,4,12,0,100.0,4,0
34,-354.1291114343747,0.036925988757537186,-1.0,0.12724150983951255,0.0237995764494319,1.9090909090909087,709.5516927606504,0.03634360570210024,1,2.2134793505502888,709.5516927606504,9590.240460713223,0.03785829952280754,0.17368116071245107,0.07857513801162447,0.45241025387730194,0.13305292177597722,0.17301756737594323,0.20925473754906104,2023-06-03,abubakar nurmagomedov,elizeu zaleski dos santos,0.5904598384873638,0.5904598384873638,0.4095401615126361,1,0.0,1,-110.0,-110.0,0.18091967697472766,2400.067971303756,3.5,0.0238095238095238,0.0238095238095238,0.0776525903115431,0.0764961936655668,-0.0349177950081741,-0.034346274255895,-133.0,-140.0,120.0,110.0,66.66666666666666,40.0,3,10,2,4,1,6,66.66666666666666,2,1
35,260.08010911176075,0.051526571136214824,0.5263157894736841,0.10600420680879363,0.0237995764494319,1.526315789473684,709.5516927606504,0.03634360570210024,1,2.2134793505502888,709.5516927606504,9590.240460713223,0.04870560317083888,0.17368116071245107,0.07857513801162447,0.45241025387730194,0.1451564134382473,0.16997713251256294,0.20925473754906104,2023-06-03,alex caceres,daniel pineda,0.7246234458402442,0.7246234458402442,0.2753765541597558,1,1.0,1,-190.0,165.0,0.2327574693950217,2400.067971303756,3.5,0.0140896311984247,0.0184412731607164,0.0404994785535749,0.0551637867525474,-0.0058281467255499,-0.0073993665019633,-220.0,145.0,-170.0,180.0,72.22222222222221,25.0,18,8,13,2,5,6,72.22222222222221,13,5
36,-482.4362395985551,0.05030491587514131,-1.0,0.003108258993444468,0.0237995764494319,1.4878048780487805,709.5516927606504,0.03634360570210024,1,2.2134793505502888,709.5516927606504,9590.240460713223,0.01054391780999784,0.17368116071245107,0.07857513801162447,0.45241025387730194,0.004398035276698871,0.035611084761832335,0.20925473754906104,2023-06-03,kai kara france,amir albazi,0.674220305225102,0.674220305225102,0.325779694774898,1,0.0,1,-205.0,175.0,0.05038795266236567,2400.067971303756,3.5,0.0151972403609571,0.02057027081639,0.0447537359475032,0.0419094711100993,-3.1530333899354446e-14,3.164135620181696e-14,-105.0,-135.0,115.0,-115.0,75.0,100.0,8,2,6,2,2,0,75.0,6,2
37,325.6895029173713,0.03565854051982837,0.9523809523809523,0.0639933292563083,0.0237995764494319,1.9523809523809523,709.5516927606504,0.03634360570210024,1,2.2134793505502888,709.5516927606504,9590.240460713223,0.023140790559206106,0.17368116071245107,0.07857513801162447,0.45241025387730194,0.06539044743236538,0.10822392693032004,0.20925473754906104,2023-06-03,philipe lins,maxim grishin,0.5449721930337189,0.5449721930337189,0.4550278069662811,1,1.0,1,-105.0,-115.0,0.11058669844347303,2400.067971303756,3.5,0.0237995764494319,0.0232792664320201,0.0527092884412548,0.0472907115587453,-0.010346788412234,-0.0094160574375683,100.0,-150.0,130.0,-120.0,66.66666666666666,100.0,3,3,2,3,1,0,66.66666666666666,2,1
