proba_fair_close1_diff,proba_fair_open_diff,reach_diff,sub_att_pm_red,sub_att_pm_blue,ratio_control_diff,td_landed_pm_diff,ratio_td_diff,adjusted_td_red,adjusted_td_blue,sig_str_absorbed_total_diff,sig_str_accuracy_pct_diff,sig_str_defense_pct_diff,adjusted_sig_str_blue,adjusted_sig_str_red,win_pct_red,win_pct_blue,win_streak_diff,lose_streak_diff,elo_red,elo_blue,elo_pred,age_red,age_blue,dec_fair_close1_red,dec_fair_close1_blue,dec_close1_red,dec_close1_blue,fighter_red,fighter_blue,winner,date,open_red,open_blue,close1_red,close1_blue,close2_red,close2_blue,num_wins_red,num_wins_blue,num_losses_red,num_losses_blue,source_index,walk_forward_month,proba_red,proba_blue,risk_proba_red,risk_proba_blue,proba_se,pred_winner,best_mdd,best_N,best_z,best_moneyline_min_american,best_moneyline_max_american,best_alpha,best_heavy_parlay_mdd,best_mdd_parlay,best_N_parlay,best_heavy_favorite_cutoff,best_heavy_parlay_max_legs
-0.0439281104268451,0.1985727994192527,8.0,0.1004864396966482,0.067251530475082,0.4429587309210083,0.0651788218874936,0.2772961254403577,-1.4740368118808571,-2.6030414881915203,541.0,-0.0319029618530342,0.0117980668256925,-0.7515452133498648,0.5361576965689865,0.631578947368421,1.0,-3.0,0.0,1681.4832911554977,1635.8076010513353,1,30.0,27.0,2.091892902418577,1.9158407365639696,1.869565217391304,1.7352941176470589,kevin holland,jack della maddalena,0.0,2023-09-16,-162.0,136.0,-115.0,-136.0,110.0,-105.0,12.0,5.0,7.0,0.0,3710,2023-09,0.5206061264297858,0.47939387357021424,0.5203396487776766,0.4796603512223234,0.04407264085619046,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
0.4141340520411515,0.3758119048397237,5.0,0.0,0.1256772999773407,-0.880391512330869,-0.3270795168654057,-1.2877377667778769,-3.398191788539061,-0.1109004159241838,-330.0,0.0081085606080789,0.0331733829632512,0.0537397342108479,-0.921405176797361,1.0,0.2857142857142857,0.0,0.0,1530.3933175776642,1397.6429977364098,1,26.0,32.0,1.414293077175543,3.4137502050903983,1.3636363636363638,3.0,fernando padilla,kyle nelson,0.0,2023-09-16,-250.0,185.0,-275.0,200.0,-250.0,220.0,1.0,2.0,0.0,5.0,3711,2023-09,0.7287027274908481,0.2712972725091519,0.7307923994212876,0.2692076005787124,0.03625291166343848,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
0.0599807914972138,0.0514195028757657,-3.0,0.1129272583606058,0.0,0.8256935073053739,0.1464167204491674,1.021710878679467,6.999999999999999,2.846122692356668,-94.0,0.0763340894389849,-0.0271246715567178,2.0489073459757283,0.1324519422961325,1.0,0.75,2.0,0.0,1594.896776422203,1554.7695582133224,1,29.0,34.0,1.886826644447978,2.127616097532194,1.7692307692307692,1.970873786407767,tracy cortez,jasmine jasudavicius,1.0,2023-09-16,-127.0,-104.0,-130.0,-103.0,-118.0,110.0,4.0,3.0,0.0,1.0,3712,2023-09,0.695658170764611,0.304341829235389,0.6995685150320852,0.30043148496791483,0.03220050640262247,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
-0.1286957864883666,-0.0448516393142113,3.0,0.0915381337747789,0.0671047262639014,-0.3265310145633245,0.4261678465397939,1.097837043297444,0.4873742826832729,-2.4780205552362,-244.0,-0.106040235609629,0.0883924494954865,0.7437230737654136,-0.1903258254005192,0.7,0.4545454545454545,0.0,0.0,1575.116866149307,1562.2832527427618,1,28.0,27.0,2.295409535481716,1.771956645840295,2.1,1.6666666666666663,ricardo ramos,charles jourdain,0.0,2023-09-23,-105.0,-125.0,110.0,-150.0,125.0,-135.0,7.0,5.0,3.0,6.0,3713,2023-09,0.4704538397481476,0.5295461602518524,0.4665771723865129,0.5334228276134871,0.03279494954143374,0,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
0.1374757875170165,0.2175691055002651,1.0,0.0,0.0309326263062372,-0.3017178018245969,-0.9235706961834372,-2.2629897321177697,-2.219155074224814,6.055755715081663,230.0,0.0065977016531618,-0.0859181175404011,0.6946010522720972,1.045051882754853,0.75,0.7142857142857143,-1.0,1.0,1612.615049773627,1608.9010116217253,1,30.0,32.0,1.7582791844438097,2.3187754860150758,1.6451612903225803,2.1,rafael fiziev,mateusz gamrot,0.0,2023-09-23,-174.0,136.0,-155.0,110.0,-130.0,125.0,6.0,5.0,2.0,2.0,3714,2023-09,0.5190229462910109,0.48097705370898913,0.5134680551579337,0.4865319448420663,0.03429652195783438,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
0.5505773378511907,0.5027764431475072,3.0,0.0404762014314651,0.0789125505628008,-0.6334905454437905,-0.2465176122022661,-1.2513488716920471,-2.5352679193243954,2.017544558164816,-338.0,0.0246842191834185,0.0456867093575852,0.2970316200393214,0.5960346508531014,0.5454545454545454,0.4615384615384615,0.0,-1.0,1585.8019849324205,1481.4682047276467,1,36.0,37.0,1.2898421453596276,4.45015387171948,1.238095238095238,3.5,marina rodriguez,michelle waterson gomez,1.0,2023-09-23,-350.0,240.0,-420.0,250.0,-325.0,325.0,6.0,6.0,5.0,7.0,3715,2023-09,0.8046921107509377,0.19530788924906228,0.8104731182919391,0.18952688170806087,0.022999757925520725,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
0.3138007648988281,0.2758427716176394,10.0,0.0599786437599143,0.2577570084825512,-1.068202951654897,-0.1844396314405814,-1.1347694731473243,-2.8556313895217387,1.1220004335903686,-22.0,0.0267152487421538,-0.017039442409072,0.6381213968739408,-1.62458723734081,0.8,0.3333333333333333,0.0,0.0,1566.9694328553055,1479.9962070364695,1,29.0,26.0,1.522300833912221,2.9146054056809376,1.4444444444444444,2.55,bryan battle,aj fletcher,1.0,2023-09-23,-200.0,150.0,-225.0,155.0,-190.0,180.0,4.0,1.0,1.0,2.0,3716,2023-09,0.6318735213188971,0.36812647868110293,0.6307751318437395,0.36922486815626054,0.03843752878557992,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
0.3264378614845746,0.0448516393142113,-1.0,0.2807190568706967,0.0092776901853872,1.1085852436048398,0.4880670094072851,0.6756578308614203,3.797278402633239,-0.5417868848732712,-548.0,0.0719242912801181,-0.0473336609404161,0.4589409584032168,-0.467128841960239,0.8571428571428571,0.6428571428571429,-2.0,1.0,1606.649616761462,1603.844358059152,1,28.0,32.0,1.5077977326141472,2.9692880368960903,1.4444444444444444,2.65,bryce mitchell,dan ige,1.0,2023-09-23,-125.0,-105.0,-225.0,165.0,-200.0,185.0,6.0,9.0,1.0,5.0,3717,2023-09,0.7684540026467326,0.23154599735326742,0.7700378301160081,0.22996216988399187,0.026878956177004264,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
0.6930184186891696,0.5900163330251511,1.0,0.0805570521813259,0.1848320153187602,1.1663413663945184,1.1538422404205029,1.5066062756270877,7.0,2.948964287379636,66.0,0.048847868901976,-0.0025392262683017,-1.5985816937705557,1.5359313387210118,0.6,0.3333333333333333,1.0,-3.0,1535.8290283390245,1444.3285941575748,1,28.0,29.0,1.1813220564655833,6.515048855569364,1.1538461538461535,5.0,jacob malkoun,cody brundage,0.0,2023-09-23,-450.0,300.0,-650.0,400.0,-590.0,460.0,3.0,2.0,2.0,4.0,3718,2023-09,0.8719703327056616,0.1280296672943384,0.8760164359479171,0.12398356405208288,0.023207073292278866,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
0.5707100188501939,0.4141340520411515,4.0,0.0,0.0590578913927528,0.0929018599303664,-0.1037169291835579,-0.0290269978646051,-3.4914139931414283,-2.362279211940646,-1.0,0.044933272631552,-0.0141641960653764,-1.844120250187864,1.5203541991931098,0.5,0.25,0.0,0.0,1497.5126835588271,1453.064800773584,1,29.0,31.0,1.2733095071641929,4.658855523819166,1.2173913043478262,3.5,mizuki,hannah goldy,1.0,2023-09-23,-275.0,200.0,-460.0,250.0,-345.0,360.0,1.0,1.0,1.0,3.0,3719,2023-09,0.7585606260524272,0.24143937394757276,0.7615022844885853,0.23849771551141474,0.022711059316360697,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
-0.2089876079865062,-0.3239971587675256,1.0,0.0189560657922166,0.0,-0.0966503566681988,0.3407299806452942,0.1408817802778603,2.4739503784108927,-2.860069264088587,704.0,0.0870442271663875,-0.0184651689058441,-0.5610973622528552,0.6016647977990914,0.5185185185185185,0.3333333333333333,0.0,0.0,1510.7035240069397,1465.7356639477007,1,39.0,29.0,2.528405395658937,1.6542766747881523,2.3,1.5714285714285714,tim means,andre fialho,1.0,2023-09-23,163.0,-225.0,130.0,-175.0,145.0,-164.0,14.0,2.0,13.0,4.0,3720,2023-09,0.3774175822333147,0.6225824177666853,0.3754234328029967,0.6245765671970033,0.03756414392184355,0,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
-0.0194317453474345,0.1286957864883666,-2.0,0.0,0.2419385225868573,-0.9070790267224308,-0.1223562378829518,0.2468051690260939,-0.679223528673403,2.390218227464864,209.0,0.0792488353687721,-0.0428824209351808,-1.0459873102017472,0.2639979774755142,0.4,0.4,0.0,0.0,1474.9859527288468,1475.9612108235035,0,30.0,30.0,2.039633641524158,1.961877299905328,1.862068965517241,1.8,aoriqileng,johnny munoz,1.0,2023-10-07,-150.0,110.0,-116.0,-125.0,100.0,-102.0,2.0,2.0,3.0,3.0,3721,2023-10,0.5310257489711764,0.4689742510288236,0.5360305057281092,0.4639694942718908,0.02835962368594042,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
-0.4358374364685405,-0.2758427716176394,1.0,0.0524916091916843,0.0,-0.8353193524608897,-0.2416368141815561,-0.8104640000017094,-1.933122109703601,7.0,123.0,0.0223891795119598,0.0707824354883791,-0.6798962352104648,-1.4140353582794063,0.6,0.0,0.0,1.0,1516.3729154252492,1476.6178002210709,1,32.0,24.0,3.545077481711482,1.392915346265817,3.0,1.3333333333333333,nate maness,mateus mendonca,1.0,2023-10-07,150.0,-200.0,200.0,-300.0,240.0,-250.0,3.0,0.0,2.0,1.0,3722,2023-10,0.23572773696758803,0.7642722630324119,0.2346590460788163,0.7653409539211837,0.03589228186957919,0,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
0.1397915716108548,0.1715844651254686,-4.0,0.0660396847486585,0.0,-0.4932721142237766,-0.0409948484372212,-0.6186625735178184,-1.275883553065412,1.569737525020811,700.0,0.0120966941824806,-0.0017455888924202,1.9475926402871029,0.9739519555043744,0.5333333333333333,0.4,2.0,0.0,1545.0071938662618,1477.9716653219564,1,37.0,27.0,1.7547067813226782,2.325017907282385,1.6134969325153374,2.05,karolina kowalkiewicz,diana belbita,1.0,2023-10-07,-163.0,120.0,-163.0,105.0,-135.0,130.0,8.0,2.0,7.0,3.0,3723,2023-10,0.46944367296112877,0.5305563270388712,0.46691752393359137,0.5330824760664086,0.038502534918657544,0,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
-0.588047231103831,-0.3353401231014288,-3.0,0.0758413455670763,0.1870182774450725,-0.3986849474284257,-0.2324904935303293,-0.6233163344543595,0.4893985663871957,1.4576384205449615,322.0,-0.0436258404530351,-0.0865740154358134,-0.6392043546329929,-0.2512705926970523,0.6,0.5,0.0,0.0,1525.6713627651245,1499.5804728029857,1,35.0,30.0,4.854925493907996,1.25940838586383,3.9,1.21978021978022,vanessa demopoulos,kanako murata,1.0,2023-10-07,180.0,-218.0,290.0,-455.0,320.0,-385.0,3.0,1.0,2.0,1.0,3724,2023-10,0.21456291293484525,0.7854370870651548,0.2081061800526211,0.7918938199473788,0.023572342041663495,0,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
0.6119967207553861,0.5027764431475072,0.0,0.0039775518336452,0.0898595596622693,-0.0222518839791486,-0.0088977341004428,0.0705016764226232,-2.451639197599312,-2.206778339717509,358.0,-0.029041577373774,0.0270946117673088,0.2380916685224753,0.1839413391568874,0.5714285714285714,0.4444444444444444,0.0,0.0,1583.1729448163903,1439.5998612554406,1,34.0,34.0,1.2406973129962662,5.154595610361103,1.2,4.0,drew dober,ricky glenn,1.0,2023-10-07,-350.0,240.0,-500.0,300.0,-400.0,360.0,12.0,4.0,9.0,5.0,3725,2023-10,0.7643530517304147,0.23564694826958532,0.7672689784890913,0.23273102151090874,0.022411182906214418,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
0.0330540839872017,-0.0951914203697092,-1.0,0.0400788362632514,0.0533877619490241,-0.1405023770366438,-0.0195988661579095,0.4754745106879446,0.1367531957764663,0.3186658227735135,108.0,-0.0887080603963246,0.099709054322594,1.4832456514730714,0.6008278115203207,0.5454545454545454,0.5714285714285714,0.0,0.0,1548.3887487449765,1542.2674531295152,1,31.0,34.0,1.9360070600376984,2.068368009916212,1.8,1.9090909090909087,alexander hernandez,bill algeo,0.0,2023-10-07,105.0,-138.0,-125.0,-110.0,-115.0,105.0,6.0,4.0,5.0,3.0,3726,2023-10,0.5626850907621244,0.43731490923787564,0.5642305082399445,0.4357694917600555,0.024591110887110305,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
0.1982773704127993,-0.1007255093162716,1.0,0.1134235352459533,0.0,0.97091694979176,0.1852189949909243,0.5608511900491358,4.311863749377356,0.8089911131235389,-440.0,-0.0811278601723724,-0.0607598333234715,0.3727897641810721,-0.6592018636195418,0.5,0.6153846153846154,-1.0,2.0,1569.919940956545,1544.9022720545297,1,28.0,31.0,1.6690626472492025,2.49462834924565,1.5555555555555556,2.2,montana de la rosa,jj aldrich,0.0,2023-10-07,110.0,-135.0,-180.0,120.0,-150.0,155.0,5.0,8.0,5.0,5.0,3727,2023-10,0.6780754939492152,0.3219245060507848,0.6792206196860079,0.3207793803139921,0.04000858268203689,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
-0.2543376463805577,-0.2089876079865062,-4.0,0.0606128796588972,0.0,-0.6425797475346284,-0.2323066234423945,-1.684358997610036,-1.4938443843250675,-0.26029645292414,528.0,0.0886422432840112,-0.0507503021915493,0.0185438121452827,1.2544500374507996,0.6666666666666666,0.6,0.0,0.0,1652.62407056786,1545.9505852782866,1,33.0,29.0,2.6821791261044727,1.5944670127465927,2.4,1.5128205128205128,alex morono,joaquin buckley,0.0,2023-10-07,130.0,-175.0,140.0,-195.0,165.0,-170.0,12.0,6.0,6.0,4.0,3728,2023-10,0.34333266370871884,0.6566673362912812,0.3385232077239444,0.6614767922760556,0.02654253946662082,0,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
0.178088545545491,0.1286957864883666,-4.0,0.0148047573247165,0.1796064631316707,-0.1466591612197834,-0.3148737884751397,-2.497618660690253,-1.77407592814579,3.739493708372547,19.0,-0.0671481814007818,0.0251995872082678,1.0462911076868715,0.5883341485764946,0.5454545454545454,0.5555555555555556,2.0,-2.0,1559.2773355749216,1518.098545766767,1,35.0,36.0,1.6976652625664388,2.433352144152039,1.598802395209581,2.2,jennifer maia,viviane araujo,0.0,2023-10-14,-150.0,110.0,-167.0,120.0,-148.0,135.0,6.0,5.0,5.0,4.0,3729,2023-10,0.5941582550830385,0.40584174491696146,0.5932973677324573,0.40670263226754266,0.03558488585267973,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
-0.5661937504660903,-0.5530028022011337,6.0,0.1236148855511399,0.0,1.187898289946096,0.2291912059713874,0.7426822407885696,2.2686851219804205,-2.966915237201324,187.0,-0.0466283139984571,-0.0556904040411576,1.5577538994043916,-0.087242892673452,0.3,0.3333333333333333,0.0,0.0,1425.419065639254,1471.9312107390074,0,35.0,29.0,4.610353129188066,1.2769812160243976,3.8,1.238095238095238,ashley yoder,emily ducote,0.0,2023-10-14,275.0,-400.0,280.0,-420.0,330.0,-375.0,3.0,1.0,7.0,2.0,3730,2023-10,0.2623508298080606,0.7376491701919394,0.2576313871402338,0.7423686128597662,0.03233327353997459,0,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
0.4399346044035337,0.2331864885795758,1.0,0.0210152217279035,0.0,-0.5895609082218063,-0.2599627197881324,-1.968874205195048,-4.097001605220972,0.4570823530446812,-21.0,0.1814606039571265,-0.0812203591264912,0.2040885815029724,0.3666214490780159,0.7,0.6666666666666666,-2.0,1.0,1672.9026336678478,1498.0664231141989,1,32.0,31.0,1.388951966209926,3.5710115563737204,1.3278688524590163,3.0,chris gutierrez,alatengheili,1.0,2023-10-14,-175.0,145.0,-305.0,200.0,-270.0,235.0,7.0,4.0,3.0,2.0,3731,2023-10,0.7309612408313402,0.2690387591686598,0.7364319385696518,0.26356806143034817,0.03156740318522509,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
0.1021135752689199,0.1715844651254686,4.0,0.2559124828440356,0.0925205350178452,-1.0765974086315349,-0.0624267925091937,-0.2632924421675015,4.593141500510978,2.1976427079217613,-36.0,-0.0331779493108417,0.0498064310601302,3.629804465796696,-0.307324651517641,0.6666666666666666,1.0,-1.0,0.0,1533.6492221817118,1577.4283166835664,0,25.0,22.0,1.8146950050152428,2.22745321113303,1.6451612903225803,1.9523809523809523,christian rodriguez,cameron saaiman,1.0,2023-10-14,-163.0,120.0,-155.0,-105.0,-115.0,123.0,2.0,3.0,1.0,0.0,3732,2023-10,0.6596095353137171,0.34039046468628287,0.6631489069163262,0.3368510930836738,0.0421355370620296,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
0.0284505293207381,-0.0448516393142113,0.0,0.034713584730498,0.0,0.9731857795949266,0.085272813906137,0.2277578855789795,0.2890696223415425,-3.009349092368822,369.0,0.0872120444014328,-0.0673113308300268,0.5650129561785754,1.06272818164915,0.75,0.8333333333333334,5.0,-1.0,1655.908286661063,1588.5475446418425,1,29.0,29.0,1.9446730231360203,2.058567330186176,1.8,1.8928571428571428,jonathan martinez,adrian yanez,1.0,2023-10-14,-105.0,-125.0,-125.0,-112.0,-112.0,105.0,9.0,5.0,3.0,1.0,3733,2023-10,0.5885500703075982,0.4114499296924018,0.5889142882643214,0.41108571173567865,0.03890235917233497,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
-0.299550917858426,-0.1286957864883666,0.0,0.4635829334864555,0.1169936900478918,1.204112055885871,0.615320269629829,0.5053310379465208,3.872894290496141,2.7209937093889263,-218.0,-0.0417629038994395,0.0365758363821649,1.5951872365438646,0.0567005813749903,1.0,0.75,0.0,0.0,1618.688361263026,1607.4636828088414,1,32.0,30.0,2.8553110440021428,1.5389931802717418,2.58,1.4761904761904765,andre petroski,michel pereira,0.0,2023-10-14,110.0,-150.0,158.0,-210.0,170.0,-188.0,5.0,6.0,0.0,2.0,3734,2023-10,0.5097801555539923,0.49021984444600775,0.511132096201406,0.488867903798594,0.03936469705538394,1,0.63,200,0.0,-350,450,3.003305719722241,0.5,0.64,249,-250,2
