date,target_pct_opening_ev,opening_expected_return_pct,starting_pct_opening_ev,required_movement_pct,achieved_pct_opening_ev,mean_absolute_decimal_change,status
2024-10-26,70,17.751268498717696,49.784987395308185,36.0,70.45561568869482,0.15540757661491666,reached_on_grid
2024-10-26,80,17.751268498717696,49.784987395308185,53.0,80.02305551915312,0.22879448779418285,reached_on_grid
2024-10-26,90,17.751268498717696,49.784987395308185,74.0,90.3080216814543,0.31944890748621746,reached_on_grid
2024-10-26,100,17.751268498717696,49.784987395308185,100.0,100.0,0.43168771281921287,reached_on_grid
2024-11-02,50,8.413238258603887,39.45687622169271,10.0,50.08254274992877,0.03424273132564916,reached_on_grid
2024-11-02,60,8.413238258603887,39.45687622169271,22.0,60.770511583398026,0.07533400891642808,reached_on_grid
2024-11-02,70,8.413238258603887,39.45687622169271,35.0,70.69661256386725,0.11984955963977192,reached_on_grid
2024-11-02,80,8.413238258603887,39.45687622169271,51.0,80.0087789090295,0.17463792976081058,reached_on_grid
2024-11-02,90,8.413238258603887,39.45687622169271,73.0,90.08653532852657,0.2499719386772387,reached_on_grid
2024-11-02,100,8.413238258603887,39.45687622169271,100.0,100.0,0.34242731325649134,reached_on_grid
2024-11-09,50,6.3495122275562625,58.51115248010806,0.0,58.51115248010806,0.0,already_met
2024-11-09,60,6.3495122275562625,58.51115248010806,5.0,60.173084720619045,0.014259653728621072,reached_on_grid
2024-11-09,70,6.3495122275562625,58.51115248010806,32.0,70.22121140074007,0.0912617838631753,reached_on_grid
2024-11-09,80,6.3495122275562625,58.51115248010806,56.0,80.23199212309946,0.15970812176055676,reached_on_grid
2024-11-09,90,6.3495122275562625,58.51115248010806,79.0,90.40785739325612,0.22530252891221392,reached_on_grid
2024-11-09,100,6.3495122275562625,58.51115248010806,100.0,100.00000000000001,0.28519307457242266,reached_on_grid
2024-11-16,50,9.019808681022159,25.462369586921323,30.0,50.09004571462886,0.13878787524929775,reached_on_grid
2024-11-16,60,9.019808681022159,25.462369586921323,42.0,60.850041071733386,0.19430302534901678,reached_on_grid
2024-11-16,70,9.019808681022159,25.462369586921323,53.0,70.56098993964935,0.24519191294042597,reached_on_grid
2024-11-16,80,9.019808681022159,25.462369586921323,65.0,80.29888217152278,0.3007070630401451,reached_on_grid
2024-11-16,90,9.019808681022159,25.462369586921323,83.0,90.00906099744587,0.38397978818972367,reached_on_grid
2024-11-16,100,9.019808681022159,25.462369586921323,100.0,100.0,0.4626262508309924,reached_on_grid
2024-11-23,50,0.0,,,,,undefined_zero_opening_ev
2024-11-23,60,0.0,,,,,undefined_zero_opening_ev
2024-11-23,70,0.0,,,,,undefined_zero_opening_ev
2024-11-23,80,0.0,,,,,undefined_zero_opening_ev
2024-11-23,90,0.0,,,,,undefined_zero_opening_ev
2024-11-23,100,0.0,,,,,undefined_zero_opening_ev
2024-12-07,50,8.864516765507226,102.14459439311688,0.0,102.14459439311688,0.0,already_met
2024-12-07,60,8.864516765507226,102.14459439311688,0.0,102.14459439311688,0.0,already_met
2024-12-07,70,8.864516765507226,102.14459439311688,0.0,102.14459439311688,0.0,already_met
2024-12-07,80,8.864516765507226,102.14459439311688,0.0,102.14459439311688,0.0,already_met
2024-12-07,90,8.864516765507226,102.14459439311688,0.0,102.14459439311688,0.0,already_met
2024-12-07,100,8.864516765507226,102.14459439311688,0.0,102.14459439311688,0.0,already_met
2024-12-14,50,10.940364077935952,51.26764540379028,0.0,51.26764540379028,0.0,already_met
2024-12-14,60,10.940364077935952,51.26764540379028,18.0,60.41822827162036,0.08039097468584107,reached_on_grid
2024-12-14,70,10.940364077935952,51.26764540379028,31.0,71.25916950964906,0.13845112307005963,reached_on_grid
2024-12-14,80,10.940364077935952,51.26764540379028,44.0,80.09751599795362,0.19651127145427824,reached_on_grid
2024-12-14,90,10.940364077935952,51.26764540379028,60.0,90.63730269442235,0.26796991561947026,reached_on_grid
2024-12-14,100,10.940364077935952,51.26764540379028,100.0,100.0,0.4466165260324505,reached_on_grid
2025-01-11,50,1.1242118300633528,19.543637829639714,67.0,51.021354447036856,0.2711160784529992,reached_on_grid
2025-01-11,60,1.1242118300633528,19.543637829639714,75.0,61.27734916479157,0.30348814752201403,reached_on_grid
2025-01-11,70,1.1242118300633528,19.543637829639714,82.0,71.23854134011316,0.331813707957402,reached_on_grid
2025-01-11,80,1.1242118300633528,19.543637829639714,88.0,80.38773356368694,0.35609275975916316,reached_on_grid
2025-01-11,90,1.1242118300633528,19.543637829639714,94.0,90.00414925016696,0.38037181156092426,reached_on_grid
2025-01-11,100,1.1242118300633528,19.543637829639714,100.0,100.0,0.4046508633626853,reached_on_grid
2025-01-18,50,7.727210327986464,51.74010209967734,0.0,51.74010209967734,0.0,already_met
2025-01-18,60,7.727210327986464,51.74010209967734,22.0,60.15797973859799,0.1299681591279362,reached_on_grid
2025-01-18,70,7.727210327986464,51.74010209967734,48.0,70.39642084058605,0.2835668926427699,reached_on_grid
2025-01-18,80,7.727210327986464,51.74010209967734,64.0,80.0992934903509,0.3780891901903599,reached_on_grid
2025-01-18,90,7.727210327986464,51.74010209967734,80.0,90.31946713293033,0.47261148773794986,reached_on_grid
2025-01-18,100,7.727210327986464,51.74010209967734,100.0,100.0,0.5907643596724375,reached_on_grid
2025-02-01,50,13.873719480625207,69.21868223367944,0.0,69.21868223367944,0.0,already_met
2025-02-01,60,13.873719480625207,69.21868223367944,0.0,69.21868223367944,0.0,already_met
2025-02-01,70,13.873719480625207,69.21868223367944,1.0,70.22699733256053,0.004332918260152264,reached_on_grid
2025-02-01,80,13.873719480625207,69.21868223367944,12.0,80.31679290551052,0.05199501912182695,reached_on_grid
2025-02-01,90,13.873719480625207,69.21868223367944,23.0,90.31291612806585,0.09965711998350171,reached_on_grid
2025-02-01,100,13.873719480625207,69.21868223367944,36.0,100.30042898653947,0.15598505736548088,reached_on_grid
2025-02-08,50,10.178787145235054,63.96883584566518,0.0,63.96883584566518,0.0,already_met
2025-02-08,60,10.178787145235054,63.96883584566518,0.0,63.96883584566518,0.0,already_met
2025-02-08,70,10.178787145235054,63.96883584566518,18.0,70.26034284472723,0.053547664512172834,reached_on_grid
2025-02-08,80,10.178787145235054,63.96883584566518,33.0,80.35692371331763,0.09817071827231683,reached_on_grid
2025-02-08,90,10.178787145235054,63.96883584566518,61.0,90.23054571798927,0.18146708529125238,reached_on_grid
2025-02-08,100,10.178787145235054,63.96883584566518,100.0,100.0,0.2974870250676268,reached_on_grid
2025-02-15,50,13.350269660846322,46.208320899883745,4.0,50.324268606394554,0.020908173496726613,reached_on_grid
2025-02-15,60,13.350269660846322,46.208320899883745,14.0,60.08713187005249,0.07317860723854328,reached_on_grid
2025-02-15,70,13.350269660846322,46.208320899883745,26.0,70.74414173762138,0.13590312772872318,reached_on_grid
2025-02-15,80,13.350269660846322,46.208320899883745,37.0,80.22948738435322,0.19340060484472152,reached_on_grid
2025-02-15,90,13.350269660846322,46.208320899883745,62.0,90.06580231090038,0.32407668919926313,reached_on_grid
2025-02-15,100,13.350269660846322,46.208320899883745,83.0,100.01512464225904,0.43384460005707803,reached_on_grid
2025-02-22,50,5.399103975356959,44.06048762511465,8.0,50.034487480983046,0.017289006132092014,reached_on_grid
2025-02-22,60,5.399103975356959,44.06048762511465,27.0,60.43789297821498,0.058350395695810506,reached_on_grid
2025-02-22,70,5.399103975356959,44.06048762511465,42.0,71.82496423336222,0.090767282193483,reached_on_grid
2025-02-22,80,5.399103975356959,44.06048762511465,59.0,80.00569221831235,0.12750642022417852,reached_on_grid
