event_number,date,target_pct_opening_ev,p025_bankroll,median_bankroll,p95_bankroll,p975_bankroll,mean_bankroll,fraction_below_floor
1,2024-05-11,80,514.1005802617203,518.5111761639585,520.9337154178719,521.4872284508841,518.3564964993496,0.0
2,2024-05-18,80,414.2358273793675,443.4955494004564,469.739965531027,475.26133159655814,443.7886961983122,0.0
3,2024-06-01,80,551.1075160436725,590.5293911105254,626.0308226171849,633.3301228624916,591.1757282650087,0.0
4,2024-06-08,80,551.1075160436725,590.5293911105254,626.0308226171849,633.3301228624916,591.1757282650087,0.0
5,2024-06-15,80,796.6091029100374,857.2090897272076,907.3489649232218,920.3262873869309,857.6428604500755,0.0
6,2024-06-22,80,865.6637516206018,932.4587728492976,986.8094716698423,1000.9492406155862,932.9012648621448,0.0
7,2024-06-29,80,1125.2341211998717,1212.6774990418526,1283.0663928637105,1301.0164006648272,1213.3548258394644,0.0
8,2024-07-13,80,1178.2628590824818,1272.3787809135638,1487.9228743854278,1545.2569297556618,1299.964259183108,0.0
9,2024-07-20,80,1275.4941470293916,1382.8128075567772,1616.4402174755576,1674.785209672597,1410.7418003873497,0.0
10,2024-07-27,80,1414.8017190200544,1556.2934956142658,1819.285489966186,1880.855444228344,1582.1978620882849,0.0
11,2024-08-03,80,1179.2170531799923,1322.41804023426,1545.2561443190984,1593.3464870518267,1339.973656120339,0.0
12,2024-08-10,80,1399.5902852213972,1576.8816903915306,1850.6238330575368,1910.8988413578745,1598.7779897457187,0.0
13,2024-08-17,80,1587.5905858964747,1798.9561480891261,2109.1778062806698,2175.948061862246,1819.7936173641424,0.0
14,2024-08-24,80,1684.904062390144,1913.0871217380225,2242.8115497277126,2318.9306141377547,1936.5171192867115,0.0
15,2024-09-07,80,1858.1443157208146,2144.691041460769,2516.642285627809,2604.284928058284,2168.019774947369,0.0
16,2024-09-14,80,2680.7485541105466,3091.8581966478023,3632.773220440152,3758.7370210036306,3126.374402135758,0.0
17,2024-09-28,80,2680.7485541105466,3091.8581966478023,3632.773220440152,3758.7370210036306,3126.374402135758,0.0
18,2024-10-05,80,2680.7485541105466,3091.8581966478023,3632.773220440152,3758.7370210036306,3126.374402135758,0.0
19,2024-10-12,80,2152.036104193743,2486.934129315343,2920.2103786554894,3019.849210752418,2513.304058883291,0.0
20,2024-10-19,80,2434.7956988878136,2847.446071969754,3401.5027129514756,3541.376979427291,2881.689504310022,0.0
21,2024-10-26,80,3439.831597310568,4026.863855794514,4809.084550238901,5018.784740026484,4078.4488082313387,0.0
22,2024-11-02,80,5017.062649495285,5900.322726028354,7069.0841587505265,7362.720800784111,5975.3574217411515,0.0
23,2024-11-09,80,5026.191025715759,5907.11165049517,7086.819179212359,7377.408434845154,5983.3690351955265,0.0
24,2024-11-16,80,4555.0748410637,5384.10932418051,6455.577393456938,6699.555074155328,5443.569821046658,0.0
25,2024-11-23,80,4555.0748410637,5384.10932418051,6455.577393456938,6699.555074155328,5443.569821046658,0.0
26,2024-12-07,80,4555.0748410637,5384.10932418051,6455.577393456938,6699.555074155328,5443.569821046658,0.0
27,2024-12-14,80,3750.9750735868865,4530.09972926035,5531.7919608414195,5797.140327455645,4596.296826311855,0.0
28,2025-01-11,80,3864.0587957905764,4665.429287263889,5697.772493291537,5968.663895102046,4732.340927249745,0.0
29,2025-01-18,80,4949.728740509406,6046.292351720027,7399.630166483073,7743.372109342643,6126.396300517772,0.0
30,2025-02-01,80,6860.341650143544,8515.894173897072,10500.18478592589,11015.763300241326,8626.234792015845,0.0
31,2025-02-08,80,9204.149193419531,11416.94659396345,14074.982913868278,14719.232494706028,11556.646840412728,0.0
32,2025-02-15,80,7402.791501232276,9263.915932195992,11529.693429804238,12157.069919357462,9387.984431276062,0.0
33,2025-02-22,80,8541.686214125353,10796.21807737755,13471.09935992888,14161.618047759783,10923.464671360507,0.0
34,2025-03-01,80,10657.666507931623,13480.159178802518,16833.398450064196,17691.284497013763,13643.913316446798,0.0
35,2025-03-08,80,10067.830764421375,12807.723109976156,16056.205742702039,16890.058765609207,12978.019945533628,0.0
36,2025-03-15,80,10067.830764421375,12807.723109976156,16056.205742702039,16890.058765609207,12978.019945533628,0.0
37,2025-03-22,80,10038.121246145854,12771.378130408037,16026.169988371415,16892.14272159128,12943.876084214302,0.0
38,2025-03-29,80,13779.048139619086,17535.36033614969,21993.481017539063,23231.489908388314,17768.75663011577,0.0
39,2025-04-05,80,14913.05114778498,18980.220383845455,23806.90572247668,25150.4394577742,19234.532332743616,0.0
40,2025-04-12,80,10456.258611788538,13475.544720791986,17248.481247004835,18179.455883912466,13698.428986471683,0.0
41,2025-04-26,80,12214.414481235917,15863.77454739606,20444.70104415365,21488.24403111414,16114.371654266411,0.0
42,2025-05-03,80,12214.414481235917,15863.77454739606,20444.70104415365,21488.24403111414,16114.371654266411,0.0
43,2025-05-10,80,15377.924790766898,19967.80921856076,25729.1032659183,27095.034180157563,20283.35399371675,0.0
44,2025-05-17,80,19301.070422734447,25039.71312585465,32242.395226338806,33982.52386926292,25453.41934893121,0.0
45,2025-05-31,80,18036.141589079518,23447.07270432596,30370.477924617542,31946.93070788545,23848.123436244125,0.0
46,2025-06-07,80,18657.278132380456,24263.63845320313,31439.491893281196,33101.15001243801,24675.79776695039,0.0
47,2025-06-14,80,20470.826742347363,28108.53779137967,37442.29717419493,39767.14981574356,28666.137756969696,0.0
48,2025-06-21,80,12164.318354183955,17648.5774303813,29000.365870971877,31631.16069562191,18822.538497974765,0.0
49,2025-06-28,80,15325.69446459847,22260.63561725091,36521.55934158563,39898.42487644865,23743.363612770918,0.0
50,2025-07-12,80,17558.73411132867,25494.30715629215,41836.30509354032,45701.8340744155,27190.41267050283,0.0
51,2025-07-19,80,16723.0124959858,24280.3205990223,39846.623451455736,43525.88672910639,25896.231844584603,0.0
52,2025-07-26,80,16723.0124959858,24280.3205990223,39846.623451455736,43525.88672910639,25896.231844584603,0.0
53,2025-08-02,80,24144.823292134784,35094.926732712105,57604.99419016818,63010.68936452519,37434.152994772434,0.0
54,2025-08-09,80,27289.34303873227,39709.70926093879,65216.2370717126,71083.89032435641,42361.054525663305,0.0
55,2025-08-16,80,23190.273964782195,33722.50973309617,55558.1287813143,60618.065582970456,35999.034602163985,0.0
56,2025-08-23,80,23190.273964782195,33722.50973309617,55558.1287813143,60618.065582970456,35999.034602163985,0.0
57,2025-09-06,80,22429.814003542484,32703.856935232652,53756.430782960604,58532.732216679804,34871.06903564259,0.0
58,2025-09-13,80,27389.9209099317,40005.49509485687,65671.54495021117,71685.28053825819,42646.57170862124,0.0
59,2025-09-27,80,31627.1964322568,46080.432654878256,76316.1308627926,83056.05274929569,49204.56515393884,0.0
60,2025-10-04,80,37949.1731154104,55713.90930429357,91552.52084104113,99986.83904177364,59419.72714417555,0.0
61,2025-10-11,80,38861.261639185774,57388.49249347966,94488.2566680655,103092.62977445379,61298.291049564694,0.0
62,2025-10-18,80,35691.47426327875,53486.78280204188,88149.3482249727,96292.74710032545,56879.0557819403,0.0
63,2025-10-25,80,29656.08919434251,44508.597206624545,73295.59677531407,79692.93964569554,47344.09952193927,0.0
64,2025-11-01,80,37248.393997311745,55990.03981983503,92445.74810950021,100785.4039829296,59770.427798097146,0.0
65,2025-11-08,80,37248.393997311745,55990.03981983503,92445.74810950021,100785.4039829296,59770.427798097146,0.0
66,2025-11-15,80,47842.85822129768,72287.58243772888,118699.15416848603,129508.02966840987,76995.97780591862,0.0
67,2025-11-22,80,56371.413755668866,85263.10142071331,140534.94680304007,153250.24266374088,90801.08339476954,0.0
68,2025-12-06,80,46272.9502646274,70164.47288500075,115989.46040693858,127237.19008227166,74756.53618915104,0.0
69,2025-12-13,80,46168.637267054895,69802.18155129411,115373.86734776478,126092.75668263744,74495.55597932875,0.0
70,2026-01-24,80,45799.48253237117,69206.85637694586,114429.06975184345,125111.51368264471,73804.64075737102,0.0
71,2026-01-31,80,54422.28398558653,82694.11293635279,136596.4673708063,149514.33914510635,88162.28593430929,0.0
72,2026-02-07,80,54422.28398558653,82694.11293635279,136596.4673708063,149514.33914510635,88162.28593430929,0.0
73,2026-02-21,80,58675.251201468454,89866.18443264894,148581.2914467501,162301.32572134066,95715.68099307685,0.0
0,start,90,500.0,500.0,500.0,500.0,500.0,0.0
1,2024-05-11,90,521.2038408814326,523.8345499583448,527.2289202320303,528.2153924447143,524.0443457439934,0.0
2,2024-05-18,90,426.5516229360004,460.185706376198,490.02539111333243,496.06239416693126,463.5797903130304,0.0
3,2024-06-01,90,579.3624454164109,625.3536387269127,666.4523689681918,674.2559909620177,629.8954716672906,0.0
4,2024-06-08,90,703.6868883628065,759.6178609198304,810.7697507664859,819.6825427212718,764.8063815508278,0.0
5,2024-06-15,90,1047.3788089378916,1129.2621068309277,1205.0234088710156,1219.0029699982938,1135.885842728223,0.0
6,2024-06-22,90,1150.1714689803534,1239.9769898393236,1323.5514461229416,1338.4911026913699,1247.3906685501893,0.0
7,2024-06-29,90,1507.779988309228,1623.7622117031701,1733.5801518310127,1753.578656203607,1632.5313622022009,0.0
8,2024-07-13,90,1583.5217776304214,1718.259661544716,1886.2697301884289,1952.375319151853,1734.2987261753067,0.0
9,2024-07-20,90,1746.6454706963673,1900.7292798880007,2093.4515160791443,2163.269018403244,1916.9793864809305,0.0
10,2024-07-27,90,1981.8182100711601,2175.4610063531227,2410.008774395694,2473.3295566817033,2191.3868027922417,0.0
11,2024-08-03,90,1729.4034149052866,1926.881353230151,2136.377193615586,2194.8813380069987,1938.3854552824512,0.0
12,2024-08-10,90,2086.8343896010174,2327.0150502873103,2590.0203953407117,2660.204656241316,2341.136549411959,0.0
13,2024-08-17,90,2400.342403695403,2679.115587610635,2989.727714504831,3069.5408417920644,2693.5142354305267,0.0
14,2024-08-24,90,2609.2665056308,2917.9721431446833,3254.4135407119425,3351.0597570451196,2933.9327419310443,0.0
15,2024-09-07,90,2900.6635127340573,3277.5048965068063,3696.2264878730757,3789.4838173135527,3297.5528133303983,0.0
16,2024-09-14,90,4248.917918287031,4807.154006877863,5418.647305814047,5559.790999588526,4836.430372016194,0.0
17,2024-09-28,90,5056.7419585974685,5728.511459973388,6463.215408648873,6646.717440792972,5762.6115656469765,0.0
18,2024-10-05,90,4983.510522961485,5678.301382444051,6428.264804515591,6629.378209330361,5713.9303214469255,0.0
19,2024-10-12,90,4120.053169964315,4702.381400633364,5327.339221889047,5474.854587057465,4729.473200759976,0.0
20,2024-10-19,90,4663.957858429692,5345.227013040449,6066.46960348406,6238.945607349128,5377.379457953201,0.0
21,2024-10-26,90,6785.639356069155,7787.324836565305,8830.321036574473,9082.023614920836,7826.361689021991,0.0
22,2024-11-02,90,10248.806192958644,11773.175741530911,13362.154843334378,13759.942482001612,11829.00396110867,0.0
23,2024-11-09,90,10369.61068630434,11910.236560916106,13525.11996233721,13925.073428460344,11969.839948070998,0.0
24,2024-11-16,90,9563.6459975925,11120.944189939471,12697.546772277192,13138.411125521887,11172.587595623716,0.0
25,2024-11-23,90,9563.6459975925,11120.944189939471,12697.546772277192,13138.411125521887,11172.587595623716,0.0
26,2024-12-07,90,9814.391988446761,11432.192577534774,13116.196868535655,13536.32382481697,11493.194396280298,0.0
27,2024-12-14,90,8791.327987778432,10562.965324844536,12347.116160671909,12712.309562916998,10623.846565222266,0.0
28,2025-01-11,90,9094.266652259048,10931.279642746129,12770.577961498555,13164.33350453857,10993.983105534364,0.0
29,2025-01-18,90,11630.678299217243,14297.033624906187,16834.809748495198,17421.205397118516,14362.765757942527,0.0
30,2025-02-01,90,16398.6924256425,20390.419429616893,24258.08314738524,25104.709034168736,20493.42579224802,0.0
31,2025-02-08,90,22436.085891380197,27926.325242216957,33225.431347614685,34409.499201566425,28066.915652628802,0.0
32,2025-02-15,90,18945.351663423295,23875.03236845498,28848.970412082224,29897.701439621072,24021.188607034717,0.0
33,2025-02-22,90,22087.144698039185,27844.900600941735,33717.68355946002,35023.20371010169,28023.165604761027,0.0
34,2025-03-01,90,27823.812214097903,35164.40307148718,42610.773266306336,44249.63978922185,35389.995714137054,0.0
35,2025-03-08,90,25315.45414365491,32051.696219381236,38879.51430382742,40403.714473432214,32266.691526071125,0.0
36,2025-03-15,90,27850.572878288578,35313.445238866334,42856.14509370517,44523.85529650575,35555.40094341339,0.0
37,2025-03-22,90,28283.918893454247,35786.076030623466,43363.79530040752,45195.26482035024,36022.16662063846,0.0
38,2025-03-29,90,39297.173088581825,49768.33189314563,60370.94747731429,62839.619530662654,50103.03920698639,0.0
39,2025-04-05,90,42685.73151407516,54058.05502704301,65552.51131516002,68258.24394650932,54419.81212592002,0.0
40,2025-04-12,90,31246.2307541843,39872.156533848,49112.72218679947,51540.1946282486,40233.796441883096,0.0
41,2025-04-26,90,36910.27122129058,47531.89588728115,58523.63625543105,61380.94889989318,47901.8813132146,0.0
42,2025-05-03,90,59350.86656210233,76397.84691131645,94271.56195711042,98700.40347501216,77065.58968694393,0.0
43,2025-05-10,90,76194.12214499335,98090.15513243424,121050.9171484994,126586.91167232532,98912.31490190174,0.0
44,2025-05-17,90,97374.46965104304,125193.03916691308,154732.10737554112,161968.917470186,126271.0789610115,0.0
45,2025-05-31,90,91186.45230656442,117615.72217492835,145800.12970636124,152529.25722337497,118556.1983105625,0.0
46,2025-06-07,90,95174.46460016466,122597.0480967823,152073.15088966515,159228.78895111667,123684.24174568008,0.0
47,2025-06-14,90,115102.74453471876,149929.37499714276,189735.94879066516,198085.69662969958,151948.97411868806,0.0
48,2025-06-21,90,86843.66872010291,139758.92652897973,178744.8380232696,187570.49816996817,139099.3362732092,0.0
49,2025-06-28,90,111012.73124191072,178883.3062842631,229039.89221057086,240047.40298931542,178036.971103737,0.0
50,2025-07-12,90,130516.53907224616,209903.87508531666,268806.383683994,281406.23570808844,208880.54629973182,0.0
51,2025-07-19,90,124228.44394520004,199799.59912900272,255866.13050597813,267848.49665022903,198817.0224883324,0.0
52,2025-07-26,90,117334.51719607059,188409.45400060684,242182.72748586597,254244.28012826006,187636.09625519763,0.0
53,2025-08-02,90,174384.3646270665,280234.0401001199,360127.25071575673,378384.75507325854,279133.4140679628,0.0
54,2025-08-09,90,200466.58243445324,323793.25121335324,416422.78299794043,437507.8186750563,322379.1528940963,0.0
55,2025-08-16,90,168226.7407135383,271970.09046696225,350894.89937714336,369748.43207530037,271472.5254244824,0.0
56,2025-08-23,90,170064.34178325042,275630.35107618757,355089.00342038716,374527.7522868628,275131.6376336628,0.0
57,2025-09-06,90,165916.84074465293,269150.64145963057,346857.46605611825,365577.936726006,268608.4443692027,0.0
58,2025-09-13,90,204328.49289367214,334419.6587084686,433808.95598041144,455300.39896399796,334015.4182777177,0.0
59,2025-09-27,90,246277.0587606967,401850.13376403094,521411.6968681911,547499.4880797871,401602.95791274623,0.0
60,2025-10-04,90,301495.85684918606,495113.65426517965,642567.7475108344,673665.6163266054,494251.6489668602,0.0
61,2025-10-11,90,320982.61267666554,526038.4011529973,685571.3704452385,716989.8335489162,526475.690885081,0.0
62,2025-10-18,90,291396.21024299134,481759.7636350927,628203.3982030026,661149.0116938215,480939.7030190022,0.0
63,2025-10-25,90,248996.29859719385,411507.58202221594,538032.1878887798,567687.5366180766,410780.7619645944,0.0
64,2025-11-01,90,314982.9830958539,521442.4806340117,681567.8097962408,720349.3202066304,520502.70595112466,0.0
65,2025-11-08,90,314982.9830958539,521442.4806340117,681567.8097962408,720349.3202066304,520502.70595112466,0.0
