,fight_payout,choice_fstar,net_odds,choice_ev,choice_juice,choice_decimal_odds,parlay_net,parlay_net_odds,pct_bankroll_gain_per,pct_bankroll_gain_parlay,pct_bankroll_gain_total,event_payout_per_fight,bankroll_postevent,sigma_portfolio_scaled,beta_post,event_net_odds,portfolio_fscaled,portfolio_sigma,mu_portfolio,sharpe_portfolio,choice_bet_sharpe,choice_bet_sigma,k,date,fighter_red,fighter_blue,choice_proba,red_proba,blue_proba,pred_winner,winner,choice_idx,open_red,open_blue,kelly_edge,real_odds_blue,real_odds_red,fstar_net,juice_open_red,juice_open_blue,juice_close1_red,juice_close1_blue,juice_close2_red,juice_close2_blue,close1_red,close1_blue,close2_red,close2_blue,red_accuracy,blue_accuracy,red_total,blue_total,red_correct,blue_correct,red_incorrect,blue_incorrect,choice_accuracy,choice_correct,choice_incorrect
10,133.6732917578866,0.060913699560366935,0.5,0.19011414753896966,0.0339796305551364,1.5,-493.17995479726056,-1.0,0.030456849780183464,-0.11236880307446778,-0.12952430219705027,-75.2944594078542,3820.4657658413516,0.038471904104092104,1,-0.09090909090909127,0.1276407433166154,0.12308016550158615,0.035904969843266424,0.29172019469541344,0.26983383578214526,0.28770787155293387,0.31257598612504556,2023-06-24,josh emmett,ilia topuria,0.7934094316926464,0.2065905683073535,0.7934094316926464,0,0.0,0,170.0,-200.0,0.4083510857598412,1.5,2.7,0.04317747510013865,0.0211927359067407,0.0158443011302963,0.0555138125575491,0.0302004731567365,-0.0037566355217251,-0.0023409254538845,250.0,-400.0,310.0,-300.0,50.0,100.0,10,3,5,3,5,0,100.0,3,0
11,-249.69048692573628,0.05689083849010053,-1.0,0.015640882534835254,0.0339796305551364,1.425531914893617,-493.17995479726056,-1.0,-0.05689083849010053,-0.11236880307446778,-0.12952430219705027,-75.2944594078542,3820.4657658413516,0.038471904104092104,1,-0.09090909090909127,0.031734224997093025,0.12308016550158615,0.035904969843266424,0.29172019469541344,0.023490798314035555,0.06759829855070613,0.31257598612504556,2023-06-24,david onama,gabriel santos,0.7124644996886158,0.2875355003113842,0.7124644996886158,0,1.0,0,185.0,-235.0,0.10152483365883967,1.425531914893617,2.85,0.04317747510013865,0.0308510964545928,0.0215186338412962,0.038295905858473,0.0268329950913234,0.014261364100963,0.0103802129599688,175.0,-235.0,188.0,-210.0,50.0,0.0,2,0,1,0,1,0,0.0,0,0
12,116.07656920641504,0.052895033627542457,0.5,0.04981070572125845,0.0339796305551364,1.5,-493.17995479726056,-1.0,0.026447516813771228,-0.11236880307446778,-0.12952430219705027,-75.2944594078542,3820.4657658413516,0.038471904104092104,1,-0.09090909090909127,0.05348241346457792,0.12308016550158615,0.035904969843266424,0.29172019469541344,0.06893839197706617,0.12362802548556315,0.31257598612504556,2023-06-24,brendan allen,bruno silva,0.6998738038141723,0.6998738038141723,0.3001261961858277,1,1.0,1,-200.0,150.0,0.1711021186483032,2.5,1.5,0.04317747510013865,0.0287452808578468,0.0379213858088197,0.0405360611177055,0.0564336358519914,1.318944953254686e-13,-1.3183898417423734e-13,-230.0,150.0,-190.0,190.0,50.0,42.857142857142854,8,7,4,3,4,4,50.0,4,4
13,0.0,0.022430903020441175,0.0,-0.03983494211763261,0.0339796305551364,1.6134969325153374,-493.17995479726056,-1.0,0.0,-0.11236880307446778,-0.12952430219705027,-75.2944594078542,3820.4657658413516,0.038471904104092104,1,-0.09090909090909127,0.007011361631289664,0.12308016550158615,0.035904969843266424,0.29172019469541344,-0.050071409542778625,0.017845188134800002,0.31257598612504556,2023-06-24,amanda ribas,maycee barber,0.595083286824433,0.595083286824433,0.404916713175567,1,0.0,1,-163.0,120.0,0.022430903020441175,2.2,1.6134969325153374,0.04317747510013865,0.0339796305551364,0.0403376871081888,0.0263550910265553,0.0356796484275389,0.0110442112995078,0.014498572863966,-210.0,160.0,-190.0,170.0,66.66666666666666,75.0,6,8,4,6,2,2,66.66666666666666,4,2
14,0.0,0.0,0.0,-0.055218283597751716,0.0316294610237879,1.4761904761904765,622.6454842086484,1.6,0.0,0.16297632863921974,0.22382977585403188,232.48851181762353,4675.599761867624,0.038471904104092104,1,1.2444444444444445,0.0,0.13498095175724475,0.04317928111913657,0.3198916629124971,0.0,0.0,0.28501728283322186,2023-07-01,yana santos,karol rosa,0.6400134207886197,0.3599865792113803,0.6400134207886197,0,0.0,0,170.0,-210.0,0.0,1.4761904761904765,2.7,0.10186020539951232,0.0275590688255333,0.0202306563835465,0.0472150026586399,0.0361183306746932,0.0037745585963693,0.0029594481376373,140.0,-200.0,170.0,-175.0,100.0,66.66666666666666,1,6,1,4,0,2,66.66666666666666,4,2
15,133.94572395924774,0.04382506354226875,0.8,0.26353010002412725,0.0316294610237879,1.8,622.6454842086484,1.6,0.035060050833815,0.16297632863921974,0.22382977585403188,232.48851181762353,4675.599761867624,0.038471904104092104,1,1.2444444444444445,0.10714707554806442,0.13498095175724475,0.04317928111913657,0.3198916629124971,0.29491308890482354,0.33592730470532267,0.28501728283322186,2023-07-01,alexandr romanov,blagoy ivanov,0.7019611666800707,0.7019611666800707,0.2980388333199293,1,1.0,1,-125.0,-105.0,0.37593185396677026,1.9523809523809523,1.8,0.10186020539951232,0.0331297358984499,0.0346209416083251,0.0412941575850406,0.0465107204637399,0.0071880829509737,0.0080718121372474,-150.0,105.0,-133.0,125.0,50.0,80.0,2,5,1,4,1,1,50.0,1,1
16,0.0,0.0,0.0,-0.2129407943351315,0.0316294610237879,1.4,622.6454842086484,1.6,0.0,0.16297632863921974,0.22382977585403188,232.48851181762353,4675.599761867624,0.038471904104092104,1,1.2444444444444445,0.0,0.13498095175724475,0.04317928111913657,0.3198916629124971,0.0,0.0,0.28501728283322186,2023-07-01,kevin lee,rinat fakhretdinov,0.5621851469034775,0.4378148530965224,0.5621851469034775,0,0.0,0,175.0,-250.0,0.0,1.4,2.75,0.10186020539951232,0.0462926168982899,0.0316294610237879,0.0336244588854163,0.0242459114849539,0.0199742169708566,0.01458799501071,170.0,-220.0,180.0,-210.0,58.82352941176471,100.0,17,1,10,1,7,0,100.0,1,0
17,98.54278785837579,0.05803514185724357,0.4444444444444444,0.08513629340016521,0.0316294610237879,1.4444444444444444,622.6454842086484,1.6,0.02579339638099714,0.16297632863921974,0.22382977585403188,232.48851181762353,4675.599761867624,0.038471904104092104,1,1.2444444444444445,0.07525910750825195,0.13498095175724475,0.04317928111913657,0.3198916629124971,0.12454009769841208,0.18050673237070597,0.28501728283322186,2023-07-01,max griffin,michael morales,0.7512482031231913,0.2487517968768086,0.7512482031231913,0,0.0,0,163.0,-225.0,0.26405103143267944,1.4444444444444444,2.63,0.10186020539951232,0.042226716265892,0.0303091129239294,0.0380985942424859,0.0249644688205773,0.0160048334946276,0.0107808807910866,200.0,-270.0,220.0,-250.0,72.72727272727273,0.0,11,0,8,0,3,0,0.0,0,0
18,0.0,0.0,0.0,-0.1366606527359765,0.0316294610237879,1.6134969325153374,622.6454842086484,1.6,0.0,0.16297632863921974,0.22382977585403188,232.48851181762353,4675.599761867624,0.038471904104092104,1,1.2444444444444445,0.0,0.13498095175724475,0.04317928111913657,0.3198916629124971,0.0,0.0,0.28501728283322186,2023-07-01,damir ismagulov,grant dawson,0.5350734357567902,0.5350734357567902,0.4649265642432098,1,0.0,1,-163.0,120.0,0.0,2.2,1.6134969325153374,0.10186020539951232,0.0339796305551364,0.0403376871081888,0.0459416887491485,0.0495867665354043,-0.0040575535540482,-0.0043599548634601,-140.0,-105.0,-116.0,120.0,100.0,100.0,3,3,3,3,0,0,100.0,3,0
19,0.0,0.0,0.0,-0.05837843671798598,0.0316294610237879,1.4,622.6454842086484,1.6,0.0,0.16297632863921974,0.22382977585403188,232.48851181762353,4675.599761867624,0.038471904104092104,1,1.2444444444444445,0.0,0.13498095175724475,0.04317928111913657,0.3198916629124971,0.0,0.0,0.28501728283322186,2023-07-01,ismael bonfim,benoit st denis,0.6725868309157244,0.6725868309157244,0.3274131690842756,1,0.0,1,-250.0,175.0,0.0,2.75,1.4,0.10186020539951232,0.0316294610237879,0.0462926168982899,0.0217342242339844,0.0343555193557591,0.0124968059878638,0.0193439900320366,-290.0,220.0,-275.0,235.0,0.0,100.0,0,1,0,1,0,0,0.0,0,0
20,-243.52901123973544,0.0520850850463856,-1.0,0.08500322803782606,0.0287452808578468,1.5376344086021505,-456.0128186071635,-1.0,-0.0520850850463856,-0.09753033660541842,-0.28656143104857457,-883.8337401639973,3335.753203096463,0.0384719041040921,1,-3.6363636363636362,0.03831429937947935,0.2181446824344326,0.10466357924929756,0.47978973441516787,0.11400669005946414,0.16198206057648307,0.1763595778487772,2023-07-08,brandon moreno,alexandre pantoja,0.7056314699826421,0.7056314699826421,0.2943685300173578,1,0.0,1,-186.0,144.0,0.21725102683298922,2.44,1.5376344086021505,-0.14560901662331083,0.0264198083548913,0.0337659075685295,0.0220167291325312,0.0292653221495199,0.0124604241737866,0.0162572032280511,-200.0,160.0,-188.0,166.0,70.0,55.55555555555556,10,9,7,5,3,4,70.0,7,3
21,0.0,0.0,0.0,-0.16138615615247878,0.0287452808578468,1.2597402597402598,-456.0128186071635,-1.0,0.0,-0.09753033660541842,-0.28656143104857457,-883.8337401639973,3335.753203096463,0.0384719041040921,1,-3.6363636363636362,0.0,0.2181446824344326,0.10466357924929756,0.47978973441516787,0.0,0.0,0.1763595778487772,2023-07-08,robert whittaker,dricus du plessis,0.665703772951125,0.665703772951125,0.3342962270488749,1,0.0,1,-385.0,275.0,0.0,3.75,1.2597402597402598,-0.14560901662331083,0.0215727129365356,0.0389083867198217,0.0241734706895759,0.043077991298728,0.0065186365347491,0.0109232239303671,-375.0,260.0,-330.0,300.0,60.0,75.0,15,4,9,3,6,1,60.0,9,6
22,-277.2327486744587,0.05929351586837295,-1.0,0.17955523355962066,0.0287452808578468,1.5,-456.0128186071635,-1.0,-0.05929351586837295,-0.09753033660541842,-0.28656143104857457,-883.8337401639973,3335.753203096463,0.0384719041040921,1,-3.6363636363636362,0.07150548870772093,0.2181446824344326,0.10466357924929756,0.47978973441516787,0.2521067343405001,0.2887712481285715,0.1763595778487772,2023-07-08,jalin turner,dan hooker,0.7863701557064138,0.7863701557064138,0.2136298442935862,1,0.0,1,-200.0,154.0,0.4054528230331479,2.54,1.5,-0.14560901662331083,0.0259818775864164,0.034385576481825,0.0234935584807643,0.038572889127852,0.0152788737012967,0.0245761987624712,-315.0,230.0,-300.0,245.0,66.66666666666666,72.72727272727273,6,11,4,8,2,3,66.66666666666666,4,2
23,-300.3057712966791,0.06422828868840665,-1.0,0.17437998039930136,0.0287452808578468,1.4444444444444444,-456.0128186071635,-1.0,-0.06422828868840665,-0.09753033660541842,-0.28656143104857457,-883.8337401639973,3335.753203096463,0.0384719041040921,1,-3.6363636363636362,0.078805118995388,0.2181446824344326,0.10466357924929756,0.47978973441516787,0.25845557794973995,0.3014852668130444,0.1763595778487772,2023-07-08,robbie lawler,niko price,0.8130322941225933,0.1869677058774067,0.8130322941225933,0,1.0,0,163.0,-225.0,0.4468434317922949,1.4444444444444444,2.63,-0.14560901662331083,0.042226716265892,0.0303091129239294,0.0422095328216678,0.0296533748621354,0.0100702480417933,0.0074736116073294,170.0,-235.0,185.0,-200.0,56.25,75.0,16,12,9,9,7,3,75.0,9,3
24,0.0,0.0,0.0,-0.12484516020255501,0.0287452808578468,1.2222222222222223,-456.0128186071635,-1.0,0.0,-0.09753033660541842,-0.28656143104857457,-883.8337401639973,3335.753203096463,0.0384719041040921,1,-3.6363636363636362,0.0,0.2181446824344326,0.10466357924929756,0.47978973441516787,0.0,0.0,0.1763595778487772,2023-07-08,yazmin jauregui,denise gomes,0.7160357780160913,0.7160357780160913,0.2839642219839087,1,0.0,1,-450.0,300.0,0.0,4.0,1.2222222222222223,-0.14560901662331083,0.0231736516692425,0.0450081665125755,0.0210665492473015,0.0386737104929581,0.0120245396698326,0.0213515835650839,-400.0,285.0,-375.0,310.0,100.0,0.0,1,0,1,0,0,0,100.0,1,0
25,-178.78006993270483,0.03823682073704547,-1.0,0.24214272990231778,0.0287452808578468,1.9523809523809523,-456.0128186071635,-1.0,-0.03823682073704547,-0.09753033660541842,-0.28656143104857457,-883.8337401639973,3335.753203096463,0.0384719041040921,1,-3.6363636363636362,0.05355518660581958,0.2181446824344326,0.10466357924929756,0.47978973441516787,0.24814010448374912,0.2963309135228606,0.1763595778487772,2023-07-08,jimmy crute,alonzo menifield,0.6362194470231384,0.6362194470231384,0.3637805529768616,1,0.0,1,-105.0,-125.0,0.30367041733192096,1.8,1.9523809523809523,-0.14560901662331083,0.0346209416083251,0.0331297358984499,0.0370842431976682,0.0434166512567147,0.0024958579378502,0.0028679897288758,-160.0,115.0,-138.0,135.0,25.0,33.33333333333333,4,6,1,2,3,4,25.0,1,3
26,116.01386097958084,0.06823469371689986,0.36363636363636376,0.1079596894282866,0.0287452808578468,1.3636363636363638,-456.0128186071635,-1.0,0.0248126158970545,-0.09753033660541842,-0.28656143104857457,-883.8337401639973,3335.753203096463,0.0384719041040921,1,-3.6363636363636362,0.06347793422402237,0.2181446824344326,0.10466357924929756,0.47978973441516787,0.1749130657516716,0.22215858933662821,0.1763595778487772,2023-07-08,vitor petrino,marcin prachnio,0.8125037722474101,0.8125037722474101,0.1874962277525899,1,1.0,1,-275.0,200.0,0.3599347140559199,3.0,1.3636363636363638,-0.14560901662331083,0.0262663073127574,0.040400359353909,0.0308543152863964,0.0473066042538332,0.0037502421673497,0.0054346028383907,-275.0,190.0,-235.0,225.0,0.0,50.0,0,4,0,2,0,2,0.0,0,0
27,0.0,0.0,0.0,-0.07022095727317285,0.0287452808578468,1.5,-456.0128186071635,-1.0,0.0,-0.09753033660541842,-0.28656143104857457,-883.8337401639973,3335.753203096463,0.0384719041040921,1,-3.6363636363636362,0.0,0.2181446824344326,0.10466357924929756,0.47978973441516787,0.0,0.0,0.1763595778487772,2023-07-08,kamuela kirk,esteban ribovics,0.6198526951512181,0.3801473048487819,0.6198526951512181,0,0.0,0,150.0,-200.0,0.0,1.5,2.5,-0.14560901662331083,0.0379213858088197,0.0287452808578468,0.0482686511092195,0.0390329361923678,0.0044366554026268,0.0037266099034956,125.0,-180.0,145.0,-150.0,100.0,0.0,1,0,1,0,0,0,0.0,0,0
28,80.60388585233748,0.06644996574931507,0.36363636363636376,0.07870337953479772,0.0304849567433922,1.3636363636363638,597.2170489199846,2.055555555555555,0.02416362390884185,0.17903514215788172,0.3490083204527525,566.9885739376014,4499.958825954049,0.038471904104092104,1,3.4838253020491687,0.1017982890331015,0.09866925488870204,0.02775653217142468,0.28130882515261496,0.1285165058070975,0.15988698682451305,0.38990771894941373,2023-07-15,evan elder,genaro valdez,0.7910491449921849,0.7910491449921849,0.208950855007815,1,1.0,1,-275.0,225.0,0.26108303089610985,3.25,1.3636363636363638,0.31038413831322553,0.0161132176026266,0.0249124234230143,0.0235256614688303,0.0396451033729031,0.0136896222945035,0.022024663419782,-333.0,240.0,-300.0,250.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0
29,0.0,0.0,0.0,-0.12473965117953112,0.0304849567433922,1.7246376811594204,597.2170489199846,2.055555555555555,0.0,0.17903514215788172,0.3490083204527525,566.9885739376014,4499.958825954049,0.038471904104092104,1,3.4838253020491687,0.0,0.09866925488870204,0.02775653217142468,0.28130882515261496,0.0,0.0,0.38990771894941373,2023-07-15,albert duraev,junyong park,0.5075038997362382,0.4924961002637618,0.5075038997362382,0,0.0,0,105.0,-138.0,0.0,1.7246376811594204,2.05,0.31038413831322553,0.0354005882336351,0.0322362225882545,0.0403376871081888,0.0339796305551364,0.0096790192209161,0.0084369228080692,120.0,-163.0,130.0,-140.0,50.0,57.14285714285714,2,7,1,4,1,3,57.14285714285714,4,3
30,76.80767591212131,0.06332036451685466,0.36363636363636376,0.04892872041724555,0.0304849567433922,1.3636363636363638,597.2170489199846,2.055555555555555,0.023025587097038065,0.17903514215788172,0.3490083204527525,566.9885739376014,4499.958825954049,0.038471904104092104,1,3.4838253020491687,0.08272110352626812,0.09866925488870204,0.02775653217142468,0.28130882515261496,0.07877053827310068,0.13178152577323152,0.38990771894941373,2023-07-15,ashlee evans smith,ailin perez,0.7692143949726467,0.2307856050273533,0.7692143949726467,0,0.0,0,200.0,-275.0,0.2121555935059605,1.3636363636363638,3.0,0.31038413831322553,0.040400359353909,0.0262663073127574,0.054674461608302,0.0358017288678883,-0.0055456638784283,-0.0039240330912685,180.0,-275.0,230.0,-220.0,66.66666666666666,0.0,6,0,4,0,2,0,0.0,0,0
31,103.62755407868298,0.04287068494630688,0.7246376811594204,0.039929866772426215,0.0304849567433922,1.7246376811594204,597.2170489199846,2.055555555555555,0.031065713729207887,0.17903514215788172,0.3490083204527525,566.9885739376014,4499.958825954049,0.038471904104092104,1,3.4838253020491687,0.04773724424798078,0.09866925488870204,0.02775653217142468,0.28130882515261496,0.046342800608404365,0.10548995259138999,0.38990771894941373,2023-07-15,austin lingo,melquizael costa,0.6029845445991379,0.3970154554008621,0.6029845445991379,0,0.0,0,105.0,-138.0,0.12243216004188459,1.7246376811594204,2.05,0.31038413831322553,0.0354005882336351,0.0322362225882545,0.0424756094014026,0.0289529620271689,0.01545822897438,0.0110248218730774,180.0,-250.0,195.0,-220.0,100.0,0.0,3,0,3,0,0,0,0.0,0,0
32,111.98125292737448,0.04028400643911889,0.8333333333333333,0.1210603044776275,0.0304849567433922,1.8333333333333333,597.2170489199846,2.055555555555555,0.03357000536593241,0.17903514215788172,0.3490083204527525,566.9885739376014,4499.958825954049,0.038471904104092104,1,3.4838253020491687,0.07999509675986337,0.09866925488870204,0.02775653217142468,0.28130882515261496,0.13151907963724419,0.18884893323404128,0.38990771894941373,2023-07-15,norma dumont,chelsea chandler,0.6114874388059787,0.6114874388059787,0.3885125611940213,1,1.0,1,-120.0,-110.0,0.20516417827122285,1.9090909090909087,1.8333333333333333,0.31038413831322553,0.0342505339758,0.0350135352882691,0.0423808635674742,0.0491942280076172,0.0068216974963082,0.0077928439724531,-160.0,110.0,-138.0,130.0,20.0,0.0,5,0,1,0,4,0,20.0,1,4
33,104.10701352404139,0.046814170826877666,0.6666666666666663,0.15601930378379303,0.0304849567433922,1.6666666666666663,597.2170489199846,2.055555555555555,0.031209447217918428,0.17903514215788172,0.3490083204527525,566.9885739376014,4499.958825954049,0.038471904104092104,1,3.4838253020491687,0.11569072971199905,0.09866925488870204,0.02775653217142468,0.28130882515261496,0.1885879738576149,0.24547149546325098,0.38990771894941373,2023-07-15,ottman azaitar,francisco prado,0.693611582270276,0.3063884177297239,0.693611582270276,0,0.0,0,110.0,-150.0,0.29671310438203624,1.6666666666666663,2.1,0.31038413831322553,0.0405383694346594,0.0356521067558167,0.0350135352882691,0.0342505339758,0.0120365301632248,0.0117729936462989,-110.0,-120.0,100.0,-110.0,50.0,0.0,2,0,1,0,1,0,0.0,0,0
