,fight_payout,choice_fstar,net_odds,choice_ev,choice_juice,choice_decimal_odds,parlay_net,parlay_net_odds,pct_bankroll_gain_per,pct_bankroll_gain_parlay,pct_bankroll_gain_total,event_payout_per_fight,bankroll_postevent,sigma_portfolio_scaled,beta_post,event_net_odds,portfolio_fscaled,portfolio_sigma,mu_portfolio,sharpe_portfolio,choice_bet_sharpe,choice_bet_sigma,k,date,fighter_red,fighter_blue,choice_proba,red_proba,blue_proba,pred_winner,winner,choice_idx,open_red,open_blue,kelly_edge,real_odds_blue,real_odds_red,fstar_net,juice_open_red,juice_open_blue,juice_close1_red,juice_close1_blue,juice_close2_red,juice_close2_blue,close1_red,close1_blue,close2_red,close2_blue,red_accuracy,blue_accuracy,red_total,blue_total,red_correct,blue_correct,red_incorrect,blue_incorrect,choice_accuracy,choice_correct,choice_incorrect
0,0.0,0.0,0.0,-0.1164010070673534,0.0322362225882545,1.7246376811594204,0.0,0.7246376811594204,0.0,0.0,0.0,0.0,2000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-15,albert duraev,junyong park,0.5123389118685093,0.4876610881314906,0.5123389118685093,0,0.0,0,105.0,-138.0,0.0,1.7246376811594204,2.05,0.0,0.0354005882336351,0.0322362225882545,0.0403376871081888,0.0339796305551364,0.0096790192209161,0.0084369228080692,120.0,-163.0,130.0,-140.0,50.0,57.14285714285714,2,7,1,4,1,3,57.14285714285714,4,3
1,-66.54776662008344,0.03327388331004172,-1.0,0.09007693501634517,0.0341261814300196,2.15,354.5314434970751,1.6623376623376624,-0.03327388331004172,0.17726572174853755,0.2520614548206733,149.5914661442715,2504.1229096413467,0.0384719041040921,1,1.1163176163176163,0.048554301649085176,0.10665577474223849,0.026393158230988055,0.2474611271145328,0.08406449803632939,0.1442345757896777,0.3607109338155341,2023-07-22,marc diakiese,joel alvarez,0.5070125279145792,0.5070125279145792,0.4929874720854208,1,0.0,1,115.0,-150.0,0.13460723559301815,1.6666666666666663,2.15,0.19705302354840482,0.0347853268844263,0.0303309521853412,0.0447437640681861,0.0321793128548906,0.0034448706358273,0.0026047361397324,160.0,-225.0,185.0,-190.0,50.0,50.0,10,4,5,2,5,2,50.0,5,5
2,43.25399709828138,0.07201790516863853,0.3003003003003002,0.057026420883126344,0.0341261814300196,1.3003003003003002,354.5314434970751,1.6623376623376624,0.02162699854914069,0.17726572174853755,0.2520614548206733,149.5914661442715,2504.1229096413467,0.0384719041040921,1,1.1163176163176163,0.09220488500732693,0.10665577474223849,0.026393158230988055,0.2474611271145328,0.10125258861475135,0.14396754656922883,0.3607109338155341,2023-07-22,tom aspinall,marcin tybura,0.8129094645590788,0.8129094645590788,0.1870905354409212,1,1.0,1,-333.0,250.0,0.2556198783108695,3.5,1.3003003003003002,0.19705302354840482,0.0203904788832838,0.0343769246139117,0.0240411371388507,0.0532535488514874,0.0076498985822184,0.015166268301745,-590.0,350.0,-490.0,420.0,66.66666666666666,69.23076923076923,3,13,2,9,1,4,66.66666666666666,2,1
3,0.0,0.0,0.0,-0.14292364935965246,0.0341261814300196,1.25,354.5314434970751,1.6623376623376624,0.0,0.17726572174853755,0.2520614548206733,149.5914661442715,2504.1229096413467,0.0384719041040921,1,1.1163176163176163,0.0,0.10665577474223849,0.026393158230988055,0.2474611271145328,0.0,0.0,0.3607109338155341,2023-07-22,molly mccann,julija stoliarenko,0.685661080512278,0.685661080512278,0.3143389194877219,1,0.0,1,-400.0,300.0,0.0,4.0,1.25,0.19705302354840482,0.0176478677640649,0.032352132235935,0.0342356681559874,0.0490051753512268,0.0059124538038086,0.0079764350850802,-240.0,165.0,-200.0,188.0,42.857142857142854,66.66666666666666,7,3,3,2,4,1,42.857142857142854,3,4
4,0.0,0.055581875235033384,0.0,-0.012930408747898359,0.0341261814300196,1.5,354.5314434970751,1.6623376623376624,0.0,0.17726572174853755,0.2520614548206733,149.5914661442715,2504.1229096413467,0.0384719041040921,1,1.1163176163176163,0.0200489901192474,0.10665577474223849,0.026393158230988055,0.2474611271145328,-0.017909076521955787,0.04013028616425748,0.3607109338155341,2023-07-22,nathaniel wood,andre fili,0.6580463941680678,0.6580463941680678,0.3419536058319322,1,1.0,1,-200.0,150.0,0.055581875235033384,2.5,1.5,0.19705302354840482,0.0287452808578468,0.0379213858088197,0.0348361964374183,0.0498340352916369,0.0040119013766096,0.0053724830077747,-240.0,164.0,-196.0,188.0,50.0,50.0,6,16,3,8,3,8,50.0,3,3
5,0.0,0.026553751382241444,0.0,-0.031335953695432184,0.0341261814300196,1.5319148936170213,354.5314434970751,1.6623376623376624,0.0,0.17726572174853755,0.2520614548206733,149.5914661442715,2504.1229096413467,0.0384719041040921,1,1.1163176163176163,0.009578228457393841,0.10665577474223849,0.026393158230988055,0.2474611271145328,-0.04215385686636167,0.019739288065428073,0.3607109338155341,2023-07-22,paul craig,andre muniz,0.6323223635599262,0.3676776364400738,0.6323223635599262,0,1.0,0,140.0,-188.0,0.026553751382241444,1.5319148936170213,2.4,0.19705302354840482,0.0389594877010522,0.0304849567433922,0.0410199568833899,0.0284987596941501,0.0121684825040307,0.0086648508293025,175.0,-240.0,200.0,-220.0,66.66666666666666,75.0,9,4,6,3,3,1,75.0,3,1
6,70.62467734661537,0.03707795560697307,0.9523809523809523,0.09821333400897825,0.0341261814300196,1.9523809523809523,354.5314434970751,1.6623376623376624,0.035312338673307686,0.17726572174853755,0.2520614548206733,149.5914661442715,2504.1229096413467,0.0384719041040921,1,1.1163176163176163,0.058637025065005156,0.10665577474223849,0.026393158230988055,0.2474611271145328,0.10015126353186661,0.15941406742228587,0.3607109338155341,2023-07-22,jai herbert,fares ziam,0.562499512541184,0.437500487458816,0.562499512541184,0,0.0,0,-125.0,-105.0,0.1625595998567425,1.9523809523809523,1.8,0.19705302354840482,0.0331297358984499,0.0346209416083251,0.0573863382182147,0.0462819233447836,-8.8484775062625e-14,8.8484775062625e-14,120.0,-185.0,150.0,-150.0,75.0,100.0,4,3,3,3,1,0,100.0,3,0
7,0.0,0.033847844064693405,0.0,-0.02482989516396117,0.0341261814300196,1.6134969325153374,354.5314434970751,1.6623376623376624,0.0,0.17726572174853755,0.2520614548206733,149.5914661442715,2504.1229096413467,0.0384719041040921,1,1.1163176163176163,0.01220928744021814,0.10665577474223849,0.026393158230988055,0.2474611271145328,-0.031257455744259324,0.026887614479204555,0.3607109338155341,2023-07-22,lerone murphy,josh culibao,0.6043829927310811,0.6043829927310811,0.3956170072689189,1,1.0,1,-163.0,125.0,0.033847844064693405,2.25,1.6134969325153374,0.19705302354840482,0.029248781260161,0.0349675263021539,0.0333527731951945,0.0395132920372828,0.0041157433800714,0.0047495048468789,-162.0,120.0,-140.0,135.0,50.0,0.0,2,0,1,0,1,0,50.0,1,1
8,50.58796736900477,0.06955845513238154,0.36363636363636376,0.12062083334876356,0.0341261814300196,1.3636363636363638,354.5314434970751,1.6623376623376624,0.025293983684502388,0.17726572174853755,0.2520614548206733,149.5914661442715,2504.1229096413467,0.0384719041040921,1,1.1163176163176163,0.14126552408467843,0.10665577474223849,0.026393158230988055,0.2474611271145328,0.19589886633708514,0.24113890256848838,0.3607109338155341,2023-07-22,makhmud muradov,bryan barberena,0.8217886111224265,0.8217886111224265,0.1782113888775734,1,1.0,1,-275.0,200.0,0.3916308346697385,3.0,1.3636363636363638,0.19705302354840482,0.0262663073127574,0.040400359353909,0.0247646694026397,0.0455056008676303,0.0055198002968848,0.0091860820560564,-400.0,270.0,-325.0,300.0,50.0,66.66666666666666,4,15,2,10,2,5,50.0,2,2
9,51.672590950453404,0.05167259095045341,0.5,0.008563056353225407,0.0341261814300196,1.5,354.5314434970751,1.6623376623376624,0.025836295475226704,0.17726572174853755,0.2520614548206733,149.5914661442715,2504.1229096413467,0.0384719041040921,1,1.1163176163176163,0.0343238419768136,0.10665577474223849,0.026393158230988055,0.2474611271145328,0.011852543691739069,0.06874701158792078,0.3607109338155341,2023-07-22,ketlen vieira,pannie kianzad,0.6723753709021503,0.6723753709021503,0.3276246290978497,1,1.0,1,-200.0,150.0,0.09515608970801716,2.5,1.5,0.19705302354840482,0.0287452808578468,0.0379213858088197,0.0314135708291123,0.0376565100334213,0.0046726319250074,0.0054899697010087,-165.0,124.0,-146.0,140.0,37.5,50.0,8,4,3,2,5,2,37.5,3,5
