,choice_fighter_name,fstar_parlay,choice_ev,choice_real_odds,parlay_net_odds,pred_winner,choice_proba,parlay_prob,parlay_ev,date,winner,fstar_net,choice_decimal_odds,parlay_strategy
8,karol rosa,0.016023268227286794,0.09191965264884971,1.6329113924050631,2.5107594936708857,1,0.6686949810795282,0.37169112552057204,0.30491814763456504,2025-08-02,1.0,0.016023268227286794,1.6329113924050631,top_ev
1,iasmin lucindo,0.029088020915449993,0.11558221437374777,1.5,0.8333333333333335,1,0.7437214762491652,0.6277453721156443,0.1508665155453479,2025-08-09,1.0,0.029088020915449993,1.5,top_ev
6,joselyne edwards,0.029088020915449993,0.03162859780030433,1.2222222222222223,0.8333333333333335,1,0.8440597618366126,0.6277453721156443,0.1508665155453479,2025-08-09,1.0,0.029088020915449993,1.2222222222222223,top_ev
8,edson barboza,0.02037876667282438,0.027704675479306662,1.819672131147541,-1,1,0.564774641479619,0.4638214735554708,0.05500376157084563,2025-08-16,0.0,-0.02037876667282438,1.819672131147541,top_ev
5,chase hooper,0.02037876667282438,0.026563162300304782,1.25,-1,1,0.8212505298402438,0.4638214735554708,0.05500376157084563,2025-08-16,0.0,-0.02037876667282438,1.25,top_ev
2,diyar nurgozhay,0.017568236717525863,0.15195829777873082,1.8333333333333333,-1,0,0.6283408896974896,0.4337269112998231,0.2952704091123646,2025-08-23,1.0,-0.017568236717525863,1.8333333333333333,top_ev
8,gauge young,0.017568236717525863,0.1244073779493372,1.6289308176100628,-1,0,0.6902732551889754,0.4337269112998231,0.2952704091123646,2025-08-23,0.0,-0.017568236717525863,1.6289308176100628,top_ev
0,sam patterson,0.018347553237692375,0.0716637488991545,1.5154639175257731,-1,1,0.707152269681755,0.430786489747756,0.12591484613140547,2025-09-06,1.0,-0.018347553237692375,1.5154639175257731,top_ev
3,andreas gustafsson,0.018347553237692375,0.05062324566635695,1.7246376811594204,-1,1,0.6091849071510809,0.430786489747756,0.12591484613140547,2025-09-06,0.0,-0.018347553237692375,1.7246376811594204,top_ev
8,claudio puelles,0.017277209671505,0.16062188246202275,1.7142857142857144,-1,1,0.6770294314361799,0.41044243924934254,0.29990002551607775,2025-09-13,0.0,-0.017277209671505,1.7142857142857144,top_ev
1,alexander hernandez,0.017277209671505,0.12000303040866744,1.847457627118644,-1,1,0.6062401724230402,0.41044243924934254,0.29990002551607775,2025-09-13,1.0,-0.017277209671505,1.847457627118644,top_ev
7,rolando bedoya,0.015086138708657555,0.02325602668414284,2.0,-1,0,0.5116280133420714,0.3793491259423043,0.044999479010875865,2025-09-27,1.0,-0.015086138708657555,2.0,top_ev
0,carlos ulberg,0.015086138708657555,0.02124927853803371,1.3773584905660377,-1,1,0.7414549556509012,0.3793491259423043,0.044999479010875865,2025-09-27,1.0,-0.015086138708657555,1.3773584905660377,top_ev
4,daniel santos,0.025387355293055455,0.08390402359246207,1.6369426751592355,0.9779723991507427,1,0.6621514852296364,0.5751785763327621,0.1376873485690222,2025-10-04,1.0,0.025387355293055455,1.6369426751592355,top_ev
5,merab dvalishvili,0.025387355293055455,0.049620006758810786,1.2083333333333333,0.9779723991507427,1,0.8686510400762573,0.5751785763327621,0.1376873485690222,2025-10-04,1.0,0.025387355293055455,1.2083333333333333,top_ev
6,stewart nicoll,0.020804592135893144,0.05708803309994548,1.7692307692307692,-1,0,0.5974845404477953,0.4753323154658181,0.10377648254802962,2025-10-11,1.0,-0.020804592135893144,1.7692307692307692,top_ev
2,michael aswell jr,0.020804592135893144,0.04416704000627897,1.3125,-1,0,0.795555840004784,0.4753323154658181,0.10377648254802962,2025-10-11,0.0,-0.020804592135893144,1.3125,top_ev
5,charles jourdain,0.014792607448645063,0.0447578264635361,1.526315789473684,-1,1,0.6844965069933513,0.37438516470314925,0.06832563017122872,2025-10-18,1.0,-0.014792607448645063,1.526315789473684,top_ev
1,kevin holland,0.014792607448645063,0.02255814994702532,1.869565217391304,-1,1,0.5469497081111997,0.37438516470314925,0.06832563017122872,2025-10-18,0.0,-0.014792607448645063,1.869565217391304,top_ev
9,virna jandiroba,0.01390346161598633,0.15111857571397525,2.05,-1,1,0.5615212564458416,0.32763398482725903,0.20050767590051155,2025-10-25,0.0,-0.01390346161598633,2.05,top_ev
10,aleksandar rakic,0.01390346161598633,0.04290531073734344,1.7874015748031495,-1,1,0.5834756584301437,0.32763398482725903,0.20050767590051155,2025-10-25,0.0,-0.01390346161598633,1.7874015748031495,top_ev
2,waldo cortes acosta,0.015457143092910209,0.09663366127437523,2.0,2.739130434782608,1,0.5483168306371876,0.31325563798363476,0.1713036898518514,2025-11-01,1.0,0.015457143092910209,2.0,top_ev
6,timmy cuamba,0.015457143092910209,0.06809022120541491,1.869565217391304,2.739130434782608,1,0.5713040718075476,0.31325563798363476,0.1713036898518514,2025-11-01,1.0,0.015457143092910209,1.869565217391304,top_ev
8,denise gomes,0.021883929084193947,0.078352111690765,1.526315789473684,1.3984962406015033,0,0.7065065559353289,0.48246341912355084,0.15718669699558419,2025-11-08,0.0,0.021883929084193947,1.526315789473684,top_ev
2,gabriel bonfim,0.021883929084193947,0.07310653398843275,1.5714285714285714,1.3984962406015033,1,0.6828859761744572,0.48246341912355084,0.15718669699558419,2025-11-08,1.0,0.021883929084193947,1.5714285714285714,top_ev
7,islam makhachev,0.01305579893587937,0.017051723003784297,1.2941176470588236,1.1626529806553494,0,0.7859036041392878,0.474941861771593,0.02713443299833651,2025-11-15,0.0,0.01305579893587937,1.2941176470588236,top_ev
8,valentina shevchenko,0.01305579893587937,0.009913664926276933,1.6711409395973154,1.1626529806553494,1,0.6043258476868083,0.474941861771593,0.02713443299833651,2025-11-15,1.0,0.01305579893587937,1.6711409395973154,top_ev
2,tagir ulanbekov,0.022789332575933047,0.10570055365048847,1.425531914893617,-1,1,0.7756406868891487,0.4641815881977727,0.1412025293557948,2025-11-22,0.0,-0.022789332575933047,1.425531914893617,top_ev
0,ismail naurdiev,0.022789332575933047,0.03210812872264174,1.7246376811594204,-1,1,0.5984492511080863,0.4641815881977727,0.1412025293557948,2025-11-22,1.0,-0.022789332575933047,1.7246376811594204,top_ev
2,maycee barber,0.025715680628725753,0.07589128726801148,1.4444444444444444,-1,1,0.7448478142624695,0.578439835251764,0.13935119064741408,2025-12-06,1.0,-0.025715680628725753,1.4444444444444444,top_ev
0,grant dawson,0.025715680628725753,0.05898356472478272,1.3636363636363638,-1,1,0.7765879474648406,0.578439835251764,0.13935119064741408,2025-12-06,0.0,-0.025715680628725753,1.3636363636363638,top_ev
2,melquizael costa,0.020296720910263785,0.02887960490617103,1.5882352941176472,-1,1,0.6478130845705521,0.48216864426333617,0.04426898891257314,2025-12-13,1.0,-0.020296720910263785,1.5882352941176472,top_ev
0,tereza bleda,0.020296720910263785,0.014957419636873415,1.3636363636363638,-1,0,0.7443021077337071,0.48216864426333617,0.04426898891257314,2025-12-13,1.0,-0.020296720910263785,1.3636363636363638,top_ev
0,modestas bukauskas,0.0,-0.08713144010708318,1.7142857142857144,0.0,0,0.5325066599375348,0.5487655231121055,-0.0023934221633665764,2026-01-24,1.0,0.0,1.7142857142857144,top_ev
1,paddy pimblett,0.0,0.007259767512602211,1.4,0.0,0,0.7194712625090016,0.5487655231121055,-0.0023934221633665764,2026-01-24,1.0,0.0,1.4,top_ev
2,waldo cortes acosta,0.0,-0.009583614860153716,1.2985074626865671,0.0,1,0.7627344575214908,0.5487655231121055,-0.0023934221633665764,2026-01-24,1.0,0.0,1.2985074626865671,top_ev
3,natalia silva,0.0,-0.02933918278060202,1.2857142857142856,0.0,1,0.7549584133928652,0.5487655231121055,-0.0023934221633665764,2026-01-24,1.0,0.0,1.2857142857142856,top_ev
4,jean silva,0.0,-0.08054410942055268,1.425531914893617,0.0,0,0.6449914456303586,0.5487655231121055,-0.0023934221633665764,2026-01-24,0.0,0.0,1.425531914893617,top_ev
5,umar nurmagomedov,0.0,-0.05542104938731312,1.05998800239952,0.0,1,0.8911223037189299,0.5487655231121055,-0.0023934221633665764,2026-01-24,1.0,0.0,1.05998800239952,top_ev
6,ateba gautier,0.0,-0.08366188700334758,1.0833333333333333,0.0,1,0.8458505658430638,0.5487655231121055,-0.0023934221633665764,2026-01-24,1.0,0.0,1.0833333333333333,top_ev
9,jacob malkoun,0.01913805085087416,0.06076013538595337,1.6756756756756757,1.1544401544401541,1,0.6330342743432302,0.49611625175107293,0.06885277404285195,2026-01-31,1.0,0.01913805085087416,1.6756756756756757,top_ev
1,tallison teixeira,0.01913805085087416,0.007629093879884724,1.2857142857142856,1.1544401544401541,0,0.7837115174621326,0.49611625175107293,0.06885277404285195,2026-01-31,0.0,0.01913805085087416,1.2857142857142856,top_ev
2,klaudia sygula,0.022542891418837568,0.1364737759623389,1.5128205128205128,-1,1,0.7512284281784952,0.5353458654070441,0.24765637239354765,2026-02-07,1.0,-0.022542891418837568,1.5128205128205128,top_ev
6,jailton almeida,0.022542891418837568,0.09783120278077856,1.5405405405405406,-1,1,0.7126272719805054,0.5353458654070441,0.24765637239354765,2026-02-07,0.0,-0.022542891418837568,1.5405405405405406,top_ev
9,anthony hernandez,0.020224111409719518,0.14625863144142087,1.3496503496503496,-1,0,0.8493004367674777,0.48046977810656444,0.28421738442770583,2026-02-21,1.0,-0.020224111409719518,1.3496503496503496,top_ev
0,serghei spivac,0.020224111409719518,0.1203556939089756,1.9803921568627447,-1,1,0.565724162270869,0.48046977810656444,0.28421738442770583,2026-02-21,1.0,-0.020224111409719518,1.9803921568627447,top_ev
