,choice_fighter_name,fstar_parlay,choice_ev,choice_real_odds,parlay_net_odds,pred_winner,choice_proba,parlay_prob,parlay_ev,date,winner,fstar_net,choice_decimal_odds
9,movsar evloev,0.1213505192013849,0.11935180000000001,1.4,-1.0,1,0.799537,0.5838653322591001,0.28450373097002,2024-12-07,1.0,-0.1213505192013849,1.4
1,vitor petrino,0.16767650103730708,0.1817395999999999,1.2857142857142856,-1.0,1,0.9191308,0.75111823945746,0.31689561463320914,2024-12-14,0.0,-0.16767650103730708,1.2857142857142856
4,michael johnson,0.16767650103730708,0.1143703863636365,1.3636363636363638,-1.0,1,0.81720495,0.75111823945746,0.31689561463320914,2024-12-14,1.0,-0.16767650103730708,1.3636363636363638
7,cesar almeida,0.009768635615795706,0.05451295454545463,1.3636363636363638,0.5000000000000002,1,0.7733095,0.6699230772941299,0.004884615941195047,2025-01-11,1.0,0.009768635615795706,1.3636363636363638
0,fatima kline,0.009768635615795706,-0.04706280599999997,1.1,0.5000000000000002,1,0.86630654,0.6699230772941299,0.004884615941195047,2025-01-11,1.0,0.009768635615795706,1.1
1,grant dawson,0.17788560352231003,0.18396321034482754,1.3448275862068966,0.6810344827586208,1,0.8803829,0.768867835378005,0.29249334395440485,2025-01-18,1.0,0.17788560352231003,1.3448275862068966
3,tagir ulanbekov,0.17788560352231003,0.09166681249999994,1.25,0.6810344827586208,1,0.87333345,0.768867835378005,0.29249334395440485,2025-01-18,1.0,0.17788560352231003,1.25
2,nassourdine imavov,0.06019791802963784,0.1711977199999999,2.3,3.83,0,0.5092164,0.254776832103024,0.2305720990576059,2025-02-01,0.0,0.06019791802963784,2.3
7,fares ziam,0.06019791802963784,0.05069543600000004,2.1,3.83,1,0.50033116,0.254776832103024,0.2305720990576059,2025-02-01,1.0,0.06019791802963784,2.1
4,dricus du plessis,0.12962168139605038,0.10543549999999996,1.4444444444444444,1.0340136054421767,1,0.7653015,0.5757146221524749,0.17101137431013602,2025-02-08,1.0,0.12962168139605038,1.4444444444444444
1,gabriel santos,0.12962168139605038,0.05932130306122446,1.4081632653061225,1.0340136054421767,0,0.75227165,0.5757146221524749,0.17101137431013602,2025-02-08,0.0,0.12962168139605038,1.4081632653061225
0,gabriel bonfim,0.0,0.0014835599999999394,1.4,0.0,1,0.7153454,0.49594796433644,-0.03655379951386151,2025-02-15,1.0,0.0,1.4
1,rodolfo vieira,0.0,-0.06225968983050856,1.3389830508474576,0.0,1,0.7003377,0.49594796433644,-0.03655379951386151,2025-02-15,0.0,0.0,1.3389830508474576
2,ismael bonfim,0.0,-0.0996242665306123,1.4081632653061225,0.0,1,0.63939726,0.49594796433644,-0.03655379951386151,2025-02-15,0.0,0.0,1.4081632653061225
3,ketlen souza,0.0,-0.05259066357142872,1.8928571428571428,0.0,0,0.50051814,0.49594796433644,-0.03655379951386151,2025-02-15,1.0,0.0,1.8928571428571428
4,youssef zalal,0.0,-0.06899602000000002,1.2,0.0,0,0.77583665,0.49594796433644,-0.03655379951386151,2025-02-15,0.0,0.0,1.2
5,jacqueline cavalcanti,0.0,-0.05161567058823523,1.1176470588235294,0.0,0,0.8485544,0.49594796433644,-0.03655379951386151,2025-02-15,0.0,0.0,1.1176470588235294
6,rafael estevam,0.0,-0.13013061538461568,1.1538461538461535,0.0,1,0.7538868,0.49594796433644,-0.03655379951386151,2025-02-15,1.0,0.0,1.1538461538461535
7,edmen shahbazyan,0.0,-0.16221135277777785,1.1388888888888888,0.0,1,0.7356193,0.49594796433644,-0.03655379951386151,2025-02-15,1.0,0.0,1.1388888888888888
8,gregory rodrigues,0.0,-0.037981012403100756,1.3875968992248062,0.0,0,0.6932986,0.49594796433644,-0.03655379951386151,2025-02-15,1.0,0.0,1.3875968992248062
9,valter walker,0.0,-0.0530475567567569,1.2702702702702702,0.0,0,0.7454732,0.49594796433644,-0.03655379951386151,2025-02-15,0.0,0.0,1.2702702702702702
