,choice_decimal_odds,f_star_unscaled,choice_proba,choice_fair_odds,choice_ev,choice_real_odds,choice_idx,pred_winner,parlay_net,parlay_net_odds,parlay_ev,uncertainty_multiplier,event_multiplier,event_total_fstar,bankroll_pct_change,bankroll_postevent,vegas_acc_choice,event_payout_money_line,fight_payout,net_odds,choice_fstar,event_ml_net_odds,kelly_edge,choice_bet_sharpe,choice_bet_sigma,choice_edge,avg_choice_edge,date,fighter_red,fighter_blue,winner,red_proba,blue_proba,open_red,open_blue,real_odds_blue,real_odds_red,sigma_portfolio_scaled,portfolio_fscaled,portfolio_sigma,mu_portfolio,sharpe_portfolio,k,fstar_net
10,1.2777777777777777,0.0,0.6934805,1.3472099617665865,-0.11388602777777779,1.2777777777777777,1,1,-44.65828704379043,-1.0,0.19672309267670096,1.0,1.0,0.5205215942419648,-0.26731277931799996,423.8754685258317,0.6666666666666666,-109.98796087478357,0.0,0.0,0.0,-1.3103448275862069,0.0,0.0,0.0,-0.04879429634184662,0.08409007365218006,2024-05-18,abus magomedov,warlley alves,1.0,0.6934805,0.3065195,-185.0,154.0,3.05,1.2777777777777777,0.07011037597240381,0.0,0.07011037597240381,0.01294872245278182,0.18469052937155228,1.0,0.0
11,1.4,0.19824893816947547,0.7477152,1.4591452060396273,0.046801279999999945,1.4,1,1,-44.65828704379043,-1.0,0.19672309267670096,1.0,1.0,0.5205215942419648,-0.26731277931799996,423.8754685258317,0.6666666666666666,-109.98796087478357,-106.81608830191017,-1.0,0.18463626388720863,-1.3103448275862069,0.19824893816947547,0.07186290003819372,0.129111183378921,0.06238244774145463,0.08409007365218006,2024-05-18,piera rodriguez,ariane carnelossi,0.0,0.7477152,0.25228482,-120.0,100.0,2.8,1.4,0.07011037597240381,0.19824893816947547,0.07011037597240381,0.01294872245278182,0.18469052937155228,1.0,-0.18463626388720863
12,1.1666666666666667,0.0,0.773356,1.2010433168936516,-0.09775133333333322,1.1666666666666667,0,0,-44.65828704379043,-1.0,0.19672309267670096,1.0,1.0,0.5205215942419648,-0.26731277931799996,423.8754685258317,0.6666666666666666,-109.98796087478357,0.0,0.0,0.0,-1.3103448275862069,0.0,0.0,0.0,-0.059253437090391436,0.08409007365218006,2024-05-18,victor martinez,tom nolan,0.0,0.226644,0.773356,330.0,-425.0,1.1666666666666667,4.5,0.07011037597240381,0.0,0.07011037597240381,0.01294872245278182,0.18469052937155228,1.0,0.0
13,1.303030303030303,0.0,0.69691205,1.3628660776671344,-0.09190248030303033,1.303030303030303,1,1,63.28160832269415,1.1565739225313694,0.21628926298620677,1.0,1.0,0.6868231531364186,0.35874710723152226,575.93956668588,1.0,88.78248983735413,0.0,0.0,0.0,1.1383524277141297,0.0,0.0,0.0,-0.03683576013827494,0.0782097989685639,2024-06-01,kevin holland,michal oleksiejczuk,1.0,0.69691205,0.30308795,-200.0,165.0,3.1,1.303030303030303,0.0819386521880455,0.0,0.0819386521880455,0.017114927580312883,0.2088748975396239,1.0,0.0
14,1.3333333333333333,0.0,0.71965957,1.384849799695206,-0.04045390666666668,1.3333333333333333,0,0,63.28160832269415,1.1565739225313694,0.21628926298620677,1.0,1.0,0.6868231531364186,0.35874710723152226,575.93956668588,1.0,88.78248983735413,0.0,0.0,0.0,1.1383524277141297,0.0,0.0,0.0,-0.0024404008561114132,0.0782097989685639,2024-06-01,niko price,alex morono,1.0,0.28034043,0.71965957,225.0,-278.0,1.3333333333333333,3.1,0.0819386521880455,0.0,0.0819386521880455,0.017114927580312883,0.2088748975396239,1.0,-0.0
15,1.425531914893617,0.27403342281924903,0.7617662,1.4884514864411338,0.08592202978723396,1.425531914893617,1,1,63.28160832269415,1.1565739225313694,0.21628926298620677,1.0,1.0,0.6868231531364186,0.35874710723152226,575.93956668588,1.0,88.78248983735413,33.36940084661101,0.42553191489361697,0.1850026666139962,1.1383524277141297,0.27403342281924903,0.12837290268591284,0.18341493746372214,0.08992703754870257,0.0782097989685639,2024-06-01,ailin perez,joselyne edwards,1.0,0.7617662,0.2382338,-250.0,175.0,2.7,1.425531914893617,0.0819386521880455,0.27403342281924903,0.0819386521880455,0.017114927580312883,0.2088748975396239,1.0,0.1850026666139962
16,1.2,0.19315218002929826,0.8434702,1.2406973129962662,0.01216423999999991,1.2,1,1,63.28160832269415,1.1565739225313694,0.21628926298620677,1.0,1.0,0.6868231531364186,0.35874710723152226,575.93956668588,1.0,88.78248983735413,16.373494741531264,0.19999999999999996,0.19314039095581015,1.1383524277141297,0.19315218002929826,0.02560648644933728,0.09175602748343407,0.037471839622306824,0.0782097989685639,2024-06-01,islam makhachev,dustin poirier,1.0,0.8434702,0.15652978,-400.0,280.0,4.0,1.2,0.0819386521880455,0.19315218002929826,0.0819386521880455,0.017114927580312883,0.2088748975396239,1.0,0.19314039095581015
17,1.4,0.0,0.60184795,1.4982360509068695,-0.15741287000000004,1.4,1,1,63.28160832269415,1.1565739225313694,0.21628926298620677,1.0,1.0,0.6868231531364186,0.35874710723152226,575.93956668588,1.0,88.78248983735413,0.0,0.0,0.0,1.1383524277141297,0.0,0.0,0.0,-0.0656036170576132,0.0782097989685639,2024-06-01,sean strickland,paulo costa,1.0,0.60184795,0.39815205,-185.0,154.0,2.5,1.4,0.0819386521880455,0.0,0.0819386521880455,0.017114927580312883,0.2088748975396239,1.0,0.0
18,1.21978021978022,0.0,0.76370233,1.2752537732330944,-0.06845100406593382,1.21978021978022,1,1,63.28160832269415,1.1565739225313694,0.21628926298620677,1.0,1.0,0.6868231531364186,0.35874710723152226,575.93956668588,1.0,88.78248983735413,0.0,0.0,0.0,1.1383524277141297,0.0,0.0,0.0,-0.02045531845356563,0.0782097989685639,2024-06-01,jailton almeida,alexandr romanov,1.0,0.76370233,0.23629767,-285.0,230.0,3.5,1.21978021978022,0.0819386521880455,0.0,0.0819386521880455,0.017114927580312883,0.2088748975396239,1.0,0.0
19,1.5128205128205128,0.29229507275498856,0.74037343,1.579422250153526,0.12005211205128202,1.5128205128205128,1,1,63.28160832269415,1.1565739225313694,0.21628926298620677,1.0,1.0,0.6868231531364186,0.35874710723152226,575.93956668588,1.0,88.78248983735413,39.03959424921186,0.5128205128205128,0.17959805282131774,1.1383524277141297,0.29229507275498856,0.16488942477983537,0.21281316781396653,0.10723051973468234,0.0782097989685639,2024-06-01,randy brown,elizeu zaleski dos santos,1.0,0.74037343,0.25962657,-163.0,120.0,2.48,1.5128205128205128,0.0819386521880455,0.29229507275498856,0.0819386521880455,0.017114927580312883,0.2088748975396239,1.0,0.17959805282131774
20,1.1666666666666667,0.0,0.75208944,1.2010433168936516,-0.12256231999999995,1.1666666666666667,1,1,63.28160832269415,1.1565739225313694,0.21628926298620677,1.0,1.0,0.6868231531364186,0.35874710723152226,575.93956668588,1.0,88.78248983735413,0.0,0.0,0.0,1.1383524277141297,0.0,0.0,0.0,-0.08051999709039148,0.0782097989685639,2024-06-01,grant dawson,joe solecki,1.0,0.75208944,0.24791056,-250.0,205.0,4.5,1.1666666666666667,0.0819386521880455,0.0,0.0819386521880455,0.017114927580312883,0.2088748975396239,1.0,0.0
21,1.5714285714285714,0.05167225245290027,0.6249305,1.6542766747881523,-0.017966357142857048,1.5714285714285714,0,0,63.28160832269415,1.1565739225313694,0.21628926298620677,1.0,1.0,0.6868231531364186,0.35874710723152226,575.93956668588,1.0,88.78248983735413,0.0,0.0,0.0,1.1383524277141297,0.05167225245290027,-0.02334069990605966,0.03977439175693519,0.020436696006746913,0.0782097989685639,2024-06-01,phil rowe,jake matthews,0.0,0.3750695,0.6249305,136.0,-162.0,1.5714285714285714,2.3,0.0819386521880455,0.05167225245290027,0.0819386521880455,0.017114927580312883,0.2088748975396239,1.0,0.0
22,1.2222222222222223,0.0,0.77456045,1.2668045221265225,-0.053315005555555545,1.2222222222222223,0,0,63.28160832269415,1.1565739225313694,0.21628926298620677,1.0,1.0,0.6868231531364186,0.35874710723152226,575.93956668588,1.0,88.78248983735413,0.0,0.0,0.0,1.1383524277141297,0.0,0.0,0.0,-0.014827322567585455,0.0782097989685639,2024-06-01,mickey gall,bassil hafez,0.0,0.22543956,0.77456045,200.0,-275.0,1.2222222222222223,3.75,0.0819386521880455,0.0,0.0819386521880455,0.017114927580312883,0.2088748975396239,1.0,0.0
23,1.3448275862068966,0.0,0.70382434,1.3929129310941473,-0.05347761172413784,1.3448275862068966,0,0,118.97182177086773,2.7153846153846155,0.24171570000401554,1.0,0.9109790898964663,0.9999999999999999,-0.024476858294943074,561.8423755256588,0.7142857142857143,-133.06901293108896,0.0,0.0,0.0,-1.8182692307692307,0.0,0.0,0.0,-0.014095623033503979,0.0731005545940833,2024-06-08,cody stamann,taylor lapilus,0.0,0.29617566,0.70382434,150.0,-200.0,1.3448275862068966,3.1,0.08322797549341039,0.0,0.09136101631363387,0.019872490515887787,0.21751608418701665,0.9109790898964663,0.0
24,1.4587155963302751,0.15704340296991967,0.7115891,1.520085002092002,0.038006118348623774,1.4587155963302751,1,1,118.97182177086773,2.7153846153846155,0.24171570000401554,1.0,0.9109790898964663,0.9999999999999999,-0.024476858294943074,561.8423755256588,0.7142857142857143,-133.06901293108896,-82.39076080897061,-1.0,0.1430545244235788,-1.8182692307692307,0.15704340296991967,0.05480440349302031,0.1089074924409226,0.05373115217224045,0.0731005545940833,2024-06-08,eduarda moura,denise gomes,0.0,0.7115891,0.2884109,-163.0,120.0,2.63,1.4587155963302751,0.08322797549341039,0.14306325631178143,0.09136101631363387,0.019872490515887787,0.21751608418701665,0.9109790898964663,-0.1430545244235788
25,1.3333333333333333,0.0,0.6594819,1.384849799695206,-0.1206908000000001,1.3333333333333333,1,1,118.97182177086773,2.7153846153846155,0.24171570000401554,1.0,0.9109790898964663,0.9999999999999999,-0.024476858294943074,561.8423755256588,0.7142857142857143,-133.06901293108896,0.0,0.0,0.0,-1.8182692307692307,0.0,0.0,0.0,-0.06261807085611149,0.0731005545940833,2024-06-08,brunno ferreira,dustin stoltzfus,1.0,0.6594819,0.34051812,-225.0,163.0,3.1,1.3333333333333333,0.08322797549341039,0.0,0.09136101631363387,0.019872490515887787,0.21751608418701665,0.9109790898964663,0.0
26,1.4444444444444444,0.14844155115384847,0.71057945,1.5148568537970253,0.026392538888888872,1.4444444444444444,1,1,118.97182177086773,2.7153846153846155,0.24171570000401554,1.0,0.9109790898964663,0.9999999999999999,-0.024476858294943074,561.8423755256588,0.7142857142857143,-133.06901293108896,-77.87791211816709,-1.0,0.13521889556277358,-1.8182692307692307,0.14844155115384847,0.038468222830455055,0.1018437849032442,0.05045107054719833,0.0731005545940833,2024-06-08,miguel baeza,punahele soriano,0.0,0.71057945,0.28942055,-150.0,110.0,2.6,1.4444444444444444,0.08322797549341039,0.13522714917295262,0.09136101631363387,0.019872490515887787,0.21751608418701665,0.9109790898964663,-0.13521889556277358
27,1.5714285714285714,0.14179527526266117,0.6527179,1.679715642223781,0.025699557142857044,1.5714285714285714,1,1,118.97182177086773,2.7153846153846155,0.24171570000401554,1.0,0.9109790898964663,0.9999999999999999,-0.024476858294943074,561.8423755256588,0.7142857142857143,-133.06901293108896,-74.391030677333,-1.0,0.12916464674479677,-1.8182692307692307,0.14179527526266117,0.03315921351508156,0.10989632723172087,0.057379037360073104,0.0731005545940833,2024-06-08,andrea lee,montana de la rosa,0.0,0.6527179,0.3472821,-138.0,105.0,2.2,1.5714285714285714,0.08322797549341039,0.12917253081039798,0.09136101631363387,0.019872490515887787,0.21751608418701665,0.9109790898964663,-0.12916464674479677
28,1.4,0.0,0.6189772,1.4648660950833083,-0.13343192000000004,1.4,0,0,118.97182177086773,2.7153846153846155,0.24171570000401554,1.0,0.9109790898964663,0.9999999999999999,-0.024476858294943074,561.8423755256588,0.7142857142857143,-133.06901293108896,0.0,0.0,0.0,-1.8182692307692307,0.0,0.0,0.0,-0.06367905326192635,0.0731005545940833,2024-06-08,charles radtke,carlos prates,0.0,0.3810228,0.6189772,140.0,-188.0,1.4,2.75,0.08322797549341039,0.0,0.09136101631363387,0.019872490515887787,0.21751608418701665,0.9109790898964663,0.0
29,1.7692307692307692,0.04238774323443462,0.5510832,1.882486356088856,-0.02500664615384618,1.7692307692307692,0,0,118.97182177086773,2.7153846153846155,0.24171570000401554,1.0,0.9109790898964663,0.9999999999999999,-0.024476858294943074,561.8423755256588,0.7142857142857143,-133.06901293108896,0.0,0.0,0.0,-1.8182692307692307,0.04238774323443462,-0.028264706303993265,0.03750172688593759,0.01987085056356208,0.0731005545940833,2024-06-08,thiago moises,ludovit klein,0.0,0.4489168,0.5510832,-110.0,-120.0,1.7692307692307692,1.9803921568627447,0.08322797549341039,0.03861434775447035,0.09136101631363387,0.019872490515887787,0.21751608418701665,0.9109790898964663,0.0
30,2.0,0.10217049258426134,0.5078401,2.2132037771703814,0.015680200000000033,2.0,1,1,118.97182177086773,2.7153846153846155,0.24171570000401554,1.0,0.9109790898964663,0.9999999999999999,-0.024476858294943074,561.8423755256588,0.7142857142857143,-133.06901293108896,-53.602408360044,-1.0,0.0930695014903864,-1.8182692307692307,0.10217049258426134,0.01562740767293727,0.10251564375543175,0.0560064232662123,0.0731005545940833,2024-06-08,john castaneda,daniel marcos,0.0,0.5078401,0.4921599,120.0,-163.0,1.6896551724137931,2.0,0.08322797549341039,0.09307518234868405,0.09136101631363387,0.019872490515887787,0.21751608418701665,0.9109790898964663,-0.0930695014903864
31,1.3125,0.34661626454807104,0.8209021,1.377615957746966,0.07743400624999996,1.3125,1,1,118.97182177086773,2.7153846153846155,0.24171570000401554,1.0,0.9109790898964663,0.9999999999999999,-0.024476858294943074,561.8423755256588,0.7142857142857143,-133.06901293108896,35.578259574214975,0.3125,0.1976777377748427,-1.8182692307692307,0.34661626454807104,0.13246437966416977,0.20261964811531052,0.09501039238980458,0.0731005545940833,2024-06-08,raul rosas jr,ricky turcios,1.0,0.8209021,0.17909789,-250.0,175.0,3.0,1.3125,0.08322797549341039,0.31576016922131456,0.09136101631363387,0.019872490515887787,0.21751608418701665,0.9109790898964663,0.1976777377748427
32,1.1333333333333333,0.0,0.76319253,1.1576429967868374,-0.13504846600000003,1.1333333333333333,1,1,118.97182177086773,2.7153846153846155,0.24171570000401554,1.0,0.9109790898964663,0.9999999999999999,-0.024476858294943074,561.8423755256588,0.7142857142857143,-133.06901293108896,0.0,0.0,0.0,-1.8182692307692307,0.0,0.0,0.0,-0.10063163926082352,0.0731005545940833,2024-06-08,brad katona,jesse butler,1.0,0.76319253,0.23680747,-549.0,350.0,5.5,1.1333333333333333,0.08322797549341039,0.0,0.09136101631363387,0.019872490515887787,0.21751608418701665,0.9109790898964663,0.0
33,1.7692307692307692,0.19687228667194762,0.6254883,1.8737697341078057,0.10663314615384611,1.7692307692307692,0,0,118.97182177086773,2.7153846153846155,0.24171570000401554,1.0,0.9109790898964663,0.9999999999999999,-0.024476858294943074,561.8423755256588,0.7142857142857143,-133.06901293108896,54.41744916947136,0.7692307692307692,0.12283004678318299,-1.8182692307692307,0.19687228667194762,0.12039943051821836,0.17436221440561622,0.09180479460591306,0.0731005545940833,2024-06-08,jared cannonier,nassourdine imavov,0.0,0.3745117,0.6254883,100.0,-125.0,1.7692307692307692,2.0,0.08322797549341039,0.17934653653824703,0.09136101631363387,0.019872490515887787,0.21751608418701665,0.9109790898964663,0.12283004678318299
34,1.4,0.0,0.61957824,1.4648660950833083,-0.13259046400000013,1.4,0,0,118.97182177086773,2.7153846153846155,0.24171570000401554,1.0,0.9109790898964663,0.9999999999999999,-0.024476858294943074,561.8423755256588,0.7142857142857143,-133.06901293108896,0.0,0.0,0.0,-1.8182692307692307,0.0,0.0,0.0,-0.06307801326192641,0.0731005545940833,2024-06-08,dominick reyes,dustin jacoby,1.0,0.38042173,0.61957824,175.0,-225.0,1.4,2.75,0.08322797549341039,0.0,0.09136101631363387,0.019872490515887787,0.21751608418701665,0.9109790898964663,-0.0
35,2.1,0.18729547839224245,0.53431726,2.341940952070744,0.12206624600000004,2.1,0,0,118.97182177086773,2.7153846153846155,0.24171570000401554,1.0,0.9109790898964663,0.9999999999999999,-0.024476858294943074,561.8423755256588,0.7142857142857143,-133.06901293108896,65.19739028973942,1.1,0.1029107188275195,-1.8182692307692307,0.18729547839224245,0.11611592809067597,0.19689336610444746,0.10732101181714127,0.0731005545940833,2024-06-08,julian marquez,zachary reese,0.0,0.46568272,0.53431726,-110.0,-120.0,2.1,1.625,0.08322797549341039,0.1706222644474883,0.09136101631363387,0.019872490515887787,0.21751608418701665,0.9109790898964663,0.1029107188275195
36,1.4201680672268908,0.22196275088005693,0.74273974,1.4939931398173758,0.05481526100840339,1.4201680672268908,1,1,75.9603820490404,0.9560805454257175,0.1468312461534158,1.0,1.0,0.7845078379661696,0.3383862626921536,751.962117201868,1.0,114.1593596271688,42.49690610340284,0.4201680672268908,0.1800195943416868,0.9975265577929284,0.22196275088005693,0.0818296989763114,0.14868618943784345,0.07339262363891752,0.07962529652866875,2024-06-15,melquizael costa,shayilan nuerdanbieke,1.0,0.74273974,0.25726026,-185.0,154.0,2.63,1.4201680672268908,0.09170437743503343,0.22196275088005693,0.09170437743503343,0.017040271050393976,0.18581742253760894,1.0,0.1800195943416868
37,1.2597402597402598,0.0,0.75707656,1.3015963996674027,-0.04628017766233758,1.2597402597402598,1,1,75.9603820490404,0.9560805454257175,0.1468312461534158,1.0,1.0,0.7845078379661696,0.3383862626921536,751.962117201868,1.0,114.1593596271688,0.0,0.0,0.0,0.9975265577929284,0.0,0.0,0.0,-0.011210752607449082,0.07962529652866875,2024-06-15,jeka saragih,westin wilson,0.0,0.75707656,0.24292344,-350.0,240.0,3.6,1.2597402597402598,0.09170437743503343,0.0,0.09170437743503343,0.017040271050393976,0.18581742253760894,1.0,-0.0
38,1.125,0.0,0.80686414,1.153859272754193,-0.09227784250000005,1.125,0,0,75.9603820490404,0.9560805454257175,0.1468312461534158,1.0,1.0,0.7845078379661696,0.3383862626921536,751.962117201868,1.0,114.1593596271688,0.0,0.0,0.0,0.9975265577929284,0.0,0.0,0.0,-0.059792673021106024,0.07962529652866875,2024-06-15,jimmy flick,nate maness,0.0,0.19313587,0.80686414,275.0,-400.0,1.125,5.25,0.09170437743503343,0.0,0.09170437743503343,0.017040271050393976,0.18581742253760894,1.0,0.0
39,1.5555555555555556,0.06766868272579746,0.6347747,1.644015913912282,-0.01257268888888885,1.5555555555555556,0,0,75.9603820490404,0.9560805454257175,0.1468312461534158,1.0,1.0,0.7845078379661696,0.3383862626921536,751.962117201868,1.0,114.1593596271688,0.0,0.0,0.0,0.9975265577929284,0.06766868272579746,-0.01651803031984924,0.0515059773446489,0.026508081935282313,0.07962529652866875,2024-06-15,douglas silva de andrade,miles johns,0.0,0.3652253,0.6347747,-110.0,-110.0,1.5555555555555556,2.3,0.09170437743503343,0.06766868272579746,0.09170437743503343,0.017040271050393976,0.18581742253760894,1.0,0.0
40,1.3773584905660377,0.32017663006689157,0.78936183,1.4489446172428937,0.0872342186792453,1.3773584905660377,0,0,75.9603820490404,0.9560805454257175,0.1468312461534158,1.0,1.0,0.7845078379661696,0.3383862626921536,751.962117201868,1.0,114.1593596271688,41.75954450087904,0.37735849056603765,0.1969641268581665,0.9975265577929284,0.32017663006689157,0.1369978525946353,0.20387442309685352,0.09920432632478182,0.07962529652866875,2024-06-15,alex perez,tatsuro taira,0.0,0.21063815,0.78936183,142.0,-170.0,1.3773584905660377,2.75,0.09170437743503343,0.32017663006689157,0.09170437743503343,0.017040271050393976,0.18581742253760894,1.0,0.1969641268581665
41,1.2,0.341641131236532,0.8722773,1.2406973129962662,0.04673276000000001,1.2,1,1,75.9603820490404,0.9560805454257175,0.1468312461534158,1.0,1.0,0.7845078379661696,0.3383862626921536,751.962117201868,1.0,114.1593596271688,29.90290902288692,0.19999999999999996,0.26611475322513556,0.9975265577929284,0.341641131236532,0.09880867083012182,0.16158331913658508,0.06627893962230691,0.07962529652866875,2024-06-15,asu almabayev,jose johnson,1.0,0.8722773,0.12772268,-355.0,280.0,4.0,1.2,0.09170437743503343,0.341641131236532,0.09170437743503343,0.017040271050393976,0.18581742253760894,1.0,0.26611475322513556
42,1.350877192982456,0.0,0.60991395,1.4296455645921808,-0.17608115526315798,1.350877192982456,0,0,75.9603820490404,0.9560805454257175,0.1468312461534158,1.0,1.0,0.7845078379661696,0.3383862626921536,751.962117201868,1.0,114.1593596271688,0.0,0.0,0.0,0.9975265577929284,0.0,0.0,0.0,-0.0895601187949876,0.07962529652866875,2024-06-15,brady hiestand,garrett armfield,1.0,0.39008608,0.60991395,160.0,-192.0,1.350877192982456,2.75,0.09170437743503343,0.0,0.09170437743503343,0.017040271050393976,0.18581742253760894,1.0,-0.0
