,choice_fighter_name,fstar_parlay,choice_ev,choice_real_odds,parlay_net_odds,pred_winner,choice_proba,parlay_prob,parlay_ev,date,winner,fstar_net,choice_decimal_odds,parlay_strategy
0,nassourdine imavov,0.028419443668451172,0.3541141918487626,2.64,4.28,0,0.5129220423669555,0.3073857028460158,0.6229965110269635,2025-02-01,0.0,0.028419443668451172,2.64,top_ev
8,jasmine jasudavicius,0.028419443668451172,0.19856694568062805,2.0,4.28,1,0.599283472840314,0.3073857028460158,0.6229965110269635,2025-02-01,1.0,0.028419443668451172,2.0,top_ev
0,dricus du plessis,0.04273541559509156,0.2744878357695202,1.7692307692307692,2.856923076923077,1,0.7203626897827723,0.40113380348996913,0.5471422236143886,2025-02-08,1.0,0.04273541559509156,1.7692307692307692,top_ev
4,tom nolan,0.04273541559509156,0.21393251484447728,2.18,2.856923076923077,1,0.556849777451595,0.40113380348996913,0.5471422236143886,2025-02-08,1.0,0.04273541559509156,2.18,top_ev
2,ketlen souza,0.024957654509354603,0.19488702974769334,2.24,-1,0,0.5334317097087916,0.29956486026856993,0.40915310270335326,2025-02-15,1.0,-0.024957654509354603,2.24,top_ev
8,gregory rodrigues,0.024957654509354603,0.17931910517172756,2.1,-1,0,0.5615805262722512,0.29956486026856993,0.40915310270335326,2025-02-15,1.0,-0.024957654509354603,2.1,top_ev
4,anthony hernandez,0.055693913969528684,0.16758720272656236,1.5050505050505052,1.8732782369146004,0,0.7757794165767091,0.4495725579897478,0.2917470467859695,2025-02-22,0.0,0.055693913969528684,1.5050505050505052,top_ev
3,melquizael costa,0.055693913969528684,0.10633881886463614,1.9090909090909087,1.8732782369146004,0,0.5795108098814762,0.4495725579897478,0.2917470467859695,2025-02-22,0.0,0.055693913969528684,1.9090909090909087,top_ev
6,danny silva,0.049708682587710266,0.18950224482476719,1.526315789473684,2.296842105263158,1,0.7793290569541579,0.3981550234785165,0.3126542458260144,2025-03-01,1.0,0.049708682587710266,1.526315789473684,top_ev
2,cody brundage,0.049708682587710266,0.10353238216829885,2.16,2.296842105263158,1,0.5108946213742124,0.3981550234785165,0.3126542458260144,2025-03-01,1.0,0.049708682587710266,2.16,top_ev
0,iasmin lucindo,0.040814444537362896,0.3554350996621721,2.05,-1,0,0.6611878534937425,0.3389812297544248,0.4245686180429702,2025-03-08,1.0,-0.040814444537362896,2.05,top_ev
4,brunno ferreira,0.040814444537362896,0.051004668831453936,2.05,-1,1,0.5126852043080263,0.3389812297544248,0.4245686180429702,2025-03-08,1.0,-0.040814444537362896,2.05,top_ev
2,chidi njokuani,0.03009616592694907,0.45818194192409867,2.75,3.321428571428571,1,0.5302479788814904,0.37031318444463224,0.600281975635732,2025-03-15,1.0,0.03009616592694907,2.75,top_ev
3,alexander hernandez,0.03009616592694907,0.09745013953754605,1.5714285714285714,3.321428571428571,1,0.698377361523893,0.37031318444463224,0.600281975635732,2025-03-15,1.0,0.03009616592694907,1.5714285714285714,top_ev
5,mick parkin,0.047156200857587705,0.14529490464894723,2.22,-1,0,0.5158986056977239,0.3506765034648532,0.2561103270735534,2025-03-22,1.0,-0.047156200857587705,2.22,top_ev
7,shauna bannon,0.047156200857587705,0.0967571076888471,1.6134969325153374,-1,1,0.6797391960200839,0.3506765034648532,0.2561103270735534,2025-03-22,1.0,-0.047156200857587705,1.6134969325153374,top_ev
3,manuel torres,0.05323570974067863,0.2325912706619916,1.9090909090909087,1.4823914823914817,1,0.6456430465372338,0.5560154388800609,0.3802479895540245,2025-03-29,1.0,0.05323570974067863,1.9090909090909087,top_ev
1,raul rosas jr,0.05323570974067863,0.11979374055823921,1.3003003003003002,1.4823914823914817,1,0.8611808674501009,0.5560154388800609,0.3802479895540245,2025-03-29,1.0,0.05323570974067863,1.3003003003003002,top_ev
3,lerone murphy,0.05754980761547186,0.10175085205235096,1.3355704697986577,0.971556407798019,0,0.8249290299286447,0.5355749868681761,0.05591629721629232,2025-04-05,0.0,0.05754980761547186,1.3355704697986577,top_ev
2,brad tavares,0.05754980761547186,-0.04160156059845804,1.4761904761904765,0.971556407798019,1,0.6492376524978186,0.5355749868681761,0.05591629721629232,2025-04-05,1.0,0.05754980761547186,1.4761904761904765,top_ev
3,sean woodson,0.03268430725861431,0.188838637012115,2.2,-1,0,0.5403811986418704,0.28971062411171156,0.36395761831793827,2025-04-12,1.0,-0.03268430725861431,2.2,top_ev
7,paddy pimblett,0.03268430725861431,0.14730256559119448,2.14,-1,0,0.5361226942014927,0.28971062411171156,0.36395761831793827,2025-04-12,0.0,-0.03268430725861431,2.14,top_ev
5,randy brown,0.08155916725326798,0.06637132434488818,1.5,0.9285714285714284,1,0.7109142162299255,0.5852945478544967,0.12878234229081498,2025-04-26,1.0,0.08155916725326798,1.5,top_ev
3,jaqueline amorim,0.08155916725326798,0.058526534351688614,1.2857142857142856,0.9285714285714284,1,0.823298415606869,0.5852945478544967,0.12878234229081498,2025-04-26,1.0,0.08155916725326798,1.2857142857142856,top_ev
5,yana santos,0.053668060156863935,0.14458717265170085,1.9090909090909087,1.840354767184035,1,0.5995456618651768,0.4385670149068195,0.24568591152025654,2025-05-03,1.0,0.053668060156863935,1.9090909090909087,top_ev
9,montel jackson,0.053668060156863935,0.08832768816929593,1.4878048780487805,1.840354767184035,1,0.7314989379498547,0.4385670149068195,0.24568591152025654,2025-05-03,1.0,0.053668060156863935,1.4878048780487805,top_ev
1,mike malott,0.06810252918667116,0.09221676363247427,1.5,1.306451612903226,1,0.7281445090883162,0.49934723605456116,0.15172023799681056,2025-05-10,1.0,0.06810252918667116,1.5,top_ev
3,natalia silva,0.06810252918667116,0.05447954686800505,1.5376344086021505,1.306451612903226,0,0.6857804046064648,0.49934723605456116,0.15172023799681056,2025-05-10,0.0,0.06810252918667116,1.5376344086021505,top_ev
5,luana santos,0.06558390631742823,0.23148700546751222,1.9523809523809523,1.406423034330011,1,0.6307616369467746,0.530911305758961,0.27759719536458705,2025-05-17,1.0,0.06558390631742823,1.9523809523809523,top_ev
1,michael morales,0.06558390631742823,0.037442693014507256,1.2325581395348837,1.406423034330011,0,0.8416987886721474,0.530911305758961,0.27759719536458705,2025-05-17,0.0,0.06558390631742823,1.2325581395348837,top_ev
5,jordan leavitt,0.05415771068830292,0.06868983040187465,1.606060606060606,-1,0,0.6654106491181484,0.3652511433012591,0.11990226582452146,2025-05-31,0.0,-0.05415771068830292,1.606060606060606,top_ev
