iter	F1	Logloss
883	0.7378540629	0.5555378277
884	0.7381293664	0.5555153137
885	0.7389529435	0.5553805332
886	0.7395027948	0.5552759015
887	0.7395027948	0.5552701754
888	0.7405997708	0.5550741427
889	0.7400511995	0.5550392221
890	0.7400521669	0.5549714631
891	0.7406010602	0.5548712995
892	0.7406010602	0.5548642287
893	0.7406004159	0.5548461827
894	0.7406004159	0.5548406301
895	0.7408748446	0.5547570809
896	0.7403266733	0.554735608
897	0.7403266733	0.554710925
898	0.7403266733	0.554687153
899	0.7403266733	0.5546816871
900	0.7403266733	0.5546609517
901	0.7403266733	0.5546377869
902	0.7400521669	0.5546323645
903	0.7400521669	0.5545100339
904	0.7397775407	0.5544708621
905	0.7395027948	0.5543863585
906	0.7397764117	0.5543313531
907	0.7397764117	0.5543260608
908	0.7395027948	0.5543074076
909	0.7395027948	0.5542411235
910	0.7395027948	0.5542358745
911	0.7400511995	0.5541073407
912	0.7395015039	0.554090813
913	0.7395015039	0.5540257002
914	0.7397775407	0.5540060058
915	0.7400521669	0.5539684391
916	0.7395040842	0.5539323906
917	0.7400511995	0.5538785564
918	0.7400511995	0.553873481
919	0.7400511995	0.5538552182
920	0.7414228595	0.553626434
921	0.7411485088	0.5535644444
922	0.740874361	0.5535298275
923	0.7406010602	0.553388887
924	0.7400511995	0.5532976163
925	0.7403250609	0.5532099894
926	0.7405997708	0.5531506027
927	0.7411485088	0.5530307447
928	0.7403250609	0.5528628221
929	0.7405997708	0.5528335409
930	0.7408738768	0.5527769738
931	0.7411485088	0.5527490373
932	0.7416974135	0.5526650977
933	0.7411485088	0.5525499681
934	0.741423021	0.5524960039
935	0.7416974135	0.5524695857
936	0.7416974135	0.5524439917
937	0.7416974135	0.5524279412
938	0.7416974135	0.5523769268
939	0.7419718477	0.5522337306
940	0.742246485	0.5522093078
941	0.742246485	0.5522024538
942	0.742246485	0.5521853623
943	0.742246485	0.5520118871
944	0.742246485	0.5519884187
945	0.7419720092	0.5519656877
946	0.7414228595	0.5518336835
947	0.7427957235	0.5516692313
948	0.7427957235	0.5516626376
949	0.7427963701	0.5516107555
950	0.7436204601	0.5515306333
951	0.7436204601	0.5515128043
952	0.7438947014	0.5513943779
953	0.7436204601	0.5511455522
954	0.7441688229	0.5510702886
955	0.7438947014	0.5510487289
956	0.7438959954	0.5508991559
957	0.7438959954	0.5508705253
958	0.7438959954	0.5508499634
959	0.7441702781	0.5507173084
960	0.7441702781	0.5507108882
961	0.744444441	0.550567345
962	0.744444441	0.5505400592
963	0.7463657225	0.5503829815
964	0.7463657225	0.5503766915
965	0.7460894899	0.5503446339
966	0.7452662119	0.5502390912
967	0.7452662119	0.5502194836
968	0.7452662119	0.5501942367
969	0.7449924078	0.5501857777
970	0.7452662119	0.5501549347
971	0.7449924078	0.5500273986
972	0.7449924078	0.5500212387
973	0.7452683126	0.5499117051
974	0.7452683126	0.5499057621
975	0.7452683126	0.5498885403
976	0.7452683126	0.5497816529
977	0.7452683126	0.5496831377
978	0.7455398965	0.5496210615
979	0.7452662119	0.549570611
980	0.7452662119	0.5495648415
981	0.7452662119	0.5495592455
982	0.7455398965	0.5495402886
983	0.7455398965	0.5494680615
984	0.7458183083	0.5493407856
985	0.7460920752	0.5493111573
986	0.7463657225	0.5492825701
987	0.7463657225	0.5491984136
988	0.746912659	0.5491707374
989	0.7471827225	0.5490197763
990	0.7471859483	0.5489018704
991	0.746912659	0.5488963178
992	0.7471827225	0.5487683479
993	0.7477321695	0.5486505721
994	0.7482779147	0.5486320056
995	0.7477321695	0.5485563949
996	0.7469065308	0.5485317553
997	0.7474557328	0.5485161386
998	0.7482856569	0.5483958902
999	0.748562708	0.5482851854
1000	0.748562708	0.5482613266
1001	0.748562708	0.5482461871
1002	0.7488357619	0.5481102787
1003	0.7493860341	0.5480839906
1004	0.7491086966	0.5480022634
1005	0.7493815124	0.5479350249
1006	0.7482856569	0.5478647499
1007	0.7482817835	0.547741465
1008	0.7482817835	0.5477160445
1009	0.7480088108	0.5476514088
1010	0.7482779147	0.5476328423
1011	0.7480051016	0.5476087233
1012	0.7480051016	0.5475443045
1013	0.7482779147	0.547384624
1014	0.7477321695	0.5473672288
1015	0.7480162425	0.5471816073
1016	0.7474625082	0.5471587896
1017	0.7485586702	0.5470360686
1018	0.7488357619	0.5469966365
1019	0.7482856569	0.5468730479
1020	0.7488357619	0.5467644687
1021	0.7491086966	0.5466273456
1022	0.7491086966	0.5465486116
1023	0.7493815124	0.546410057
1024	0.7493815124	0.5463345764
1025	0.7493815124	0.5463173981
1026	0.749376996	0.5463007403
1027	0.7496542091	0.5461686927
1028	0.7496542091	0.546095945
1029	0.7496542091	0.5460812393
1030	0.749376996	0.5459294106
1031	0.7490999878	0.5457826572
1032	0.7491043397	0.5457664332
1033	0.7499219522	0.5457052246
1034	0.7499219522	0.545689391
1035	0.7496588903	0.545561074
1036	0.7496588903	0.545508628
1037	0.7488357619	0.5454496317
1038	0.7488357619	0.5454343187
1039	0.748562708	0.5453073465
1040	0.748562708	0.5451547803
1041	0.748562708	0.5451043298
1042	0.7491130588	0.5450077667
1043	0.7482817835	0.5448751117
1044	0.7482817835	0.5448264398
1045	0.7480088108	0.5447795898
1046	0.7480088108	0.5447345617
1047	0.7485546372	0.5446828966
1048	0.7482817835	0.5446690151
1049	0.7482779147	0.5446121877
1050	0.7485546372	0.5444906814
1051	0.7482740504	0.5444679504
1052	0.7485465853	0.5443861798
1053	0.7482740504	0.544371344
1054	0.7488190016	0.5442547829
1055	0.7488190016	0.5442114032
1056	0.7488190016	0.5441567015
1057	0.7488190016	0.5441073355
1058	0.7496355394	0.5440288617
1059	0.7496355394	0.5439382416
1060	0.7496401986	0.5438295756
1061	0.7501892643	0.543723469
1062	0.7504664337	0.5437013454
1063	0.7496401986	0.5435055731
1064	0.7507331915	0.5434638852
1065	0.7507438079	0.5434237157
1066	0.7523871934	0.5432781336
1067	0.7521031388	0.5432393956
1068	0.7521031388	0.5431705087
1069	0.7521092487	0.5429481447
1070	0.7526589025	0.5428369193
1071	0.7526589025	0.5427996128
1072	0.752380918	0.5427636511
1073	0.7537445567	0.5425808492
1074	0.7529304934	0.5424480208
1075	0.7521031388	0.5423381835
1076	0.7526524691	0.5422407962
1077	0.7529173183	0.5422095629
1078	0.7529173183	0.5421750761
1079	0.7534733204	0.5420219026
1080	0.7537445567	0.541988587
1081	0.7526460432	0.541861181
1082	0.7529173183	0.5418291668
1083	0.7529173183	0.5417983673
1084	0.7529173183	0.5417673942
1085	0.7529173183	0.5417376358
1086	0.7537587106	0.5415135799
1087	0.7537728977	0.5413387166
1088	0.7534871586	0.5413100426
1089	0.7534871586	0.5413034923
1090	0.7537658	0.5411949564
1091	0.754308865	0.5411651546
1092	0.7540373917	0.5411586911
1093	0.7534802354	0.5409630489
1094	0.7534802354	0.540933811
1095	0.7534802354	0.5407908751
1096	0.7534802354	0.5407847585
1097	0.753201966	0.5407557809
1098	0.753201966	0.5407497946
1099	0.7537587106	0.5407217279
1100	0.753201966	0.5407158717
1101	0.7540373917	0.540688716
1102	0.7534802354	0.5405734563
1103	0.7537587106	0.5404943318
1104	0.7540301443	0.5404886925
1105	0.7540373917	0.5403687912
1106	0.7543162789	0.5403632819
1107	0.7543162789	0.540358033
1108	0.7543162789	0.5403525238
1109	0.7543162789	0.5403033747
1110	0.7543162789	0.5402979956
1111	0.7540373917	0.5401562743
1112	0.7540373917	0.5400805334
1113	0.75458022	0.5399404172
1114	0.75458022	0.5398395595
1115	0.7554016209	0.5397746636
1116	0.7556808724	0.5397274232
1117	0.7556808724	0.5397220007
1118	0.7551304627	0.5394528734
1119	0.7551304627	0.5393280702
1120	0.7554016209	0.5391931595
1121	0.7551304627	0.539183963
1122	0.7551304627	0.5391750268
1123	0.7545877918	0.5390739088
1124	0.7548591864	0.5390012479
1125	0.7554096749	0.5388550586
1126	0.7559519518	0.5388463826
1127	0.7562314492	0.5388380104
1128	0.7554016209	0.5387757606
1129	0.7556726609	0.5386720832
1130	0.7564937564	0.5386024155
1131	0.7564937564	0.5385942168
1132	0.7559435829	0.5385419443
1133	0.7575852721	0.5383634371
1134	0.757305579	0.5382156426
1135	0.757305579	0.5380737912
1136	0.7573147434	0.5379401819
1137	0.7575852721	0.5379352366
1138	0.758405954	0.537795988
1139	0.7586861385	0.5377912162
1140	0.7581259764	0.5377090552
1141	0.758405954	0.5377013336
1142	0.7586861385	0.537696692
1143	0.7575852721	0.5375641238
1144	0.758405954	0.5374363707
1145	0.758405954	0.5374318159
1146	0.7589563918	0.5373098757
1147	0.7589563918	0.537305451
1148	0.7592265275	0.5372602494
1149	0.7592265275	0.5372559114
1150	0.7586761685	0.5371436015
1151	0.7586761685	0.5370925437
1152	0.7589462655	0.5370222253
1153	0.7581163423	0.5369259659
1154	0.7586662103	0.5369217147
1155	0.7586662103	0.5368742573
1156	0.7583863617	0.5368065851
1157	0.758936151	0.5367101955
1158	0.7586562637	0.536586043
1159	0.758936151	0.536482973
1160	0.758936151	0.5363127946
1161	0.7591957158	0.5362392661
1162	0.7597452692	0.5361404473
1163	0.7594652661	0.5360752477
1164	0.7594652661	0.5359672324
1165	0.7594652661	0.5358067711
1166	0.7597452692	0.5357162812
1167	0.7600040154	0.5355991995
1168	0.759454864	0.5355286208
1169	0.7597346992	0.5354120164
1170	0.7597346992	0.5353169282
1171	0.7608224537	0.5352129906
1172	0.7608112626	0.5351531267
1173	0.759454864	0.5350853243
1174	0.7602732147	0.534969197
1175	0.7602406487	0.534857104
1176	0.7602406487	0.5348133773
1177	0.7610574593	0.5347413237
1178	0.7610574593	0.5346522653
1179	0.7607889198	0.5345631202
1180	0.7610574593	0.5345212588
1181	0.7605202638	0.5344531961
1182	0.7599719144	0.5343900354
1183	0.7599719144	0.5342778123
1184	0.7599826022	0.5341554817
1185	0.7602406487	0.5340895446
1186	0.7602406487	0.5339713785
1187	0.7602406487	0.5339052679
1188	0.7605092665	0.5338421071
1189	0.7607889198	0.5337387768
1190	0.7607889198	0.5336985205
1191	0.7613258825	0.5336317592
1192	0.7605202638	0.5335460844
1193	0.7605202638	0.5334166396
1194	0.7616058176	0.5333076266
1195	0.7616058176	0.5332446827
1196	0.7613258825	0.5331680309
1197	0.7616058176	0.5330856963
1198	0.7616058176	0.5330341179
1199	0.7613258825	0.5329211139
1200	0.7618741625	0.5328471517
1201	0.7616058176	0.5327748378
1202	0.7616058176	0.5327634723
1203	0.7616058176	0.5326002347
1204	0.7618859587	0.5325674831
1205	0.7615941894	0.5325033246
1206	0.7616058176	0.5324923496
1207	0.7618741625	0.5324456731
1208	0.7616058176	0.5323665052
1209	0.7616174595	0.5322705928
1210	0.7613488438	0.5321785846
1211	0.7613488438	0.5321172024
1212	0.7613488438	0.5321065744
1213	0.7613488438	0.5320154772
1214	0.7618977687	0.5319914882
1215	0.762166306	0.5319681934
1216	0.7618859587	0.531909761
1217	0.7618859587	0.5318510683
1218	0.7629836605	0.5317317743
1219	0.7632518864	0.5317186737
1220	0.763239291	0.5316965934
1221	0.763239291	0.5316864426
1222	0.763239291	0.5316734721
1223	0.763239291	0.531660892
1224	0.763239291	0.5316483553
1225	0.763519996	0.5315627238
1226	0.7632518864	0.5314416513
1227	0.7632518864	0.5312531667
1228	0.7632518864	0.5311707454
1229	0.763519996	0.531158469
1230	0.7638009075	0.5311464528
1231	0.7635327602	0.5311368225
1232	0.7635327602	0.5309918911
1233	0.7635327602	0.5309801786
1234	0.7635327602	0.5309669478
1235	0.7635327602	0.5309554956
1236	0.7638009075	0.5308161602
1237	0.7640689385	0.5307277525
1238	0.7637879893	0.5306428585
1239	0.7637879893	0.53063171
1240	0.7643236277	0.5305169708
1241	0.7643236277	0.5305060391
1242	0.7643236277	0.5304954545
1243	0.7640558665	0.5304139875
1244	0.7640558665	0.5304036632
1245	0.764604652	0.5302697069
1246	0.764604652	0.5302397749
1247	0.7651810552	0.530161518
1248	0.7646180469	0.5300864279
1249	0.7640689385	0.5300730236
1250	0.7643368533	0.5300036161
1251	0.7643368533	0.5300012736
1252	0.7643368533	0.5299990179
1253	0.764604652	0.5299890406
1254	0.7643368533	0.5299793235
1255	0.7643368533	0.5299698668
1256	0.7640689385	0.5298679246
1257	0.7643368533	0.5298657122
1258	0.7646180469	0.5297676743
1259	0.7646180469	0.5297399547
1260	0.7651673212	0.5296418299
1261	0.7654489664	0.5296131993
1262	0.7654489664	0.5295852629
1263	0.7654489664	0.5295762399
1264	0.7654489664	0.5295492578
1265	0.7657167614	0.5295229697
1266	0.7659844403	0.529514554
1267	0.7659844403	0.5294891336
1268	0.7659844403	0.5294870514
1269	0.7659844403	0.5294623683
1270	0.7659844403	0.5294603295
1271	0.7659844403	0.5294316555
1272	0.7662663678	0.5294076232
1273	0.7662663678	0.5294004656
1274	0.7662663678	0.5293984701
1275	0.7662663678	0.5293966482
1276	0.7662663678	0.5293733099
1277	0.7662663678	0.5293387797
1278	0.7665485028	0.5292444724
1279	0.7668308457	0.5292296366
1280	0.7671133967	0.5292095952
1281	0.7673811086	0.5292027412
1282	0.7671133967	0.5291462609
1283	0.7676791237	0.5290554673
1284	0.7676791237	0.5290329533
1285	0.7676791237	0.5290185512
1286	0.7676791237	0.5290046264
1287	0.7676791237	0.5289773406
1288	0.7676791237	0.5289580366
1289	0.7679623003	0.5288484596
1290	0.7679623003	0.5288298064
1291	0.7679623003	0.5288116737
1292	0.7674112209	0.5286798864
1293	0.7674112209	0.5285853621
1294	0.7674112209	0.5284904475
1295	0.7676791237	0.5284435107
1296	0.7685292805	0.5282976683
1297	0.768261266	0.5282524667
1298	0.768545033	0.5282282609
1299	0.7688290097	0.5282216672
1300	0.7677096146	0.5281660979
1301	0.768261266	0.5280195181
1302	0.7682456858	0.5279100278
1303	0.768497831	0.5278051359
1304	0.7687654218	0.5277402399
1305	0.7687654218	0.5277024129
1306	0.7687654218	0.5276808966
1307	0.7687654218	0.5276444577
1308	0.7687654218	0.5276235487
1309	0.7682301238	0.5274987888
1310	0.7679623003	0.5274783136
1311	0.7679623003	0.5274432195
1312	0.7679623003	0.5274233516
1313	0.7679623003	0.5273894288
1314	0.7679623003	0.527380883
1315	0.7679623003	0.5272831053
1316	0.7679623003	0.527274733
1317	0.7682301238	0.5272664475
1318	0.7679623003	0.5272570341
1319	0.7687812908	0.5271974305
1320	0.7682145801	0.5270593964
1321	0.7679469101	0.5269730276
1322	0.7679469101	0.5269423148
1323	0.7679469101	0.5269366321
1324	0.7690489187	0.5268945104
1325	0.7684821338	0.5268889578
1326	0.768497831	0.5268798481
1327	0.7687654218	0.5268721265
1328	0.7682301238	0.5268632771
1329	0.7687654218	0.5268399822
1330	0.7676943602	0.5267639811
1331	0.7671581303	0.5267553485
1332	0.7668898403	0.5267469329
1333	0.7668898403	0.5266637307
1334	0.7671581303	0.5266264676
1335	0.7663239949	0.5265068699
1336	0.7665922099	0.5264182453
1337	0.7665776238	0.5263553882
1338	0.7665776238	0.5263472329
1339	0.7665776238	0.526339251
1340	0.7673961559	0.5262593891
1341	0.7673961559	0.5262515808
1342	0.7674112209	0.5262039065
1343	0.7674112209	0.5261962717
1344	0.7679777085	0.5259289664
1345	0.7685292805	0.5258221657
1346	0.7685292805	0.5257535825
1347	0.7682456858	0.5256768873
1348	0.7690489187	0.5255655317
1349	0.7690489187	0.5255437551
1350	0.7685135465	0.5254975124
1351	0.7682456858	0.5253905816
1352	0.7679623003	0.525325035
1353	0.7685135465	0.5252798334
1354	0.7685135465	0.5252073026
1355	0.7685135465	0.5251780648
1356	0.7687971785	0.5251498246
1357	0.7685135465	0.5251142099
1358	0.7687812908	0.5250916525
1359	0.7687812908	0.5249976488
1360	0.7693164302	0.5249395201
1361	0.7696001733	0.5248884623
1362	0.7698511047	0.5246300064
1363	0.7698346231	0.524529756
1364	0.7695674969	0.5244861595
1365	0.7698511047	0.5244484192
1366	0.7698346231	0.5243428765
1367	0.7695674969	0.5242707362
1368	0.7701182677	0.5240221708
1369	0.7698346231	0.5238932465
1370	0.7698181609	0.5236386948
1371	0.7698346231	0.5235791779
1372	0.7698346231	0.5235718468
1373	0.7687654218	0.5234343767
1374	0.7690489187	0.5234271756
1375	0.7687812908	0.5233168612
1376	0.7693326247	0.5232477141
1377	0.7698676055	0.5231812998
1378	0.7704021214	0.5231395686
1379	0.7706692051	0.5230843897
1380	0.7706692051	0.523082134
1381	0.7703853147	0.523047517
1382	0.7703853147	0.5229951144
1383	0.7703853147	0.5229928587
1384	0.7703853147	0.522954728
1385	0.7720028855	0.5228387742
1386	0.771736381	0.5228365184
1387	0.7720028855	0.5228343928
1388	0.7720028855	0.5228323106
1389	0.7720028855	0.5228302718
1390	0.7714697607	0.5228283197
1391	0.773086097	0.5225904691
1392	0.7728199029	0.5225593225
1393	0.7728199029	0.5225293472
1394	0.7728381216	0.5224726934
1395	0.7725716599	0.5224025485
1396	0.7720028855	0.5222856837
1397	0.7720028855	0.5222838618
1398	0.7731228595	0.522055468
1399	0.7731228595	0.5220267507
1400	0.7731228595	0.5220216752
1401	0.7728017056	0.5218953103
1402	0.7733706979	0.521796665
1403	0.7733706979	0.5217864708
1404	0.7733521757	0.5216835309
1405	0.7739216594	0.5215953401
1406	0.7739216594	0.5215634127
1407	0.7742067159	0.521561504
1408	0.7742067159	0.5214701465
1409	0.7739028122	0.521393538
1410	0.7739028122	0.5213917161
1411	0.7733706979	0.5213529347
1412	0.7736368128	0.5213511127
1413	0.7736368128	0.5213456469
1414	0.7736368128	0.5213402678
1415	0.7736368128	0.5213385326
1416	0.7736368128	0.5213368842
1417	0.7736368128	0.5213353226
1418	0.7736368128	0.5212887328
1419	0.7736368128	0.5212868241
1420	0.774187695	0.5212398873
1421	0.774187695	0.5212379353
1422	0.774187695	0.5212361133
1423	0.774187695	0.5212343347
1424	0.774187695	0.5212325128
1425	0.774187695	0.5212309945
1426	0.774187695	0.5212294762
1427	0.7744727875	0.5212280013
1428	0.774187695	0.5212229259
1429	0.7744727875	0.5212214944
1430	0.7744727875	0.5212002383
1431	0.7744727875	0.5211985899
1432	0.7744727875	0.5211971584
1433	0.7744727875	0.5211958136
1434	0.7744727875	0.5211569455
1435	0.7747580902	0.5209787853
1436	0.7750240823	0.5209544493
1437	0.7747580902	0.5209337138
1438	0.7750240823	0.5208668224
1439	0.7750045844	0.5207547728
1440	0.7750240823	0.5206992035
1441	0.7755755439	0.5205803866
1442	0.7753096312	0.520523299
1443	0.7753096312	0.5204997439
1444	0.7753096312	0.5204966206
1445	0.7761070228	0.5203648332
1446	0.7766584921	0.5203617099
1447	0.7763928898	0.5203568513
1448	0.7761271722	0.5203367232
1449	0.7761271722	0.5203336866
1450	0.7761271722	0.5202606353
1451	0.7761271722	0.5202593339
1452	0.7758213663	0.5201878876
1453	0.7763725893	0.5201043385
1454	0.7766584921	0.5200848176
1455	0.7766380406	0.5200327187
1456	0.7763928898	0.5199358085
1457	0.7772101281	0.5198656203
1458	0.7772101281	0.5197392988
1459	0.7772101281	0.5196754439
1460	0.7772101281	0.5196724941
1461	0.777783059	0.5196219568
1462	0.777783059	0.5196190938
1463	0.777783059	0.5196140184
1464	0.777783059	0.5196093767
1465	0.777783059	0.5196066004
1466	0.7774755354	0.5194691737
1467	0.7780060047	0.5194019353
1468	0.7774546074	0.5193471902
1469	0.7774546074	0.5193426787
1470	0.777719749	0.5193399892
1471	0.777719749	0.5193352174
1472	0.777719749	0.519332658
1473	0.777719749	0.5192736617
1474	0.777719749	0.5192430357
1475	0.777719749	0.5192417776
1476	0.7774337039	0.5191823909
1477	0.777698695	0.5191810895
1478	0.777698695	0.5191797881
1479	0.777698695	0.5191754936
1480	0.777698695	0.5191712857
1481	0.777698695	0.5191700711
1482	0.777698695	0.5191675551
1483	0.7774128248	0.519093159
1484	0.7774128248	0.5190919444
1485	0.7768622444	0.5190137309
1486	0.7768622444	0.5189916073
1487	0.7765972094	0.5189205514
1488	0.7768622444	0.5188927884
1489	0.7765972094	0.5188602537
1490	0.7765972094	0.5187919741
1491	0.7765972094	0.5187388341
1492	0.7765972094	0.5187176648
1493	0.7765972094	0.5186866918
1494	0.7768622444	0.5186568466
1495	0.7768622444	0.518636328
1496	0.7771478691	0.5186073504
1497	0.7768622444	0.5185331712
1498	0.7774337039	0.5185051913
1499	0.7779847756	0.5184560856
