date,close1_start_pct,open_target_pct,close1_at_open_prices_pct,first_grid_shift_meeting_target_pct,closest_grid_shift_pct,monotone_increasing,max_stake_fraction
2024-05-11,0.7068209146710193,6.878169276376245,1.6924867324743564,,100.0,True,0.2805062656648043
2024-05-18,6.548759857948941,17.207333407668653,9.863115860050875,,100.0,True,1.0008466811562495
2024-06-01,5.156619176013804,13.987768137564725,9.494628572994069,,100.0,True,1.2009164557352432
2024-06-08,4.774260307551127,12.809432782637787,6.619139018498509,,100.0,True,0.8785171306158185
2024-06-15,0.8637470907181106,10.868127239428038,3.5455374098539565,,100.0,True,0.5218619778357885
2024-06-22,0.03023495678778048,2.719802592064032,0.6523345324108414,,100.0,True,0.46904455973039555
2024-06-29,3.4258038537760185,9.538854876675844,5.8001788828206955,,100.0,True,0.3889527566045663
2024-07-13,1.5893386330805503,7.240490218918383,1.9168387112562502,,100.0,True,0.2877240555365119
2024-07-20,4.361943567791517,11.715486695424083,6.194392057008428,,97.0,False,0.699264939557668
2024-07-27,1.722513219946495,10.176383359984236,5.5900556892849025,,94.0,False,0.6922483651504762
2024-08-03,3.8591178977117018,16.88007313197197,8.194879530972072,,100.0,True,0.8973257407318476
2024-08-10,0.7578074395169243,5.643956729404828,3.4313578259104567,,100.0,True,0.5454788451130907
2024-08-17,6.357020715074138,15.764942887486034,10.714712363476792,,100.0,True,0.5830796955892035
2024-08-24,0.0,8.964196718032724,3.1233957592541923,,100.0,True,0.4375661358252312
2024-09-07,4.408185088936438,8.652524955821978,3.4887786774076135,,12.0,False,0.6359367613842
2024-09-14,2.5055729729967613,11.100235967520028,3.8075541666926567,,100.0,True,0.7605663399245752
2024-09-28,0.6834507650600616,4.226662715507571,1.1486778708103396,,100.0,True,0.13851314864558908
2024-10-05,12.935514641962216,22.09113236516545,12.579958149817525,,46.0,False,1.3070850705950285
2024-10-12,7.236931412366069,17.39130326041447,11.385978379683149,,100.0,True,1.1520687657954929
2024-10-19,4.88087048722344,11.387200205443376,8.086026626543669,,100.0,True,0.5544884459607986
2024-10-26,4.236449383134388,29.335269620467155,14.55503313055407,,100.0,True,1.3821854374914488
2024-11-02,0.9221324159634572,9.966203234239368,5.4907713842545265,,98.0,False,0.6610042923365473
2024-11-09,0.18560563562895774,7.648521914841847,0.6698623276222939,,100.0,True,0.2517382119145996
2024-11-16,1.7660649524739644,10.904211920644958,5.932144778919802,,93.0,False,0.9493808838123688
2024-11-23,0.0,0.0,0.0,0.0,0.0,True,0.0
2024-12-07,6.613671762796968,13.869695656960058,8.618180192329186,,100.0,True,1.0216135994632232
2024-12-14,3.807898453546436,13.669939444685985,7.608215493576711,,100.0,True,0.8115445662632059
2025-01-11,0.013233721141013295,1.7471525024802774,0.12087116153601907,,93.0,False,0.2677373417230001
2025-01-18,3.570553707184524,10.15243363311144,6.802206387605709,,100.0,True,0.9910885898700019
2025-02-01,3.6667367115510223,16.371883341181196,5.807758484927052,,50.0,False,0.9119129441637996
2025-02-08,2.797838188890656,10.781611566254263,5.931399942568367,,100.0,True,0.5072754771844711
2025-02-15,0.7766296803681486,18.91872249444339,8.844032287259562,,100.0,True,1.0584495904835383
2025-02-22,1.1256047133792821,6.880585156186255,3.929828947646748,,100.0,True,0.46100583828568853
2025-03-01,3.489009049887434,8.011572855195357,5.3871822016992486,,100.0,True,0.43051008774708877
2025-03-08,2.68534444798425,8.730152143323696,4.048365194902163,,100.0,True,0.48699892156687047
2025-03-15,6.306706798935356,14.047448254834762,2.848409778864754,,50.0,False,0.7063789007959592
2025-03-22,0.9147122225341742,5.7873945235396675,1.8659099526081409,,100.0,True,0.28039120490616054
2025-03-29,4.306086918871234,12.713967768108496,6.701162728840466,,100.0,True,0.7915931981040689
2025-04-05,0.2398089237269586,3.1356403683462197,0.8937942580943838,,100.0,True,0.1918090066109288
2025-04-12,1.0446431989287641,12.574031585810603,1.91711504970659,,94.0,False,0.5494870789451616
2025-04-26,0.15714083991267466,3.368858203339898,1.6503329553074888,27.0,26.0,False,0.5823512648954126
2025-05-03,3.614425495586363,12.376433332522666,4.7811069456079585,,100.0,True,0.7263613777992941
2025-05-10,5.5384452029609,6.105059912056246,6.082827187986427,,100.0,True,0.8931606556934868
