pred_winner,proba_red,choice_probability,choice_decimal,choice_fair_decimal,ev,fstar_full,fstar,expected_bankroll_return_pct,date,fighter_red,fighter_blue,decimal_red,decimal_blue,fair_probability_red,fair_probability_blue,n_bets,shift_pct,mean_absolute_decimal_change
1,0.7410065623982681,0.7410065623982681,1.5128205128205128,1.579422250153526,0.12100992773071328,0.2940209011933213,0.2561197693988697,3.0993034785364175,2024-06-01,randy brown,elizeu zaleski dos santos,1.5128205128205128,2.48,0.6331429102653177,0.3668570897346823,1,0.0,0.0
1,0.6611553447937549,0.6611553447937549,1.4,1.4982360509068695,-0.07438251728874312,0.0,0.0,-0.0,2024-06-01,sean strickland,paulo costa,1.4,2.5,0.6674515670576132,0.3325484329423868,0,0.0,0.0
1,0.6170243117940484,0.6170243117940484,1.5714285714285714,1.679715642223781,-0.03039036718078114,0.05358915683278352,0.0,-0.0,2024-06-08,andrea lee,montana de la rosa,1.5714285714285714,2.2,0.5953388626399269,0.40466113736007314,0,0.0,0.0
1,0.7512757519220616,0.7512757519220616,1.1333333333333333,1.1576429967868374,-0.14855414782166354,0.0,0.0,-0.0,2024-06-08,brad katona,jesse butler,1.1333333333333333,5.5,0.8638241692608235,0.13617583073917647,0,0.0,0.0
1,0.6921375369301815,0.6921375369301815,1.3333333333333333,1.384849799695206,-0.07714995075975795,0.0,0.0,-0.0,2024-06-08,brunno ferreira,dustin stoltzfus,1.3333333333333333,3.1,0.7220999708561114,0.2779000291438886,0,0.0,0.0
0,0.3971676059242576,0.6028323940757424,1.4,1.4648660950833083,-0.15603464829396063,0.0,0.0,-0.0,2024-06-08,charles radtke,carlos prates,2.75,1.4,0.3173437467380737,0.6826562532619264,0,0.0,0.0
0,0.3408542333669545,0.6591457666330456,1.3448275862068966,1.3929129310941473,-0.1135625897003869,0.0,0.0,-0.0,2024-06-08,cody stamann,taylor lapilus,3.1,1.3448275862068966,0.2820800369664959,0.717919963033504,0,0.0,0.0
0,0.4108459608297144,0.5891540391702856,1.4,1.4648660950833083,-0.1751843451616002,0.0,0.0,-0.0,2024-06-08,dominick reyes,dustin jacoby,2.75,1.4,0.3173437467380737,0.6826562532619264,0,0.0,0.0
1,0.6887021972396645,0.6887021972396645,1.4587155963302751,1.520085002092002,0.004620636340427975,0.0901504191492294,0.09014491680431062,0.04165268784908541,2024-06-08,eduarda moura,denise gomes,1.4587155963302751,2.63,0.6578579478277595,0.3421420521722405,1,0.0,0.0
0,0.37950591204843565,0.6204940879515644,1.7692307692307692,1.8737697341078057,0.09779723252969075,0.1861623673227376,0.1861510048735602,1.8205053109255163,2024-06-08,jared cannonier,nassourdine imavov,2.0,1.7692307692307692,0.4663164946059131,0.5336835053940869,1,0.0,0.0
0,0.4559838371633699,0.5440161628366301,1.6896551724137931,1.8242638366428037,-0.08080027658638356,0.0,0.0,-0.0,2024-06-08,john castaneda,daniel marcos,2.0,1.6896551724137931,0.4518336767337877,0.5481663232662124,0,0.0,0.0
0,0.4657240152663338,0.5342759847336662,2.1,2.3419409520707433,0.1219795679406992,0.18722344524027262,0.16544317872245282,2.018068745930067,2024-06-08,julian marquez,zachary reese,1.625,2.1,0.5730037518171411,0.4269962481828589,1,0.0,0.0
1,0.6924073556673973,0.6924073556673973,1.4444444444444444,1.5148568537970253,0.0001439581862405781,0.09497402625916818,0.09496822950463575,0.0013671454069966317,2024-06-08,miguel baeza,punahele soriano,1.4444444444444444,2.6,0.6601283794528017,0.33987162054719844,1,0.0,0.0
1,0.7906810601904152,0.7906810601904152,1.3125,1.377615957746966,0.03776889149991991,0.23636407353953356,0.2363496470213732,0.8926664174394614,2024-06-08,raul rosas jr,ricky turcios,1.3125,3.0,0.7258917076101955,0.27410829238980455,1,0.0,0.0
0,0.4501272233840215,0.5498727766159786,1.7692307692307692,1.8824863560888558,-0.02714816444865331,0.039805714073541894,0.0,-0.0,2024-06-08,thiago moises,ludovit klein,1.9803921568627447,1.7692307692307692,0.46878765056356203,0.5312123494364379,0,0.0,0.0
0,0.2523636325436706,0.7476363674563293,1.3773584905660377,1.4489446172428937,0.029763298571925167,0.18550994283515224,0.18549862020680535,0.5521050817895299,2024-06-15,alex perez,tatsuro taira,2.75,1.3773584905660377,0.30984249632478184,0.6901575036752182,1,0.0,0.0
1,0.8204544728881142,0.8204544728881142,1.2,1.2406973129962662,-0.015454632534262935,0.07451541408910314,0.0,-0.0,2024-06-15,asu almabayev,jose johnson,1.2,4.0,0.8059983603776931,0.19400163962230696,0,0.0,0.0
0,0.4202671604698309,0.5797328395301691,1.350877192982456,1.4296455645921808,-0.2168521290557367,0.0,0.0,-0.0,2024-06-15,brady hiestand,garrett armfield,2.75,1.350877192982456,0.30052593120501236,0.6994740687949876,0,0.0,0.0
0,0.40602948816531725,0.5939705118346827,1.5555555555555556,1.6440159139122819,-0.07604587047938238,0.0,0.0,-0.0,2024-06-15,douglas silva de andrade,miles johns,2.3,1.5555555555555556,0.3917333819352822,0.6082666180647178,0,0.0,0.0
1,0.7580841769726651,0.7580841769726651,1.2597402597402598,1.3015963996674027,-0.04501084199547378,0.0,0.0,-0.0,2024-06-15,jeka saragih,westin wilson,1.2597402597402598,3.6,0.768287312607449,0.23171268739255105,0,0.0,0.0
0,0.24859027281596846,0.7514097271840315,1.125,1.153859272754193,-0.15466405691796448,0.0,0.0,-0.0,2024-06-15,jimmy flick,nate maness,5.25,1.125,0.13334318697889383,0.8666568130211061,0,0.0,0.0
1,0.7188116956937481,0.7188116956937481,1.4201680672268908,1.4939931398173758,0.02083341657347426,0.14959669726238467,0.14958756660459277,0.3116420089285808,2024-06-15,melquizael costa,shayilan nuerdanbieke,1.4201680672268908,2.63,0.6693471163610825,0.33065288363891754,1,0.0,0.0
1,0.5936157826445079,0.5936157826445079,1.6896551724137931,1.8242638366428037,0.003005977571754803,0.10058891516639536,0.10058277570624116,0.03023495678778048,2024-06-22,johnny walker,volkan oezdemir,1.6896551724137931,2.0,0.5481663232662124,0.4518336767337877,1,0.0,0.0
1,0.6753618743157725,0.6753618743157725,1.4545454545454546,1.52165933311183,-0.017655455540694476,0.05304361970374661,0.0,-0.0,2024-06-22,kelvin gastelum,daniel rodriguez,1.4545454545454546,2.6,0.6571773183653242,0.3428226816346758,0,0.0,0.0
0,0.36621289336015034,0.6337871066398497,1.5128205128205128,1.6154697446230701,-0.04119386431407357,0.038773466148993956,0.0,-0.0,2024-06-22,kyung ho kang,muin gafurov,2.3,1.5128205128205128,0.3809850024561586,0.6190149975438415,0,0.0,0.0
1,0.7178980343259544,0.7178980343259544,1.3636363636363638,1.4390391158522102,-0.021048135010061975,0.07535399784195476,0.0,-0.0,2024-06-22,nasrat haqparast,jared gordon,1.3636363636363638,2.75,0.6949081432076237,0.3050918567923764,0,0.0,0.0
1,0.785002240072873,0.785002240072873,1.2531645569620251,1.296711587176275,-0.01626301560488086,0.06040040711716257,0.0,-0.0,2024-06-22,rinat fakhretdinov,nicolas dalby,1.2531645569620251,3.6,0.7711815101287129,0.22881848987128697,0,0.0,0.0
1,0.5612134243582888,0.5612134243582888,1.6666666666666663,1.861007041213267,-0.06464429273618555,0.05159323005255378,0.0,-0.0,2024-06-22,robert whittaker,ikram aliskerov,1.6666666666666663,1.8849557522123888,0.5373434800913267,0.46265651990867335,0,0.0,0.0
1,0.6687824593129866,0.6687824593129866,1.4,1.4648660950833083,-0.06370455696181876,0.0,0.0,-0.0,2024-06-22,sergei pavlovich,alexander volkov,1.4,2.75,0.6826562532619264,0.3173437467380737,0,0.0,0.0
1,0.5934123862256367,0.5934123862256367,1.6451612903225803,1.7451721039384551,-0.023740912983630125,0.047783246828942506,0.0,-0.0,2024-06-29,alex pereira,jiri prochazka,1.6451612903225803,2.14,0.5730093884398153,0.4269906115601846,0,0.0,0.0
0,0.3036976966362874,0.6963023033637126,1.3571428571428572,1.4055084845408972,-0.05501830257781859,0.0,0.0,-0.0,2024-06-29,andrei arlovski,martin buday,3.05,1.3571428571428572,0.28851372225857086,0.7114862777414291,0,0.0,0.0
0,0.4882741125837642,0.5117258874162358,1.6451612903225803,1.751625358980277,-0.15812837876683805,0.0,0.0,-0.0,2024-06-29,anthony smith,roman dolidze,2.12,1.6451612903225803,0.4291016655626872,0.5708983344373126,0,0.0,0.0
1,0.5803533360909181,0.5803533360909181,1.6666666666666663,1.771956645840295,-0.032744439848470086,0.03673904613000265,0.0,-0.0,2024-06-29,charles jourdain,jean silva,1.6666666666666663,2.1,0.5643478932441833,0.43565210675581667,0,0.0,0.0
0,0.3420011125617592,0.6579988874382408,1.4,1.4648660950833083,-0.07880155758646301,0.0,0.0,-0.0,2024-06-29,cub swanson,andre fili,2.75,1.4,0.3173437467380737,0.6826562532619264,0,0.0,0.0
0,0.27297766624955205,0.727022333750448,1.3125,1.3698538208034297,-0.045783186952537025,0.0,0.0,-0.0,2024-06-29,dan ige,diego lopes,3.1,1.3125,0.2699951010732718,0.7300048989267282,0,0.0,0.0
1,0.7680586110140056,0.7680586110140056,1.4651162790697674,1.5477507848720249,0.12529517427633374,0.3446153309825866,0.2689572898727011,3.36990505074905,2024-06-29,ian machado garry,michael page,1.4651162790697674,2.48,0.6460988485834847,0.3539011514165154,1,0.0,0.0
1,0.7447774793368502,0.7447774793368502,1.2857142857142856,1.3254185581560385,-0.042428955138335556,0.0,0.0,-0.0,2024-06-29,joe pyfer,marc andre barriault,1.2857142857142856,3.5,0.7544786466482177,0.24552135335178232,0,0.0,0.0
1,0.5421884331514794,0.5421884331514794,1.8547008547008548,2.035033277880001,0.005597350374966004,0.09987263844946777,0.09986654270737491,0.055898803026968334,2024-06-29,mayra bueno silva,macy chiasson,1.8547008547008548,1.8,0.4913924557743603,0.5086075442256397,1,0.0,0.0
0,0.35386879719215636,0.6461312028078436,1.5,1.5675912773046496,-0.03080319578823454,0.022674128427504995,0.0,-0.0,2024-06-29,michelle waterson gomez,gillian robertson,2.5,1.5,0.3620786141911803,0.6379213858088197,0,0.0,0.0
1,0.814124322428859,0.814124322428859,1.05,1.0656139055521552,-0.145169461449698,0.0,0.0,-0.0,2024-06-29,payton talbott,yanis ghemmouri,1.05,8.5,0.9384261924414763,0.06157380755852367,0,0.0,0.0
0,0.46513439656817446,0.5348656034318255,1.806451612903225,1.9399528656253162,-0.03379116799412196,0.04001696412400501,0.0,-0.0,2024-07-13,drew dober,jean silva,1.9090909090909087,1.806451612903225,0.4845235584228153,0.5154764415771845,0,0.0,0.0
1,0.75039769488228,0.75039769488228,1.16,1.1993094062394256,-0.12953867393655527,0.0,0.0,-0.0,2024-07-13,evan elder,darrius flowers,1.16,4.33,0.8338131884878787,0.16618681151212136,0,0.0,0.0
1,0.803050111120263,0.803050111120263,1.2222222222222223,1.2728595270241458,-0.018494308630789602,0.08125054257410595,0.0,-0.0,2024-07-13,gabriel bonfim,ange loosa,1.2222222222222223,3.6,0.7856326474123411,0.2143673525876589,0,0.0,0.0
0,0.4986924882852047,0.5013075117147954,1.8333333333333333,1.96501839001761,-0.08093622852287519,0.0,0.0,-0.0,2024-07-13,josh fremd,andre petroski,1.8928571428571428,1.8333333333333333,0.4910989102798991,0.508901089720101,0,0.0,0.0
1,0.7040730316455169,0.7040730316455169,1.3333333333333333,1.392915346265817,-0.06123595780597746,0.0,0.0,-0.0,2024-07-13,joshua van,charles johnson,1.3333333333333333,3.0,0.7179187182342702,0.2820812817657297,0,0.0,0.0
0,0.30812726647097943,0.6918727335290206,1.3571428571428572,1.434281039552804,-0.061029861639186334,0.0,0.0,-0.0,2024-07-13,julian erosa,christian rodriguez,2.75,1.3571428571428572,0.30278657221056826,0.6972134277894317,0,0.0,0.0
1,0.7298473379577284,0.7298473379577284,1.2272727272727273,1.2616342541563528,-0.10427826705187881,0.0,0.0,-0.0,2024-07-13,luana santos,mariya agapova,1.2272727272727273,4.0,0.7926227404698154,0.20737725953018454,0,0.0,0.0
1,0.5912811659572769,0.5912811659572769,1.8333333333333333,1.9782150059109365,0.08401547092167427,0.17346010251722596,0.17344951535276568,1.457244271349878,2024-07-13,montel jackson,damon blackshear,1.8333333333333333,1.869565217391304,0.5055062250624855,0.4944937749375145,1,0.0,0.0
1,0.6852827872774867,0.6852827872774867,1.3333333333333333,1.392915346265817,-0.08628961696335113,0.0,0.0,-0.0,2024-07-13,rose namajunas,tracy cortez,1.3333333333333333,3.0,0.7179187182342702,0.2820812817657297,0,0.0,0.0
1,0.6633807788496743,0.6633807788496743,1.526315789473684,1.603325421643099,0.012528557191608058,0.10544105167296174,0.10543461606189772,0.1320943617306723,2024-07-13,santiago ponzinibbio,muslim salikhov,1.526315789473684,2.4,0.6237037013828378,0.37629629861716224,1,0.0,0.0
1,0.5232212036781467,0.5232212036781467,1.9090909090909087,2.0683680099162114,-0.001123156614447396,0.07695288424461605,0.0,-0.0,2024-07-20,amanda lemos,virna jandiroba,1.9090909090909087,1.8,0.4834729580063992,0.5165270419936008,0,0.0,0.0
0,0.3505165023194094,0.6494834976805905,1.4545454545454546,1.5173246494482862,-0.055296730646413716,0.0,0.0,-0.0,2024-07-20,brian kelleher,cody gibson,2.63,1.4545454545454546,0.34094526154069277,0.6590547384593071,0,0.0,0.0
1,0.5718913928869815,0.5718913928869815,2.1,2.3419409520707433,0.20097192506266137,0.25286945197936866,0.16679444381964337,3.352100046418965,2024-07-20,cody durden,bruno silva,2.1,1.625,0.4269962481828589,0.5730037518171411,1,0.0,0.0
1,0.5905337725279762,0.5905337725279762,1.6666666666666663,1.8092693951646626,-0.015777045786706467,0.08456353577052486,0.0,-0.0,2024-07-20,loik radzhabov,trey ogden,1.6666666666666663,2.0,0.5527092884412548,0.44729071155874517,0,0.0,0.0
1,0.5965698392761465,0.5965698392761465,1.6666666666666663,1.8092693951646626,-0.00571693453975608,0.0980582643490268,0.0,-0.0,2024-07-20,luana carolina,lucie pudilova,1.6666666666666663,2.0,0.5527092884412548,0.44729071155874517,0,0.0,0.0
0,0.4490036852119812,0.5509963147880188,1.869565217391304,2.10894080520243,0.030123545038469812,0.14610212827639663,0.14609321091016883,0.440084541866714,2024-07-20,mohammed usman,thomas petersen,1.7142857142857144,1.869565217391304,0.52582832219228,0.4741716778077199,1,0.0,0.0
1,0.6781065802562084,0.6781065802562084,1.526315789473684,1.6246347917697745,0.035004780391054924,0.16277598390602332,0.16276604884841187,0.5697589795058376,2024-07-20,steve garcia,seungwoo choi,1.526315789473684,2.3,0.6155229501829536,0.38447704981704656,1,0.0,0.0
1,0.7298483871811343,0.7298483871811343,1.3448275862068966,1.40114158579457,-0.01847975517019862,0.05639137752266926,0.0,-0.0,2024-07-27,arnold allen,giga chikadze,1.3448275862068966,3.0,0.7137037471005562,0.2862962528994438,0,0.0,0.0
1,0.5483972762124626,0.5483972762124626,1.7246376811594204,1.8464687095246355,-0.05421339319879637,0.0148834927659948,0.0,-0.0,2024-07-27,christian leroy duncan,gregory rodrigues,1.7246376811594204,2.0,0.5415743006321755,0.45842569936782457,0,0.0,0.0
0,0.29891579474801366,0.7010842052519863,1.4,1.4648660950833083,-0.018482112647219218,0.05806937171278158,0.0,-0.0,2024-07-27,jake hadley,caolan loughran,2.75,1.4,0.3173437467380737,0.6826562532619264,0,0.0,0.0
1,0.7423138781737457,0.7423138781737457,1.3496503496503496,1.4062934060183478,0.001864185227502979,0.10807734366642117,0.10807074714886342,0.02014638903601209,2024-07-27,leon edwards,belal muhammad,1.3496503496503496,2.98,0.7110891622761069,0.2889108377238932,1,0.0,0.0
1,0.7663557309751886,0.7663557309751886,1.1666666666666667,1.1989397582783936,-0.1059183138622799,0.0,0.0,-0.0,2024-07-27,mick parkin,lukasz brzeski,1.1666666666666667,4.6,0.8340702634100154,0.16592973658998444,0,0.0,0.0
1,0.6060472135456592,0.6060472135456592,1.598802395209581,1.6976652625664388,-0.03105026337310779,0.041374142386659526,0.0,-0.0,2024-07-27,modestas bukauskas,marcin prachnio,1.598802395209581,2.2,0.5890442727727455,0.41095572722725454,0,0.0,0.0
1,0.7268784905417116,0.7268784905417116,1.2666666666666666,1.3115663221882985,-0.07928724531383202,0.0,0.0,-0.0,2024-07-27,molly mccann,bruna brasil,1.2666666666666666,3.5,0.7624471466540389,0.2375528533459611,0,0.0,0.0
1,0.7335713095645466,0.7335713095645466,1.4545454545454546,1.52165933311183,0.06701281391206781,0.22283820555557826,0.2228246045908837,1.493210376247898,2024-07-27,muhammad mokaev,manel kape,1.4545454545454546,2.6,0.6571773183653242,0.3428226816346758,1,0.0,0.0
1,0.8430843630179689,0.8430843630179689,1.2,1.2362027174436114,0.011701235621562667,0.17875823383407605,0.178747323297343,0.20915645466258484,2024-07-27,nathaniel wood,daniel pineda,1.2,4.15,0.8089288155489064,0.1910711844510936,1,0.0,0.0
1,0.688207599916161,0.688207599916161,1.2325581395348837,1.2655537811632294,-0.15174412103356905,0.0,0.0,-0.0,2024-07-27,tom aspinall,curtis blaydes,1.2325581395348837,4.0,0.7901679208613747,0.20983207913862542,0,0.0,0.0
1,0.7728485415733763,0.7728485415733763,1.2985074626865671,1.3890566982809394,0.0035495987594589273,0.18899672915040475,0.1889851937055103,0.06708216091331845,2024-08-03,azamat murzakanov,alonzo menifield,1.2985074626865671,2.75,0.719913018120552,0.28008698187944814,1,0.0,0.0
0,0.22357680616578726,0.7764231938342128,1.2531645569620251,1.2901501331806844,-0.027013972283708165,0.0058676069216957285,0.0,-0.0,2024-08-03,cory sandhagen,umar nurmagomedov,3.75,1.2531645569620251,0.22489640989716433,0.7751035901028357,0,0.0,0.0
0,0.40110506152661685,0.5988949384733832,1.9090909090909087,2.103902311014331,0.14334488254009492,0.23554298465959164,0.18394607475094452,2.6367728478885666,2024-08-03,jai herbert,rolando bedoya,1.7518796992481205,1.9090909090909087,0.5246927603221839,0.4753072396778162,1,0.0,0.0
1,0.5774712338860509,0.5774712338860509,1.6024096385542168,1.691754740242592,-0.07465452883319557,0.0,0.0,-0.0,2024-08-03,joel alvarez,elves brener,1.6024096385542168,2.23,0.591102230253898,0.408897769746102,0,0.0,0.0
1,0.5179903936647016,0.5179903936647016,1.6896551724137931,1.8242638366428037,-0.12477485208378014,0.0,0.0,-0.0,2024-08-03,mackenzie dern,loopy godinez,1.6896551724137931,2.0,0.5481663232662124,0.4518336767337877,0,0.0,0.0
0,0.39933796174542086,0.6006620382545791,1.6666666666666663,1.7522420279512398,0.0011033970909648527,0.06979837083488806,0.06979411068041816,0.007701061869125235,2024-08-03,marlon vera,deiveson figueiredo,2.16,1.6666666666666663,0.4293025826065694,0.5706974173934306,1,0.0,0.0
0,0.24272875977292216,0.7572712402270778,1.25,1.2990395098068266,-0.05341094971615279,0.0,0.0,-0.0,2024-08-03,mohammad yahya,kaue fernandes,3.5,1.25,0.23020047315673656,0.7697995268432635,0,0.0,0.0
1,0.7464479422739191,0.7464479422739191,1.4,1.4505304062192466,0.045027119183486564,0.18366226959572007,0.18365105974039808,0.8269278155104515,2024-08-03,sedriques dumas,denis tiuliulin,1.4,2.88,0.6894029905973931,0.31059700940260687,1,0.0,0.0
1,0.7879909806617467,0.7879909806617467,1.0689655172413792,1.1341081682615364,-0.15766481377537434,0.0,0.0,-0.0,2024-08-03,shamil gaziev,dontale mayes,1.0689655172413792,3.1,0.8817501081337686,0.11824989186623128,0,0.0,0.0
0,0.23625735814102014,0.7637426418589799,1.1669449081803005,1.2034763163783797,-0.10875441292249255,0.0,0.0,-0.0,2024-08-03,tony ferguson,michael chiesa,4.4,1.1669449081803005,0.1690738019595605,0.8309261980404394,0,0.0,0.0
1,0.7098904477251845,0.7098904477251845,1.434782608695652,1.5403178728116842,0.018538468475264747,0.17296659813058346,0.17295604108724053,0.3206340115302403,2024-08-03,viktoriia dudakova,sam hughes,1.434782608695652,2.4,0.6492166439480493,0.35078335605195066,1,0.0,0.0
0,0.4090812409799465,0.5909187590200535,1.5,1.5675912773046496,-0.1136218614699197,0.0,0.0,-0.0,2024-08-10,damon jackson,chepe mariscal,2.5,1.5,0.3620786141911803,0.6379213858088197,0,0.0,0.0
0,0.336860649274724,0.6631393507252761,1.4878048780487805,1.6116829828969703,-0.013378039164833155,0.11242818384054436,0.0,-0.0,2024-08-10,jhonata diniz,karl williams,2.24,1.4878048780487805,0.37953058348825003,0.62046941651175,0,0.0,0.0
1,0.7278178335438154,0.7278178335438154,1.3571428571428572,1.4208610203710297,-0.012247225904821968,0.08109087789411001,0.0,-0.0,2024-08-10,karol rosa,pannie kianzad,1.3571428571428572,2.88,0.7037986021594638,0.2962013978405362,0,0.0,0.0
1,0.6423934302389287,0.6423934302389287,1.6369426751592355,1.7218365736758843,0.051561220200029734,0.14698133447881256,0.14697236345009682,0.7578074395169243,2024-08-10,yana santos,chelsea chandler,1.6369426751592355,2.2,0.5807752113576827,0.41922478864231716,1,0.0,0.0
1,0.8283316741013492,0.8283316741013492,1.1694915254237288,1.2033240720973615,-0.0312731268984221,0.0,0.0,-0.0,2024-08-10,youssef zalal,jarno errens,1.1694915254237288,4.5,0.8310313266292653,0.16896867337073476,0,0.0,0.0
0,0.4600756069965465,0.5399243930034535,1.625,1.7624694644056644,-0.12262286136938805,0.0,0.0,-0.0,2024-08-17,casey oneill,luana santos,2.05,1.625,0.4326142834269089,0.5673857165730911,0,0.0,0.0
1,0.6239056502490501,0.6239056502490501,1.8333333333333333,2.004326674217393,0.14382702545659187,0.24943152802779575,0.19352866115047238,2.7834651673869133,2024-08-17,dricus du plessis,israel adesanya,1.8333333333333333,1.826446280991736,0.4989206664080639,0.501079333591936,1,0.0,0.0
1,0.8510424056090335,0.8510424056090335,1.0952380952380951,1.1300093859303575,-0.06790593671391576,0.0,0.0,-0.0,2024-08-17,jack jenkins,herbert burns,1.0952380952380951,5.0,0.8849484017132138,0.11505159828678634,0,0.0,0.0
1,0.5358189895947711,0.5358189895947711,1.7142857142857144,1.8608402458020459,-0.081453160694678,0.0,0.0,-0.0,2024-08-17,josh culibao,ricardo ramos,1.7142857142857144,1.9523809523809523,0.5373916445841848,0.4626083554158152,0,0.0,0.0
