date,expected_bankroll_return_pct,stake_fraction,n_bets,n_fights,expected_roi_on_stakes_pct,shift_pct,open_target_pct,remaining_gap_pp,mean_absolute_decimal_change,gap_closed_pct,roi_change_pp_per_1pct_shift
2024-05-11,1.0542040874091714,0.26726331822295785,2,4,3.9444398670891587,49.0,6.878169276376245,5.823965188967074,0.07497827037034416,5.628967162083279,0.012349175112127853
2024-05-11,1.0665740090536409,0.26762541605629975,2,4,3.985324057671967,50.0,6.878169276376245,5.811595267322605,0.07650843915341249,5.829408312371086,0.012369921644469484
2024-05-11,1.0789636053125369,0.26798240563608616,2,4,4.026247927551424,51.0,6.878169276376245,5.799205671063708,0.07803860793648071,6.030168268425046,0.012389596258896018
2024-05-11,1.0913718255206823,0.2683343633774445,2,4,4.067208581800375,52.0,6.878169276376245,5.786797450855563,0.07956877671954893,6.231230005356668,0.01240822020814547
2024-05-11,1.103797639730308,0.26868136421344346,2,4,4.108203198095417,53.0,6.878169276376245,5.774371636645937,0.08109894550261718,6.432576833980551,0.01242581420962563
2024-05-11,1.1162400382069286,0.2690234816310719,2,4,4.14922902431876,54.0,6.878169276376245,5.761929238169317,0.0826291142856854,6.6341923926456365,0.012442398476620653
2024-05-11,1.1286980309733807,0.26936078770384364,2,4,4.190283376414683,55.00000000000001,6.878169276376245,5.749471245402864,0.0841592830687537,6.836060639846808,0.012457992766452009
2024-05-11,1.1411706473076235,0.26969335312669107,2,4,4.2313636360609435,56.00000000000001,6.878169276376245,5.736998629068622,0.08568945185182203,7.038165846087278,0.012472616334242792
2024-05-11,1.153656935292769,0.2700212472475266,2,4,4.272467248605884,57.00000000000001,6.878169276376245,5.724512341083476,0.08721962063489017,7.2404925865874,0.012486287985145506
2024-05-11,1.1661559613753107,0.27034453809894277,2,4,4.313591721052312,57.99999999999999,6.878169276376245,5.7120133150009345,0.08874978941795844,7.443025734126132,0.012499026082541897
2024-05-11,1.1786668099249447,0.2706632924284531,2,4,4.354734620087105,59.0,6.878169276376245,5.6995024664513005,0.09027995820102666,7.645750451908502,0.012510848549633824
2024-05-11,1.1911885828072055,0.2709775757288429,2,4,4.395893570171959,60.0,6.878169276376245,5.68698069356904,0.09181012698409494,7.848652186640602,0.012521772882260862
2024-05-11,1.2037203989923377,0.2712874522663277,2,4,4.437066251816999,61.0,6.878169276376245,5.674448877383908,0.09334029576716316,8.051716662191764,0.012531816185132216
2024-05-11,1.2162613941232694,0.2715929851094228,2,4,4.478250399704715,62.0,6.878169276376245,5.661907882252976,0.09487046455023143,8.25492987259408,0.012540995130931654
2024-05-11,1.2288107201549507,0.271894236155486,2,4,4.519443801126554,63.0,6.878169276376245,5.649358556221294,0.09640063333329968,8.458278076198228,0.012549326031681352
2024-05-11,1.2413675449589892,0.272191266158339,2,4,4.560644294284084,64.0,6.878169276376245,5.636801731417256,0.09793080211636793,8.66174778926704,0.012556824804038413
2024-05-11,1.2539310519554907,0.27248413475329564,2,4,4.601849766742519,65.0,6.878169276376245,5.624238224420754,0.09946097089943617,8.865325780009897,0.01256350699650155
2024-05-11,1.2665004397676864,0.2727729004825028,2,4,4.6430581539713,66.0,6.878169276376245,5.611668836608558,0.10099113968250448,9.068999062986304,0.012569387812195743
2024-05-11,1.2790749218404538,0.27305762082022234,2,4,4.684267437760254,67.0,6.878169276376245,5.599094354535792,0.10252130846557267,9.272754892924446,0.012574482072767346
2024-05-11,1.291653726147128,0.27333835219535646,2,4,4.7254756450129465,68.0,6.878169276376245,5.586515550229118,0.10405147724864097,9.476580759970435,0.01257880430667413
2024-05-11,1.3042360948035339,0.273615150016146,2,4,4.766680846168683,69.0,6.878169276376245,5.573933181572711,0.10558164603170916,9.680464383434046,0.01258236865640594
2024-05-11,1.316821283792142,0.2738880686916179,2,4,4.807881154088557,70.0,6.878169276376245,5.561347992584103,0.10711181481477738,9.88439370731895,0.012585188988608165
2024-05-11,1.3294085626184602,0.27415716165425885,2,4,4.849074722676714,71.0,6.878169276376245,5.548760713757785,0.10864198359784574,10.088356894755032,0.01258727882631816
2024-05-11,1.341997214014453,0.2744224813812842,2,4,4.890259745701643,72.0,6.878169276376245,5.536172062361793,0.11017215238091393,10.292342323192488,0.012588651395992745
2024-05-11,1.3545865336221652,0.2746840794158402,2,4,4.931434455549484,73.0,6.878169276376245,5.52358274275408,0.11170232116398221,10.496338579275402,0.012589319607712257
2024-05-11,1.367175829749106,0.2749420063863415,2,4,4.972597122274526,74.0,6.878169276376245,5.51099344662714,0.11323248994705043,10.700334454877884,0.012589296126940708
2024-05-11,1.3797644230225714,0.27519631202776773,2,4,5.013746052248517,75.0,6.878169276376245,5.498404853353674,0.11476265873011868,10.904318941502902,0.01258859327346551
2024-05-11,1.3923516461631624,0.27544704519971774,2,4,5.054879587303662,76.0,6.878169276376245,5.4858176302130826,0.11629282751318687,11.108281226612235,0.01258722314059102
2024-05-11,1.4049368436862926,0.2756942539059662,2,4,5.095996103587594,77.0,6.878169276376245,5.473232432689953,0.1178229962962552,11.312210688789808,0.012585197523130143
2024-05-11,1.4175193716503354,0.27593798531240665,2,4,5.137094010617904,78.0,6.878169276376245,5.46064990472591,0.11935316507932342,11.516096893660693,0.0125825279640428
2024-05-11,1.430098597392499,0.276178285765426,2,4,5.178171750284392,79.0,6.878169276376245,5.448070678983746,0.12088333386239161,11.71992958961125,0.012579225742163525
2024-05-11,1.4426738992924684,0.27641520080855797,2,4,5.219227795983796,80.0,6.878169276376245,5.435495377083777,0.12241350264545994,11.923698703959126,0.012575301899969471
2024-05-11,1.4552446665229042,0.27664877519990716,2,4,5.260260651692169,81.0,6.878169276376245,5.422924609853341,0.12394367142852822,12.127394338910486,0.01257076723043582
2024-05-11,1.4678102987958315,0.2768790529290516,2,4,5.301268851031313,82.0,6.878169276376245,5.4103589775804135,0.12547384021159638,12.331006767450425,0.012565632272927285
2024-05-11,1.4803702061551332,0.27710607723249003,2,4,5.342250956528511,83.0,6.878169276376245,5.397799070221112,0.12700400899466466,12.534526429980568,0.01255990735930168
2024-05-11,1.492923808735803,0.2773298906097584,2,4,5.383205558742148,84.0,6.878169276376245,5.385245467640442,0.1285341777777329,12.737943930418034,0.012553602580669843
2024-05-11,1.5054705365506604,0.27755053483870074,2,4,5.424131275501122,85.0,6.878169276376245,5.3726987398255845,0.13006434656080115,12.94125003273942,0.012546727814857439
2024-05-11,1.518009829261307,0.2777680509905963,2,4,5.46502675108844,86.0,6.878169276376245,5.360159447114938,0.13159451534386946,13.144435657269318,0.012539292710646466
2024-05-11,1.530541135991177,0.2779824794443161,2,4,5.505890655593517,87.0,6.878169276376245,5.347628140385068,0.13312468412693765,13.347491877651073,0.012531306729870018
2024-05-11,1.543063915098415,0.278193859901225,2,4,5.546721684102921,88.0,6.878169276376245,5.33510536127783,0.13465485291000595,13.550409917166471,0.01252277910723798
2024-05-11,1.5555776339778573,0.2784022313985499,2,4,5.5875185560239,89.0,6.878169276376245,5.322591642398388,0.13618502169307412,13.753181145527087,0.012513718879442415
2024-05-11,1.5680817688941804,0.27860763232288815,2,4,5.628280014514734,90.0,6.878169276376245,5.310087507482065,0.13771519047614245,13.955797076170619,0.012504134916323073
2024-05-11,1.5805758047446339,0.2788101004240434,2,4,5.669004825652764,91.0,6.878169276376245,5.297593471631611,0.13924535925921067,14.158249362416232,0.0124940358504535
2024-05-11,1.5930592349116044,0.2790096728272974,2,4,5.709691777953817,92.0,6.878169276376245,5.285110041464641,0.14077552804227886,14.360529795075536,0.01248343016697051
2024-05-11,1.6055315610687457,0.2792063860462407,2,4,5.75033968171074,93.0,6.878169276376245,5.2726377153075,0.14230569682534716,14.562630299311124,0.012472326157141334
2024-05-11,1.6179922929848196,0.2794002759953469,2,4,5.790947368326027,94.0,6.878169276376245,5.260176983391426,0.14383586560841538,14.764542931458035,0.012460731916073886
2024-05-11,1.6304409483891957,0.27959137800127387,2,4,5.831513689888417,95.0,6.878169276376245,5.2477283279870495,0.1453660343914836,14.966259876844285,0.012448655404376119
2024-05-11,1.6428770527610113,0.2797797268154736,2,4,5.8720375184459215,96.0,6.878169276376245,5.235292223615234,0.14689620317455196,15.167773446374479,0.012436104371815526
2024-05-11,1.6553001391972044,0.2799653566248773,2,4,5.912517745597802,97.0,6.878169276376245,5.222869137179041,0.14842637195762012,15.369076074391424,0.012423086436193165
2024-05-11,1.6677097482290333,0.2801483010635217,2,4,5.952953281879413,98.0,6.878169276376245,5.2104595281472115,0.14995654074068843,15.570160315703001,0.012409609031828861
2024-05-11,1.6801054276683902,0.280328593223414,2,4,5.993343056266092,99.0,6.878169276376245,5.198063848707855,0.15148670952375665,15.771018843091834,0.012395679439356933
2024-05-11,1.6924867324743564,0.2805062656648043,2,4,6.033686015758457,100.0,6.878169276376245,5.185682543901889,0.1530168783068249,15.97164444515306,0.01238130480596622
2024-05-18,6.548759857948941,0.5394713918541174,3,9,12.13921619725081,0.0,17.207333407668653,10.658573549719712,0.0,0.0,
2024-05-18,6.601066519803236,0.5412328840811741,3,9,12.19635154099988,1.0,17.207333407668653,10.606266887865416,0.0035527096950247225,0.49074729944206336,0.052306661854295555
2024-05-18,6.653330348742985,0.5429929461031993,3,9,12.25306957758983,2.0,17.207333407668653,10.554003058925668,0.007105419390049383,0.9810927354044879,0.05226382893974879
2024-05-18,6.705049983805624,0.5447216582249923,3,9,12.309130512002085,3.0,17.207333407668653,10.502283423863028,0.01065812908507418,1.466332479929207,0.05171963506263921
2024-05-18,6.756218459643018,0.5464198302587657,3,9,12.364519158178254,4.0,17.207333407668653,10.451114948025634,0.01421083878009883,1.9464011832946821,0.051168475837394034
2024-05-18,6.806553343332453,0.5480739229930802,3,9,12.419042500984654,5.0,17.207333407668653,10.4007800643362,0.017763548475123552,2.4186490263539215,0.05033488368943484
2024-05-18,6.856824099411206,0.5497297813020775,3,9,12.473081016586526,6.0,17.207333407668653,10.350509308257447,0.021316258170148223,2.890295216571136,0.050270756078752754
2024-05-18,6.906299882892238,0.5513408508793228,3,9,12.526370704941444,7.000000000000001,17.207333407668653,10.301033524776415,0.02486896786517301,3.3544828796785815,0.04947578348103217
2024-05-18,6.955199554342517,0.552924283359864,3,9,12.578936689267834,8.0,17.207333407668653,10.252133853326136,0.02842167756019766,3.813265391448788,0.048899671450279
2024-05-18,7.003464482353362,0.5544828978716063,3,9,12.630623071038439,9.0,17.207333407668653,10.203868925315291,0.03197438725522238,4.266092665058153,0.0482649280108447
2024-05-18,7.053206913668746,0.6945100259504751,4,9,10.155658881980926,10.0,17.207333407668653,10.154126493999907,0.035527096950247104,4.732782049743139,0.04974243131538447
2024-05-18,7.105890182622158,0.6970516891962819,4,9,10.194208396245948,11.0,17.207333407668653,10.101443225046495,0.03907980664527187,5.227062721614075,0.05268326895341158
2024-05-18,7.157772143238598,0.699545907648883,4,9,10.232026325899453,12.0,17.207333407668653,10.049561264430054,0.04263251634029655,5.713825423718858,0.05188196061644046
2024-05-18,7.20940863197019,0.7020219401314534,4,9,10.269491905937057,13.0,17.207333407668653,9.997924775698463,0.046185226035321235,6.1982850795134965,0.051636488731591434
2024-05-18,7.2605136890691435,0.7044660816478939,4,9,10.306406338379386,14.000000000000002,17.207333407668653,9.94681971859951,0.049737935730345954,6.67775878076029,0.05110505709895365
2024-05-18,7.311081952924372,0.7068789167720536,4,9,10.342764198301825,15.0,17.207333407668653,9.89625145474428,0.05329064542537067,7.152196224188724,0.05056826385522859
2024-05-18,7.3608239749943145,0.7092466949141928,4,9,10.378369089030233,16.0,17.207333407668653,9.846509432674338,0.05684335512039537,7.618881769284489,0.04974202206994249
2024-05-18,7.410528371342097,0.7116150667293119,4,9,10.413675479640956,17.0,17.207333407668653,9.796805036326557,0.0603960648154201,8.085214305396589,0.04970439634778234
2024-05-18,7.4596805642129915,0.7139537510681686,4,9,10.448408672203668,18.0,17.207333407668653,9.747652843455661,0.06394877451044478,8.546366003056809,0.04915219287089467
2024-05-18,7.507989152878027,0.7162489339616211,4,9,10.48237393017932,19.0,17.207333407668653,9.699344254790626,0.06750148420546956,8.999602906097232,0.0483085886650354
2024-05-18,7.556021858230077,0.7185297189565744,4,9,10.515948970353916,20.0,17.207333407668653,9.651311549438576,0.07105419390049422,9.450251439205239,0.04803270535204973
2024-05-18,7.6034883379873,0.7207822541051592,4,9,10.548939426133517,21.0,17.207333407668653,9.603845069681352,0.0746069035955189,9.895587576689342,0.04746647975722329
2024-05-18,7.650384192248839,0.7230069818991292,4,9,10.581342066923757,22.0,17.207333407668653,9.556949215419813,0.07815961329054363,10.335570038158327,0.04689585426153897
2024-05-18,7.696639659334046,0.7252064872835311,4,9,10.613032004393697,23.0,17.207333407668653,9.510693748334607,0.08171232298556841,10.769544311258153,0.046255467085207336
2024-05-18,7.745501135290679,0.7951512308784434,5,9,9.74091573339305,24.0,17.207333407668653,9.461832272377974,0.08526503268059304,11.227968468381107,0.048861475956632816
2024-05-18,7.79499537045355,0.7974724100736478,5,9,9.774627024066788,25.0,17.207333407668653,9.412338037215104,0.08881774237561775,11.692329247353932,0.04949423516287066
2024-05-18,7.843904920172646,0.7997659786965644,5,9,9.807750178316432,26.0,17.207333407668653,9.363428487496007,0.09237045207064248,12.151204438212686,0.04890954971909611
2024-05-18,7.892154943267054,0.8020344639643416,5,9,9.840169341673002,27.0,17.207333407668653,9.315178464401598,0.09592316176566723,12.60389187212994,0.04825002309440851
2024-05-18,7.939880709539205,0.8042739419969809,5,9,9.872109855784696,28.000000000000004,17.207333407668653,9.267452698129448,0.09947587146069194,13.051660666420473,0.04772576627215025
2024-05-18,7.9872300470894535,0.8065033599888265,5,9,9.903529784674562,28.999999999999996,17.207333407668653,9.220103360579198,0.10302858115571656,13.49589776183832,0.04734933755024906
2024-05-18,8.034196991641963,0.808723040909808,5,9,9.934423263869848,30.0,17.207333407668653,9.17313641602669,0.10658129085074129,13.936547200840817,0.046966944552509216
2024-05-18,8.080039831292247,0.8108861151848428,5,9,9.964457005716998,31.0,17.207333407668653,9.127293576376406,0.110134000545766,14.366650154453115,0.045842839650283906
2024-05-18,8.125785855330657,0.8130543883859769,5,9,9.994147957877015,32.0,17.207333407668653,9.081547552337996,0.11368671024079077,14.795844772522932,0.04574602403840977
2024-05-18,8.170915404599386,0.8151974089484116,5,9,10.02323524940996,33.0,17.207333407668653,9.036418003069267,0.11723941993581545,15.219255551256227,0.04512954926872936
2024-05-18,8.215344096666175,0.8173175647923305,5,9,10.051593714070718,34.0,17.207333407668653,8.991989311002477,0.12079212963084017,15.636090804674897,0.044428692066789566
2024-05-18,8.259227368543078,0.8194109188668872,5,9,10.079469504707422,35.0,17.207333407668653,8.948106039125575,0.12434483932586489,16.047808861244075,0.04388327187690244
2024-05-18,8.30269865642397,0.8214962392795213,5,9,10.106800566373506,36.0,17.207333407668653,8.904634751244682,0.12789754902088962,16.45566163514585,0.04347128788089272
2024-05-18,8.345751706130237,0.8235737519261985,5,9,10.13358146323987,37.0,17.207333407668653,8.861581701538416,0.1314502587159143,16.859590448935368,0.04305304970626622
2024-05-18,8.387650031176538,0.8255965994173889,5,9,10.159501670786405,38.0,17.207333407668653,8.819683376492115,0.135002968410939,17.252685499139368,0.041898325046300755
2024-05-18,8.429421371144931,0.8276263976297886,5,9,10.185056198407478,39.0,17.207333407668653,8.777912036523722,0.1385556781059637,17.644589160295713,0.04177133996839366
2024-05-18,8.470758829680927,0.8296490250061006,5,9,10.210050966574256,40.0,17.207333407668653,8.736574577987726,0.14210838780098842,18.03242209444179,0.04133745853599535
2024-05-18,8.511232600136081,0.8316319547441092,5,9,10.234374174276363,41.0,17.207333407668653,8.696100807532572,0.14566109749601308,18.41215180467322,0.04047377045515432
2024-05-18,8.550958930835536,0.833593784517547,5,9,10.257944684393866,42.0,17.207333407668653,8.656374476833117,0.1492138071910378,18.78486894655099,0.0397263306994553
2024-05-18,8.590539192041781,0.8355632876651441,5,9,10.281135275876888,43.0,17.207333407668653,8.616794215626872,0.15276651688606252,19.15621564713538,0.039580261206245027
2024-05-18,8.629245906426322,0.8374936568209266,5,9,10.303655241022838,44.0,17.207333407668653,8.578087501242331,0.15631922658108727,19.519366627930165,0.03870671438454032
2024-05-18,8.667701322448684,0.8394340146275368,5,9,10.325649391625628,45.0,17.207333407668653,8.539632085219969,0.15987193627611196,19.880159897714123,0.03845541602236224
2024-05-18,8.704968623356514,0.8413212476433657,5,9,10.346783286099214,46.0,17.207333407668653,8.502364784312139,0.1634246459711367,20.229806130711317,0.03726730090783015
2024-05-18,8.742072402405777,0.8432167237913563,5,9,10.36752729843733,47.0,17.207333407668653,8.465261005262876,0.1669773556661614,20.577918182255384,0.03710377904926254
2024-05-18,8.778699125205259,0.8451062321511437,5,9,10.387687122907439,48.0,17.207333407668653,8.428634282463394,0.1705300653611861,20.921554435536628,0.036626722799482536
2024-05-18,8.815550537167239,0.9346935278102924,6,9,9.431487728196256,49.0,17.207333407668653,8.391782870501414,0.1740827750562108,21.267298749164304,0.03685141196197961
2024-05-18,8.857432410210475,0.937255399892729,6,9,9.450393575992443,50.0,17.207333407668653,8.349900997458178,0.17763548475123553,21.66023944472612,0.041881873043235984
2024-05-18,8.899220499027505,0.9398149719119283,6,9,9.469119736327702,51.0,17.207333407668653,8.308112908641148,0.18118819444626025,22.052300245564982,0.041788088817030555
2024-05-18,8.94039523462287,0.9423419819359832,6,9,9.487421133732555,52.0,17.207333407668653,8.266938173045784,0.18474090414128497,22.438606493800677,0.041174735595364
2024-05-18,8.981148104766296,0.9448529243460512,6,9,9.505339797706931,53.0,17.207333407668653,8.226185302902357,0.18829361383630966,22.82095475037858,0.04075287014342699
2024-05-18,9.020958231596056,0.9473175367264055,6,9,9.522634050214354,54.0,17.207333407668653,8.186375176072596,0.19184632353133443,23.19445807748005,0.03981012682976015
2024-05-18,9.06064117584572,0.9497808722901271,6,9,9.539717465565037,55.00000000000001,17.207333407668653,8.146692231822932,0.1953990332263591,23.56676816254493,0.03968294424966395
2024-05-18,9.09967947924369,0.9522126700939759,6,9,9.556352026218706,56.00000000000001,17.207333407668653,8.107653928424963,0.19895174292138376,23.933030150754373,0.03903830339796954
2024-05-18,9.138259662597234,0.9546293068908926,6,9,9.572573978856143,57.00000000000001,17.207333407668653,8.06907374507142,0.2025044526164085,24.29499400242342,0.03858018335354352
2024-05-18,9.175863123532967,0.9570005262784311,6,9,9.588148461334626,57.99999999999999,17.207333407668653,8.031470284135686,0.20605716231143317,24.647794128634697,0.0376034609357335
2024-05-18,9.213306460333696,0.9593712611229581,6,9,9.603483900017377,59.0,17.207333407668653,7.994026947334957,0.20960987200645798,24.99909195123793,0.037443336800728935
2024-05-18,9.250074652455007,0.9617112613587291,6,9,9.618349107596261,60.0,17.207333407668653,7.957258755213646,0.21316258170148264,25.34405548645956,0.036768192121311216
2024-05-18,9.286348881608813,0.9640367819663925,6,9,9.632774449401191,61.0,17.207333407668653,7.92098452605984,0.21671529139650733,25.684384602589358,0.03627422915380585
2024-05-18,9.321798960352922,0.9663336329246073,6,9,9.646563715412151,62.0,17.207333407668653,7.885534447315731,0.22026800109153208,26.016981441920095,0.03545007874410899
2024-05-18,9.35686905849173,0.9686145013243177,6,9,9.660054692242113,63.0,17.207333407668653,7.850464349176923,0.22382071078655677,26.3460132581872,0.03507009813880835
