test_start,test_end,strategy,scenario_pct,events,log_loss,brier,mean_event_return_pct,compounded_return_pct
2024-11-23,2025-03-01,always_close1,0,10,0.5982612634336333,0.20481764467254984,14.568873503600328,258.97065703897306
2024-11-23,2025-03-01,always_close1,10,10,0.5964617078812784,0.20404596313803064,14.544665252678287,255.0814163317408
2024-11-23,2025-03-01,always_close1,20,10,0.5948760401997448,0.20337817176334458,13.100191471908134,211.17840979798638
2024-11-23,2025-03-01,always_close1,30,10,0.5934861792416978,0.20280481391936772,11.531103288336634,168.37460731559452
2024-11-23,2025-03-01,always_close1,40,10,0.5922816533951066,0.2023201038688934,10.033009234162929,132.550888552015
2024-11-23,2025-03-01,always_close1,50,10,0.5912585217736438,0.2019213110686711,10.256353081257656,132.39964677588893
2024-11-23,2025-03-01,always_close1,60,10,0.5904191592544207,0.2016085390549998,8.261635251612528,90.97392335006043
2024-11-23,2025-03-01,always_close1,70,10,0.5897728338854512,0.2013848398396681,7.59356224288237,74.31776586397399
2024-11-23,2025-03-01,always_close1,80,10,0.5893372338911205,0.20125669466871363,5.987876637812948,47.74313321510546
2024-11-23,2025-03-01,always_close1,90,10,0.589141406510021,0.2012349964182321,5.75965290622002,41.87884241231512
2024-11-23,2025-03-01,always_close1,100,10,0.5892311411151878,0.20133684462243448,4.988965433735826,34.41112171136922
2024-11-23,2025-03-01,always_open,0,10,0.5947831893443654,0.20315192614157634,19.431094169772066,429.90000277890215
2024-11-23,2025-03-01,always_open,10,10,0.5933809308971786,0.20257868782217442,19.075564529809284,409.9573629106283
2024-11-23,2025-03-01,always_open,20,10,0.5921950932277725,0.20210710424114328,18.640255903011987,382.0730644558531
2024-11-23,2025-03-01,always_open,30,10,0.591210480043001,0.20172886664072587,17.30472721859706,328.18950797879404
2024-11-23,2025-03-01,always_open,40,10,0.5904195157088571,0.20143922582243842,15.702526086727797,269.0397664260213
2024-11-23,2025-03-01,always_open,50,10,0.5898213038720806,0.20123639454471437,14.085058699204506,217.46991847605588
2024-11-23,2025-03-01,always_open,60,10,0.5894215631465984,0.20112133919763903,13.873154328474197,192.79226895248377
2024-11-23,2025-03-01,always_open,70,10,0.5892333889608009,0.20109789580508797,12.314597962169286,152.77758851630603
2024-11-23,2025-03-01,always_open,80,10,0.5892790289418063,0.2011732329797008,10.429935424540307,111.27623515301495
2024-11-23,2025-03-01,always_open,90,10,0.5895931846185155,0.20135878084722106,9.306495192481114,88.11214156465775
2024-11-23,2025-03-01,always_open,100,10,0.5902289662898321,0.20167190106377034,8.100811220393664,73.47227355592834
2024-11-23,2025-03-01,switch_prediction,0,10,0.5947831893443654,0.20315192614157634,19.431094169772066,429.90000277890215
2024-11-23,2025-03-01,switch_prediction,10,10,0.5933809308971786,0.20257868782217442,19.075564529809284,409.9573629106283
2024-11-23,2025-03-01,switch_prediction,20,10,0.5921950932277725,0.20210710424114328,18.640255903011987,382.0730644558531
2024-11-23,2025-03-01,switch_prediction,30,10,0.591210480043001,0.20172886664072587,17.30472721859706,328.18950797879404
2024-11-23,2025-03-01,switch_prediction,40,10,0.5904195157088571,0.20143922582243842,15.702526086727797,269.0397664260213
2024-11-23,2025-03-01,switch_prediction,50,10,0.5898213038720806,0.20123639454471437,14.085058699204506,217.46991847605588
2024-11-23,2025-03-01,switch_prediction,60,10,0.5879961863394962,0.20046664878135542,14.64962808860856,222.2995923924905
2024-11-23,2025-03-01,switch_prediction,70,10,0.5873850857007584,0.2002300496596461,12.663780644055095,163.36005415839162
2024-11-23,2025-03-01,switch_prediction,80,10,0.5860385976222819,0.1996964219405217,11.939421129834503,134.14723571228313
2024-11-23,2025-03-01,switch_prediction,90,10,0.5862996840104913,0.19987728730852247,11.100283548204889,111.28671933048318
2024-11-23,2025-03-01,switch_prediction,100,10,0.5907524154229528,0.2017664832128307,6.978485635662743,58.85054906499207
2024-11-23,2025-03-01,switch_return,0,10,0.5947831893443654,0.20315192614157634,19.431094169772066,429.90000277890215
2024-11-23,2025-03-01,switch_return,10,10,0.5933809308971786,0.20257868782217442,19.075564529809284,409.9573629106283
2024-11-23,2025-03-01,switch_return,20,10,0.5921950932277725,0.20210710424114328,18.640255903011987,382.0730644558531
2024-11-23,2025-03-01,switch_return,30,10,0.591210480043001,0.20172886664072587,17.30472721859706,328.18950797879404
2024-11-23,2025-03-01,switch_return,40,10,0.5904195157088571,0.20143922582243842,15.702526086727797,269.0397664260213
2024-11-23,2025-03-01,switch_return,50,10,0.5898213038720806,0.20123639454471437,14.085058699204506,217.46991847605588
2024-11-23,2025-03-01,switch_return,60,10,0.5879961863394962,0.20046664878135542,14.64962808860856,222.2995923924905
2024-11-23,2025-03-01,switch_return,70,10,0.5873850857007584,0.2002300496596461,12.663780644055095,163.36005415839162
2024-11-23,2025-03-01,switch_return,80,10,0.5860385976222819,0.1996964219405217,11.939421129834503,134.14723571228313
2024-11-23,2025-03-01,switch_return,90,10,0.5862996840104913,0.19987728730852247,11.100283548204889,111.28671933048318
2024-11-23,2025-03-01,switch_return,100,10,0.5907524154229528,0.2017664832128307,6.978485635662743,58.85054906499207
2025-03-08,2025-05-17,always_close1,0,10,0.5587150776972849,0.18850400878538895,12.640579311939899,186.31176437998866
2025-03-08,2025-05-17,always_close1,10,10,0.5549759696777219,0.18682570086152395,10.415300436839306,120.507134984553
2025-03-08,2025-05-17,always_close1,20,10,0.5520990197797224,0.1855721636962232,12.656144960342699,161.32335048038172
2025-03-08,2025-05-17,always_close1,30,10,0.5496492577882336,0.18453765633995278,12.31005904278671,157.1175981315144
2025-03-08,2025-05-17,always_close1,40,10,0.5474696518946569,0.18364400393452593,11.029719595901422,121.12749177303779
2025-03-08,2025-05-17,always_close1,50,10,0.5454869688570939,0.18285450509424478,11.861802716433386,141.23243581982086
2025-03-08,2025-05-17,always_close1,60,10,0.5436615441395819,0.18214990847374662,10.102893913053954,104.4442427998106
2025-03-08,2025-05-17,always_close1,70,10,0.5419692360297519,0.18151970879852716,9.860793626002692,99.03476711154586
2025-03-08,2025-05-17,always_close1,80,10,0.540392690471235,0.18095847936158876,9.863423365591279,107.00026157903379
2025-03-08,2025-05-17,always_close1,90,10,0.5389138905688129,0.18046417530560377,8.79409930440655,89.00386380092324
2025-03-08,2025-05-17,always_close1,100,10,0.5374971046507515,0.1800368570220239,7.369445713702613,68.79406916076331
2025-03-08,2025-05-17,always_open,0,10,0.5493737479036355,0.18474233210318383,21.89749785826774,493.0559930862112
2025-03-08,2025-05-17,always_open,10,10,0.5460104695858786,0.18325090805703564,22.40266330129441,508.16162862487914
2025-03-08,2025-05-17,always_open,20,10,0.5434710236608218,0.18217856486430228,21.44967009998573,462.40676070247594
2025-03-08,2025-05-17,always_open,30,10,0.5413417313434882,0.18131569268083883,20.932642937208897,434.32607282652594
2025-03-08,2025-05-17,always_open,40,10,0.5394768255678056,0.18058666142783278,19.573228120377102,376.2573489666669
2025-03-08,2025-05-17,always_open,50,10,0.537810424207248,0.17995753279760218,18.563700418577618,333.42957270569246
2025-03-08,2025-05-17,always_open,60,10,0.5363087244530214,0.1794114243263219,16.8065171979913,266.07895792209536
2025-03-08,2025-05-17,always_open,70,10,0.5349532504587827,0.1789399187288232,15.489477095734221,224.56265566033485
2025-03-08,2025-05-17,always_open,80,10,0.5337332192606077,0.17853961564938278,14.73912849742381,214.67833930933406
2025-03-08,2025-05-17,always_open,90,10,0.532639794570663,0.17821072824856535,13.330206298134911,175.54278834542382
2025-03-08,2025-05-17,always_open,100,10,0.5316538328549413,0.17795649737117802,11.416346287462007,130.58435389121252
2025-03-08,2025-05-17,switch_prediction,0,10,0.5493737479036355,0.18474233210318383,21.89749785826774,493.0559930862112
2025-03-08,2025-05-17,switch_prediction,10,10,0.5460104695858786,0.18325090805703564,22.40266330129441,508.16162862487914
2025-03-08,2025-05-17,switch_prediction,20,10,0.5446567431395564,0.18275604022592462,21.39265659152147,460.32910746070826
2025-03-08,2025-05-17,switch_prediction,30,10,0.5424411935922682,0.1818345554716875,20.84935212818167,431.3999901610993
2025-03-08,2025-05-17,switch_prediction,40,10,0.540501173164605,0.181052438039112,19.370087318073097,369.56616269217017
2025-03-08,2025-05-17,switch_prediction,50,10,0.5387649819655168,0.1803733895627613,18.18851437159296,321.8939383158963
2025-03-08,2025-05-17,switch_prediction,60,10,0.5354133223739628,0.1789507659834715,16.94928381143291,286.67322824352334
2025-03-08,2025-05-17,switch_prediction,70,10,0.5339201350737324,0.17841649802759638,15.601696109460178,244.42365955590546
2025-03-08,2025-05-17,switch_prediction,80,10,0.5303806630145841,0.17691347571527696,17.095185690034427,317.1546537824147
2025-03-08,2025-05-17,switch_prediction,90,10,0.5301441246239265,0.17702853583583147,14.72150004772988,222.03126070513073
2025-03-08,2025-05-17,switch_prediction,100,10,0.5295908546679584,0.17692131481568787,13.27906820454431,184.11115823176067
2025-03-08,2025-05-17,switch_return,0,10,0.5493737479036355,0.18474233210318383,21.89749785826774,493.0559930862112
2025-03-08,2025-05-17,switch_return,10,10,0.5460104695858786,0.18325090805703564,22.40266330129441,508.16162862487914
2025-03-08,2025-05-17,switch_return,20,10,0.5446567431395564,0.18275604022592462,21.39265659152147,460.32910746070826
2025-03-08,2025-05-17,switch_return,30,10,0.5424411935922682,0.1818345554716875,20.84935212818167,431.3999901610993
2025-03-08,2025-05-17,switch_return,40,10,0.540501173164605,0.181052438039112,19.370087318073097,369.56616269217017
2025-03-08,2025-05-17,switch_return,50,10,0.5387649819655168,0.1803733895627613,18.18851437159296,321.8939383158963
2025-03-08,2025-05-17,switch_return,60,10,0.5354133223739628,0.1789507659834715,16.94928381143291,286.67322824352334
2025-03-08,2025-05-17,switch_return,70,10,0.5339201350737324,0.17841649802759638,15.601696109460178,244.42365955590546
2025-03-08,2025-05-17,switch_return,80,10,0.5303806630145841,0.17691347571527696,17.095185690034427,317.1546537824147
2025-03-08,2025-05-17,switch_return,90,10,0.5301441246239265,0.17702853583583147,14.72150004772988,222.03126070513073
2025-03-08,2025-05-17,switch_return,100,10,0.5295908546679584,0.17692131481568787,13.27906820454431,184.11115823176067
2025-05-31,2025-08-09,always_close1,0,10,0.5435360774220974,0.18193250238948586,12.810115442168971,195.43416161484913
2025-05-31,2025-08-09,always_close1,10,10,0.5431403931283709,0.18182339377118112,12.320353729765635,182.17703548130592
2025-05-31,2025-08-09,always_close1,20,10,0.5428048487487086,0.18174285936317214,12.347471869537467,181.2457110481597
2025-05-31,2025-08-09,always_close1,30,10,0.5425255535471041,0.18168912943846313,11.08330456367225,148.33452662085395
2025-05-31,2025-08-09,always_close1,40,10,0.5422996651816399,0.1816609096399036,11.186799137032386,149.36707249767082
2025-05-31,2025-08-09,always_close1,50,10,0.5421251860203947,0.18165728642965473,9.998879967583152,123.1825910022426
2025-05-31,2025-08-09,always_close1,60,10,0.5420008251809758,0.18167766312445058,8.917167055919576,101.49499524501495
2025-05-31,2025-08-09,always_close1,70,10,0.5419259058222454,0.1817217169780156,7.4156259481795175,74.1810356919939
2025-05-31,2025-08-09,always_close1,80,10,0.5419003049715342,0.18178937160281294,5.469585396313226,45.13595170518101
2025-05-31,2025-08-09,always_close1,90,10,0.5419244177896274,0.18188078142401723,5.897378944738612,52.313231678079305
2025-05-31,2025-08-09,always_close1,100,10,0.5419991409400698,0.1819963265442608,6.531293165744054,67.5334187797084
2025-05-31,2025-08-09,always_open,0,10,0.5457102473789139,0.18304619979565426,10.38143162268074,129.4292622615618
2025-05-31,2025-08-09,always_open,10,10,0.5454662308795325,0.18299116382707076,7.93344536922865,73.93734181620208
2025-05-31,2025-08-09,always_open,20,10,0.5452817589289448,0.1829632722156475,7.607950456939476,68.21460518621889
2025-05-31,2025-08-09,always_open,30,10,0.545153941463708,0.1829612777762969,7.131414216141539,60.42481419957455
2025-05-31,2025-08-09,always_open,40,10,0.5450808293504591,0.18298432308286341,7.2825929430641105,66.08177734231563
2025-05-31,2025-08-09,always_open,50,10,0.5450612557311754,0.18303187372227217,6.82553057101844,58.67015316638502
2025-05-31,2025-08-09,always_open,60,10,0.5450947339089308,0.18310367470858044,6.303713100237662,50.60469822938158
2025-05-31,2025-08-09,always_open,70,10,0.5451813956637239,0.18319972334764584,5.802308045994437,43.10166311849526
2025-05-31,2025-08-09,always_open,80,10,0.5453219605778843,0.18332025471752128,6.722556923918272,51.32879471119849
2025-05-31,2025-08-09,always_open,90,10,0.5455177312037004,0.18346573779705547,8.07267291288755,72.58779678335607
2025-05-31,2025-08-09,always_open,100,10,0.5457706118880595,0.18363688168532177,5.978635244948541,23.238613765837957
2025-05-31,2025-08-09,switch_prediction,0,10,0.5457102473789139,0.18304619979565426,10.38143162268074,129.4292622615618
2025-05-31,2025-08-09,switch_prediction,10,10,0.5454662308795325,0.18299116382707076,7.93344536922865,73.93734181620208
2025-05-31,2025-08-09,switch_prediction,20,10,0.5452817589289448,0.1829632722156475,7.607950456939476,68.21460518621889
2025-05-31,2025-08-09,switch_prediction,30,10,0.545153941463708,0.1829612777762969,7.131414216141539,60.42481419957455
2025-05-31,2025-08-09,switch_prediction,40,10,0.5450808293504591,0.18298432308286341,7.2825929430641105,66.08177734231563
2025-05-31,2025-08-09,switch_prediction,50,10,0.5450612557311754,0.18303187372227217,6.82553057101844,58.67015316638502
2025-05-31,2025-08-09,switch_prediction,60,10,0.5450947339089308,0.18310367470858044,6.303713100237662,50.60469822938158
2025-05-31,2025-08-09,switch_prediction,70,10,0.5451813956637239,0.18319972334764584,5.802308045994437,43.10166311849526
2025-05-31,2025-08-09,switch_prediction,80,10,0.5453219605778843,0.18332025471752128,6.722556923918272,51.32879471119849
