strategy,scenario_pct,date,realized_return,stake
always_close1,10,2025-10-11,0.006310473387922955,0.982970029180823
always_close1,10,2025-10-18,-0.20263342013096441,0.5280145840523718
always_close1,10,2025-10-25,-0.11710402600660513,1.0
always_close1,10,2025-11-01,-0.15526803384364357,0.6284142465316
always_close1,10,2025-11-08,0.05395844996215082,0.7899514035884703
always_close1,10,2025-11-15,0.2885611360587065,0.6791600455790627
always_close1,10,2025-11-22,0.09613336695685583,0.9348634002699149
always_close1,10,2025-12-06,-0.2548515904768362,0.9999999999999999
always_close1,10,2025-12-13,0.19096741487544178,0.1554067043026573
always_close1,10,2026-01-24,0.017015292224325212,0.43993958645487563
always_close1,10,2026-01-31,0.14045970297589083,0.6773772113801377
always_close1,10,2026-02-07,-0.243009970975439,0.894343224827423
always_close1,10,2026-02-21,0.21135632424469242,1.0
always_close1,20,2024-11-23,0.0,0.0
always_close1,20,2024-12-07,0.041830015596224956,0.9931014414483986
always_close1,20,2024-12-14,-0.15716066228301626,0.76776095533719
always_close1,20,2025-01-11,0.10359447912389416,0.1656579169441001
always_close1,20,2025-01-18,0.27333992712019684,0.8564776448295661
always_close1,20,2025-02-01,0.18263266816706325,0.7959337459438542
always_close1,20,2025-02-08,0.3750252065356557,0.48253487356688385
always_close1,20,2025-02-15,0.0028027357561075106,1.0
always_close1,20,2025-02-22,0.21199860303952803,0.4555071465503556
always_close1,20,2025-03-01,0.2759561741351595,0.4003482691379957
always_close1,20,2025-03-08,-0.15933398458966958,0.4332559229014521
always_close1,20,2025-03-15,-0.10352786150530899,0.6747990143526792
always_close1,20,2025-03-22,0.12344939326372459,0.21191549469725554
always_close1,20,2025-03-29,0.32691365203058564,0.7886601794642301
always_close1,20,2025-04-05,0.06166330986643551,0.18985336294441832
always_close1,20,2025-04-12,-0.2809218959066417,0.5096298417296117
always_close1,20,2025-04-26,0.39584949762793875,0.5225012121086515
always_close1,20,2025-05-03,0.3461269934808312,0.7144052744743632
always_close1,20,2025-05-10,0.38232470500790294,0.8847103241068214
always_close1,20,2025-05-17,0.1730706867584716,0.19932411648846146
always_close1,20,2025-05-31,0.024722808154533524,0.3729632501562198
always_close1,20,2025-06-07,0.0025273125345401937,0.66475329530473
always_close1,20,2025-06-14,0.23256167031370667,0.7207517738793996
always_close1,20,2025-06-21,-0.1738309793139975,0.7669623309469684
always_close1,20,2025-06-28,0.2324824284516782,0.7903413192135001
always_close1,20,2025-07-12,0.16325724084219828,0.41099438708649116
always_close1,20,2025-07-19,0.0,0.0
always_close1,20,2025-07-26,-0.009532987770542414,0.7472002349264975
always_close1,20,2025-08-02,0.5024350501418532,0.9767539471959082
always_close1,20,2025-08-09,0.2601246435997764,0.5550605645784505
always_close1,20,2025-08-16,-0.16539210442746288,0.4488665118779288
always_close1,20,2025-08-23,0.0632308439492561,0.5341305197864501
always_close1,20,2025-09-06,-0.012277866211312244,0.4741780847718561
always_close1,20,2025-09-13,-0.037296594950542314,0.8379495289860448
always_close1,20,2025-09-27,0.18497768337515177,0.5585275245854096
always_close1,20,2025-10-04,0.21423576198116964,1.0
always_close1,20,2025-10-11,-0.00401302295744977,0.9820335832813307
always_close1,20,2025-10-18,-0.1973608562598754,0.5305098083688164
always_close1,20,2025-10-25,-0.12908690680619464,1.0
always_close1,20,2025-11-01,0.2830343641766187,0.9415273220198342
always_close1,20,2025-11-08,0.07171403471438352,0.8020009724200027
always_close1,20,2025-11-15,0.27505683567347144,0.6703773506077298
always_close1,20,2025-11-22,0.08176446619417811,0.9248997561359634
always_close1,20,2025-12-06,-0.36716712521003714,1.0
always_close1,20,2025-12-13,0.09348892037355623,0.24212416237129347
always_close1,20,2026-01-24,0.004922309890267776,0.4312948088663004
always_close1,20,2026-01-31,0.14183583329169785,0.6701375453492038
always_close1,20,2026-02-07,-0.2581610581532462,0.9123498681513196
always_close1,20,2026-02-21,0.20190561483690528,1.0
always_close1,30,2024-11-23,0.0,0.0
always_close1,30,2024-12-07,-0.008143261768058963,0.8875018630074449
always_close1,30,2024-12-14,-0.18055075747985855,0.7407241032529652
always_close1,30,2025-01-11,0.09741882941939964,0.16134346873635508
always_close1,30,2025-01-18,0.2559751746485076,0.8201679479812602
always_close1,30,2025-02-01,0.16199314347739224,0.7943713395241678
always_close1,30,2025-02-08,0.36555806743887836,0.48603646685064
always_close1,30,2025-02-15,-0.010729021801158867,1.0
always_close1,30,2025-02-22,0.2030894533512337,0.4519255327726348
always_close1,30,2025-03-01,0.2684987015473282,0.4041740151806492
always_close1,30,2025-03-08,-0.1810964939592874,0.335179640727411
always_close1,30,2025-03-15,-0.1111779037911444,0.6695058941837632
always_close1,30,2025-03-22,0.1197692868896855,0.2112100168902275
always_close1,30,2025-03-29,0.31991573029315434,0.7836881017714563
always_close1,30,2025-04-05,0.0603120004488276,0.18882528936020934
always_close1,30,2025-04-12,-0.24285643212269833,0.5341909619916017
always_close1,30,2025-04-26,0.3752451512230815,0.514032088256029
always_close1,30,2025-05-03,0.3425059135836213,0.7080819973485679
always_close1,30,2025-05-10,0.37938742474658155,0.8800724225407776
always_close1,30,2025-05-17,0.16900122696684922,0.20454225753069302
always_close1,30,2025-05-31,0.016824516175230182,0.36649547341029354
always_close1,30,2025-06-07,-0.0036724407094064215,0.6457856475863291
always_close1,30,2025-06-14,0.22692636931084423,0.7145400624060244
always_close1,30,2025-06-21,-0.18470376600581956,0.7523422622308567
always_close1,30,2025-06-28,0.2240024153373204,0.7915351138579484
always_close1,30,2025-07-12,0.1580026913373662,0.3959621536468586
always_close1,30,2025-07-19,-0.06981730892307196,0.06981730892307196
always_close1,30,2025-07-26,-0.009741516635519774,0.7479716903383562
always_close1,30,2025-08-02,0.49526764300095794,0.9653561174273242
always_close1,30,2025-08-09,0.25524185347932377,0.5632595899772255
always_close1,30,2025-08-16,-0.1656945137829343,0.4435485409442377
always_close1,30,2025-08-23,0.05707918541405238,0.5445984626423395
always_close1,30,2025-09-06,-0.014051544919745168,0.46941696503729985
always_close1,30,2025-09-13,-0.045883753517042825,0.8482450887099979
always_close1,30,2025-09-27,0.17588553931736098,0.5528245846206555
always_close1,30,2025-10-04,0.20607444349880988,1.0
always_close1,30,2025-10-11,-0.01378385162293616,0.979105298477562
always_close1,30,2025-10-18,-0.19182778333597775,0.5325361911258361
always_close1,30,2025-10-25,-0.13531781413816246,1.0
always_close1,30,2025-11-01,0.28088952763617797,0.9488818487743369
always_close1,30,2025-11-08,0.08920838494606025,0.8123297514446155
always_close1,30,2025-11-15,0.39198316337856026,0.7125526965559613
always_close1,30,2025-11-22,0.04543897207951258,0.8653385960217349
always_close1,30,2025-12-06,-0.37322971073035954,1.0
always_close1,30,2025-12-13,0.07080832587700024,0.2538125127490789
always_close1,30,2026-01-24,-0.007377593686017453,0.4212860631484434
always_close1,30,2026-01-31,0.14329355708723654,0.66063719670994
always_close1,30,2026-02-07,-0.26996496733483444,0.9266705523034326
always_close1,30,2026-02-21,0.17956436416053984,1.0
always_close1,40,2024-11-23,0.0,0.0
always_close1,40,2024-12-07,-0.043254319679046124,0.7696381676622361
always_close1,40,2024-12-14,-0.20397370349779612,0.7091935349682513
always_close1,40,2025-01-11,0.09130603842491497,0.1568386158463022
always_close1,40,2025-01-18,0.23852319252459447,0.779120002171396
always_close1,40,2025-02-01,0.13410602191734936,0.7823825978851273
always_close1,40,2025-02-08,0.3557752972930226,0.489479328071883
always_close1,40,2025-02-15,-0.024037661041622083,0.9983115012188085
always_close1,40,2025-02-22,0.1939537949121404,0.44776404869184105
always_close1,40,2025-03-01,0.2609022625627353,0.4079857362811674
always_close1,40,2025-03-08,-0.26568931394268824,0.26568931394268824
always_close1,40,2025-03-15,-0.11861695403645514,0.6635675469618106
always_close1,40,2025-03-22,0.11605652551469323,0.21040574375709745
always_close1,40,2025-03-29,0.31287483714308223,0.7777209728347686
always_close1,40,2025-04-05,0.05896052309257109,0.18776140090195953
always_close1,40,2025-04-12,-0.25181070785943216,0.5103864922470788
always_close1,40,2025-04-26,0.3714434899354255,0.5707619044801281
always_close1,40,2025-05-03,0.33883067089100716,0.7014667392278808
always_close1,40,2025-05-10,0.3763797672002932,0.8751567550183115
always_close1,40,2025-05-17,0.16454312165164528,0.20982436830771825
always_close1,40,2025-05-31,0.008873561613867952,0.3594370682207372
always_close1,40,2025-06-07,-0.009787497949609592,0.62472123620332
always_close1,40,2025-06-14,0.221241355155843,0.7071841785989739
always_close1,40,2025-06-21,-0.19554815242922075,0.7361449576274613
always_close1,40,2025-06-28,0.21547828740797836,0.7927576896754459
always_close1,40,2025-07-12,0.21981541979063307,0.44676796655224893
always_close1,40,2025-07-19,-0.06935909966448321,0.06935909966448321
always_close1,40,2025-07-26,-0.009945232683870285,0.7487538582293023
always_close1,40,2025-08-02,0.48786304581334083,0.9522263054367247
always_close1,40,2025-08-09,0.2500482266487591,0.5714621477361232
always_close1,40,2025-08-16,-0.16572769949628413,0.43769722194400795
always_close1,40,2025-08-23,0.0508107404854968,0.5551131234780297
always_close1,40,2025-09-06,-0.01577478439503642,0.4642176248343085
always_close1,40,2025-09-13,-0.054108754222691374,0.8578227553061699
always_close1,40,2025-09-27,0.14026197798652687,0.4819442057081749
always_close1,40,2025-10-04,0.26557949902106087,0.9999999999999999
always_close1,40,2025-10-11,-0.022971769166776883,0.9741892422135434
always_close1,40,2025-10-18,-0.268860883537916,0.6169324749848646
always_close1,40,2025-10-25,-0.1392783420957634,1.0
always_close1,40,2025-11-01,0.2785113649511762,0.955516736875448
always_close1,40,2025-11-08,0.10645045760236069,0.8212253781223938
always_close1,40,2025-11-15,0.3709297027962758,0.7045345483997567
always_close1,40,2025-11-22,0.034879294759419595,0.852767013955667
always_close1,40,2025-12-06,-0.3792220319558367,1.0
always_close1,40,2025-12-13,0.04876291141504249,0.2645516147124046
always_close1,40,2026-01-24,-0.019875248644469143,0.40966989272434046
always_close1,40,2026-01-31,0.19140626859555837,0.5053510348289882
always_close1,40,2026-02-07,-0.2792297801417779,0.9380572646490728
always_close1,40,2026-02-21,0.14252966470261388,1.0
always_close1,50,2024-11-23,0.0,0.0
always_close1,50,2024-12-07,-0.05735106975010079,0.7737924451334899
always_close1,50,2024-12-14,-0.22746878430816841,0.67210224147427
always_close1,50,2025-01-11,0.08523516782162899,0.1520933120086132
always_close1,50,2025-01-18,0.18466875159450602,0.5414096268737025
always_close1,50,2025-02-01,0.31899320576745244,0.9119129441637996
always_close1,50,2025-02-08,0.34569882655904177,0.4929000066787632
always_close1,50,2025-02-15,-0.04109423389963525,0.9575125671322162
always_close1,50,2025-02-22,0.1637882875146858,0.3518948116900648
always_close1,50,2025-03-01,0.25316515682635476,0.4117838711571586
always_close1,50,2025-03-08,-0.2712015058195576,0.2712015058195576
always_close1,50,2025-03-15,0.08082123241767089,0.70636537443556
always_close1,50,2025-03-22,0.11231090330399736,0.20949373427843793
always_close1,50,2025-03-29,0.30578328635051455,0.7705976861122192
always_close1,50,2025-04-05,0.05760887433813596,0.18665981060433082
always_close1,50,2025-04-12,-0.2925047973592892,0.4464782488826426
always_close1,50,2025-04-26,0.3252310794121776,0.5421261242733938
always_close1,50,2025-05-03,0.3351172440574737,0.6945152671761503
always_close1,50,2025-05-10,0.37328005533039815,0.8699244057819373
always_close1,50,2025-05-17,0.15973389961181728,0.21523188930629855
always_close1,50,2025-05-31,-0.03615184211992438,0.29151335991739047
always_close1,50,2025-06-07,-0.015814083126412942,0.6011288806092088
always_close1,50,2025-06-14,0.2155174095116584,0.6985444200253865
always_close1,50,2025-06-21,-0.20633448415152442,0.7181080240757871
always_close1,50,2025-06-28,0.2068918330523753,0.7940133639785714
always_close1,50,2025-07-12,0.19242065013135382,0.3402472829608507
always_close1,50,2025-07-19,-0.06888779742655367,0.06888779742655367
always_close1,50,2025-07-26,-0.010154888730169682,0.7495311717321358
always_close1,50,2025-08-02,0.48026382954766994,0.9371683421649716
always_close1,50,2025-08-09,0.24213737006984282,0.5723144402978799
always_close1,50,2025-08-16,-0.16545704577172415,0.4312621114605729
always_close1,50,2025-08-23,0.04435441950203045,0.56574014136242
always_close1,50,2025-09-06,-0.017433823231302922,0.4585366791694991
always_close1,50,2025-09-13,-0.06207549163575972,0.8668615800495811
always_close1,50,2025-09-27,0.1341640469683284,0.4799295386812704
always_close1,50,2025-10-04,0.255752317337333,1.0
always_close1,50,2025-10-11,-0.0315534315979873,0.9672207539419639
always_close1,50,2025-10-18,-0.2616489559826183,0.616898541275137
always_close1,50,2025-10-25,-0.14380446609606254,1.0
always_close1,50,2025-11-01,0.27597416804438213,0.9614974514822989
always_close1,50,2025-11-08,0.03182011917422134,0.9205370443249253
always_close1,50,2025-11-15,0.349766977499696,0.6940592361098112
always_close1,50,2025-11-22,-0.02313829304870739,0.7045922700588728
always_close1,50,2025-12-06,-0.38504762245239754,1.0
always_close1,50,2025-12-13,0.027246015884437896,0.27435629584865284
always_close1,50,2026-01-24,-0.03256274951846045,0.3961300896844638
always_close1,50,2026-01-31,0.19218654606452734,0.5006652952339126
always_close1,50,2026-02-07,-0.2865479285808922,0.947025609520717
always_close1,50,2026-02-21,0.11908788249077559,0.9999999999999999
always_close1,60,2024-11-23,0.0,0.0
always_close1,60,2024-12-07,-0.07132544006848705,0.7775023604645146
always_close1,60,2024-12-14,-0.27191422668543636,0.5081581448183083
always_close1,60,2025-01-11,0.07918827929802535,0.14705033981558333
always_close1,60,2025-01-18,0.1782200986578571,0.5331852830450442
always_close1,60,2025-02-01,0.25591643577023715,0.8134406425747562
always_close1,60,2025-02-08,0.335324711904591,0.49629953319346254
always_close1,60,2025-02-15,-0.07745760052743782,0.8147363355027673
always_close1,60,2025-02-22,0.15292890609509172,0.34510242702495547
always_close1,60,2025-03-01,0.24528236071681186,0.41556095554202144
always_close1,60,2025-03-08,-0.27670055957327244,0.27670055957327244
always_close1,60,2025-03-15,0.07494138934067704,0.7062501380951987
always_close1,60,2025-03-22,0.03665346302272013,0.28034265765840366
always_close1,60,2025-03-29,0.2986570162929173,0.7621482004622138
always_close1,60,2025-04-05,0.05625705068516922,0.18551849725636071
always_close1,60,2025-04-12,-0.312296600552318,0.312296600552318
always_close1,60,2025-04-26,0.2767469291882792,0.5044531012166682
always_close1,60,2025-05-03,0.33135967143325734,0.6871536516187189
always_close1,60,2025-05-10,0.3701005535062358,0.8643687652282028
always_close1,60,2025-05-17,0.1545704779617298,0.22078301266024217
always_close1,60,2025-05-31,-0.07020247400897506,0.22449385533328572
always_close1,60,2025-06-07,-0.021732701668639776,0.5744938834305275
always_close1,60,2025-06-14,0.20975699606967463,0.6884186927498145
always_close1,60,2025-06-21,-0.21702770141954034,0.6979038103931304
always_close1,60,2025-06-28,0.19823430810839912,0.7953257650327081
always_close1,60,2025-07-12,0.167252927463932,0.22028421843507295
always_close1,60,2025-07-19,-0.06840238548294053,0.06840238548294053
always_close1,60,2025-07-26,-0.010360077639825799,0.7503192858134826
always_close1,60,2025-08-02,0.4724647680873533,0.919900788677956
always_close1,60,2025-08-09,0.23173304608251993,0.5650498836061492
always_close1,60,2025-08-16,-0.20361197031196793,0.5641798470745762
always_close1,60,2025-08-23,0.03768192721028896,0.57653202638611
always_close1,60,2025-09-06,-0.019012842337178176,0.4523244694308939
always_close1,60,2025-09-13,-0.07196818843603232,0.8675035678969651
always_close1,60,2025-09-27,0.1280277283987645,0.47751863770228187
always_close1,60,2025-10-04,0.2407360126452151,1.0
always_close1,60,2025-10-11,-0.0002554804419100942,0.8377511782076568
always_close1,60,2025-10-18,-0.2536345148500231,0.6158873943495509
always_close1,60,2025-10-25,-0.14887894244699568,1.0
always_close1,60,2025-11-01,0.27340343833755354,0.9667687771859161
always_close1,60,2025-11-08,0.05067876441061575,0.9250833870433922
always_close1,60,2025-11-15,0.3284424738159134,0.6805880668489894
always_close1,60,2025-11-22,-0.024047419927850637,0.713425221302535
always_close1,60,2025-12-06,-0.39060238803996994,0.9999999999999999
always_close1,60,2025-12-13,0.006165566858748278,0.2832082608145018
always_close1,60,2026-01-24,-0.0454329973020957,0.3802494577347806
always_close1,60,2026-01-31,0.19279998767726506,0.4943356920482149
always_close1,60,2026-02-07,-0.2923014426135324,0.9539692684632315
always_close1,60,2026-02-21,0.09512309111051495,1.0
always_close1,70,2024-11-23,0.0,0.0
always_close1,70,2024-12-07,-0.08518821686781114,0.7807240206474528
always_close1,70,2024-12-14,-0.2873441650255959,0.4929804083210513
always_close1,70,2025-01-11,0.07314961379987123,0.1416421206996336
always_close1,70,2025-01-18,0.17170684282428955,0.5239223012245036
always_close1,70,2025-02-01,0.3269171321731266,0.5733537498058359
always_close1,70,2025-02-08,0.32466185890024646,0.49970443125555064
always_close1,70,2025-02-15,-0.14378153608134317,0.8371300193209452
always_close1,70,2025-02-22,0.14197267998929614,0.337231931622529
always_close1,70,2025-03-01,0.23726201457615714,0.41934012776912283
always_close1,70,2025-03-08,-0.28219251810819945,0.28219251810819945
always_close1,70,2025-03-15,0.06921223345718631,0.7057914111557424
always_close1,70,2025-03-22,0.03202289550847838,0.2800022244425424
always_close1,70,2025-03-29,0.291499731967726,0.752140701230559
always_close1,70,2025-04-05,0.0549050486054378,0.18433529330273776
always_close1,70,2025-04-12,-0.3087919329305301,0.3087919329305301
always_close1,70,2025-04-26,0.21382498754570567,0.37859835189494
always_close1,70,2025-05-03,0.3997054518683312,0.6071718979787307
always_close1,70,2025-05-10,0.3668303780051783,0.8584577257506381
always_close1,70,2025-05-17,0.14906308668095522,0.22652081070685579
always_close1,70,2025-05-31,-0.07134942932670107,0.22388415114836327
always_close1,70,2025-06-07,-0.042874701615162006,0.45842336503418224
always_close1,70,2025-06-14,0.20396197282784112,0.6765528617643642
always_close1,70,2025-06-21,-0.24774463901038082,0.5866550381578046
always_close1,70,2025-06-28,0.1895075636464154,0.7967477064126716
always_close1,70,2025-07-12,0.10281647427985117,0.15422471141977684
always_close1,70,2025-07-19,-0.06790175657671314,0.06790175657671314
always_close1,70,2025-07-26,-0.010571382961106067,0.7511026260438418
always_close1,70,2025-08-02,0.4644606626216046,0.900071859545271
always_close1,70,2025-08-09,0.22125783093230245,0.5562914657227169
always_close1,70,2025-08-16,-0.19815546504784395,0.5628981504942718
always_close1,70,2025-08-23,0.030697595775818598,0.5875470849220906
always_close1,70,2025-09-06,-0.047589010311419086,0.3531422780659288
always_close1,70,2025-09-13,-0.08353624425878171,0.8599172035772005
always_close1,70,2025-09-27,0.12185244434660861,0.4746638861163167
always_close1,70,2025-10-04,0.23223393379936258,1.0
always_close1,70,2025-10-11,-0.012478663028972603,0.8417527723566804
always_close1,70,2025-10-18,-0.3039807174214412,0.5294335259345173
always_close1,70,2025-10-25,-0.26201304201526937,1.0
always_close1,70,2025-11-01,0.27085863655732917,0.9713634994184288
always_close1,70,2025-11-08,0.06966180522354211,0.9283737680465304
always_close1,70,2025-11-15,0.3069108228267313,0.6634167725462287
always_close1,70,2025-11-22,-0.025088133836800725,0.7215310340084669
always_close1,70,2025-12-06,-0.3957212562013804,1.0
always_close1,70,2025-12-13,-0.014559025851731133,0.29104644017134806
always_close1,70,2026-01-24,-0.058479054703187025,0.3614667193668005
always_close1,70,2026-01-31,0.19323316886614222,0.48627379296911744
always_close1,70,2026-02-07,-0.2968197814608875,0.9590997055148713
always_close1,70,2026-02-21,0.07047309399140397,1.0
always_close1,80,2024-11-23,0.0,0.0
always_close1,80,2024-12-07,-0.09900041556582571,0.7834518737257576
always_close1,80,2024-12-14,-0.347668680822173,0.347668680822173
always_close1,80,2025-01-11,0.03154238313830942,0.08504073885328516
always_close1,80,2025-01-18,0.16513954792878338,0.5134604258523902
always_close1,80,2025-02-01,0.3078537371195674,0.5615983477150842
always_close1,80,2025-02-08,0.3137054066375161,0.5031228424416396
always_close1,80,2025-02-15,-0.08886433305539043,0.7335656833510196
always_close1,80,2025-02-22,0.08699023710987429,0.2691260460586737
always_close1,80,2025-03-01,0.2290897812906334,0.4230915346242889
always_close1,80,2025-03-08,-0.20794461969570982,0.20794461969570982
always_close1,80,2025-03-15,0.0636536626936375,0.7049985554022865
always_close1,80,2025-03-22,0.027388002172028914,0.2794905232013175
always_close1,80,2025-03-29,0.28431530245375297,0.7402804166680458
always_close1,80,2025-04-05,0.053552864557101926,0.18310787141227575
always_close1,80,2025-04-12,-0.30398618106805314,0.30398618106805314
always_close1,80,2025-04-26,0.16874514042432237,0.3523498502468808
always_close1,80,2025-05-03,0.3939296889203038,0.6007746148012734
always_close1,80,2025-05-10,0.36348211033498923,0.8521792738807134
always_close1,80,2025-05-17,0.14320636576675402,0.23247480758517475
always_close1,80,2025-05-31,-0.07249834111841472,0.22325302729278523
always_close1,80,2025-06-07,-0.041943348699613206,0.45563605137430885
always_close1,80,2025-06-14,0.19813373075429197,0.6626249034728298
always_close1,80,2025-06-21,-0.28250100075981954,0.4461113158760365
always_close1,80,2025-06-28,0.073268890425371,0.5745087763181247
always_close1,80,2025-07-12,0.10279860674594891,0.15419791011892345
always_close1,80,2025-07-19,-0.06738470285097838,0.06738470285097838
always_close1,80,2025-07-26,-0.010788807799065221,0.751881227454791
always_close1,80,2025-08-02,0.4371651599380775,0.7291928416267235
always_close1,80,2025-08-09,0.21070835299552432,0.5456846722191337
always_close1,80,2025-08-16,-0.1922798989968786,0.5601140158898924
always_close1,80,2025-08-23,0.023317657797491953,0.5989211066550078
always_close1,80,2025-09-06,-0.04588599106097539,0.3532242028314101
always_close1,80,2025-09-13,-0.09487005681828198,0.8505605679253483
always_close1,80,2025-09-27,0.11563751931744398,0.47130831122475
always_close1,80,2025-10-04,0.22357844519745249,0.9999999999999999
always_close1,80,2025-10-11,-0.02475082233955611,0.8449103547004109
always_close1,80,2025-10-18,-0.29612838352295723,0.5233425640595482
always_close1,80,2025-10-25,-0.275878748119136,1.0
always_close1,80,2025-11-01,0.2684671086176033,0.9751510694674402
always_close1,80,2025-11-08,0.08897541219885495,0.9303226622456843
always_close1,80,2025-11-15,0.2670377867264702,0.5602399815076066
always_close1,80,2025-11-22,-0.026242152587488896,0.7288702963055257
always_close1,80,2025-12-06,-0.40556908014234583,0.9999999999999999
always_close1,80,2025-12-13,-0.03499920790198281,0.2977505319658995
always_close1,80,2026-01-24,-0.09994434480734074,0.26094592833837116
always_close1,80,2026-01-31,0.16081272316860476,0.347385482082591
always_close1,80,2026-02-07,-0.3003207971789388,0.9625173417363199
always_close1,80,2026-02-21,0.04498975437825886,1.0
always_close1,90,2024-11-23,0.0,0.0
always_close1,90,2024-12-07,-0.11278008558088148,0.785620003812869
always_close1,90,2024-12-14,-0.3514553463539164,0.3514553463539164
always_close1,90,2025-01-11,0.030384929610635755,0.08273124398935475
always_close1,90,2025-01-18,0.15851314454779913,0.501543593496308
always_close1,90,2025-02-01,0.3711520199836721,0.46335066129918767
always_close1,90,2025-02-08,0.3024563839935166,0.5065797925259146
always_close1,90,2025-02-15,-0.12115448271716575,0.568858888643931
always_close1,90,2025-02-22,0.07808604728888292,0.2598493674487197
always_close1,90,2025-03-01,0.2207626798494592,0.4268101304565451
always_close1,90,2025-03-08,-0.2118251629843949,0.2118251629843949
always_close1,90,2025-03-15,0.05826209924951421,0.7038637121110848
always_close1,90,2025-03-22,0.02274692142244479,0.27879455486572013
always_close1,90,2025-03-29,0.27710802926993244,0.7261877868764992
always_close1,90,2025-04-05,0.052200495004876266,0.18183372955435814
always_close1,90,2025-04-12,-0.29731890905697,0.29731890905697
always_close1,90,2025-04-26,0.09321157958095186,0.20822002717614213
always_close1,90,2025-05-03,0.3879635569776916,0.5939544866827786
always_close1,90,2025-05-10,0.36004458182493404,0.8454951863551554
always_close1,90,2025-05-17,0.13701673915167473,0.2387211324672603
always_close1,90,2025-05-31,-0.0736492678207284,0.22259977891686933
always_close1,90,2025-06-07,-0.04097285742017408,0.45270398077100105
always_close1,90,2025-06-14,0.19227941279262728,0.6462431906417958
always_close1,90,2025-06-21,-0.284766915153698,0.44278295081532526
always_close1,90,2025-06-28,0.07173031185368374,0.5726854042589401
always_close1,90,2025-07-12,0.1027807118713079,0.15417106780696194
always_close1,90,2025-07-19,0.0,0.0
always_close1,90,2025-07-26,-0.011002196886805773,0.7526707352890316
always_close1,90,2025-08-02,0.4332441128550845,0.7292423020740666
always_close1,90,2025-08-09,0.20009458238256403,0.5327853306624944
always_close1,90,2025-08-16,-0.18592880240335352,0.555840622981347
always_close1,90,2025-08-23,0.015460037024715073,0.6107264091909419
always_close1,90,2025-09-06,-0.044034852912718525,0.35313422265328676
always_close1,90,2025-09-13,-0.10606215072229659,0.8392889045097849
always_close1,90,2025-09-27,0.10938220219343021,0.4673833927272778
always_close1,90,2025-10-04,0.21475947123874028,1.0
always_close1,90,2025-10-11,-0.0371051896556886,0.8472524723583288
always_close1,90,2025-10-18,-0.2858379668378846,0.5147946688998591
always_close1,90,2025-10-25,-0.2915651351910489,1.0
always_close1,90,2025-11-01,0.26403933485109954,0.9758367701842775
always_close1,90,2025-11-08,-0.06923611570407383,0.7902638775367312
always_close1,90,2025-11-15,0.2518469823809177,0.5583451469045421
always_close1,90,2025-11-22,-0.07571751375126523,0.6582820452255786
always_close1,90,2025-12-06,-0.12935189584327972,0.8366154176316276
always_close1,90,2025-12-13,-0.055218957895119755,0.3031128304332771
always_close1,90,2026-01-24,-0.10482367792592748,0.2507575744819465
always_close1,90,2026-01-31,0.16576575002064686,0.3477046545138818
always_close1,90,2026-02-07,-0.3029356142447739,0.9643106154996035
always_close1,90,2026-02-21,0.018061990381140647,0.9853941025918977
always_close1,100,2024-11-23,0.0,0.0
always_close1,100,2024-12-07,-0.12657062544632727,0.7871627314700747
always_close1,100,2024-12-14,-0.3553013013010565,0.3553013013010565
always_close1,100,2025-01-11,0.02922868182074279,0.08037887500704265
always_close1,100,2025-01-18,0.15183110577497086,0.4878727983213308
always_close1,100,2025-02-01,0.3452129579858192,0.4484155365622675
always_close1,100,2025-02-08,0.24694328332785984,0.40272639096658625
always_close1,100,2025-02-15,-0.07383858346476962,0.35440115200120625
always_close1,100,2025-02-22,0.06910602176909997,0.24878167836875997
always_close1,100,2025-03-01,0.21228500290724345,0.43051008774708877
always_close1,100,2025-03-08,-0.21583393493889036,0.21583393493889036
always_close1,100,2025-03-15,0.053059076558029133,0.7023913926509765
always_close1,100,2025-03-22,0.018097858724886645,0.27789921613673596
always_close1,100,2025-03-29,0.2698829650749137,0.7093664370714663
always_close1,100,2025-04-05,0.05084793644080109,0.18051017436484385
always_close1,100,2025-04-12,-0.287895727520862,0.287895727520862
always_close1,100,2025-04-26,0.05983888128483315,0.10471804224845802
always_close1,100,2025-05-03,0.3817643989216995,0.5866176142888317
always_close1,100,2025-05-10,0.2804027918932444,0.6821710853415319
always_close1,100,2025-05-17,0.1267803249316059,0.2383470108714191
always_close1,100,2025-05-31,-0.0748022673519925,0.22192366741883318
always_close1,100,2025-06-07,-0.039940973197937685,0.449664174217411
always_close1,100,2025-06-14,0.1855904343786837,0.62404121479039
always_close1,100,2025-06-21,-0.19794263485643412,0.35015531463402594
always_close1,100,2025-06-28,0.0701569848586222,0.5706207981187396
always_close1,100,2025-07-12,0.10276278981530591,0.15414418472295896
always_close1,100,2025-07-19,0.0,0.0
always_close1,100,2025-07-26,-0.01122187893651412,0.7534555643446517
always_close1,100,2025-08-02,0.42909943680973384,0.7288846609927444
always_close1,100,2025-08-09,0.18942742505493815,0.5169838036664387
always_close1,100,2025-08-16,-0.1790344050541521,0.5500583535482366
always_close1,100,2025-08-23,0.006957577804628273,0.6231194796884796
always_close1,100,2025-09-06,-0.04200485440388997,0.3528416201938058
always_close1,100,2025-09-13,-0.19821384238590353,0.9068663955283114
always_close1,100,2025-09-27,0.10308569396016776,0.46280621030829633
always_close1,100,2025-10-04,0.2057700864435039,1.0
