shift_pct,policy,switches,mean_expected_return_pct,events,mean_event_return_pct,compounded_return_pct,profitable_events,max_drawdown_pct
11.0,always_close1,39,3.930180212692337,39,1.9946129162467796,9.404882788061242,17,50.39460312320685
11.0,positive_expected_gain,9,5.706994301339623,39,10.239541200709844,1731.6882414744825,23,31.838611469836266
11.0,two_point_expected_gain,1,5.585669722933472,39,11.073850290820424,2285.5711843400018,23,30.343875120788343
11.5,keep_opening,0,5.49188303408121,39,10.229936509739664,1648.4944405855074,22,36.88292458394079
11.5,always_close1,39,3.946910503356075,39,2.0168799795520265,10.03982742525611,17,50.48353891523596
11.5,positive_expected_gain,9,5.708340493498118,39,10.230048921820629,1725.702471390611,23,31.903284402910646
11.5,two_point_expected_gain,1,5.580463075773597,39,11.047560400305976,2264.772242961371,23,30.37955803172948
12.0,keep_opening,0,5.486361611898767,39,10.203344475196301,1633.14641691437,22,36.94210597344971
12.0,always_close1,39,3.963637820583695,39,2.0391048234968903,10.675598651799255,17,50.57156570377445
12.0,positive_expected_gain,10,5.71066301835932,39,9.978584082587853,1519.2535420404536,23,34.835123966635926
12.0,two_point_expected_gain,1,5.575092911168376,39,11.020901510296415,2243.907915053267,23,30.415161773037635
12.5,keep_opening,0,5.4808575724953865,39,10.176987601914009,1618.028262115636,22,37.00074290260389
12.5,always_close1,39,3.9804144022647265,39,2.0614231267786645,11.314730217992608,17,50.65869271397185
12.5,positive_expected_gain,10,5.713249693993097,39,9.96818151800547,1513.1414641857784,23,34.859018646190734
12.5,two_point_expected_gain,1,5.569737788730247,39,10.99446755472162,2223.3479886565933,23,30.450685365123785
13.0,keep_opening,0,5.475118643332214,39,10.150343089181616,1602.9260031064798,22,37.058834642805905
13.0,always_close1,39,3.9971860364009535,39,2.083640305490365,11.952742432144191,17,50.74492902623054
13.0,positive_expected_gain,10,5.715647886380838,39,9.957487835677451,1506.9083140529478,23,34.882575348868805
