date,shift_pct,opening_fighters,opening_probability,opening_decimal_odds,opening_ev,opening_stake_fraction,opening_expected_return,opening_realized_return,opening_won,opening_expected_log_growth,close1_fighters,close1_probability,close1_decimal_odds,close1_ev,close1_stake_fraction,close1_expected_return,close1_realized_return,close1_won,close1_expected_log_growth,gain_ev,gain_expected_return,gain_expected_log_growth,gain_realized_return
2025-11-08,0.0,denise gomes | ricky simon,0.570501475291564,2.214285714285715,0.26325326671703486,0.21678357565757309,0.05706898446245559,-0.21678357565757309,False,0.028367093870319923,denise gomes | gabriel bonfim,0.5436742143952025,2.3984962406015033,0.3040005593388688,0.21736347641984693,0.0660786184114745,0.30398200461722946,True,0.03246398540603297,0.040747292621833964,0.009009633949018908,0.004096891535713049,0.5207655802748026
2025-11-15,0.0,bo nickal | kyle daukaus,0.5463954217040551,2.25,0.22938969883412397,0.18350055839841078,0.042093137826905026,0.2293756979980135,True,0.020875368647539735,bo nickal | valentina shevchenko,0.48618116372815895,2.2679769894534996,0.10264769204118895,0.0809489665640582,0.008309224590919947,0.10264142692326651,True,0.004130768697949989,-0.126742006792935,-0.03378391323598508,-0.016744599949589746,-0.126734271074747
2025-11-22,0.0,tagir ulanbekov | waldo cortes acosta,0.42652553804901594,3.037037037037037,0.2953738562970114,0.14499286107097425,0.042827100510070486,-0.14499286107097425,False,0.020546422828355032,ismail naurdiev | tagir ulanbekov,0.492862124112406,2.458526056120876,0.21171437420543127,0.1451475284223352,0.030729818147399744,-0.1451475284223352,False,0.015109517373669695,-0.08365948209158014,-0.012097282362670742,-0.005436905454685337,-0.00015466735136093757
2025-12-06,0.0,maycee barber | terrance mckinney,0.3579155257319915,4.003703703703703,0.4329877159862323,0.14414247583057938,0.06241192138648326,-0.14414247583057938,False,0.028816331075205634,grant dawson | maycee barber,0.6208818502264947,1.96969696969697,0.2229490989309746,0.2299022252978194,0.05125649397237474,-0.2299022252978194,False,0.025915035153193128,-0.21003861705525773,-0.011155427414108514,-0.002901295922012506,-0.08575974946724002
2025-12-13,0.0,kevin vallejos | melquizael costa,0.39538560561564634,3.2199999999999998,0.2731416500823811,0.12302926974733783,0.03360441774721822,0.2731249788390899,True,0.016100755437297387,melquizael costa | tereza bleda,0.5192558586766632,2.165775401069519,0.12459156558314777,0.10686789325214595,0.013314838130857577,-0.10686789325214595,False,0.006633394033229177,-0.14855008449923335,-0.020289579616360645,-0.00946736140406821,-0.3799928720912359
2026-01-24,0.0,natalia silva | waldo cortes acosta,0.506256476806321,2.4999999999999996,0.2656411920158024,0.1770833190427609,0.047040623956633644,0.26562497856414125,True,0.023026069267780933,paddy pimblett | waldo cortes acosta,0.6035276842966704,1.8179104477611938,0.09715928279603636,0.11878238373156927,0.011540811212162848,-0.11878238373156927,False,0.0058242706500439695,-0.16848190921976602,-0.035499812744470796,-0.017201798617736963,-0.3844073622957105
2026-01-31,0.0,benoit st denis | tallison teixeira,0.6265472801873773,1.8364779874213835,0.15064028814285635,0.18007777377822404,0.02712696773007577,0.150631093789332,True,0.01376374040734557,jacob malkoun | tallison teixeira,0.5108747076955661,2.154440154440154,0.10064898414720402,0.08717891580056564,0.008774469314381566,0.10064284102073019,True,0.0043742781556384905,-0.049991303995652325,-0.018352498415694203,-0.00938946225170708,-0.04998825276860182
2024-05-11,0.5,rodrigo nascimento | sean woodson,0.3614775472372316,3.6684375643176743,0.32605781294247693,0.12218307683593344,0.03983874681170707,-0.12218307683593344,False,0.018796858111224404,joaquin buckley | sean woodson,0.4738346987010496,2.277796767428644,0.07929914499677637,0.06205549034267613,0.00492094732652993,0.079294304961071,True,0.002448585223195951,-0.24675866794570056,-0.03491779948517714,-0.016348272888028453,0.20147738179700442
2024-05-18,0.5,luana pinheiro | piera rodriguez,0.41525731678865074,4.027651083333334,0.6725115818259024,0.14598527472269285,0.0981767880270471,-0.14598527472269285,False,0.0597185035153585,luana pinheiro | themba gorimbo,0.44213085925920786,3.5460785862068973,0.5678307723203324,0.16122247339222828,0.09154708158170323,-0.16122247339222828,False,0.05398484607727802,-0.10468080950557002,-0.006629706445343872,-0.005733657438080478,-0.015237198669535434
2024-06-15,0.5,brady hiestand | tatsuro taira,0.35857522744037734,4.127860751942286,0.48014860796991243,0.14728579589022964,0.07071906987043441,0.4606894602836318,True,0.03366847715538539,melquizael costa | tatsuro taira,0.5725280880198756,1.958407562773137,0.12124333747816873,0.12649726700958747,0.015336950834109433,0.12123593737212147,True,0.007702280718042277,-0.3589052704917437,-0.05538211903632498,-0.02596619643734311,-0.3394535229115103
2024-06-22,0.5,muin gafurov | rinat fakhretdinov,0.43025589257576535,2.6135228088000786,0.12448358886739919,0.0771454796382275,0.009603346170263427,0.1244759909921021,True,0.004735241768509493,johnny walker | rinat fakhretdinov,0.4833661474408896,2.1185123555943544,0.02401715562956719,0.021471099195823563,0.0005156747309239694,-0.021471099195823563,False,0.00025765675672486874,-0.100466433237832,-0.009087671439339457,-0.0044775850117846246,-0.14594709018792568
2024-06-29,0.5,ian machado garry | joe pyfer,0.47550931067918806,3.1503814406612487,0.49803570722533785,0.17684075010541941,0.0880730080450118,0.3802750669793077,True,0.05117964948122471,gillian robertson | ian machado garry,0.554157194001646,2.200299505246301,0.21931179979050008,0.18270307794181123,0.04006894085068264,0.21929841406053238,True,0.01992581922803502,-0.27872390743483777,-0.048004067194329154,-0.03125383025318969,-0.1609766529187753
2024-07-20,0.5,cody durden | luana carolina,0.40132604848642656,3.4179097361111097,0.37169620847675655,0.15371687221806,0.05713597858235897,-0.15371687221806,False,0.026912224291684675,cody durden | steve garcia,0.43163769573155986,3.204036371726417,0.38298287653209817,0.17375371206438694,0.06654469645454884,-0.17375371206438694,False,0.03146908140774228,0.01128666805534162,0.009408717872189873,0.0045568571160576055,-0.020036839846326954
2024-08-03,0.5,rolando bedoya | viktoriia dudakova,0.45223698410244634,3.3546684418556274,0.5171051388084418,0.16848623622106715,0.08712509856840683,-0.16848623622106715,False,0.05004106117325624,rolando bedoya | sedriques dumas,0.5073674558064432,2.674416264462809,0.35691177586786704,0.20173315637351288,0.07200093909270061,-0.20173315637351288,False,0.03665558345249269,-0.16019336294057474,-0.015124159475706223,-0.013385477720763553,-0.033246920152445736
2024-08-10,0.5,yana santos | youssef zalal,0.44744090838827877,2.7048018458350134,0.21023899491071152,0.12331413381233075,0.025925439550989405,0.2102261629408073,True,0.01265457954041023,karol rosa | yana santos,0.4786011268859399,2.2260651527921627,0.06539729064785105,0.05333590875254508,0.0034880239266574533,0.06539329911399804,True,0.0017381509719829567,-0.14484170426286047,-0.022437415624331953,-0.010916428568427273,-0.14483286382680927
2024-08-24,0.5,caio borralho | edmen shahbazyan,0.45793219370461963,2.8246391397379083,0.29349319768411,0.16084017814233992,0.04720549819907723,-0.16084017814233992,False,0.022787076637152806,edmen shahbazyan | tabatha ricci,0.53629384961236,1.9593193988812658,0.05077094304620933,0.05292068970248254,0.002686833322850857,-0.05292068970248254,False,0.0013450677414388844,-0.24272225463790065,-0.044518664876226376,-0.02144200889571392,0.10791948843985738
2024-09-07,0.5,steve garcia | trevor peek,0.38096844544502095,3.1787884848484835,0.21101810747126026,0.09684520981061308,0.020436092891892698,-0.09684520981061308,False,0.00988133380375221,jaqueline amorim | steve garcia,0.6367108951271386,1.9185839890710379,0.22158332905801692,0.24120799765841613,0.0534476711165702,0.22156980468490545,True,0.027151440785796746,0.010565221586756657,0.0330115782246775,0.017270106982044536,0.3184150144955185
2024-09-14,0.5,diego lopes | norma dumont,0.42148679161322183,3.0527474279835385,0.28669271902629667,0.1396544050102661,0.04003790109639286,0.2866752206913951,True,0.01922000872430303,merab dvalishvili | norma dumont,0.39201676618361064,3.1893487537411147,0.25027818467332064,0.11430929333554965,0.028609122427311475,0.25026290890521313,True,0.01375690452419992,-0.036414534352976036,-0.011428778669081385,-0.005463104200103111,-0.03641231178618198
