date,target_pct_opening_ev,opening_expected_return_pct,starting_pct_opening_ev,required_movement_pct,achieved_pct_opening_ev,mean_absolute_decimal_change,status,stake_multiplier_to_hold_target,held_event_expected_return_pct,bankroll_after_event,bankroll_before_event,cumulative_return_pct
2025-02-08,90,10.178787145235054,63.96883584566518,61.0,90.23054571798929,0.1814670852912523,reached_on_grid,0.9974449260374658,9.16090843071155,5716.394342356409,5236.667983561913,1043.2788684712816
2025-02-15,90,13.350269660846322,46.20832089988375,62.0,90.06580231090038,0.3240766891992631,reached_on_grid,0.9992693973826687,12.01524269476169,6403.232995980158,5716.394342356409,1180.6465991960315
2025-02-22,90,5.399103975356959,44.06048762511465,78.0,90.04264444711819,0.168567809787897,reached_on_grid,0.9995263972156745,4.859193577821263,6714.378482493757,6403.232995980158,1242.8756964987515
2025-03-01,90,7.72894515161289,67.33075718250083,62.0,92.52873680535964,0.165009241808177,reached_on_grid,0.9726707951208822,6.9560506364516,7181.434049659033,6714.378482493757,1336.2868099318066
2025-03-08,90,9.53118422437456,70.46297212152245,47.0,90.01586041196428,0.1025179968166342,reached_on_grid,0.99982380425081,8.578065801937104,7797.462187961501,7181.434049659033,1459.4924375923001
2025-03-15,90,13.629395030675672,90.03203346499168,0.0,90.03203346499168,0.0,already_met,0.9996441992504354,12.266455527608105,8753.934419529854,7797.462187961501,1650.7868839059706
2025-03-22,90,4.415844598037625,35.03084155560305,78.0,90.47981143251036,0.1813400596646137,reached_on_grid,0.9946970332396387,3.974260138233862,9101.838545692362,8753.934419529854,1720.3677091384727
2025-03-29,90,12.170468627481402,76.40495105059212,44.0,90.08188346084415,0.1506052892853341,reached_on_grid,0.9990910107815437,10.953421764733262,10098.801309947112,9101.838545692362,1919.7602619894224
2025-04-05,90,2.6178622543436543,63.62436385059997,73.0,90.22124530311476,0.4537929196432204,reached_on_grid,0.9975477471811496,2.356076028909289,10336.736746817951,10098.801309947112,1967.3473493635904
2025-04-12,90,10.587031156332264,39.07581913259168,56.0,90.13279091550466,0.2405629571334452,reached_on_grid,0.9985267191423247,9.528328040699037,11321.654932758249,10336.736746817951,2164.3309865516494
2025-04-26,90,2.4743815174838306,7.071635570288477,9.0,98.2090763429788,0.0595620619795299,reached_on_grid,0.9164122436676833,2.2269433657354476,11573.781776174768,11321.654932758249,2214.7563552349534
2025-05-03,90,10.643176965541567,43.62831576135539,94.0,99.54902526050886,0.2838474636000813,reached_on_grid,0.9040771596153744,9.57885926898741,12682.418044614262,11573.781776174768,2436.4836089228525
2025-05-10,90,4.527022657787913,84.20672158759935,29.0,90.07751148658232,0.0509217577202225,reached_on_grid,0.9991395023541044,4.074320392009121,13199.140389205824,12682.418044614262,2539.828077841165
2025-05-17,90,6.278892359837726,57.7794787214539,60.0,90.10734422746376,0.1673919729253519,reached_on_grid,0.9988087072326449,5.651003123853953,13945.024224921715,13199.140389205824,2689.004844984343
2025-05-31,90,2.1814362391288107,49.06330246920275,79.0,90.36096882250344,0.1781082068520551,reached_on_grid,0.996005257278588,1.9632926152159298,14218.805855719676,13945.024224921715,2743.7611711439354
2025-06-07,90,8.246611198326697,52.53586467750491,74.0,90.0126222665181,0.2636090213742408,reached_on_grid,0.99985977226082,7.421950078494027,15274.118528089175,14218.805855719676,2954.823705617835
2025-06-14,90,8.836258026391144,46.19664433585297,71.0,90.23276985377674,0.2398626679066044,reached_on_grid,0.9974203401474436,7.95263222375203,16488.81300004807,15274.118528089175,3197.7626000096143
2025-06-21,90,8.842797672366547,66.11695417042228,98.0,99.55971546631194,0.2370451740353228,reached_on_grid,0.9039800844996724,7.958517905129892,17801.07813500028,16488.81300004807,3460.2156270000564
2025-06-28,90,9.981320457427437,41.09208033413707,83.0,90.51122632137891,0.1527547966416767,reached_on_grid,0.9943517910191194,8.983188411684692,19400.182523178566,17801.07813500028,3780.036504635713
2025-07-12,90,5.906951138701737,67.39584468391045,77.0,90.16278002283116,0.2427055686338466,reached_on_grid,0.9981945984497157,5.316256024831563,20431.545895395368,19400.182523178566,3986.309179079073
2025-07-19,90,0.3159319693996757,30.525631623299056,87.0,90.5800361328276,0.0524937234896252,reached_on_grid,0.9935964241394536,0.2843387724597082,20489.640702188877,20431.545895395368,3997.9281404377753
2025-07-26,90,5.008060750950048,114.93899322965694,0.0,114.93899322965694,0.0,already_met,0.783024084961081,4.507254675855044,21413.160990804183,20489.640702188877,4182.632198160836
2025-08-02,90,11.181854881783416,66.49780357309672,61.0,90.56049157128788,0.118670821179352,reached_on_grid,0.993810859884228,10.063669393605075,23568.110719639128,21413.160990804183,4613.622143927825
2025-08-09,90,18.512255242645267,72.78291858975453,59.0,90.07003504297741,0.1789868093282543,reached_on_grid,0.999222437929063,16.661029718380743,27494.80065069908,23568.110719639128,5398.960130139816
2025-08-16,90,4.464776095318652,54.67396820669563,79.0,91.37672849763342,0.2000402573838581,reached_on_grid,0.9849334888623303,4.018298485786787,28599.623808916218,27494.80065069908,5619.924761783243
2025-08-23,90,10.984672218910523,83.80777358187413,16.0,90.2865237572474,0.0319472949721497,reached_on_grid,0.9968265058247477,9.88620499701947,31427.041247042063,28599.623808916218,6185.408249408412
2025-09-06,90,3.4560892569779984,58.96101421942047,71.0,90.09111545172276,0.2318411538595302,reached_on_grid,0.9989886299967994,3.1104803312801987,32404.57318373463,31427.041247042063,6380.914636746926
2025-09-13,90,21.30413691935857,78.97019212761923,51.0,90.07947491174568,0.1380284422499781,reached_on_grid,0.999117724522445,19.173723227422713,38617.73635901154,32404.57318373463,7623.547271802309
2025-09-27,90,4.88870728045923,47.0544880063199,80.0,90.21868972495692,0.1808803363446853,reached_on_grid,0.9975760042001983,4.399836552413308,40316.85363904994,38617.73635901154,7963.370727809989
2025-10-04,90,8.599855442638422,86.89159016297873,20.0,90.21763684206049,0.0589868544257056,reached_on_grid,0.9975876463884608,7.73986989837458,43437.325657830515,40316.85363904994,8587.465131566103
2025-10-11,90,11.750863666919107,42.33960344592888,73.0,90.1027440538675,0.266473752419257,reached_on_grid,0.998859701167302,10.575777300227196,48031.16048457712,43437.325657830515,9506.232096915424
2025-10-18,90,2.2157487868399337,99.4950694077716,0.0,99.4950694077716,0.0,already_met,0.9045674377203868,1.9941739081559404,48988.98535474507,48031.16048457712,9697.797070949015
2025-10-25,90,12.02920962472454,59.21199982165952,57.0,90.01683546590486,0.2836344496895598,reached_on_grid,0.999812974252897,10.826288662252086,54292.67432195817,48988.98535474507,10758.534864391633
2025-11-01,90,12.482408936102376,56.02034435746217,74.0,90.02059202921753,0.2088007450695083,reached_on_grid,0.9997712520129747,11.234168042492138,60392.004590049924,54292.67432195817,11978.400918009984
2025-11-08,90,7.429032781887843,119.86527466551188,0.0,119.86527466551188,0.0,already_met,0.7508429797633055,6.686129503699059,64429.89222682054,60392.004590049924,12785.978445364108
2025-11-15,90,4.939053155505739,42.16713791320991,53.0,90.68921520525798,0.2064700626972804,reached_on_grid,0.9924002517421937,4.445147839955165,67293.8961894265,64429.89222682054,13358.779237885297
2025-11-22,90,9.382049131150383,56.87891445098064,82.0,90.41934937749328,0.2891181228940092,reached_on_grid,0.9953621721414679,8.443844218035345,72976.08795190809,67293.8961894265,14495.21759038162
2025-12-06,90,12.958540623932388,57.24785283081802,81.0,90.11430807273136,0.2875983870996643,reached_on_grid,0.9987315213846051,11.662686561539148,81487.06035461226,72976.08795190809,16197.412070922452
2025-12-13,90,3.6770514123552873,64.46537913426366,28.0,90.08870539813508,0.1192942835036783,reached_on_grid,0.9990153549466269,3.3093462711197588,84183.74934790272,81487.06035461226,16736.749869580544
2026-01-24,90,6.559098600334434,30.63265018017384,85.0,90.43922361624486,0.4125801502241938,reached_on_grid,0.9951434388898717,5.903188740300991,89153.27496057132,84183.74934790272,17730.654992114265
2026-01-31,90,3.6479663114402263,38.45834166560806,86.0,90.54600997584708,0.1864642272625876,reached_on_grid,0.9939698063338988,3.2831696802962034,92080.3282530679,89153.27496057132,18316.065650613582
2026-02-07,90,13.967505029608024,115.7030214975769,0.0,115.7030214975769,0.0,already_met,0.7778534979908439,12.570754526647223,103655.52028509205,92080.3282530679,20631.104057018412
2026-02-21,90,22.56566992039512,59.09334732987696,71.0,90.31196840732524,0.3465760792561547,reached_on_grid,0.9965456582020426,20.309102928355607,124707.02659071394,103655.52028509205,24841.405318142788
2024-05-11,100,5.705265828780047,18.6872900404499,100.0,100.0,0.1530168783068249,reached_on_grid,1.0,5.705265828780046,528.5263291439002,500.0,5.705265828780037
2024-05-18,100,13.626687598196105,81.91660733316647,100.0,100.0,0.355270969502471,reached_on_grid,1.0,13.626687598196105,600.5469608905531,528.5263291439002,20.10939217811063
2024-06-01,100,10.7761528215541,72.31940897507026,100.0,100.0,0.2360898648059798,reached_on_grid,1.0,10.7761528215541,665.2628191613179,600.5469608905531,33.05256383226358
2024-06-08,100,11.071862001659134,81.8931890550814,100.0,100.0,0.225086939174899,reached_on_grid,1.0,11.071862001659134,738.9198004472062,665.2628191613179,47.78396008944124
2024-06-15,100,9.19193707690762,24.864177854451604,100.0,100.0,0.2820224306056912,reached_on_grid,1.0,9.19193707690762,806.8408435531247,738.9198004472062,61.368168710624936
2024-06-22,100,1.931597109907606,12.543537865771029,100.0,100.0,0.1888524370646776,reached_on_grid,1.0,1.931597109907606,822.425757968751,806.8408435531247,64.48515159375019
2024-06-29,100,10.275852726663912,56.07128313012417,100.0,100.0,0.5872278372506581,reached_on_grid,1.0,10.275852726663912,906.9370176437692,822.425757968751,81.38740352875385
2024-07-13,100,5.625121343186826,66.88624852770012,100.0,100.0,0.2998699514004606,reached_on_grid,1.0,5.625121343186826,957.9533253925109,906.9370176437692,91.59066507850217
2024-07-20,100,10.5711947050124,75.34115696827945,84.0,100.00674364350095,0.1827217392215961,reached_on_grid,0.9999325681123564,10.5711947050124,1059.220436602894,957.9533253925109,111.84408732057882
2024-07-27,100,10.536022782390198,48.19498771341576,100.0,100.0,0.4426275223866188,reached_on_grid,1.0,10.536022782390198,1170.820143119108,1059.220436602894,134.16402862382162
2024-08-03,100,13.211115852895784,71.65583459894553,100.0,100.0,0.201332301141088,reached_on_grid,1.0,13.211115852895784,1325.4985486556136,1170.820143119108,165.09970973112274
2024-08-10,100,4.381667461340961,15.618253316615318,100.0,100.0,0.4463475214247749,reached_on_grid,1.0,4.381667461340961,1383.5774872626034,1325.4985486556136,176.71549745252068
2024-08-17,100,16.850838688982776,63.17733034269378,100.0,100.0,0.2399678292672698,reached_on_grid,1.0,16.850838688982776,1616.721897778306,1383.5774872626034,223.3443795556612
2024-08-24,100,6.789274305739957,9.489138127807074,100.0,100.0,0.8027846267637375,reached_on_grid,1.0,6.789274305739957,1726.4855821794401,1616.721897778306,245.297116435888
2024-09-07,100,6.86283099326305,91.99612767919972,35.0,100.17442464199432,0.2453989849407118,reached_on_grid,0.9982587906781826,6.862830993263049,1844.9713698074688,1726.4855821794401,268.9942739614938
2024-09-14,100,8.716906137673444,49.36561510823119,100.0,100.0,0.3978381975750614,reached_on_grid,1.0,8.716906137673444,2005.7957923805336,1844.9713698074688,301.1591584761067
2024-09-28,100,3.52470461705422,90.52490696767606,89.0,100.00220010995127,0.2326194463051601,reached_on_grid,0.999977999384525,3.52470461705422,2076.49416928325,2005.7957923805336,315.29883385665
2024-10-05,100,15.9392768207599,91.2067735974078,33.0,100.0964310181442,0.1329250499393761,reached_on_grid,0.9990366188168416,15.9392768207599,2407.472323092246,2076.49416928325,381.49446461844923
2024-10-12,100,14.36590688499854,68.40136610172254,100.0,100.0,0.2091954564826905,reached_on_grid,1.0,14.36590688499854,2753.3275553097897,2407.472323092246,450.66551106195794
2024-10-19,100,9.876661039357652,54.030468304059134,100.0,100.0,0.3176511222993768,reached_on_grid,1.0,9.876661039357652,3025.26438525097,2753.3275553097897,505.052877050194
2024-10-26,100,17.751268498717696,49.784987395308185,100.0,100.0,0.4316877128192128,reached_on_grid,1.0,17.751268498717696,3562.287189072951,3025.26438525097,612.4574378145902
2024-11-02,100,8.413238258603887,39.45687622169271,100.0,100.0,0.3424273132564913,reached_on_grid,1.0,8.413238258603887,3861.9908977453815,3562.287189072951,672.3981795490763
