,y_pred,y_true,choice_netodds_close1,choice_netodds_close2,p_red,p_blue,p_red_model,p_blue_model,pred_conf,confidence,uncertainty,agreement,set_size,gap,prob_conf_red,prob_conf_blue,ev_conf,ev_raw,conf_bin,bin
68,1,0.0,0.625,0.7246376811594204,0.7330698287220027,0.07957839262187089,0.6981827284783695,0.3018172715216305,1,0.7330698287220027,0.07957839262187089,1,1,0.6534914361001318,0.9999995266386907,4.7336130932558325e-07,0.6249992307878725,0.13454693377735039,11,"(0.732, 0.745]"
69,1,0.0,0.31746031746031744,0.33333333333333326,0.913570487483531,0.016600790513833993,0.8074296118183164,0.1925703881816836,1,0.913570487483531,0.016600790513833993,1,1,0.896969696969697,1.0,1.0155897954574427e-43,0.31746031746031744,0.06375647271302004,16,"(0.904, 0.919]"
70,0,1.0,0.42553191489361697,0.5,0.012911725955204217,0.9370223978919631,0.1849907771017337,0.8150092228982663,0,0.9370223978919631,0.012911725955204217,1,1,0.9241106719367589,2.169349497872406e-57,1.0,0.42553191489361697,0.1618216581741242,17,"(0.919, 0.939]"
71,1,0.0,0.25,0.2666666666666666,0.7512516469038208,0.06982872200263504,0.7009243763010856,0.2990756236989144,1,0.7512516469038208,0.06982872200263504,1,1,0.6814229249011858,0.9999999500865655,4.991343457799622e-08,0.24999993760820688,-0.12384452962364298,11,"(0.745, 0.758]"
72,1,0.0,0.5,0.5319148936170213,0.7254281949934124,0.08274044795783926,0.704113335735347,0.29588666426465304,1,0.7254281949934124,0.08274044795783926,1,1,0.6426877470355731,0.9999993422633031,6.577366967807358e-07,0.49999901339495467,0.056170003603020435,10,"(0.72, 0.732]"
73,1,0.0,0.2666666666666666,0.303030303030303,0.722266139657444,0.08563899868247694,0.6944206515266856,0.30557934847331436,1,0.722266139657444,0.08563899868247694,1,1,0.6366271409749671,0.9999983889453489,1.6110546511567496e-06,0.26666462599744184,-0.12040050806619823,10,"(0.72, 0.732]"
74,0,0.0,0.36363636363636376,0.4545454545454546,0.04005270092226614,0.82266139657444,0.2507016632824806,0.7492983367175194,0,0.82266139657444,0.04005270092226614,1,1,0.782608695652174,1.415990917550281e-15,0.9999999999999986,0.3636363636363618,0.021770459160253885,14,"(0.814, 0.824]"
75,1,1.0,0.41666666666666674,0.4761904761904765,0.7470355731225297,0.07114624505928854,0.7175089731226889,0.2824910268773111,1,0.7470355731225297,0.07114624505928854,1,1,0.6758893280632411,0.9999999700388497,2.996115037590386e-08,0.41666662422170375,0.016471045257142658,11,"(0.745, 0.758]"
76,1,1.0,0.3003003003003002,0.33333333333333326,0.9119894598155468,0.016600790513833993,0.8042780655258648,0.19572193447413522,1,0.9119894598155468,0.016600790513833993,1,1,0.8953886693017128,1.0,2.7129085647008847e-43,0.3003003003003002,0.04580301012822649,16,"(0.904, 0.919]"
77,0,0.0,0.3999999999999999,0.4545454545454546,0.05823451910408432,0.7797101449275362,0.26935898150176785,0.7306410184982322,0,0.7797101449275362,0.05823451910408432,1,1,0.7214756258234519,2.468801316430009e-10,0.9999999997531199,0.39999999965436783,0.02289742589752497,12,"(0.769, 0.786]"
