favorites_chosen,favorites_correct,favorites_wrong,favorites_units,dogs_chosen,dogs_correct,dogs_wrong,dogs_units,accuracy,total_units
392,281,111,33.82241352714228,89,42,47,2.3841828240224494,0.6715176715176715,36.206596351164734
392,290,102,49.87538740258127,89,44,45,5.816147036943169,0.6943866943866944,55.69153443952442
392,269,123,11.204104733119909,89,53,36,27.399838410990863,0.6694386694386695,38.603943144110794
392,295,97,55.79177674568152,89,52,37,23.521784580763125,0.7214137214137214,79.31356132644467
392,283,109,35.67216866065967,89,50,39,20.964197092470716,0.6923076923076923,56.636365753130384
392,274,118,22.93226783825808,89,54,35,25.95644076190979,0.681912681912682,48.88870860016787
392,290,102,50.701421384263234,89,59,30,37.772633915541974,0.7255717255717256,88.47405529980517
392,269,123,15.755529490882635,89,49,40,16.60264661727733,0.6611226611226612,32.35817610815998
392,280,112,31.823406470203132,89,46,43,13.531235485931152,0.6777546777546778,45.35464195613429
392,270,122,17.82509954346252,89,38,51,-8.664535765557222,0.6403326403326404,9.16056377790527
392,272,120,20.50435284238467,89,41,48,-1.820982173994404,0.6507276507276507,18.68337066839023
392,285,107,44.82601115406063,89,48,41,17.201278427198712,0.6923076923076923,62.027289581259325
392,286,106,41.48304169130594,89,42,47,4.855860919217272,0.681912681912682,46.338902610523256
392,280,112,32.44847909534316,89,45,44,6.589731153975561,0.6756756756756757,39.03821024931873
392,285,107,42.9130704174379,89,60,29,41.44948625489406,0.7172557172557172,84.36255667233189
392,277,115,26.707536370419025,89,52,37,24.02550567183578,0.683991683991684,50.73304204225477
392,271,121,16.04134585016137,89,47,42,14.264282701538583,0.6611226611226612,30.305628551699975
392,273,119,23.23106620421353,89,54,35,29.37640545740848,0.6798336798336798,52.60747166162196
392,286,106,41.47722121291472,89,48,41,14.427679101035455,0.6943866943866944,55.90490031395014
392,296,96,57.45959143799028,89,56,33,34.163461734464754,0.7318087318087318,91.62305317245503
392,284,108,35.66127437555311,89,44,45,5.555509406661864,0.681912681912682,41.21678378221496
392,291,101,44.2552407010528,89,59,30,41.977850379032844,0.7276507276507277,86.23309108008554
392,290,102,48.13665266795978,89,46,43,10.561075027493349,0.6985446985446986,58.69772769545311
392,286,106,43.06949529172539,89,57,32,30.992524189485,0.7130977130977131,74.06201948121031
392,284,108,38.999740922371096,89,51,38,25.37608723715148,0.6964656964656964,64.37582815952256
392,294,98,52.14245874837739,89,53,36,27.847741694160018,0.7214137214137214,79.9902004425374
392,271,121,17.12919492287025,89,45,44,11.236608948622482,0.656964656964657,28.365803871492755
392,272,120,20.366259985687805,89,54,35,26.994159905793598,0.6777546777546778,47.36041989148139
392,286,106,41.053682812886656,89,56,33,32.72470020361751,0.7110187110187111,73.77838301650416
392,279,113,29.896757488100302,89,47,42,15.971288275739568,0.6777546777546778,45.868045763839866
392,289,103,45.14541126884926,89,59,30,43.088534063164786,0.7234927234927235,88.23394533201402
392,290,102,47.822434871977286,89,60,29,40.29456312907565,0.7276507276507277,88.11699800105289
392,291,101,51.62447148691152,89,52,37,25.995401800870834,0.7130977130977131,77.61987328778231
392,288,104,45.78638112534439,89,46,43,13.547478751930036,0.6943866943866944,59.333859877274435
392,289,103,44.722034222712004,89,49,40,19.12932674092617,0.7027027027027027,63.851360963638164
392,271,121,13.808707447857453,89,50,39,21.33243739064979,0.6673596673596673,35.14114483850727
392,282,110,33.96789469894259,89,51,38,23.40036745411383,0.6923076923076923,57.3682621530564
392,271,121,17.738394639682404,89,52,37,22.580337776962974,0.6715176715176715,40.318732416645375
392,281,111,34.02179111352657,89,48,41,16.55531745173578,0.683991683991684,50.57710856526232
392,283,109,33.459219417178446,89,56,33,36.23358022265371,0.7047817047817048,69.69279963983212
392,286,106,44.505814046380536,89,55,34,31.797981160319765,0.7089397089397089,76.3037952067003
392,268,124,18.01089697073195,89,53,36,26.457948146631608,0.6673596673596673,44.46884511736354
392,275,117,26.76273740942882,89,46,43,16.035446973089915,0.6673596673596673,42.7981843825187
392,279,113,29.508031671105243,89,50,39,22.841558854735776,0.683991683991684,52.349590525840945
392,284,108,35.1241113852456,89,53,36,29.749176020179032,0.7006237006237006,64.87328740542458
392,292,100,51.98483585911801,89,49,40,16.004128346466953,0.7089397089397089,67.98896420558496
392,290,102,46.317085095764156,89,50,39,19.747314548317558,0.7068607068607069,66.06439964408172
392,276,116,27.736755575804143,89,48,41,15.021301229536391,0.6735966735966736,42.758056805340495
392,293,99,51.26866081516702,89,43,46,9.336399572790926,0.6985446985446986,60.60506038795791
392,289,103,45.80667369350645,89,50,39,20.103841815563722,0.7047817047817048,65.91051550907014
392,293,99,53.841728038359534,89,51,38,19.89271684716813,0.7151767151767152,73.73444488552768
392,278,114,30.575720203954518,89,52,37,21.860079802987862,0.6860706860706861,52.43580000694234
392,291,101,46.84856460184232,89,56,33,32.94660310252339,0.7214137214137214,79.7951677043657
392,266,126,10.444938686655059,89,54,35,26.652305987119853,0.6652806652806653,37.0972446737749
392,292,100,53.651150303931026,89,55,34,31.6030643572818,0.7214137214137214,85.25421466121281
392,283,109,35.607992247383564,89,50,39,20.535735419481792,0.6923076923076923,56.14372766686533
392,278,114,27.178500392552813,89,55,34,30.935774687906427,0.6923076923076923,58.11427508045922
392,278,114,29.743417403401626,89,60,29,42.42082846498469,0.7027027027027027,72.16424586838627
392,272,120,19.347334820217768,89,55,34,31.96559929678174,0.6798336798336798,51.31293411699951
392,282,110,35.320852869042234,89,53,36,26.89461362353093,0.6964656964656964,62.21546649257313
392,301,91,64.42223800655626,89,48,41,17.1769123662197,0.7255717255717256,81.59915037277594
392,279,113,31.729079340702796,89,51,38,23.162296105266154,0.6860706860706861,54.89137544596893
392,277,115,26.420180909974896,89,53,36,29.484001329531594,0.6860706860706861,55.904182239506525
392,285,107,38.2674902945814,89,50,39,18.665238638442535,0.6964656964656964,56.93272893302394
392,279,113,32.701234705899246,89,48,41,20.51615880097266,0.6798336798336798,53.21739350687192
392,289,103,49.30422322870805,89,54,35,26.233156821985915,0.7130977130977131,75.53738005069395
392,285,107,44.39021878179863,89,55,34,29.346915070210187,0.7068607068607069,73.73713385200881
392,282,110,37.25519137686601,89,48,41,19.643151629776828,0.6860706860706861,56.89834300664279
392,276,116,26.75181731251307,89,50,39,18.85597821763889,0.6777546777546778,45.60779553015191
392,288,104,45.61426190708886,89,49,40,18.959852908536373,0.7006237006237006,64.57411481562524
392,285,107,43.054990304153435,89,43,46,4.962066953314345,0.681912681912682,48.01705725746779
392,292,100,47.859909455404384,89,50,39,20.66502948135959,0.7110187110187111,68.52493893676403
392,292,100,51.54621445819367,89,57,32,39.123912055803125,0.7255717255717256,90.67012651399679
392,286,106,44.13725788898677,89,47,42,11.852976014697916,0.6923076923076923,55.99023390368468
392,291,101,49.94546517241982,89,44,45,6.295565312074856,0.6964656964656964,56.241030484494665
392,281,111,33.975908875294195,89,56,33,34.450991747091464,0.7006237006237006,68.42690062238563
392,280,112,29.03044911959177,89,48,41,15.800361699523386,0.681912681912682,44.83081081911507
392,289,103,42.78078222243479,89,55,34,31.938792289201366,0.7151767151767152,74.71957451163618
392,282,110,36.41204410821625,89,58,31,35.6810560731878,0.7068607068607069,72.093100181404
392,295,97,54.07402171736428,89,48,41,18.382142694664445,0.7130977130977131,72.45616441202877
392,292,100,55.867930367575504,89,43,46,3.105332641689727,0.6964656964656964,58.97326300926519
392,284,108,39.623751746928875,89,56,33,37.12211385850522,0.7068607068607069,76.74586560543409
392,277,115,24.73794646252377,89,58,31,38.715812131850605,0.6964656964656964,63.45375859437433
392,288,104,42.66105811106513,89,52,37,27.318925366507067,0.7068607068607069,69.9799834775722
392,301,91,64.48538697143397,89,50,39,22.603311177057556,0.7297297297297297,87.08869814849142
392,277,115,29.06731995780571,89,45,44,8.879956560752689,0.6694386694386695,37.9472765185584
392,276,116,25.388516382043946,89,45,44,12.103670417887848,0.6673596673596673,37.49218679993172
392,284,108,42.020333219792086,89,51,38,21.91758171173792,0.6964656964656964,63.93791493153004
392,291,101,50.190667422977874,89,54,35,31.67548859970605,0.7172557172557172,81.86615602268395
392,287,105,44.769034653674396,89,59,30,41.47540978641279,0.7193347193347194,86.24444444008715
392,269,123,14.42993839977028,89,46,43,12.964162490726451,0.6548856548856549,27.39410089049675
392,287,105,43.21675680692181,89,49,40,19.012601813010896,0.6985446985446986,62.22935861993265
392,292,100,49.336908907576245,89,61,28,45.85412834646696,0.7338877338877339,95.1910372540432
392,277,115,26.222247426127762,89,48,41,15.759917035060987,0.6756756756756757,41.98216446118875
392,294,98,52.485089826943444,89,50,39,19.775976335463092,0.7151767151767152,72.26106616240655
392,280,112,29.582763684907196,89,51,38,26.20287827662465,0.6881496881496881,55.78564196153184
392,290,102,45.90780811101789,89,50,39,22.96002851326668,0.7068607068607069,68.86783662428451
392,286,106,42.39877041766698,89,55,34,32.45452172120816,0.7089397089397089,74.8532921388751
392,291,101,48.26336224099876,89,61,28,45.99807494481833,0.7318087318087318,94.2614371858172
392,281,111,32.23250130534941,89,53,36,24.21830868591316,0.6943866943866944,56.45080999126254
392,289,103,47.1476778462978,89,37,52,-6.558576323494355,0.6777546777546778,40.58910152280346
392,299,93,64.49387301830396,89,53,36,24.07538202475059,0.7318087318087318,88.5692550430545
392,285,107,38.843402870887736,89,54,35,28.37283895050466,0.7047817047817048,67.21624182139239
392,276,116,26.42037991776944,89,59,30,42.59180684510197,0.6964656964656964,69.01218676287141
392,297,95,58.454996510386934,89,47,42,13.687112715325107,0.7151767151767152,72.14210922571208
392,272,120,17.07467927528796,89,42,47,1.1340408552232946,0.6528066528066528,18.208720130511256
392,280,112,34.98293546025569,89,53,36,23.065112286745986,0.6923076923076923,58.04804774700164
392,290,102,50.02943393025825,89,45,44,9.627722391078745,0.6964656964656964,59.65715632133696
392,297,95,57.14394386608357,89,55,34,31.894150386851578,0.7318087318087318,89.03809425293507
392,284,108,39.61228710273979,89,45,44,6.921098043436655,0.683991683991684,46.53338514617647
392,284,108,38.57713940041203,89,58,31,37.43749510212582,0.7110187110187111,76.01463450253777
392,281,111,35.90776632140111,89,49,40,15.992448991339327,0.6860706860706861,51.90021531274045
392,292,100,50.14120675987077,89,49,40,17.95993490245666,0.7089397089397089,68.10114166232744
392,278,114,30.62939199795171,89,48,41,15.715545187178886,0.6777546777546778,46.34493718513059
392,275,117,23.527608567795593,89,52,37,22.75155166445973,0.6798336798336798,46.27916023225529
392,284,108,35.49705826305071,89,50,39,20.554396630110038,0.6943866943866944,56.05145489316073
392,292,100,53.33118575015191,89,41,48,-4.425405330774618,0.6923076923076923,48.905780419377294
392,278,114,29.08762219760619,89,53,36,25.04430684805322,0.6881496881496881,54.13192904565939
392,286,106,41.93617887064746,89,51,38,24.824369291973774,0.7006237006237006,66.76054816262119
392,283,109,37.36387701905435,89,44,45,4.045621899547704,0.6798336798336798,41.409498918602075
392,294,98,57.30047150946757,89,56,33,35.99859256233894,0.7276507276507277,93.29906407180648
392,283,109,42.946200095102164,89,48,41,20.534524618064115,0.6881496881496881,63.48072471316625
392,283,109,37.22219683467135,89,57,32,33.74884605002849,0.7068607068607069,70.97104288469988
392,284,108,35.50666272459454,89,56,33,31.549443154073874,0.7068607068607069,67.05610587866842
392,301,91,67.32838789094535,89,56,33,35.897438533829884,0.7422037422037422,103.22582642477522
392,289,103,48.791320582140806,89,50,39,21.831133715890623,0.7047817047817048,70.62245429803147
392,286,106,42.92425569157552,89,55,34,32.431827870806416,0.7089397089397089,75.3560835623819
392,280,112,31.191209660092127,89,50,39,22.184994147332763,0.6860706860706861,53.37620380742491
392,277,115,27.492621280542288,89,51,38,25.78072647619551,0.681912681912682,53.273347756737735
392,299,93,61.47589032924061,89,42,47,4.539987279087728,0.7089397089397089,66.01587760832834
392,290,102,45.69084974435247,89,56,33,35.774126464291164,0.7193347193347194,81.46497620864363
392,294,98,52.08435735808258,89,46,43,10.409194252550606,0.7068607068607069,62.49355161063313
392,295,97,58.815709519587955,89,52,37,21.945600207938817,0.7214137214137214,80.76130972752676
392,295,97,57.16943196805036,89,52,37,25.32239598278229,0.7214137214137214,82.49182795083262
392,275,117,22.52480058942913,89,54,35,30.454578319029615,0.683991683991684,52.979378908458706
392,276,116,22.613240121430362,89,39,50,-2.949536879211811,0.6548856548856549,19.66370324221855
392,284,108,34.290961845305155,89,49,40,17.55542892994145,0.6923076923076923,51.84639077524658
392,280,112,31.802909713515483,89,56,33,35.153121074781744,0.6985446985446986,66.95603078829717
392,269,123,17.208509226480377,89,46,43,14.919317048295586,0.6548856548856549,32.12782627477597
392,281,111,31.860447925398063,89,54,35,27.393981214984226,0.6964656964656964,59.254429140382264
392,287,105,44.612902162401795,89,53,36,26.111379824081016,0.7068607068607069,70.72428198648274
392,290,102,50.457888748825226,89,55,34,31.443520563237715,0.7172557172557172,81.9014093120629
392,290,102,46.21678608698581,89,58,31,38.75158130829773,0.7234927234927235,84.96836739528356
392,282,110,35.69184891405703,89,54,35,32.714553983291864,0.6985446985446986,68.40640289734884
392,288,104,44.24529487055429,89,49,40,20.942119519168532,0.7006237006237006,65.18741438972282
392,274,118,21.54732187287917,89,48,41,17.710120415589447,0.6694386694386695,39.25744228846863
392,280,112,34.183671516532186,89,52,37,25.484459287636216,0.6902286902286903,59.66813080416831
392,299,93,57.93430941085331,89,49,40,17.050910823880873,0.7234927234927235,74.98522023473417
392,281,111,33.0345248392688,89,51,38,22.361001595632313,0.6902286902286903,55.39552643490113
392,276,116,27.299732784812385,89,50,39,19.667528892403986,0.6777546777546778,46.96726167721635
392,282,110,33.45766226018673,89,52,37,28.3845118534904,0.6943866943866944,61.84217411367705
392,279,113,31.584313800617288,89,47,42,15.759483163609374,0.6777546777546778,47.34379696422664
392,280,112,32.269059499507755,89,47,42,15.729148258516819,0.6798336798336798,47.99820775802454
392,287,105,47.50665517405868,89,44,45,5.765345203049383,0.6881496881496881,53.27200037710806
392,289,103,47.02338670205176,89,49,40,19.89325457923611,0.7027027027027027,66.91664128128781
392,279,113,32.39211846066611,89,62,27,46.59990111217849,0.7089397089397089,78.9920195728446
392,277,115,24.39189554179805,89,53,36,24.63370572238918,0.6860706860706861,49.02560126418724
392,288,104,45.72590341374173,89,48,41,14.269774095243125,0.6985446985446986,59.99567750898484
392,283,109,38.63685006704443,89,52,37,27.773602762581305,0.6964656964656964,66.4104528296257
392,275,117,24.8047565890621,89,50,39,20.66782695445215,0.6756756756756757,45.47258354351425
392,287,105,43.58841617162137,89,47,42,16.719773124224414,0.6943866943866944,60.308189295845764
392,286,106,37.88007811369455,89,44,45,4.139072716738429,0.6860706860706861,42.01915083043298
392,284,108,37.55180153167628,89,50,39,22.848153558539867,0.6943866943866944,60.399955090216125
392,293,99,54.539576545711725,89,48,41,15.708385960663335,0.7089397089397089,70.24796250637503
392,295,97,54.67834657328028,89,52,37,21.907375099713715,0.7214137214137214,76.58572167299397
392,288,104,43.228461631622174,89,53,36,29.390638362708863,0.7089397089397089,72.6190999943311
392,283,109,34.004559294482895,89,49,40,17.88960130302261,0.6902286902286903,51.894160597505476
392,280,112,33.52007457070426,89,55,34,34.04641910361376,0.6964656964656964,67.566493674318
392,274,118,25.00437841848356,89,49,40,18.37120357782878,0.6715176715176715,43.37558199631233
392,290,102,45.25232885610432,89,51,38,21.760656614257346,0.7089397089397089,67.01298547036173
392,292,100,50.80535323803385,89,49,40,18.43709940754695,0.7089397089397089,69.24245264558083
392,290,102,49.85535318686436,89,51,38,21.093389771602165,0.7089397089397089,70.94874295846654
392,293,99,50.726790125324584,89,47,42,13.053330320586205,0.7068607068607069,63.78012044591082
392,280,112,30.63701056061426,89,53,36,25.843136439822878,0.6923076923076923,56.48014700043711
