event_number,date,target_pct_opening_ev,p025_bankroll,median_bankroll,p95_bankroll,p975_bankroll,mean_bankroll,fraction_below_floor
23,2024-11-09,80,7893.081850941707,9351.199853002418,10715.55394684876,11065.86950517862,9384.128487515914,0.0
24,2024-11-16,80,7350.8458645044675,8817.97604900674,10239.015276933122,10588.54913006923,8861.451480997444,0.0
25,2024-11-23,80,7350.8458645044675,8817.97604900674,10239.015276933122,10588.54913006923,8861.451480997444,0.0
26,2024-12-07,80,7431.617111254638,9021.172314594962,10587.15188210757,10957.438146798862,9057.412339194512,0.0
27,2024-12-14,80,6722.74701918028,8546.326773188986,10305.787826422837,10721.28682935409,8573.040073839762,0.0
28,2025-01-11,80,6928.980489707266,8812.160572562349,10625.406552010872,11041.058468592102,8838.765749692591,0.0
29,2025-01-18,80,8613.091276156118,11126.698307288916,13512.08746197669,14055.531227275198,11164.45600453472,0.0
30,2025-02-01,80,11838.329176413416,15367.562113380909,18754.995307387602,19569.094539195772,15436.85683363055,0.0
31,2025-02-08,80,15686.72146155149,20408.784645424617,24913.224212630623,25978.95245502261,20496.55124586889,0.0
32,2025-02-15,80,13635.776509268551,18127.809924266447,22584.135838033188,23616.426986378898,18242.816363100585,0.0
33,2025-02-22,80,15648.137907407441,20795.55966709767,26098.751034373185,27092.260510717082,20954.248679395867,0.0
34,2025-03-01,80,19470.801866081274,25867.188510659573,32437.223906561143,33674.21531870766,26057.978557552873,0.0
35,2025-03-08,80,18467.720859533558,24557.344193819743,30892.06267293032,32090.943515364786,24739.173577793168,0.0
36,2025-03-15,80,20480.57999083089,27175.05084263995,34202.901593465554,35623.221660744006,27390.581037177228,0.0
37,2025-03-22,80,20785.15149415751,27618.566255589783,34769.460331208466,36192.747184983644,27794.648203268407,0.0
38,2025-03-29,80,27853.249552748486,37095.673328799756,46684.1523714888,48640.24895678188,37316.65555956025,0.0
39,2025-04-05,80,29922.047569851064,39930.38073964225,50283.603200568425,52314.16560879563,40164.99953447144,0.0
40,2025-04-12,80,22860.231713034493,31352.01151238622,40021.426218874214,42003.684062397195,31638.557365572477,0.0
41,2025-04-26,80,24768.763982035227,34008.90078884612,43550.6954003267,45626.197889191666,34349.62172756717,0.0
42,2025-05-03,80,37821.28465576201,51880.550744873515,66490.50839621479,69670.2191092148,52420.26337749021,0.0
43,2025-05-10,80,47226.87620698622,64761.994628047636,82965.01677373119,87064.871718082,65432.56187887497,0.0
44,2025-05-17,80,58291.78830231482,80022.57296405271,102784.50643477762,107440.79440963328,80927.39939228015,0.0
45,2025-05-31,80,54991.503363430944,75587.42595696205,96992.37863562553,101628.82426386236,76350.78307725016,0.0
46,2025-06-07,80,57157.50466471401,78548.3689715082,100926.01959363595,105671.7695486028,79365.46565072931,0.0
47,2025-06-14,80,67127.22250797485,92747.86445990606,119699.90498404807,126140.52335382972,93655.19915443602,0.0
48,2025-06-21,80,53656.34310084363,88672.61043025096,115869.06341558514,122245.68588119844,88542.47791817471,0.0
49,2025-06-28,80,66887.18621056086,110656.44856607076,144734.07001880108,152883.31546158242,110557.74232037757,0.0
50,2025-07-12,80,76925.95626109879,127682.10716663688,166660.5325277657,175963.46035024858,127518.24351275024,0.0
51,2025-07-19,80,73455.45249434859,122127.47640960592,159513.41447957777,168446.82904680315,122046.24828584256,0.0
52,2025-07-26,80,70203.03877433437,117478.2679154691,158929.66724606673,167920.56989426803,118094.49713796937,0.0
53,2025-08-02,80,100087.44503138335,167614.79157887376,227059.20099137336,239675.04366724828,168529.52853960014,0.0
54,2025-08-09,80,113841.6922314063,191391.87645299616,258906.52229906418,273490.6013437666,192376.02715780286,0.0
55,2025-08-16,80,97435.57392434083,164082.02223045178,222643.97128452783,234412.4639234391,164795.44806907352,0.0
56,2025-08-23,80,100302.74339990366,168682.33613863506,228752.6707030819,242427.38890809834,169730.53458666464,0.0
57,2025-09-06,80,98479.51136249234,165308.778743214,224004.99725955463,237089.29263693249,166181.16454573764,0.0
58,2025-09-13,80,117202.37985096176,197588.84242837143,269172.721502139,285161.36117292906,198760.41280991645,0.0
59,2025-09-27,80,138795.72980858127,232353.73013891204,316596.9025363351,333525.1439658568,233725.4466135563,0.0
60,2025-10-04,80,166471.44323443557,279757.6372510225,381963.19134564,405511.713557357,281243.5671703602,0.0
61,2025-10-11,80,176430.5739077413,296411.0493618551,405301.9528283759,430596.26990428235,298148.38939195167,0.0
62,2025-10-18,80,156504.2891731971,262312.70234514435,365429.36538621434,386690.9364650787,265521.95881936775,0.0
63,2025-10-25,80,137725.04965481657,232441.04943010194,323388.0738651394,345487.1754097994,234966.35880170623,0.0
64,2025-11-01,80,170579.52016597198,289557.03678055573,403774.69540820166,429759.1732112686,292265.889096017,0.0
65,2025-11-08,80,174010.45877402148,296523.2534345799,415646.6057757957,445249.177486797,299962.37452412414,0.0
66,2025-11-15,80,221233.79957706144,376198.53070973675,529466.4496345065,562524.2198371143,380266.10583455814,0.0
67,2025-11-22,80,261740.22102473068,444263.2187529631,626910.0545996809,664285.3599639998,450041.4456431388,0.0
68,2025-12-06,80,222618.41740629158,382849.38828116586,538471.8305570275,573453.5119215269,386661.8801345868,0.0
69,2025-12-13,80,231137.34913757478,398745.9365254453,559186.6071328755,599980.3887989105,402570.5193973781,0.0
70,2026-01-24,80,234165.88560045802,404863.95475747297,569209.1122496059,606679.3222214382,408621.0409595515,0.0
71,2026-01-31,80,275173.0889182624,474485.3444032073,669949.4911528141,715947.8638795514,479643.83592972974,0.0
72,2026-02-07,80,220133.13618708943,376294.82529276283,530099.6120154966,567346.5247896364,380707.7508941266,0.0
73,2026-02-21,80,249278.11910848852,425661.4082613047,599526.6860904336,642828.8867499192,430920.26946670713,0.0
0,start,90,500.0,500.0,500.0,500.0,500.0,0.0
1,2024-05-11,90,522.4081756603941,525.2211140947951,527.6168552813461,528.3144351255619,525.230288047985,0.0
2,2024-05-18,90,442.71980886989917,473.54975742654284,497.85724118726597,505.6148582795732,473.938772915826,0.0
3,2024-06-01,90,598.5494259015315,640.4714702082872,673.3799976945696,683.8210100097846,640.9789094397212,0.0
4,2024-06-08,90,716.1964229981651,766.665725746835,807.4002562373809,819.4503965041798,767.2705330659097,0.0
5,2024-06-15,90,1054.3615776070178,1129.1536970819207,1189.32090532849,1206.3410197109656,1129.9607394815127,0.0
6,2024-06-22,90,1157.888195471888,1239.8814764112533,1306.6392275582662,1324.7924635621791,1240.8392022375033,0.0
7,2024-06-29,90,1516.7524116332386,1625.9724191381624,1713.6622806925513,1738.3318614017057,1627.0990768460067,0.0
8,2024-07-13,90,1588.9439705615487,1706.5184090603857,1815.869145945779,1846.5360624892671,1709.3748865135483,0.0
9,2024-07-20,90,1773.2319366235404,1909.0436648192924,2033.4864171072682,2068.570501776199,1912.9892870973513,0.0
10,2024-07-27,90,2015.3911778043025,2191.407585352975,2355.497080398921,2405.0030003628485,2196.8441556458606,0.0
11,2024-08-03,90,1800.2297808862527,1989.3878097214383,2150.335710929445,2190.7869511916742,1992.2033953922796,0.0
12,2024-08-10,90,2169.655100406482,2403.6369409728477,2604.3916704662042,2655.8278988641264,2407.172728567902,0.0
13,2024-08-17,90,2491.6223469169913,2764.8114854138894,2999.014094229317,3057.2162461039397,2768.0963064833813,0.0
14,2024-08-24,90,2753.1326867759194,3048.8867927658207,3314.45318547342,3374.673434580578,3053.8646721422606,0.0
15,2024-09-07,90,3112.7017421964033,3512.3804253743347,3851.7949980988597,3929.3581054388023,3515.3209766294017,0.0
16,2024-09-14,90,4507.24280148737,5095.938960223559,5597.607110115019,5704.979645825781,5103.055212804272,0.0
17,2024-09-28,90,5339.685044484214,6063.763805796943,6675.795299305228,6802.735217709291,6066.416363588356,0.0
18,2024-10-05,90,5445.023713716026,6272.288430934941,6966.858295060621,7116.633015240773,6278.429157822361,0.0
19,2024-10-12,90,4589.745769580213,5309.569057583327,5910.518598645726,6029.148912785628,5311.237520403598,0.0
20,2024-10-19,90,5164.696038168406,5988.205182019252,6666.160694827879,6801.867832372795,5987.734315342189,0.0
21,2024-10-26,90,7517.246058486759,8714.701781582196,9697.932393883077,9898.761874000415,8710.650898277872,0.0
22,2024-11-02,90,11369.533911299905,13181.341923029515,14668.812667497183,14988.819624684289,13178.756186928973,0.0
23,2024-11-09,90,11539.920287570932,13394.19045583867,14912.235796531335,15213.860542729137,13388.16019469612,0.0
24,2024-11-16,90,10966.873870116591,12852.634414885368,14479.651315876694,14772.987499981578,12855.48249254299,0.0
25,2024-11-23,90,10966.873870116591,12852.634414885368,14479.651315876694,14772.987499981578,12855.48249254299,0.0
26,2024-12-07,90,10931.991780690942,13165.529374603304,15163.60961709375,15564.927520254128,13184.420178510958,0.0
27,2024-12-14,90,10394.022711902975,12830.99572277772,15006.486516634648,15429.422494463233,12851.755583403656,0.0
28,2025-01-11,90,10755.504639581786,13283.880904312147,15532.7365991612,15961.731740562285,13307.568962806949,0.0
29,2025-01-18,90,13465.353109838417,16840.030436811423,20063.70081199798,20607.957951861048,16903.64398775768,0.0
30,2025-02-01,90,19090.085748772435,24034.97467026676,28699.1712686922,29705.12898331325,24135.442087266252,0.0
31,2025-02-08,90,26064.77969645452,32784.67892871945,39145.62725535434,40581.62071049255,32929.93063304197,0.0
32,2025-02-15,90,23222.167077313497,29600.036542383285,35957.36572574514,37156.229864643516,29801.210487662494,0.0
33,2025-02-22,90,26954.62639865122,34404.49691660767,41896.962372166396,43343.6250901267,34639.04042476994,0.0
34,2025-03-01,90,34272.2350431206,43741.4345315911,53295.945285474285,55113.307697822886,44038.74572251478,0.0
35,2025-03-08,90,32161.05310126253,41312.27636496429,50419.18949259343,52066.55687937208,41571.8301643251,0.0
36,2025-03-15,90,35872.54200538502,46285.25547209512,56559.97972914677,58363.774545047265,46592.54849896543,0.0
37,2025-03-22,90,36702.677795782234,47401.420966449696,57833.55441740388,59830.38246842851,47701.40418650511,0.0
38,2025-03-29,90,50436.230976058316,65225.69067855586,79546.6409836507,82392.99916701126,65601.7301584805,0.0
39,2025-04-05,90,54584.93338459642,70660.80059965827,86194.94231847057,89104.62448848759,71047.41039845008,0.0
40,2025-04-12,90,42713.01951565808,55344.51610907019,68310.3528588485,70760.06546308192,55745.67286171937,0.0
41,2025-04-26,90,46518.55868855594,60644.25915954559,75010.90239838176,77979.60893164256,61101.077433043276,0.0
42,2025-05-03,90,74239.06638850496,96535.2700768105,119508.34652999548,124263.59374454874,97258.58769248858,0.0
43,2025-05-10,90,94556.98661446603,122957.24915376666,152643.56898790484,158294.66332041705,123956.82742621202,0.0
44,2025-05-17,90,118986.24706344442,155234.5379193614,192318.8354378872,200178.58270270767,156503.04550428802,0.0
45,2025-05-31,90,111755.27614995581,145660.39140566997,180692.69775059816,187978.47880656656,146893.9240328375,0.0
46,2025-06-07,90,117027.5959247607,152505.85692720854,189287.89236184288,196725.13719064748,153826.513586083,0.0
47,2025-06-14,90,138500.8245564766,182092.092792532,228507.17153791248,237349.75197579004,183686.48108476092,0.0
48,2025-06-21,90,133136.81431006367,177485.88540655834,222953.6722010039,231702.3104637273,178780.49274737062,0.0
49,2025-06-28,90,169382.4278483563,226168.08433075796,284067.129815573,295078.8170709927,227797.5747160338,0.0
50,2025-07-12,90,199444.1581587699,265945.25771179475,334105.55284105346,347362.9091717701,267955.0229305129,0.0
51,2025-07-19,90,190239.0375446909,253741.14070778975,318778.3244550523,331689.59655760846,255666.06958537418,0.0
52,2025-07-26,90,176164.80484220193,243785.4160413827,318070.16215499287,335762.7034659284,246704.7762970325,0.0
53,2025-08-02,90,260070.07787108215,359620.6623433739,469368.1131766813,494083.11970766634,363671.38070540235,0.0
54,2025-08-09,90,303545.2970668431,418964.94410945196,547684.6000399354,574911.6432964251,424061.46811745386,0.0
55,2025-08-16,90,254109.49261792772,351353.1169573607,461301.4776225412,483497.42495863716,355643.88206672075,0.0
56,2025-08-23,90,263900.6969332935,365981.4167041752,481262.96467266727,503517.66125401616,370134.4776963214,0.0
57,2025-09-06,90,258820.70403072916,359515.8763985429,471843.2630801246,494667.6696593094,363294.0895000131,0.0
58,2025-09-13,90,306797.634412295,430299.08512811013,568174.0507223835,593555.005474691,434989.6735989023,0.0
59,2025-09-27,90,369409.82543380687,519131.12890832964,685109.0639331697,718340.6778031038,524407.2908803067,0.0
60,2025-10-04,90,452248.1949261036,634169.2577999224,838714.6380374698,881265.5321065385,641653.2436032541,0.0
61,2025-10-11,90,488513.50072830863,684929.6594582829,907692.6121828643,951350.3307816642,693265.035929814,0.0
62,2025-10-18,90,420975.94041441067,600833.3490540034,799916.3265044392,843983.195727375,608013.6298227806,0.0
63,2025-10-25,90,373541.9822041258,535295.069396625,711787.016229911,751504.1422152648,540925.4383364485,0.0
64,2025-11-01,90,473403.40911135805,678790.1225159123,901655.5897083076,951637.4578447615,686040.4105396689,0.0
65,2025-11-08,90,482539.9401333708,697833.9394963924,933094.1826295129,981561.1107962042,705831.3810556423,0.0
66,2025-11-15,90,621379.5930836364,903883.4282229061,1212958.8507331274,1283082.2302442272,915457.5867404137,0.0
67,2025-11-22,90,749850.1619640716,1092537.999701918,1464219.328375583,1549338.4274696165,1106225.942104556,0.0
68,2025-12-06,90,645737.7908585088,943316.6090215988,1267939.0990795973,1337761.2697044834,954552.2749576133,0.0
69,2025-12-13,90,680546.1467735153,991359.0712533295,1342890.4864638834,1413901.7247201675,1004286.9584851884,0.0
70,2026-01-24,90,699049.2601723993,1020652.9219647269,1380932.6016023234,1455351.9748911613,1033454.1079470059,0.0
71,2026-01-31,90,827006.6727904645,1208767.825046802,1640846.3026584634,1728210.0246179006,1225193.3015568503,0.0
72,2026-02-07,90,633135.6699965291,925829.0594364535,1261759.4906390884,1325514.8261435868,940606.0270050693,0.0
73,2026-02-21,90,741234.5914593462,1080806.4895375078,1469269.6084123594,1553194.353987264,1100177.268273526,0.0
0,start,100,500.0,500.0,500.0,500.0,500.0,0.0
1,2024-05-11,100,528.4982180109456,528.4982180109456,528.4982180109456,528.4982180109456,528.4982180109455,0.0
2,2024-05-18,100,428.20605433009575,482.0414370775919,515.1973152816037,522.3023421285076,483.25055388484935,0.0
3,2024-06-01,100,592.196016812158,668.0186439636562,714.2572573687328,722.4118757122349,669.0362001917402,0.0
4,2024-06-08,100,715.5721656750188,806.8350923080736,862.7584742828705,873.2456662281301,807.7391653852752,0.0
5,2024-06-15,100,1088.701844636758,1227.5531322334868,1312.637337621568,1328.5929962728424,1228.9286273603932,0.0
6,2024-06-22,100,1207.4870624249272,1361.4880262333722,1455.8555316518011,1473.5520676582323,1363.013597792151,0.0
7,2024-06-29,100,1635.5180410668036,1843.294019315851,1971.8737422596305,1995.4187688509217,1845.2999622932027,0.0
8,2024-07-13,100,1708.2846767566907,1932.0477122802995,2065.611272839165,2086.843490949362,1931.5380747663364,0.0
9,2024-07-20,100,1955.241761575341,2209.570992682975,2362.878502469662,2391.9533090579152,2209.727799201466,0.0
10,2024-07-27,100,2331.231093334282,2644.223773154522,2856.13864742132,2901.8786182505687,2645.725454188328,0.0
11,2024-08-03,100,2084.248150177764,2384.7923765117002,2604.352273571648,2650.33457780856,2385.5104750895925,0.0
12,2024-08-10,100,2619.9372197635807,3012.2699270940802,3301.367678978096,3360.8980245203243,3005.887194149393,0.0
13,2024-08-17,100,3066.020948899278,3523.5661242866195,3861.3132098917818,3927.619671253756,3516.357327559466,0.0
14,2024-08-24,100,3463.925499224821,3981.0780669213646,4363.403051177958,4441.866918100383,3971.534011118596,0.0
15,2024-09-07,100,4070.44285710893,4696.4494218951995,5185.448498710283,5274.111501641139,4694.1541445327375,0.0
16,2024-09-14,100,6078.975891715865,7012.5629622315955,7746.009661703486,7882.408689555406,7009.327489693549,0.0
17,2024-09-28,100,7472.636811205148,8632.638782845897,9531.215151583936,9714.612333222294,8627.72059943094,0.0
18,2024-10-05,100,7856.073995874307,9133.347112203672,10150.633313843618,10305.352602667821,9125.655051206884,0.0
19,2024-10-12,100,6553.259998614649,7618.01754937359,8459.627273994894,8592.009830130366,7608.733158744572,0.0
20,2024-10-19,100,7418.073025810892,8638.939821623579,9595.276815842317,9755.48466076714,8624.11032767226,0.0
21,2024-10-26,100,11190.773408271652,13030.939407686603,14474.048045871848,14716.746086467489,13008.533959998298,0.0
22,2024-11-02,100,17587.072001388333,20476.819063700153,22761.420235227022,23117.530384675993,20441.314664741483,0.0
23,2024-11-09,100,17960.22129819497,20911.280845277735,23244.354970151904,23608.020797535333,20875.023140623613,0.0
24,2024-11-16,100,17368.945533596274,20444.645800940336,22757.141819510765,23193.01852733966,20394.845171118428,0.0
25,2024-11-23,100,17368.945533596274,20444.645800940336,22757.141819510765,23193.01852733966,20394.845171118428,0.0
26,2024-12-07,100,16851.895340927633,20304.549669915254,23318.006979116963,23851.194534996663,20366.717464871515,0.0
27,2024-12-14,100,16247.646229311991,19909.27859890769,23280.906260044783,23844.578474689766,19965.896801869058,0.0
28,2025-01-11,100,16899.201496843278,20710.939742492013,24230.00302678796,24805.88505502035,20772.449347185506,0.0
29,2025-01-18,100,21515.01630760237,26540.05455805305,31332.552470606734,32056.30086196929,26636.61724021054,0.0
30,2025-02-01,100,32227.846132027178,39880.83790372094,47101.6407956271,48457.17359214876,40050.732491023184,0.0
31,2025-02-08,100,45186.41992638352,55916.62195329633,66040.85521240531,67941.43751991306,56154.82987242342,0.0
32,2025-02-15,100,40255.12895886084,50952.708508391384,60710.11854672177,62400.2417062045,51105.18238796471,0.0
33,2025-02-22,100,47347.68580127316,59930.073398712644,71406.64288632234,73394.54908337921,60109.41167260854,0.0
34,2025-03-01,100,61821.094852778486,78249.7114572,93234.47953764851,95830.05597368574,78483.87049271836,0.0
35,2025-03-08,100,59768.70081660344,75651.90497205722,90139.19482577716,92648.60090830569,75878.2901787691,0.0
36,2025-03-15,100,69315.9319573015,87708.86232554364,104585.3414105116,107351.09500199098,87908.38577198246,0.0
37,2025-03-22,100,71817.4705424816,90770.16759184368,108313.81978350524,111217.59079243208,91024.17529283816,0.0
38,2025-03-29,100,101028.64884194406,127863.50438482156,152439.63605616818,156498.44556205496,128156.97008862777,0.0
39,2025-04-05,100,110101.61022001485,139346.39216216095,166129.6036671234,170552.91791805005,139666.21279624625,0.0
40,2025-04-12,100,86038.2910976311,108841.08547314099,130163.33421719259,134035.431229136,109178.26877268155,0.0
41,2025-04-26,100,93989.73108736453,119630.4556478167,143011.99236603765,147045.9347717193,119982.89402421917,0.0
42,2025-05-03,100,155364.01625052927,197925.85035867122,236688.5617288102,243299.16219510243,198512.75982661702,0.0
43,2025-05-10,100,201713.2525571011,257106.82884970994,307293.0706579692,316058.05223887064,257903.20323994083,0.0
44,2025-05-17,100,259377.5057211952,330382.126980011,394966.0241879264,406239.2731684006,331391.4632836606,0.0
45,2025-05-31,100,242268.28815489978,308776.25840015797,369135.58847930277,379677.0974830116,309724.0544067981,0.0
46,2025-06-07,100,255301.5918324367,325387.49041402264,388993.9705212851,400102.5809360419,326386.27498905105,0.0
47,2025-06-14,100,308370.1438237633,396562.98381948366,484000.09102938033,500307.0380408823,399430.8189011125,0.0
48,2025-06-21,100,289610.51001394424,384677.10664622067,473657.99105208076,490097.87293924077,386681.55776999705,0.0
49,2025-06-28,100,376713.8554193552,501081.45610910736,616695.5888560115,638478.4524271998,503252.7795068262,0.0
50,2025-07-12,100,451472.18795320427,600463.9686534738,738877.283948842,764838.107615947,603072.8562750126,0.0
51,2025-07-19,100,429466.8581041522,571196.5895207858,702863.4634187692,727558.9234528726,573678.3166345836,0.0
52,2025-07-26,100,456142.55975075805,617039.7582587302,763066.0529111101,790973.3249186135,618788.2649259936,0.0
53,2025-08-02,100,693576.1692150208,937284.1493618473,1158864.366481316,1201571.3627583613,940246.2395759512,0.0
54,2025-08-09,100,828068.3536735119,1120084.3489486529,1386586.2644231906,1438694.4884624078,1124586.5407048694,0.0
55,2025-08-16,100,688966.8182962954,936126.8333000194,1168905.6758446535,1216776.5673004787,940662.2159273538,0.0
56,2025-08-23,100,729616.9655716472,990805.2160222235,1233822.0472141216,1288943.8440393575,995186.5773359747,0.0
57,2025-09-06,100,715541.2863033344,972375.0477734631,1210934.454833992,1263977.2809338141,976741.6025210464,0.0
58,2025-09-13,100,860051.9227857504,1176225.6055805748,1480619.331133086,1549607.6352324074,1185255.1690939884,0.0
59,2025-09-27,100,1058715.011025209,1447921.540535394,1822627.0646629322,1907550.9526283783,1459036.8397183693,0.0
60,2025-10-04,100,1318427.5861517035,1811808.6740572092,2298404.883346579,2409593.4652380715,1825197.2123552468,0.0
61,2025-10-11,100,1444533.3088601797,1975640.1155995373,2510652.5090729385,2641339.740575512,1993807.093899638,0.0
62,2025-10-18,100,1218028.955024002,1706539.7478101905,2190461.592938063,2310927.751829211,1721355.0451328217,0.0
63,2025-10-25,100,1089802.1500942826,1527675.455930796,1970270.8491397016,2064156.3367592103,1540104.7885179317,0.0
64,2025-11-01,100,1410821.3779336908,1978118.0581105677,2552186.2617385346,2672426.1148254727,1994749.6666965066,0.0
65,2025-11-08,100,1440045.2911670562,2033777.1130327461,2653090.551406053,2806013.1978087383,2056438.1212382705,0.0
66,2025-11-15,100,1918510.885287298,2719368.892571831,3549188.00990495,3749126.2273543864,2752173.917629543,0.0
67,2025-11-22,100,2301956.742597756,3273517.91063403,4264585.706726132,4506384.599012624,3310872.9739411515,0.0
68,2025-12-06,100,1962263.5764711087,2824271.7248331783,3716799.060613294,3896630.313841336,2854850.7562380964,0.0
69,2025-12-13,100,2092693.8237383135,3008251.968088902,3978298.557516606,4163697.619439331,3044324.0725135542,0.0
70,2026-01-24,100,2181879.1255920418,3136456.035393317,4147843.549570225,4341143.8491768455,3174065.4413979324,0.0
71,2026-01-31,100,2619663.3952319296,3775439.561912274,4986499.658935274,5221627.066120761,3817692.77811947,0.0
72,2026-02-07,100,1940700.4214802408,2803129.628617248,3721117.624122948,3901693.308739557,2837014.9319237447,0.0
73,2026-02-21,100,2285779.6235148674,3324027.1962780477,4418688.936930091,4697274.530454976,3366256.595150117,0.0
