date,target_pct_opening_ev,candidate_count,qualifying_unique_combinations,opening_ev_pct,held_ev_pct,zero_target_no_bet,minimum_stake_scaler,maximum_stake_scaler,scenario_realized_return_min_pct,scenario_realized_return_max_pct
2024-08-24,90,10000,1642,6.789274305739958,6.110346875165962,False,0.8982748912545957,0.9999476264025455,4.330138448746086,11.999506550980307
2024-08-24,100,10000,16,6.789274305739958,6.789274305739958,False,0.9980832125051063,1.0,12.461457662447303,13.332785056644786
2024-09-07,50,10000,10000,6.8628309932630485,3.4314154966315242,False,0.3851412588988266,0.748626843736631,2.330366136028964,11.72578372605603
2024-09-07,60,10000,10000,6.8628309932630485,4.117698595957829,False,0.46216951067859185,0.898352212483957,2.796439363234756,14.070940471267235
2024-09-07,70,10000,9992,6.8628309932630485,4.803981695284134,False,0.5391977624583573,0.983636686046575,3.2625125904405494,16.41609721647844
2024-09-07,80,10000,9921,6.8628309932630485,5.490264794610439,False,0.6162260142381225,0.9998106171413453,4.131195779861841,18.76125396168965
2024-09-07,90,10000,9405,6.8628309932630485,6.1765478939367435,False,0.6932542660178879,0.9999549086579327,5.279336073661597,21.106410706900856
2024-09-07,100,10000,4802,6.8628309932630485,6.8628309932630485,False,0.7702825177976532,1.0,6.195692554542568,22.298161704688887
2024-09-14,50,10000,9822,8.716906137673444,4.358453068836722,False,0.4649802373136083,0.999559603713817,23.023656333455204,38.27741206525566
2024-09-14,60,10000,8059,8.716906137673444,5.230143682604067,False,0.55797628477633,0.9999479003652051,27.628387600146244,41.879342692902725
2024-09-14,70,10000,6104,8.716906137673444,6.101834296371411,False,0.6509723322390517,0.999919203480789,32.23311886683729,44.239525209907136
2024-09-14,80,10000,4427,8.716906137673444,6.973524910138755,False,0.7439683797017733,0.9999618065259946,36.83785013352832,47.049134771470726
2024-09-14,90,10000,2582,8.716906137673444,7.845215523906099,False,0.8369644271644949,0.9999859106535111,41.44258140021936,49.63348154970085
2024-09-14,100,10000,324,8.716906137673444,8.716906137673444,False,0.9299604746272166,1.0,46.04731266691041,52.223639213437636
2024-09-28,50,10000,10000,3.5247046170542187,1.7623523085271093,False,0.49157132033401696,0.5914163183636627,7.453090667317613,11.839932697189012
2024-09-28,60,10000,10000,3.5247046170542187,2.1148227702325313,False,0.5898855844008204,0.7096995820363953,8.943708800781138,14.207919236626815
2024-09-28,70,10000,10000,3.5247046170542187,2.467293231937953,False,0.6881998484676237,0.8279828457091277,10.434326934244659,16.575905776064616
2024-09-28,80,10000,10000,3.5247046170542187,2.819763693643375,False,0.7865141125344272,0.9462661093818603,11.924945067708183,18.94389231550242
2024-09-28,90,10000,9544,3.5247046170542187,3.172234155348797,False,0.8848283766012306,0.9999820298229309,13.415563201171707,21.311878854940222
2024-09-28,100,10000,1034,3.5247046170542187,3.5247046170542187,False,0.9831426406680339,1.0,20.49748570113606,23.401044490630657
2024-10-05,50,10000,10000,15.939276820759895,7.969638410379948,False,0.43474993806453116,0.5832901319620869,-3.1893733728011053,6.217942682529235
2024-10-05,60,10000,10000,15.939276820759895,9.563566092455938,False,0.5216999256774375,0.6999481583545044,-3.8272480473613273,7.461531219035082
2024-10-05,70,10000,10000,15.939276820759895,11.157493774531927,False,0.6086499132903437,0.8166061847469218,-4.465122721921548,8.70511975554093
2024-10-05,80,10000,10000,15.939276820759895,12.751421456607916,False,0.69559990090325,0.9332642111393391,-5.102997396481769,9.948708292046776
2024-10-05,90,10000,9936,15.939276820759895,14.345349138683906,False,0.782549888516156,0.9999605117611766,-4.798495266331814,11.192296828552621
2024-10-05,100,10000,5743,15.939276820759895,15.939276820759895,False,0.8694998761290623,1.0,-1.6298394236074334,12.43588536505847
2024-10-12,50,10000,10000,14.365906884998536,7.182953442499268,False,0.4990822184077879,0.7309795527423076,-16.064021955399472,-7.066676562624165
2024-10-12,60,10000,10000,14.365906884998536,8.619544130999122,False,0.5988986620893455,0.8771754632907692,-19.276826346479364,-8.480011875149
2024-10-12,70,10000,9422,14.365906884998536,10.056134819498975,False,0.698715105770903,0.9999893755554273,-22.48963073755926,-9.893347187673832
2024-10-12,80,10000,6834,14.365906884998536,11.492725507998829,False,0.7985315494524605,0.9999633344218564,-21.20807467200327,-11.306682500198663
2024-10-12,90,10000,3746,14.365906884998536,12.929316196498682,False,0.8983479931340183,0.9999825489582262,-19.17350087815735,-12.720017812723498
2024-10-12,100,10000,62,14.365906884998536,14.365906884998536,False,0.9981644368155758,1.0,-16.76953987148765,-15.594884996967085
2024-10-19,50,10000,10000,9.876661039357653,4.938330519678827,False,0.49121525098513874,0.9463119657683478,2.3250427428477805,24.665878972349816
2024-10-19,60,10000,8446,9.876661039357653,5.9259966236145925,False,0.5894583011821665,0.9999797633776436,2.790051291417337,27.581251212713077
2024-10-19,70,10000,6712,9.876661039357653,6.913662727550357,False,0.6877013513791942,0.9996443757018844,3.255059839986892,31.674423309903382
2024-10-19,80,10000,5112,9.876661039357653,7.901328831486123,False,0.785944401576222,0.999972078969185,4.15618216484539,30.588665351990603
2024-10-19,90,10000,3247,9.876661039357653,8.888994935421888,False,0.8841874517732496,0.9999983925211766,6.217212455688101,16.09942156085682
2024-10-19,100,10000,243,9.876661039357653,9.876661039357653,False,0.9824305019702775,1.0,9.641855474527755,13.937212391601694
2024-10-26,50,10000,9724,17.751268498717696,8.875634249358848,False,0.49987797294480274,0.9998151389464075,23.976546702126132,40.94219905932136
2024-10-26,60,10000,8036,17.751268498717696,10.650761099230618,False,0.5998535675337633,0.9997910967947075,28.77185604255136,46.184673432532826
2024-10-26,70,10000,6327,17.751268498717696,12.425887949102387,False,0.6998291621227238,0.9999307379045792,33.56716538297659,51.18428028757398
2024-10-26,80,10000,4494,17.751268498717696,14.201014798974157,False,0.7998047567116844,0.9999816718655733,38.36247472340181,54.781903900370445
2024-10-26,90,10000,2524,17.751268498717696,15.976141648845926,False,0.8997803513006449,0.9999714754384911,43.21972897293234,60.67764000546231
2024-10-26,100,10000,12,17.751268498717696,17.751268498717696,False,0.9997559458896055,1.0,50.78536467221162,50.86170343366376
2024-11-02,50,10000,8806,8.413238258603887,4.206619129301943,False,0.49646999979468215,0.9997156717460998,23.638948639314574,40.28437695099921
