date,bin_low_pct,bin_high_pct,units,n_scenarios,sample_min,p05,median,p95,sample_max
2024-09-28,95,100,percent_of_opening_ev,258,24.96993361645283,26.846605322252767,27.148039520191265,27.176946639149968,27.176946639149968
2024-10-05,0,5,percent_of_opening_ev,249,56.4756582353848,58.41367542049567,58.937779411375324,60.325964441807514,61.29084987971817
2024-10-05,5,10,percent_of_opening_ev,273,53.90008107578339,58.13597255650486,60.04752273141582,62.17387974985614,63.81076424560752
2024-10-05,10,15,percent_of_opening_ev,237,55.694040426474125,58.656404141767446,61.13004582045487,63.13311316692083,65.41536706052936
2024-10-05,15,20,percent_of_opening_ev,262,55.42833736198573,58.5211240718804,61.93901052145902,63.89055484131944,65.68575575039421
2024-10-05,20,25,percent_of_opening_ev,242,53.224382598312786,59.24641283608999,62.528949410928526,64.18428853045728,66.17819555925949
2024-10-05,25,30,percent_of_opening_ev,240,56.01985974928015,59.4185945832842,63.09562107481345,65.19725973722952,66.59049301161077
2024-10-05,30,35,percent_of_opening_ev,220,54.99253981119709,58.909915794036934,63.513746953005395,65.80768086468596,68.77012907799123
2024-10-05,35,40,percent_of_opening_ev,253,55.71751271384133,59.589517406606,63.85774727317816,65.75308373158273,68.11296003806264
2024-10-05,40,45,percent_of_opening_ev,256,55.11562965589265,59.81574983734978,64.02787178418455,66.04067195074298,67.85876570647751
2024-10-05,45,50,percent_of_opening_ev,256,55.93448602965034,60.22052619152201,64.07124941598599,66.01384858707111,68.62059492995995
2024-10-05,50,55,percent_of_opening_ev,245,54.309009890613474,59.04471512058035,63.69960906812518,65.8632670597721,67.36973686584871
2024-10-05,55,60,percent_of_opening_ev,254,54.172049751834756,59.056912591747604,63.743085834445935,65.83898847987736,68.22504890850117
2024-10-05,60,65,percent_of_opening_ev,264,55.239065174990905,58.78419249014656,63.476241486375095,65.5409879465918,68.43086923264408
2024-10-05,65,70,percent_of_opening_ev,251,54.547135806179114,58.4246198442004,62.98098050563725,65.52374221601195,67.71602766038329
2024-10-05,70,75,percent_of_opening_ev,252,54.49066799398281,57.51960937570184,62.09783299726659,64.41433101670387,67.07999763184688
2024-10-05,75,80,percent_of_opening_ev,243,52.88161650309437,56.95899438005614,61.47860245234634,63.698247955286455,67.31864548668487
2024-10-05,80,85,percent_of_opening_ev,243,54.23896147865455,56.88448222613864,60.885869320002875,63.1872885522242,65.81502451061024
2024-10-05,85,90,percent_of_opening_ev,259,55.66510151805976,57.26221142891442,59.803869996803975,62.601253449803124,65.50803969591138
2024-10-05,90,95,percent_of_opening_ev,260,54.37994943190695,56.943552854603276,58.544205345194,60.8092814417677,62.320616926049325
2024-10-05,95,100,percent_of_opening_ev,241,56.32537416408341,56.927981830696204,57.33877522495355,58.99131492975047,61.801739680533714
2024-10-12,0,5,percent_of_opening_ev,235,41.612358222966186,41.612358222966186,42.208459698428214,44.01129258041641,46.94751611906094
2024-10-12,5,10,percent_of_opening_ev,249,41.612358222966186,41.99897228534369,43.929393713332466,46.81148641923799,48.82455549787063
2024-10-12,10,15,percent_of_opening_ev,266,41.612358222966186,42.49883524617707,45.51282678348672,48.84926599277718,54.02783160573161
2024-10-12,15,20,percent_of_opening_ev,245,42.12661651891303,43.643964665098416,47.22836692573693,51.14217927410342,53.71090235773646
2024-10-12,20,25,percent_of_opening_ev,258,42.867749175803915,44.5469729815262,48.81154149033539,52.51514474644992,59.90771730256777
2024-10-12,25,30,percent_of_opening_ev,250,43.61528168589387,45.88960877216916,50.51157108779893,53.53039339822115,58.26565403952881
2024-10-12,30,35,percent_of_opening_ev,259,43.96794803927732,47.121386483051666,52.20676893106152,55.725884479065144,58.22204047828124
2024-10-12,35,40,percent_of_opening_ev,236,44.28959215398213,48.52392428748397,53.308714276106386,55.40292714361632,61.33996927090833
2024-10-12,40,45,percent_of_opening_ev,243,46.03287072454239,49.330641093690105,54.4331771967379,57.65969343941654,60.82883025872229
2024-10-12,45,50,percent_of_opening_ev,232,45.573829545535176,51.13850523209028,55.88549504176109,60.36543681437599,62.63167142343826
2024-10-12,50,55,percent_of_opening_ev,229,47.68731510830492,52.96555640795043,57.035063029196394,60.496690298104355,63.0003245315692
2024-10-12,55,60,percent_of_opening_ev,227,48.04261658795882,54.3776302317282,58.279756937034485,62.001334797440116,63.84506825494547
2024-10-12,60,65,percent_of_opening_ev,275,48.734449344248915,55.298975132061,59.1869566752884,61.90273056580694,63.587209919634205
2024-10-12,65,70,percent_of_opening_ev,282,47.763261739957635,55.713994316934176,60.06306412219163,63.1801815860838,65.30873183351065
2024-10-12,70,75,percent_of_opening_ev,250,49.603673579878595,57.12512199129817,61.21226309273595,63.58837130617739,64.73622613254543
2024-10-12,75,80,percent_of_opening_ev,252,53.85533917549117,58.73718643213294,62.003697064452716,64.13269418730792,65.1890964744116
2024-10-12,80,85,percent_of_opening_ev,254,56.829683078892884,59.96526979425874,62.859593639231136,64.6020678993056,65.46074101603733
2024-10-12,85,90,percent_of_opening_ev,262,57.97859223090725,61.332225719009784,63.75438933625646,65.03824396802312,65.44964421039859
2024-10-12,90,95,percent_of_opening_ev,239,60.33917139974616,63.18628359758761,64.49712576328223,65.29511073505662,65.54613685225367
2024-10-12,95,100,percent_of_opening_ev,257,62.99303064007996,64.4194420596539,65.25574449674758,65.48821118559809,65.6043000144234
2024-10-19,0,5,percent_of_opening_ev,264,42.86277925358911,42.86277925358911,43.31049367528565,46.53685332484449,50.90987660804593
2024-10-19,5,10,percent_of_opening_ev,255,42.86277925358911,42.86277925358911,45.205637616307705,50.29886381482249,54.11955929708573
2024-10-19,10,15,percent_of_opening_ev,268,42.86277925358911,43.306494428092684,47.486726324360305,53.3182138437849,59.64836672215976
2024-10-19,15,20,percent_of_opening_ev,253,42.86277925358911,43.9005317308513,49.472940047220426,56.97568473478007,63.4933407220827
2024-10-19,20,25,percent_of_opening_ev,266,42.86277925358911,45.40275593503516,51.27815655933948,58.768932725915484,63.441157459959605
2024-10-19,25,30,percent_of_opening_ev,245,42.86277925358911,47.22427243396164,53.19384378705878,59.877845992563756,63.76220553794982
2024-10-19,30,35,percent_of_opening_ev,255,44.4668412947942,47.32962519813973,55.02809231492756,60.70605516897998,64.73354391485938
2024-10-19,35,40,percent_of_opening_ev,242,44.046067127540056,48.21793027106459,56.236188152989456,62.14138467825751,65.70978692096766
2024-10-19,40,45,percent_of_opening_ev,252,43.89504014181416,50.5668923065725,58.11762739381163,63.89572404524409,68.1435628136148
2024-10-19,45,50,percent_of_opening_ev,228,44.70321815656477,53.589147542590375,59.52923213822057,64.13546985451299,67.95494155211608
2024-10-19,50,55,percent_of_opening_ev,244,46.81200388124078,54.266227255624834,61.20752183246565,65.58737309110228,68.45443661760073
2024-10-19,55,60,percent_of_opening_ev,259,47.099673470977045,58.63208736618794,62.566747494936926,65.9570522491761,69.2647835905266
2024-10-19,60,65,percent_of_opening_ev,237,51.68323857835558,59.5023186960254,63.7547233038629,67.41079519437461,70.0521851792921
2024-10-19,65,70,percent_of_opening_ev,263,48.87493009509545,59.80954678628488,64.99176792791032,68.24257518010714,70.93854820844058
2024-10-19,70,75,percent_of_opening_ev,250,56.07769988418373,61.893977981877725,66.21733834238454,68.81641953096285,71.03008797256108
2024-10-19,75,80,percent_of_opening_ev,261,53.472268172929226,64.22847809469894,67.37634479907165,69.79817714703881,71.12329809960876
2024-10-19,80,85,percent_of_opening_ev,241,57.024467791434134,65.18683665767863,68.44717745297666,70.31293825791761,71.1388340304586
2024-10-19,85,90,percent_of_opening_ev,247,63.828188216973025,65.68581599766124,69.46263367832212,70.86418388401597,71.26050099210978
2024-10-19,90,95,percent_of_opening_ev,231,65.28300429889802,68.4335031164036,70.36441981234762,71.07385442102282,71.24974586291322
2024-10-19,95,100,percent_of_opening_ev,239,68.23790535641334,70.03197618648646,70.91601227552468,71.14039823239214,71.28008723737415
2024-10-26,0,5,percent_of_opening_ev,255,14.44148779930976,14.477688619313712,15.469377533470233,17.10626678039295,18.77851272924605
2024-10-26,5,10,percent_of_opening_ev,245,14.640108265547122,15.821715400211824,17.85543383281919,20.9682162397409,22.87434411059977
2024-10-26,10,15,percent_of_opening_ev,257,15.705033836415081,16.65217271459855,20.189792834294774,22.990028672889217,25.385631041548532
2024-10-26,15,20,percent_of_opening_ev,237,16.058509412983458,19.61961179356462,22.44381724883263,25.25909523278143,29.13756920950526
2024-10-26,20,25,percent_of_opening_ev,245,17.24176805514736,21.547012441027526,24.766402476970313,28.20862445323347,31.228198848235383
2024-10-26,25,30,percent_of_opening_ev,266,18.607684399791765,21.704151150542316,26.687351067598733,29.78145470883225,32.238437490864996
2024-10-26,30,35,percent_of_opening_ev,230,22.6971378346485,25.64872463178628,29.066080022177704,31.804624527776834,35.23111864472539
2024-10-26,35,40,percent_of_opening_ev,233,21.51507492912541,26.3806538853769,31.039474124142195,34.06642523730673,36.4753363001663
2024-10-26,40,45,percent_of_opening_ev,238,26.2805469924835,29.102070888342666,33.03079969374835,35.54320068783588,38.94314145499853
2024-10-26,45,50,percent_of_opening_ev,255,27.167084392850924,30.818474629886836,34.89819110062706,37.51373981028869,41.56093203707805
2024-10-26,50,55,percent_of_opening_ev,247,30.420810834220276,32.51155766791173,37.1928585184119,39.70430914649031,43.783094441481126
2024-10-26,55,60,percent_of_opening_ev,256,30.917708113696634,34.204560993904174,38.944746944203516,41.00008466433637,43.88222775717667
2024-10-26,60,65,percent_of_opening_ev,247,33.20851247806886,36.38470156587505,40.47821748876129,42.528087429906634,45.84614733750067
2024-10-26,65,70,percent_of_opening_ev,235,32.77712463850774,37.91608008767737,42.14765585520148,44.00289453219044,45.71136560663349
2024-10-26,70,75,percent_of_opening_ev,240,36.56944309265349,40.37676330739143,43.67741910999462,45.281589054071965,46.567472824756216
2024-10-26,75,80,percent_of_opening_ev,283,38.45274797706048,42.04166400831538,45.03080203457712,46.49405828060547,48.209493674458294
2024-10-26,80,85,percent_of_opening_ev,250,41.518182807864626,43.58617498248257,46.15455848612179,47.65213017184126,49.550876674837426
2024-10-26,85,90,percent_of_opening_ev,276,43.96319831463137,45.569990205094435,47.43660647393243,48.76983972078746,49.508050035470696
2024-10-26,90,95,percent_of_opening_ev,250,45.14797340732603,46.94968879480851,48.38478151195834,49.2211640608582,49.66128173947676
2024-10-26,95,100,percent_of_opening_ev,255,46.71208651893026,48.353371265887894,49.303952176416814,49.63256883210641,49.74366931980031
2024-11-02,0,5,percent_of_opening_ev,245,9.25259493801438,9.25259493801438,10.064597538963497,14.465763478507217,20.721196505077028
2024-11-02,5,10,percent_of_opening_ev,234,9.25259493801438,9.541581780327116,12.943192867208799,19.04162175469437,24.676505334332667
2024-11-02,10,15,percent_of_opening_ev,242,9.369053809584686,10.685703551052143,16.032831900541503,25.04366860133643,38.58074128533073
2024-11-02,15,20,percent_of_opening_ev,262,9.25259493801438,12.240190923377453,19.03761629686256,26.954104456293553,32.1608553034753
2024-11-02,20,25,percent_of_opening_ev,258,9.541581780327116,13.336441360346464,21.99758180130911,30.741078376064237,36.57675972500681
2024-11-02,25,30,percent_of_opening_ev,258,11.319535777743004,15.529889057414964,24.801808547895746,33.502794973168605,45.771116048645524
2024-11-02,30,35,percent_of_opening_ev,250,9.87051418162507,17.412755920987614,27.677058926552572,36.39261289760006,49.19472469692578
2024-11-02,35,40,percent_of_opening_ev,235,9.763773443467569,21.87903494905346,30.951792220943794,38.48090421340237,48.584873938495065
2024-11-02,40,45,percent_of_opening_ev,276,14.054750785109658,25.127130495348858,33.28296557279368,44.430524650098434,51.3890646100178
2024-11-02,45,50,percent_of_opening_ev,244,18.779583697542098,25.60999919889422,36.46868720651783,44.24630098196887,52.021287175548174
2024-11-02,50,55,percent_of_opening_ev,236,17.21546577338966,28.464472481783794,38.787103439810764,47.10772470413882,52.43996799201881
2024-11-02,55,60,percent_of_opening_ev,257,20.787810732849984,33.02760234105097,40.958545744299904,48.387821436630624,53.77742704927003
2024-11-02,60,65,percent_of_opening_ev,241,28.62064938215067,34.21433617339333,43.444179257793145,48.45066932725606,52.98738476786984
2024-11-02,65,70,percent_of_opening_ev,246,25.489120197446034,36.76362893384787,46.03953019766548,51.0009936842159,54.76427338203658
2024-11-02,70,75,percent_of_opening_ev,252,28.439342575682915,41.488956699350766,48.05951546723717,52.611228734970915,56.311653354700496
2024-11-02,75,80,percent_of_opening_ev,235,22.268303305000558,42.34771266038671,50.31232852959672,54.32393304006103,55.58299882717846
2024-11-02,80,85,percent_of_opening_ev,269,35.321076765081685,44.932643352431526,52.01530225920648,54.780761033341996,56.675666657626245
2024-11-02,85,90,percent_of_opening_ev,261,40.185546826311324,48.669154814128696,53.57304231753437,55.98163431297007,56.90994784757942
2024-11-02,90,95,percent_of_opening_ev,259,42.964093242779725,50.030192551456906,54.98154068155635,56.616771012517304,57.01051406694968
2024-11-02,95,100,percent_of_opening_ev,240,51.00139726370303,53.73640051881816,55.093913451320354,56.963008705116195,57.146478742190475
2024-11-09,0,5,percent_of_opening_ev,241,2.426686328358328,2.426686328358328,2.4571825688794147,2.731620547251086,3.1279475533624477
2024-11-09,5,10,percent_of_opening_ev,236,2.426686328358328,2.426686328358328,2.579161172105594,3.1355682795951743,3.9203494242004764
2024-11-09,10,15,percent_of_opening_ev,280,2.426686328358328,2.426686328358328,2.731620547251086,3.463232090783475,4.8343380501945665
2024-11-09,15,20,percent_of_opening_ev,261,2.426686328358328,2.426686328358328,2.9145523710066747,3.712445787958142,4.986644320256819
2024-11-09,20,25,percent_of_opening_ev,245,2.426686328358328,2.4632816886574056,3.066980179503998,3.8228389078116134,4.95618354166397
2024-11-09,25,30,percent_of_opening_ev,250,2.426686328358328,2.592883062501006,3.249876108725043,4.2325807704338745,5.553507752843271
2024-11-09,30,35,percent_of_opening_ev,273,2.4571825688794147,2.6767366208410714,3.4327540924630964,4.651562208019556,6.405583019508415
2024-11-09,35,40,percent_of_opening_ev,241,2.426686328358328,2.6401467386046087,3.585139513025578,5.199863588458284,5.702902449133121
2024-11-09,40,45,percent_of_opening_ev,251,2.4571825688794147,3.0212531922371895,3.767987488626127,5.146012377799218,6.5490423331699965
2024-11-09,45,50,percent_of_opening_ev,261,2.4571825688794147,3.1279475533624477,3.950820628887586,5.260781517716232,7.670465223039836
2024-11-09,50,55,percent_of_opening_ev,248,2.426686328358328,3.1904364359444455,4.103171005682211,5.808442196701161,8.727604863586373
2024-11-09,55,60,percent_of_opening_ev,238,2.579161172105594,3.5805680860122275,4.373009167873983,5.825742408226105,7.966944268659335
2024-11-09,60,65,percent_of_opening_ev,261,2.7926001245169547,3.7375138849797107,4.682025514721986,6.646515454405611,7.890295011560392
2024-11-09,65,70,percent_of_opening_ev,246,2.884065159104988,3.9051135310787135,5.044932682234286,7.246244003195904,8.697147086020863
2024-11-09,70,75,percent_of_opening_ev,235,3.188912848952557,4.440001663336541,5.443530835048904,7.086962695231252,8.46338383012814
2024-11-09,75,80,percent_of_opening_ev,257,3.7070398643744644,4.858707440577119,6.000732233503782,8.008915111308475,8.758062473775954
2024-11-09,80,85,percent_of_opening_ev,259,4.590634759866079,5.2590182526166975,6.561699540684292,8.131804744420352,8.758062473775954
2024-11-09,85,90,percent_of_opening_ev,238,4.240845755680057,5.473988445238485,7.227334923001324,8.425195021794929,8.758062473775954
2024-11-09,90,95,percent_of_opening_ev,244,5.473988445238485,6.28138636067573,7.899015720884096,8.758062473775954,8.758062473775954
2024-11-09,95,100,percent_of_opening_ev,235,6.607309159337115,7.774615267501444,8.524299556687831,8.758062473775954,8.758062473775954
2024-11-16,0,5,percent_of_opening_ev,272,16.196172316958286,16.196172316958286,16.938168350948573,19.421291570305375,22.850714840419425
2024-11-16,5,10,percent_of_opening_ev,247,16.196172316958286,16.83785915848629,19.399457470970177,23.751073161739736,34.595165183809755
2024-11-16,10,15,percent_of_opening_ev,231,16.363098341716615,18.80127002335597,22.214388163665156,28.69987782312664,39.4664452413284
2024-11-16,15,20,percent_of_opening_ev,229,16.196172316958286,20.574729795952916,25.37553621654108,32.265433059923495,42.264583384953696
2024-11-16,20,25,percent_of_opening_ev,241,17.78987121392213,21.357777622287905,27.951093471870234,39.56398920665255,48.625333132000904
2024-11-16,25,30,percent_of_opening_ev,244,21.090798786363358,24.636988647254558,31.57365562039879,40.92702457207865,55.37159526134703
2024-11-16,30,35,percent_of_opening_ev,258,18.65691881764726,27.51053335882152,34.60125627599069,44.834331888894006,54.89010406265706
2024-11-16,35,40,percent_of_opening_ev,251,24.84413985593422,29.221109514541574,37.72605997118341,48.258236477235215,64.05701751775767
2024-11-16,40,45,percent_of_opening_ev,228,25.72388343168369,31.640005547552892,41.55908289822678,52.0949183862457,56.659112455918056
2024-11-16,45,50,percent_of_opening_ev,276,23.613004045350895,33.46889922442743,44.76679966275255,54.73360791970152,64.79070358303156
2024-11-16,50,55,percent_of_opening_ev,263,28.69069738564587,38.41535525962677,49.363073181385154,59.353418046981,69.34343376183351
2024-11-16,55,60,percent_of_opening_ev,255,25.336837493717745,39.08088609965129,53.125514016168566,62.14493146693318,66.84245789475482
2024-11-16,60,65,percent_of_opening_ev,259,35.019160283177605,45.19104688244688,56.36552890402288,64.62122970734207,70.70117159851074
2024-11-16,65,70,percent_of_opening_ev,250,36.62751500635397,45.14039031790952,59.620453048303524,66.02754151540123,69.04209109937894
2024-11-16,70,75,percent_of_opening_ev,228,26.351194047810804,44.10680091363033,62.08090168122487,68.69116341115009,73.92873232358048
2024-11-16,75,80,percent_of_opening_ev,241,25.455775048712056,49.30147453550077,65.5306522167578,71.14289149797698,73.75986504251352
2024-11-16,80,85,percent_of_opening_ev,257,29.79534479834889,45.079663179686904,67.08730637480633,71.88255992190955,75.82028805068691
2024-11-16,85,90,percent_of_opening_ev,257,29.66588755000337,51.27291176552012,68.20669650441991,73.40136305238444,75.50594814782794
2024-11-16,90,95,percent_of_opening_ev,231,35.220865974743425,51.25032087331434,66.60555598925994,74.35339991281825,75.50378804545802
2024-11-16,95,100,percent_of_opening_ev,282,43.1857705947297,52.468935002820785,54.402324735531465,68.17221142596982,75.24237706877048
2024-11-23,0,5,expected_bankroll_return_pct,156,0.0,0.0,0.0,0.0,0.0
2024-11-23,5,10,expected_bankroll_return_pct,241,0.0,0.0,0.0,0.0,0.0
2024-11-23,10,15,expected_bankroll_return_pct,243,0.0,0.0,0.0,0.0,0.0
2024-11-23,15,20,expected_bankroll_return_pct,244,0.0,0.0,0.0,0.0,0.0
2024-11-23,20,25,expected_bankroll_return_pct,281,0.0,0.0,0.0,0.0,0.0
2024-11-23,25,30,expected_bankroll_return_pct,286,0.0,0.0,0.0,0.0,0.0
2024-11-23,30,35,expected_bankroll_return_pct,270,0.0,0.0,0.0,0.0,0.0
2024-11-23,35,40,expected_bankroll_return_pct,245,0.0,0.0,0.0,0.0,0.0
2024-11-23,40,45,expected_bankroll_return_pct,284,0.0,0.0,0.0,0.0,0.0
2024-11-23,45,50,expected_bankroll_return_pct,261,0.0,0.0,0.0,0.0,0.0
2024-11-23,50,55,expected_bankroll_return_pct,266,0.0,0.0,0.0,0.0,0.0
2024-11-23,55,60,expected_bankroll_return_pct,254,0.0,0.0,0.0,0.0,0.0
2024-11-23,60,65,expected_bankroll_return_pct,274,0.0,0.0,0.0,0.0,0.0
2024-11-23,65,70,expected_bankroll_return_pct,241,0.0,0.0,0.0,0.0,0.0
2024-11-23,70,75,expected_bankroll_return_pct,271,0.0,0.0,0.0,0.0,0.0
2024-11-23,75,80,expected_bankroll_return_pct,245,0.0,0.0,0.0,0.0,0.0
2024-11-23,80,85,expected_bankroll_return_pct,264,0.0,0.0,0.0,0.0,0.0
2024-11-23,85,90,expected_bankroll_return_pct,247,0.0,0.0,0.0,0.0,0.0
2024-11-23,90,95,expected_bankroll_return_pct,255,0.0,0.0,0.0,0.0,0.0
2024-11-23,95,100,expected_bankroll_return_pct,172,0.0,0.0,0.0,0.0,0.0
2024-12-07,0,5,percent_of_opening_ev,289,46.83305590877353,47.66043328308667,47.99470890636394,49.176072231938576,52.3963036248728
2024-12-07,5,10,percent_of_opening_ev,292,46.631998654773284,47.687582673690336,49.14980586565545,51.835968257288776,55.75814386600828
2024-12-07,10,15,percent_of_opening_ev,263,44.87283095290871,47.67328791427997,50.23804602652038,53.05841421193935,56.142591019027485
2024-12-07,15,20,percent_of_opening_ev,217,45.97369671906173,48.364651235786766,51.06414983757784,54.31489469405151,57.352981461791394
2024-12-07,20,25,percent_of_opening_ev,253,46.64232040684796,48.1896900952656,51.91104604538395,55.604004383539404,58.23027404975369
2024-12-07,25,30,percent_of_opening_ev,249,45.366229681334204,49.254248842343415,53.058974860578594,55.63272426732398,58.050916220666494
2024-12-07,30,35,percent_of_opening_ev,222,47.22816391210542,49.47070644420399,53.79033771246699,56.38745493919323,58.30071865187091
2024-12-07,35,40,percent_of_opening_ev,220,47.00416535679662,50.60444456788629,54.48163893803989,58.05591960700279,61.43552594703888
2024-12-07,40,45,percent_of_opening_ev,259,49.23677640019752,51.961597935254105,55.25359064365422,58.53231357501648,62.17328760030493
2024-12-07,45,50,percent_of_opening_ev,261,48.79675598860447,51.57820242824663,55.91281867419536,58.593205497385,61.42410558553654
2024-12-07,50,55,percent_of_opening_ev,236,49.20687262507317,52.47791946575954,56.644246542434104,59.49080073533857,63.269320292550425
2024-12-07,55,60,percent_of_opening_ev,253,48.03605237731667,53.36640690575998,57.25556439920635,59.88043086075519,60.9154535943141
2024-12-07,60,65,percent_of_opening_ev,235,51.306693236005664,54.33701838448556,57.95793827859744,60.095618316637456,62.19415591941455
2024-12-07,65,70,percent_of_opening_ev,244,51.95003262844885,55.73964467181452,58.57234096828284,61.15814850690746,64.6334857213874
2024-12-07,70,75,percent_of_opening_ev,248,51.703972275729114,56.29999136979368,59.13172119836254,61.588268314189975,63.872985586390286
2024-12-07,75,80,percent_of_opening_ev,262,52.69333952577002,57.85405185124854,59.90519377535776,61.469747490298396,63.66656227130119
2024-12-07,80,85,percent_of_opening_ev,225,55.63296715992775,57.94081216613978,60.4268245967641,62.50015968883209,65.11292226536857
2024-12-07,85,90,percent_of_opening_ev,252,56.740222477753306,58.98079413233567,61.00697139560682,62.60425644349773,64.21319689949536
2024-12-07,90,95,percent_of_opening_ev,263,58.033529285829594,59.695783136148364,61.46002484857787,62.47385093067449,64.14674882081444
2024-12-07,95,100,percent_of_opening_ev,257,59.763293423934336,60.986336023995236,62.00814857905821,62.553762207318634,64.32808845998228
2024-12-14,0,5,percent_of_opening_ev,248,27.856000891260045,27.856000891260045,28.00181559204601,29.10494359051309,31.514327678407266
2024-12-14,5,10,percent_of_opening_ev,240,27.856000891260045,27.856000891260045,28.725204252252933,31.111959621176737,36.71865364348759
2024-12-14,10,15,percent_of_opening_ev,252,27.856000891260045,27.985054151754316,29.578931711098946,32.84799499160579,40.38759787724794
2024-12-14,15,20,percent_of_opening_ev,240,27.856000891260045,28.146813631575046,30.469913329927806,34.423066227468006,39.31997807505257
2024-12-14,20,25,percent_of_opening_ev,255,28.00181559204601,28.73211456961024,31.107751641524885,36.242694558894655,39.73899360511923
2024-12-14,25,30,percent_of_opening_ev,258,27.856000891260045,29.674788445666763,32.34882698255617,37.67474575733666,45.79962795688733
2024-12-14,30,35,percent_of_opening_ev,246,28.43652365414118,30.56195407657057,33.56544336793425,38.98765014881888,43.59450396995947
2024-12-14,35,40,percent_of_opening_ev,264,29.536572921679088,30.965450994176447,34.63044935040921,40.75421669140939,44.46470849921133
2024-12-14,40,45,percent_of_opening_ev,265,28.196794739408134,32.27068502606754,36.22134672643944,42.219437310556174,47.526117692363414
2024-12-14,45,50,percent_of_opening_ev,260,29.719160978274665,34.143530888462685,37.6932200805852,43.45138299621892,51.688910862660016
2024-12-14,50,55,percent_of_opening_ev,270,31.10534236234641,35.460646533830236,39.26866025064989,43.82110161251634,49.707304812549076
2024-12-14,55,60,percent_of_opening_ev,237,32.22618782859739,36.20454052844185,40.9233589006551,46.35145972043228,52.37081055691151
2024-12-14,60,65,percent_of_opening_ev,252,33.95416089684534,36.7115934524559,42.662037451008715,49.393494400494355,52.727230925669126
2024-12-14,65,70,percent_of_opening_ev,260,34.048498036769324,39.59368067781468,44.33856198818977,48.92612532029392,52.847137888319644
2024-12-14,70,75,percent_of_opening_ev,222,35.05107542476054,41.73458847747252,46.32612471617199,50.56204122120854,55.75549735165055
2024-12-14,75,80,percent_of_opening_ev,245,37.16563450561357,44.27929070433323,48.22316054272403,52.86895294764939,55.41251959183454
2024-12-14,80,85,percent_of_opening_ev,268,37.27569364098692,45.62917386626006,50.033948350790496,53.85053315435706,55.7342909143767
2024-12-14,85,90,percent_of_opening_ev,238,43.5698819755532,48.89124276358311,51.636967706163176,54.66457037811486,55.65654130629166
2024-12-14,90,95,percent_of_opening_ev,250,45.85108170581671,49.69000512746798,53.31035347967139,55.57332180037571,55.76283007771313
2024-12-14,95,100,percent_of_opening_ev,230,48.84030692445706,53.03629798978208,55.12284967739596,55.69381016395181,55.76354175336653
2025-01-11,0,5,percent_of_opening_ev,242,0.7574451069512512,0.7574451069512512,0.7704975433530115,0.8907365719389728,1.7994643475901555
2025-01-11,5,10,percent_of_opening_ev,236,0.7574451069512512,0.7574451069512512,0.8209017125240275,1.0645157616504257,5.471413229772832
2025-01-11,10,15,percent_of_opening_ev,264,0.7298994324234587,0.7574451069512512,0.8907365719389728,1.427601832932134,5.770522413507072
2025-01-11,15,20,percent_of_opening_ev,243,0.7574451069512512,0.771785051756648,0.9431937047809552,2.6230638762186436,5.887130945726536
2025-01-11,20,25,percent_of_opening_ev,256,0.7574451069512512,0.8209017125240275,1.007035226353437,3.876027392062646,5.93254941241123
2025-01-11,25,30,percent_of_opening_ev,245,0.6695421642878683,0.811042682767418,1.087338406877018,4.6621600857318946,5.943602561042277
2025-01-11,30,35,percent_of_opening_ev,219,0.6901983530860624,0.8651240108484191,1.4138898708314478,5.299475579475408,9.089790462486096
2025-01-11,35,40,percent_of_opening_ev,268,0.6901983530860624,0.9438805654310123,2.293750851817604,5.800561779184641,6.121608847537998
2025-01-11,40,45,percent_of_opening_ev,256,0.7489533469679652,1.0044417829252688,3.080565335849769,5.756104240457473,8.145928272652903
2025-01-11,45,50,percent_of_opening_ev,262,0.7103159350148768,1.0437945183505284,3.5139825922400263,5.960996971351297,11.803238736296153
2025-01-11,50,55,percent_of_opening_ev,225,0.8330352929237209,1.1014744144127717,4.540749931649956,5.954683601850186,10.858172099707295
2025-01-11,55,60,percent_of_opening_ev,239,0.6901983530860624,1.0566598714097557,4.969295584410433,6.02014529643484,9.749687208834795
2025-01-11,60,65,percent_of_opening_ev,238,0.6483428251552797,1.075091916686731,5.409334865064766,6.148722071455334,12.17921916104432
2025-01-11,65,70,percent_of_opening_ev,261,0.6265957712399854,1.015183136227235,5.686632574960505,7.767250798824414,12.019040758727348
2025-01-11,70,75,percent_of_opening_ev,257,0.6483428251552797,1.1138999670192278,5.90817653915916,8.03700768761559,11.91743174705519
2025-01-11,75,80,percent_of_opening_ev,284,0.6265957712399854,1.0845753409650711,5.92818668234741,10.40704662758714,12.381450566724968
2025-01-11,80,85,percent_of_opening_ev,242,0.6265957712399854,0.9385321581610614,5.897351591722043,10.721198696553943,12.399978247225686
2025-01-11,85,90,percent_of_opening_ev,250,0.6265957712399854,0.7834572217436904,6.038176687889336,11.162634136970933,12.311016970679148
2025-01-11,90,95,percent_of_opening_ev,248,0.6265957712399854,0.7558032856437805,6.4147300244514485,10.911240207506195,12.026309650652731
2025-01-11,95,100,percent_of_opening_ev,265,0.6393456699917697,1.8201175155161917,6.466305993553452,11.141400548433747,11.95027172644385
2025-01-18,0,5,percent_of_opening_ev,243,35.16943657271905,35.16943657271905,35.36997006349896,36.902960976960635,41.32395698634891
