proba_fair_close1_diff,reach_diff,sub_att_pm_red,sub_att_pm_blue,ratio_control_diff,td_landed_pm_diff,ratio_td_diff,adjusted_td_red,adjusted_td_blue,sig_str_absorbed_total_diff,sig_str_accuracy_pct_diff,sig_str_defense_pct_diff,adjusted_sig_str_blue,adjusted_sig_str_red,win_pct_red,win_pct_blue,win_streak_diff,lose_streak_diff,elo_red,elo_blue,elo_pred,age_red,age_blue,dec_fair_close1_red,dec_fair_close1_blue,dec_close1_red,dec_close1_blue,fighter_red,fighter_blue,winner,date,open_red,open_blue,close1_red,close1_blue,close2_red,close2_blue,num_wins_red,num_wins_blue,num_losses_red,num_losses_blue,dec_fair_open_red,dec_fair_open_blue,dec_fair_close1_red,dec_fair_close1_blue,dec_fair_close2_red,dec_fair_close2_blue,dec_open_red,dec_open_blue,dec_close1_red,dec_close1_blue,dec_close2_red,dec_close2_blue,proba_se,proba_red,proba_blue,pred_winner,correct_pred,prob_winner
0.4845495926836933,6.0,0.0,0.1539208557871742,-1.650563972527412,-0.1534101359214199,-0.8292362594403064,-0.968195036932186,-0.3254348315460575,-475.0,-0.0501896338275461,0.045834799708852,-0.0476755611356361,-0.3606471272314528,0.3333333333333333,0.5333333333333333,0.0,-1.0,1487.4970130632496,1501.8390689314888,0,33.0,33.0,1.3472099617665865,3.880101696714147,1.2777777777777777,3.05,abus magomedov,warlley alves,1.0,2024-05-18,-185.0,154.0,-360.0,205.0,-265.0,280.0,1.0,8.0,2.0,7.0,1.5863094290578523,2.7055840319793454,1.3472099617665865,3.880101696714147,1.3692824338260134,3.707954422958412,1.5405405405405406,2.54,1.2777777777777777,3.05,1.3773584905660377,3.8,0.028341577872612284,0.7667414774700737,0.2332585225299263,1,1,0.7667414774700737
0.3706655045170908,2.0,0.0,0.087544861669452,-0.4446151942645234,0.1738820695950027,0.6089816383494849,7.0,-2.462468145476593,-93.0,0.0476109477077093,-0.0382840325707487,-0.6207042539596995,0.6399030456571895,0.6666666666666666,0.5,0.0,0.0,1521.151117894934,1497.082860430209,1,31.0,31.0,1.4591452060396273,3.1779602331592107,1.4,2.8,piera rodriguez,ariane carnelossi,0.0,2024-05-18,-120.0,100.0,-250.0,180.0,-218.0,205.0,2.0,2.0,1.0,2.0,1.9112088813771368,2.097443210264446,1.4591452060396273,3.1779602331592107,1.4706897435480977,3.124541725642711,1.8333333333333333,2.0,1.4,2.8,1.4587155963302751,3.05,0.023326868362323994,0.7204488956169304,0.2795511043830696,1,0,0.7204488956169304
-0.6652188741807832,-3.0,0.0,0.0,-0.4248140945617983,0.0,-0.3751413522990368,-1.357337114086371,-4.02345353870262,-4.0,-0.0304768867330758,0.0062674150106818,-1.1034463492116986,-1.2853736535420457,0.0,0.0,0.0,0.0,1475.645064400313,1464.86060906032,1,32.0,24.0,5.974052435321604,1.2010433168936516,4.5,1.1666666666666667,victor martinez,tom nolan,0.0,2024-05-18,330.0,-425.0,350.0,-600.0,430.0,-480.0,0.0,0.0,1.0,1.0,4.876010032410242,1.2579972682315694,5.974052435321604,1.2010433168936516,5.620724741615134,1.216416267126628,4.3,1.2352941176470589,4.5,1.1666666666666667,5.3,1.2083333333333333,0.024257140443678573,0.18910482238594176,0.8108951776140583,0,1,0.8108951776140583
0.4674956202765498,7.0,0.1025587347222662,0.0,0.4141918877643336,0.0764320109617193,-0.1698042335931913,-1.7223166521450144,-1.8977821997523103,425.0,-0.0506108943464275,-0.0185316570101694,-0.0731338050922135,1.3842919770327182,0.5714285714285714,0.5384615384615384,0.0,1.0,1604.6737807732693,1508.5906029074777,1,31.0,29.0,1.3628660776671344,3.755837653464327,1.303030303030303,3.1,kevin holland,michal oleksiejczuk,1.0,2024-06-01,-200.0,165.0,-330.0,210.0,-275.0,260.0,12.0,7.0,9.0,6.0,1.543684377626339,2.8393024356629133,1.3628660776671344,3.755837653464327,1.3717875290025088,3.689708293021448,1.5,2.65,1.303030303030303,3.1,1.3636363636363638,3.6,0.028380036777194643,0.7115905530304463,0.28840944696955373,1,1,0.7115905530304463
-0.4441999417122228,4.0,0.0713644998806993,0.0740783551035471,0.4315545026448133,0.0253115886859274,0.547619268715847,-1.4133245462447552,-1.2711536585852183,-259.0,0.0572157668627157,-0.0614949105498821,0.9580628829065058,0.8694901607844113,0.4375,0.65,-1.0,2.0,1423.3599243078895,1627.6510664418972,0,34.0,33.0,3.5984163192808767,1.384849799695206,3.1,1.3333333333333333,niko price,alex morono,1.0,2024-06-01,225.0,-278.0,210.0,-300.0,240.0,-275.0,7.0,13.0,9.0,7.0,3.5530662770648247,1.3916858755228505,3.5984163192808767,1.384849799695206,3.604412498440023,1.3839637540516236,3.25,1.359712230215827,3.1,1.3333333333333333,3.4,1.3636363636363638,0.04053869650750478,0.37369818722031195,0.626301812779688,0,0,0.626301812779688
0.3436783249025948,-4.0,0.0,0.0595124902138409,0.88638590251334,0.6204372600568002,1.3573821473080103,6.840068119065752,-1.662562612258856,-306.0,-0.0044582996716275,0.0442943444515911,1.5614605539292703,-0.1114904897903648,0.6666666666666666,0.5714285714285714,2.0,-1.0,1519.7696571904546,1514.8803457967094,1,29.0,28.0,1.4884514864411338,3.047286225467381,1.425531914893617,2.7,ailin perez,joselyne edwards,1.0,2024-06-01,-250.0,175.0,-235.0,170.0,-205.0,180.0,2.0,4.0,1.0,3.0,1.4648660950833083,3.151157097875229,1.4884514864411338,3.047286225467381,1.5158167222399663,2.938673092367841,1.4,2.75,1.425531914893617,2.7,1.4878048780487805,2.8,0.028595478445807822,0.6924550831480537,0.3075449168519463,1,1,0.6924550831480537
0.6119967207553861,-2.0,0.1762101477496137,0.4188432582337067,0.2374094474554111,0.3431722183082301,0.3955942619535366,2.07761338568927,-1.377151028494045,-1155.0,0.0371250701681984,-0.0262827549959474,0.7323370769871693,-0.5757772124403463,0.9333333333333332,0.7333333333333333,12.0,0.0,1796.852091100568,1696.8854927025404,1,32.0,35.0,1.2406973129962662,5.154595610361103,1.2,4.0,islam makhachev,dustin poirier,1.0,2024-06-01,-400.0,280.0,-500.0,300.0,-400.0,350.0,14.0,22.0,1.0,8.0,1.2857872911994084,4.499105911264083,1.2406973129962662,5.154595610361103,1.2624343596402232,4.810476651650797,1.25,3.8,1.2,4.0,1.25,4.5,0.028687075778127447,0.8639542103346289,0.13604578966537106,1,1,0.8639542103346289
0.3349031341152264,4.0,0.0137917169727866,0.0,0.2363411751515571,0.0154410580723282,0.6199126446060954,-1.0343728685270654,-1.5455801022678417,744.0,-0.1187894682207652,0.1277418978203784,1.408537071224755,3.4147775769733606,0.7142857142857143,0.6666666666666666,0.0,0.0,1664.5477880662854,1579.545183912695,1,33.0,33.0,1.4982360509068695,3.007080776631558,1.4,2.5,sean strickland,paulo costa,1.0,2024-06-01,-185.0,154.0,-250.0,150.0,-195.0,200.0,15.0,6.0,6.0,3.0,1.5863094290578523,2.7055840319793454,1.4982360509068695,3.007080776631558,1.5073202972111872,2.971141319393574,1.5405405405405406,2.54,1.4,2.5,1.5128205128205128,3.0,0.038365664924455006,0.6465673827435789,0.35343261725642106,1,1,0.6465673827435789
0.5683152969071313,4.0,0.3692826858519347,0.0987457611843812,-0.4312020435428914,0.633545492134044,-0.5948951932043676,6.169905749125519,5.224542154187758,-115.0,0.0611602946646687,-0.0265301828478965,-0.1409460415051321,-0.2487759333716714,0.8571428571428571,0.75,-1.0,1.0,1620.867896484935,1578.2178025466303,1,32.0,33.0,1.2752537732330944,4.633011051053476,1.21978021978022,3.5,jailton almeida,alexandr romanov,1.0,2024-06-01,-285.0,230.0,-455.0,250.0,-333.0,335.0,6.0,6.0,1.0,2.0,1.3823194701680626,3.615613585048163,1.2752537732330944,4.633011051053476,1.2996296342675364,4.337453594817359,1.350877192982456,3.3,1.21978021978022,3.5,1.3003003003003002,4.35,0.022190838380874846,0.8246361368649966,0.1753638631350034,1,1,0.8246361368649966
0.2662858205306354,5.0,0.0713804577819336,0.0696519032518696,0.6783404022046188,0.0600329838394355,0.2668375009860554,-1.7823358136554175,-1.099716145000562,-9.0,0.0202141941647703,0.0034607724009276,1.1542897087839694,0.20714948397121,0.7058823529411765,0.7142857142857143,2.0,0.0,1655.819502666595,1546.7772710008312,1,33.0,37.0,1.579422250153526,2.725857092534911,1.5128205128205128,2.48,randy brown,elizeu zaleski dos santos,1.0,2024-06-01,-163.0,120.0,-195.0,148.0,-176.0,165.0,12.0,10.0,5.0,4.0,1.7070898936730217,2.4142473382068004,1.579422250153526,2.725857092534911,1.5846162220299875,2.710523865601364,1.6134969325153374,2.2,1.5128205128205128,2.48,1.5681818181818183,2.65,0.021554061539545154,0.7103734411866057,0.2896265588133943,1,1,0.7103734411866057
0.6652188741807832,2.0,0.2805816274603758,0.2666002250725626,0.7526911570427097,0.3584828449158346,1.2914754540372833,4.3627706278566185,3.079112410899364,155.0,0.0159358959882444,-0.0375075339766081,-0.6214974699854825,-0.3309043389838409,0.8,0.7142857142857143,0.0,0.0,1703.92868074486,1565.8398761928772,1,30.0,30.0,1.2010433168936516,5.974052435321604,1.1666666666666667,4.5,grant dawson,joe solecki,1.0,2024-06-01,-250.0,205.0,-600.0,350.0,-500.0,430.0,8.0,5.0,2.0,2.0,1.4341303401610936,3.303455684827114,1.2010433168936516,5.974052435321604,1.210666190371596,5.746846175155538,1.4,3.05,1.1666666666666667,4.5,1.2,5.3,0.01852358674915712,0.8103899111040063,0.18961008889599373,1,1,0.8103899111040063
-0.2089876079865062,7.0,0.1120916091705406,0.1036991724652442,-0.6027336853869114,-0.0149903199215251,-0.903518942257504,2.136529414077845,-0.0870923357419162,-315.0,0.0272010399900429,-0.0135041088082605,0.103890148938436,-0.4817333906588262,0.6,0.631578947368421,0.0,0.0,1530.3357837273388,1570.6334074454462,0,33.0,29.0,2.528405395658937,1.6542766747881523,2.3,1.5714285714285714,phil rowe,jake matthews,0.0,2024-06-01,136.0,-162.0,130.0,-175.0,146.0,-163.0,3.0,12.0,2.0,7.0,2.4955479406622554,1.6686512500275867,2.528405395658937,1.6542766747881523,2.5507327366550587,1.6448564451905534,2.3600000000000003,1.617283950617284,2.3,1.5714285714285714,2.46,1.6134969325153374,0.03286903267685301,0.5190071588939191,0.48099284110608087,1,0,0.5190071588939191
-0.578775545135171,2.0,0.2075164578299936,0.0,-0.6107247159529947,-0.4325084813615107,-0.5354878380048707,-0.6250820741484113,7.0,285.0,0.073154587783464,0.0338154215832698,0.6696247787290208,-0.1691939749771061,0.5454545454545454,0.0,0.0,1.0,1498.3090850271155,1482.3715702823984,1,32.0,32.0,4.748062409248771,1.2668045221265225,3.75,1.2222222222222223,mickey gall,bassil hafez,0.0,2024-06-01,200.0,-275.0,275.0,-450.0,350.0,-350.0,6.0,0.0,5.0,1.0,3.4137502050903983,1.414293077175543,4.748062409248771,1.2668045221265225,4.499999999996013,1.285714285714611,3.0,1.3636363636363638,3.75,1.2222222222222223,4.5,1.2857142857142856,0.035871435087855834,0.2388901197297767,0.7611098802702233,0,1,0.7611098802702233
-0.4358399260670081,-9.0,0.0,0.0596764600289603,0.3717861711040133,0.266043858112725,1.5309753879760082,1.1189651515739223,-3.5890639292298903,390.0,0.0113869683266343,0.0221271483829796,0.4996369728951864,0.3948939711130696,0.5384615384615384,0.6666666666666666,0.0,0.0,1581.247511428609,1533.4035748093352,1,34.0,32.0,3.5450931258874414,1.3929129310941473,3.1,1.3448275862068966,cody stamann,taylor lapilus,0.0,2024-06-08,150.0,-200.0,210.0,-290.0,235.0,-270.0,7.0,4.0,6.0,2.0,2.7618311626435696,1.5675912773046496,3.5450931258874414,1.3929129310941473,3.5535951806482653,1.3916047490918808,2.5,1.5,3.1,1.3448275862068966,3.35,1.3703703703703702,0.03338694639649491,0.32999137081771607,0.670008629182284,0,1,0.670008629182284
0.315715895655519,4.0,0.0,0.1887736245766759,0.3431935500896055,1.0353644811014462,0.8713510666702138,7.0,-1.9665213544592977,-134.0,0.0107562002033241,0.0112703051107785,-0.9616597996212484,0.3182340846572609,1.0,0.5,1.0,-1.0,1524.072176062036,1503.1053764055132,1,30.0,24.0,1.520085002092002,2.922762617605924,1.4587155963302751,2.63,eduarda moura,denise gomes,0.0,2024-06-08,-163.0,120.0,-218.0,163.0,-200.0,180.0,1.0,2.0,0.0,2.0,1.7070898936730217,2.4142473382068004,1.520085002092002,2.922762617605924,1.5232036754268057,2.911301558010359,1.6134969325153374,2.2,1.4587155963302751,2.63,1.5,2.8,0.041396905644384745,0.7395881416693856,0.2604118583306144,1,0,0.7395881416693856
0.4441999417122228,-3.0,0.0,0.119377004028488,-0.5692962675724011,-0.4796919180377182,-0.3923033992465207,-0.1504709121096021,1.918944217541018,-174.0,0.0154280325018342,0.0197297816170278,0.6451015288363253,-0.7319082800535444,0.6666666666666666,0.3333333333333333,0.0,0.0,1531.103089903616,1471.4958714682768,1,31.0,32.0,1.384849799695206,3.5984163192808767,1.3333333333333333,3.1,brunno ferreira,dustin stoltzfus,1.0,2024-06-08,-225.0,163.0,-300.0,210.0,-270.0,240.0,2.0,2.0,1.0,4.0,1.5105772597440823,2.9585674467782432,1.384849799695206,3.5984163192808767,1.388255665063116,3.575622431259148,1.4444444444444444,2.63,1.3333333333333333,3.1,1.3703703703703702,3.4,0.025799492458894395,0.6417919903510959,0.3582080096489041,1,1,0.6417919903510959
0.3202567589056032,2.0,0.3635851191049948,0.0,0.4675787258893725,0.0602910556062508,0.8949659618196981,-1.4871859094235595,-2.793798119708238,-52.0,0.0047831341945068,-0.0154568360754061,0.3310449147610682,0.28176698939384,0.5,0.4285714285714285,0.0,1.0,1498.1901154506736,1463.934596682052,1,31.0,31.0,1.5148568537970253,2.942287438974707,1.4444444444444444,2.6,miguel baeza,punahele soriano,0.0,2024-06-08,-150.0,110.0,-225.0,160.0,-192.0,175.0,3.0,3.0,3.0,4.0,1.771956645840295,2.295409535481716,1.5148568537970253,2.942287438974707,1.5422241470950997,2.8442557480285213,1.6666666666666663,2.1,1.4444444444444444,2.6,1.5208333333333337,2.75,0.026703638383470573,0.6702450804816364,0.32975491951836355,1,0,0.6702450804816364
0.1906777252798537,1.0,0.1066370908149531,0.0924798736648077,-0.6348793036515437,0.0766758193960716,0.3766854529213879,2.3713008311301604,3.068318749375761,217.0,0.0551037691755844,0.0598461345203911,-0.4467130652215288,0.5118336046434009,0.4166666666666667,0.4545454545454545,0.0,1.0,1448.6297563045448,1538.4210149941673,0,35.0,29.0,1.679715642223781,2.4712034531504465,1.5714285714285714,2.2,andrea lee,montana de la rosa,0.0,2024-06-08,-138.0,105.0,-175.0,120.0,-150.0,145.0,5.0,5.0,7.0,6.0,1.8261647806963732,2.2104122850130463,1.679715642223781,2.4712034531504465,1.6770830572166804,2.476923679217068,1.7246376811594204,2.05,1.5714285714285714,2.2,1.6666666666666663,2.45,0.03309482771462729,0.6965041017689028,0.30349589823109724,1,0,0.6965041017689028
-0.3653125065238526,-6.0,0.0,0.0,1.0639800082262163,0.0957176335913288,-0.0727925153442381,-0.7676301559337877,-1.3774072697134745,-8.0,0.013986307506111,0.0623609218096159,0.5266835182341306,0.0598966007782767,1.0,1.0,1.0,0.0,1548.1922872916314,1530.2851255453538,1,33.0,30.0,3.151157097875229,1.4648660950833083,2.75,1.4,charles radtke,carlos prates,0.0,2024-06-08,140.0,-188.0,175.0,-250.0,205.0,-210.0,2.0,1.0,0.0,0.0,2.6475535962503844,1.606960527582149,3.151157097875229,1.4648660950833083,3.078807279999254,1.481045073115368,2.4,1.5319148936170213,2.75,1.4,3.05,1.4761904761904765,0.040879986099329906,0.40913791116362414,0.5908620888363758,0,1,0.5908620888363758
-0.062424698872876,-2.0,0.2729543342542211,0.0,-0.4799782477037522,0.0790791496890718,-0.4633981179713163,0.2949674607459704,1.2337714850971775,214.0,-0.1071901407250296,-0.0173833959722707,0.2610770571138261,-0.5730272587967027,0.5833333333333334,0.625,-1.0,0.0,1569.063410271497,1508.6927257183193,1,29.0,29.0,2.133161995197252,1.8824863560888556,1.9803921568627447,1.7692307692307692,thiago moises,ludovit klein,0.0,2024-06-08,-110.0,-120.0,-102.0,-130.0,110.0,-118.0,7.0,5.0,5.0,3.0,2.0458433037171218,1.956166183256912,2.133161995197252,1.8824863560888556,2.14044841491438,1.8768480774074083,1.9090909090909087,1.8333333333333333,1.9803921568627447,1.7692307692307692,2.1,1.847457627118644,0.029663309842238986,0.3865674822767101,0.6134325177232899,0,1,0.6134325177232899
-0.0963326465324246,2.0,0.034963530289989,0.0,-0.2101888242490768,0.3192315326684501,0.2303899876046196,-3.948728697472332,-2.2793606438144924,262.0,0.0121799831340885,-0.0655998230668541,0.7757036549762765,1.127426637905407,0.6666666666666666,0.6666666666666666,2.0,0.0,1560.1494247418043,1630.8836063909464,0,32.0,31.0,2.2132037771703814,1.824263836642804,2.0,1.6896551724137931,john castaneda,daniel marcos,0.0,2024-06-08,120.0,-163.0,100.0,-145.0,115.0,-125.0,4.0,2.0,2.0,1.0,2.4142473382068004,1.7070898936730217,2.2132037771703814,1.824263836642804,2.200956641662095,1.832669528032273,2.2,1.6134969325153374,2.0,1.6896551724137931,2.15,1.8,0.036172796892434966,0.47909363622156576,0.5209063637784342,0,1,0.5209063637784342
0.4517834152203909,-4.0,0.3271414791852772,0.0754959988016502,0.2167233048864278,0.2971135279576045,0.362325777641779,2.7953738919735565,1.5716006547423715,-122.0,0.0372563512399812,0.079210221314349,0.4397510910930395,-1.9225400144207847,0.6666666666666666,0.6666666666666666,0.0,0.0,1519.3104092746642,1519.4944633902196,0,19.0,31.0,1.377615957746966,3.648193169500752,1.3125,3.0,raul rosas jr,ricky turcios,1.0,2024-06-08,-250.0,175.0,-320.0,200.0,-250.0,250.0,2.0,2.0,1.0,1.0,1.4648660950833083,3.151157097875229,1.377615957746966,3.648193169500752,1.4000000000003332,3.4999999999979168,1.4,2.75,1.3125,3.0,1.4,3.5,0.02670130672121823,0.6457135440884203,0.3542864559115797,1,1,0.6457135440884203
0.727648338521647,-9.0,0.0,0.0,0.4937165728404088,0.3312008478184923,-0.1369116146092818,-0.2576060934471249,-2.1602405459173597,445.0,0.0495092831371198,-0.0183431537666746,-1.7195722873716563,2.678498831683984,0.5,0.0,0.0,0.0,1486.036992803023,1479.369212880751,1,32.0,32.0,1.1576429967868374,7.343447031473183,1.1333333333333333,5.5,brad katona,jesse butler,1.0,2024-06-08,-549.0,350.0,-750.0,450.0,-649.0,525.0,3.0,0.0,3.0,1.0,1.2133475112696448,5.6871884937815125,1.1576429967868374,7.343447031473183,1.1650960612789276,7.057079691989218,1.1821493624772312,4.5,1.1333333333333333,5.5,1.1540832049306626,6.25,0.0370820410745656,0.7210739134097287,0.2789260865902713,1,1,0.7210739134097287
