,y_pred,y_true,test_open_odds,p_red,p_blue,p_red_model,p_blue_model,pred_conf,confidence,uncertainty,agreement,set_size,gap
654,1,1.0,0.7246376811594204,0.49014844804318486,0.2369770580296896,0.5785845244236371,0.42141547557636294,1,0.49014844804318486,0.2369770580296896,1,2,0.25317139001349526
655,1,1.0,0.36363636363636376,0.7071524966261808,0.09797570850202429,0.67810162479823,0.32189837520177,1,0.7071524966261808,0.09797570850202429,1,1,0.6091767881241565
656,1,1.0,0.15408320493066263,0.861808367071525,0.033738191632928474,0.7588323115867606,0.24116768841323943,1,0.861808367071525,0.033738191632928474,1,1,0.8280701754385965
657,1,1.0,0.5,0.7789473684210526,0.0650472334682861,0.7159674577910298,0.28403254220897023,1,0.7789473684210526,0.0650472334682861,1,1,0.7139001349527665
658,1,0.0,0.5714285714285714,0.450472334682861,0.26666666666666666,0.5567206292663496,0.4432793707336504,1,0.450472334682861,0.26666666666666666,1,2,0.18380566801619436
659,0,0.0,0.5714285714285714,0.13819163292847503,0.6280701754385964,0.35967766879493474,0.6403223312050652,0,0.6280701754385964,0.13819163292847503,1,2,0.4898785425101214
660,0,1.0,0.9090909090909087,0.34224021592442644,0.3651821862348178,0.49595304375630284,0.5040469562436971,0,0.3651821862348178,0.34224021592442644,1,2,0.022941970310391357
661,0,0.0,0.2272727272727273,0.0018893387314439945,0.9870445344129555,0.13855936061683988,0.8614406393831602,0,0.9870445344129555,0.0018893387314439945,1,1,0.9851551956815114
662,0,0.0,0.41666666666666674,0.25371120107962214,0.4647773279352227,0.43590715017530507,0.5640928498246949,0,0.4647773279352227,0.25371120107962214,1,2,0.21106612685560056
663,1,1.0,0.9090909090909087,0.49689608636977056,0.22860998650472333,0.5802089869652054,0.4197910130347946,1,0.49689608636977056,0.22860998650472333,1,2,0.26828609986504726
664,0,1.0,0.3225806451612905,0.08340080971659919,0.7327935222672065,0.30462726498708137,0.6953727350129186,0,0.7327935222672065,0.08340080971659919,1,1,0.6493927125506074
665,1,1.0,0.2857142857142856,0.8941970310391363,0.020512820512820513,0.7765121462083155,0.22348785379168445,1,0.8941970310391363,0.020512820512820513,1,1,0.8736842105263157
666,1,0.0,0.45871559633027514,0.5449392712550607,0.19379217273954116,0.6086394514822807,0.3913605485177193,1,0.5449392712550607,0.19379217273954116,1,2,0.3511470985155195
667,1,0.0,0.7246376811594204,0.3991902834008097,0.30823211875843454,0.5295572269877515,0.47044277301224846,1,0.3991902834008097,0.30823211875843454,1,2,0.09095816464237516
668,1,0.0,0.9523809523809523,0.4008097165991903,0.30823211875843454,0.5251647010282315,0.47483529897176846,1,0.4008097165991903,0.30823211875843454,1,2,0.09257759784075575
669,0,1.0,0.4878048780487805,0.24210526315789474,0.48798920377867744,0.42941743112359065,0.5705825688764093,0,0.48798920377867744,0.24210526315789474,1,2,0.2458839406207827
670,1,1.0,0.25,0.9179487179487179,0.014304993252361673,0.7975291146685373,0.20247088533146274,1,0.9179487179487179,0.014304993252361673,1,1,0.9036437246963562
671,0,0.0,0.36363636363636376,0.01970310391363023,0.8998650472334683,0.21991933562821758,0.7800806643717824,0,0.8998650472334683,0.01970310391363023,1,1,0.880161943319838
672,1,1.0,0.4878048780487805,0.8588394062078273,0.033738191632928474,0.7527750307346641,0.24722496926533588,1,0.8588394062078273,0.033738191632928474,1,1,0.8251012145748988
673,0,0.0,0.5319148936170213,0.06072874493927125,0.798110661268556,0.2827358128708105,0.7172641871291895,0,0.798110661268556,0.06072874493927125,1,1,0.7373819163292847
674,1,1.0,0.6666666666666663,0.5117408906882591,0.22564102564102564,0.5847455280006764,0.41525447199932364,1,0.5117408906882591,0.22564102564102564,1,2,0.2860998650472335
675,0,0.0,0.36363636363636376,0.029959514170040485,0.8701754385964913,0.24327785913696665,0.7567221408630334,0,0.8701754385964913,0.029959514170040485,1,1,0.8402159244264508
676,1,1.0,0.6993006993006992,0.47314439946018894,0.24777327935222673,0.5683212337426332,0.4316787662573668,1,0.47314439946018894,0.24777327935222673,1,2,0.2253711201079622
677,1,0.0,0.5319148936170213,0.40458839406207825,0.31659919028340083,0.5288556384350205,0.4711443615649795,1,0.40458839406207825,0.31659919028340083,1,2,0.08798920377867742
678,1,1.0,0.9345794392523368,0.4253711201079622,0.3039136302294197,0.5391410183286796,0.46085898167132044,1,0.4253711201079622,0.3039136302294197,1,2,0.12145748987854249
679,1,1.0,0.3999999999999999,0.7616734143049932,0.07260458839406207,0.7114831873459327,0.28851681265406726,1,0.7616734143049932,0.07260458839406207,1,1,0.6890688259109312
680,1,1.0,0.08298755186721984,0.9840755735492578,0.0018893387314439945,0.8590695423853709,0.14093045761462908,1,0.9840755735492578,0.0018893387314439945,1,1,0.9821862348178138
681,1,0.0,0.4347826086956521,0.5252361673414305,0.22105263157894736,0.5929030406422597,0.40709695935774026,1,0.5252361673414305,0.22105263157894736,1,2,0.30418353576248314
682,0,0.0,0.5376344086021505,0.11120107962213226,0.6836707152496626,0.33366294899153986,0.6663370510084601,0,0.6836707152496626,0.11120107962213226,1,2,0.5724696356275304
683,1,1.0,0.5,0.7684210526315789,0.06936572199730094,0.7093135033994448,0.29068649660055523,1,0.7684210526315789,0.06936572199730094,1,1,0.6990553306342779
684,0,0.0,0.4878048780487805,0.034817813765182185,0.8553306342780027,0.2521706868182063,0.7478293131817937,0,0.8553306342780027,0.034817813765182185,1,1,0.8205128205128205
685,1,1.0,0.9523809523809523,0.6499325236167341,0.12469635627530365,0.6496987005379584,0.3503012994620416,1,0.6499325236167341,0.12469635627530365,1,2,0.5252361673414305
686,0,0.0,0.3597122302158271,0.15276653171390014,0.605668016194332,0.36659655724636897,0.633403442753631,0,0.605668016194332,0.15276653171390014,1,2,0.4529014844804318
687,0,0.0,0.7407407407407407,0.2078272604588394,0.524966261808367,0.40226496543603524,0.5977350345639647,0,0.524966261808367,0.2078272604588394,1,2,0.31713900134952766
688,0,0.0,0.2197802197802201,0.010526315789473684,0.9295546558704454,0.19733694501175988,0.8026630549882401,0,0.9295546558704454,0.010526315789473684,1,1,0.9190283400809717
689,0,1.0,0.819672131147541,0.22186234817813766,0.5020242914979757,0.4179864664921605,0.5820135335078396,0,0.5020242914979757,0.22186234817813766,1,2,0.280161943319838
690,1,1.0,0.2531645569620251,0.7244264507422402,0.09149797570850203,0.6925212470841696,0.3074787529158304,1,0.7244264507422402,0.09149797570850203,1,1,0.6329284750337382
691,0,0.0,0.2325581395348837,0.0018893387314439945,0.9883940620782726,0.13641699660259704,0.863583003397403,0,0.9883940620782726,0.0018893387314439945,1,1,0.9865047233468286
692,1,1.0,0.8064516129032255,0.35573549257759784,0.3554655870445344,0.500274328390823,0.499725671609177,1,0.35573549257759784,0.3554655870445344,1,2,0.00026990553306344145
693,1,0.0,0.3278688524590163,0.8437246963562753,0.038866396761133605,0.744177424301069,0.25582257569893097,1,0.8437246963562753,0.038866396761133605,1,1,0.8048582995951418
694,0,0.0,0.606060606060606,0.10364372469635627,0.6920377867746289,0.32534773332912914,0.6746522666708709,0,0.6920377867746289,0.10364372469635627,1,2,0.5883940620782726
695,0,1.0,1.12,0.31390013495276653,0.39865047233468287,0.47487795743390016,0.5251220425660998,0,0.39865047233468287,0.31390013495276653,1,2,0.08475033738191634
696,1,0.0,0.2941176470588236,0.9435897435897436,0.008906882591093117,0.8108805001932581,0.18911949980674192,1,0.9435897435897436,0.008906882591093117,1,1,0.9346828609986505
697,1,1.0,0.6756756756756757,0.5929824561403508,0.16761133603238867,0.622857271005814,0.377142728994186,1,0.5929824561403508,0.16761133603238867,1,2,0.4253711201079622
698,1,0.0,0.9090909090909087,0.4167341430499325,0.289608636977058,0.5373760030934949,0.46262399690650513,1,0.4167341430499325,0.289608636977058,1,2,0.12712550607287448
699,0,0.0,0.2777777777777777,0.09824561403508772,0.7041835357624832,0.31660208543516233,0.6833979145648377,0,0.7041835357624832,0.09824561403508772,1,1,0.6059379217273955
700,0,0.0,0.1694915254237288,0.049662618083670715,0.8251012145748988,0.26353739929381736,0.7364626007061826,0,0.8251012145748988,0.049662618083670715,1,1,0.7754385964912281
701,0,0.0,0.2857142857142856,0.015654520917678813,0.9168690958164643,0.20425457545241904,0.795745424547581,0,0.9168690958164643,0.015654520917678813,1,1,0.9012145748987854
702,1,0.0,0.704225352112676,0.661808367071525,0.11956815114709851,0.6578149310844695,0.34218506891553047,1,0.661808367071525,0.11956815114709851,1,2,0.5422402159244265
703,1,1.0,0.3389830508474576,0.9894736842105263,0.0021592442645074223,0.8619910859952915,0.1380089140047085,1,0.9894736842105263,0.0021592442645074223,1,1,0.9873144399460189
704,1,1.0,0.23529411764705888,0.6197031039136303,0.14979757085020243,0.6400472513566362,0.3599527486433638,1,0.6197031039136303,0.14979757085020243,1,2,0.46990553306342786
705,0,0.0,0.5,0.08906882591093117,0.7201079622132254,0.3163947242798435,0.6836052757201565,0,0.7201079622132254,0.08906882591093117,1,1,0.6310391363022942
706,0,0.0,0.2597402597402598,0.013765182186234818,0.9211875843454791,0.20342065308619628,0.7965793469138037,0,0.9211875843454791,0.013765182186234818,1,1,0.9074224021592443
707,0,1.0,0.4444444444444444,0.08232118758434548,0.7589743589743589,0.30114561019836106,0.6988543898016389,0,0.7589743589743589,0.08232118758434548,1,1,0.6766531713900135
708,0,1.0,1.5,0.3263157894736842,0.38299595141700404,0.489534321905155,0.510465678094845,0,0.38299595141700404,0.3263157894736842,1,2,0.05668016194331982
709,1,1.0,0.5,0.7338731443994602,0.0844804318488529,0.693887369869217,0.30611263013078305,1,0.7338731443994602,0.0844804318488529,1,1,0.6493927125506073
710,0,0.0,0.8,0.13306342780026992,0.637246963562753,0.3578239866751338,0.6421760133248662,0,0.637246963562753,0.13306342780026992,1,2,0.5041835357624831
711,1,1.0,0.19999999999999996,0.897165991902834,0.019973009446693658,0.7797074288470216,0.2202925711529784,1,0.897165991902834,0.019973009446693658,1,1,0.8771929824561403
712,1,1.0,0.07407407407407396,0.9832658569500675,0.0021592442645074223,0.857303485767608,0.14269651423239205,1,0.9832658569500675,0.0021592442645074223,1,1,0.9811066126855601
713,0,1.0,0.6756756756756757,0.3360323886639676,0.3730094466936572,0.4853924410534687,0.5146075589465313,0,0.3730094466936572,0.3360323886639676,1,2,0.03697705802968959
714,1,1.0,0.2531645569620251,0.9883940620782726,0.0016194331983805667,0.8624924291758578,0.13750757082414222,1,0.9883940620782726,0.0016194331983805667,1,1,0.9867746288798921
715,0,1.0,0.25,0.006477732793522267,0.9595141700404858,0.17436184265882032,0.8256381573411797,0,0.9595141700404858,0.006477732793522267,1,1,0.9530364372469635
716,0,0.0,0.5714285714285714,0.30067476383265856,0.4137651821862348,0.46821017824412964,0.5317898217558703,0,0.4137651821862348,0.30067476383265856,1,2,0.11309041835357625
