date,shift_pct,event_return_pct,bankroll_before_event,expected_event_profit,bankroll_after_event,cumulative_return_pct,pct_of_opening_ev_test_set,pct_of_opening_ev_event
2025-03-01,10.0,3.753840314466721,10566.530380773216,396.6506772738394,10963.181058047056,213.23374451563018,33.88551483615302,46.855222842196646
2025-03-08,10.0,2.843878629789451,10963.181058047056,311.77956325492596,11274.960621301982,222.1417320371995,33.88551483615302,32.575361609983865
2025-03-15,10.0,6.4467186736996185,11274.960621301982,726.8649918257543,12001.825613127736,242.90930323222102,33.88551483615302,45.892453609721095
2025-03-22,10.0,1.0101218100362093,12001.825613127736,121.23305812071521,12123.058671248451,246.37310489281288,33.88551483615302,17.453826690536413
2025-03-29,10.0,4.542126526908722,12123.058671248451,550.6446637794834,12673.703335027934,262.1058095722267,33.88551483615302,35.72548404835598
2025-04-05,10.0,0.3013618462625734,12673.703335027934,38.193706360281794,12711.897041388216,263.1970583253776,33.88551483615302,9.610854908769904
2025-04-12,10.0,1.2617996966401372,12711.897041388216,160.39867830544244,12872.295719693659,267.77987770553307,33.88551483615302,10.03496522200595
2025-04-26,10.0,0.6497201192711785,12872.295719693659,83.633895102932,12955.92961479659,270.16941756561687,33.88551483615302,19.28606311263097
2025-05-03,10.0,3.7785798049139023,12955.92961479659,489.5501399635614,13445.479754760152,284.15656442171866,33.88551483615302,30.530442037647376
2025-05-10,10.0,5.584626910524035,13445.479754760152,750.8798806333962,14196.359635393548,305.61027529695855,33.88551483615302,91.47538256742635
2025-05-17,10.0,2.5106504722763003,14196.359635393548,356.42097023205133,14552.7806056256,315.79373158930287,33.88551483615302,37.72536027428234
2025-05-31,10.0,0.975759026342954,14552.7806056256,142.0000703432779,14694.780675968877,319.8508764562536,33.88551483615302,31.34626432962906
2025-06-07,10.0,3.64890944019598,14694.780675968877,536.1992393015225,15230.9799152704,335.1708547220114,33.88551483615302,38.71829609535096
2025-06-14,10.0,3.0597384866616677,15230.9799152704,466.02815436323726,15697.008069633637,348.48594484667535,33.88551483615302,28.559445504878877
2025-06-21,10.0,2.4412281825082296,15697.008069633637,383.19978480648933,16080.207854440127,359.43451012686074,33.88551483615302,22.577065541860847
2025-06-28,10.0,3.683020628003351,16080.207854440127,592.2373723048404,16672.445226744967,376.3555779069991,33.88551483615302,30.975121684394892
2025-07-12,10.0,0.852234800072503,16672.445226744967,142.08838024534998,16814.533606990317,380.41524591400906,33.88551483615302,11.056454498218091
2025-07-19,10.0,0.0,16814.533606990317,0.0,16814.533606990317,380.41524591400906,33.88551483615302,0.0
2025-07-26,10.0,4.188137238973757,16814.533606990317,704.2157435541194,17518.749350544436,400.535695729841,33.88551483615302,69.44986225386019
2025-08-02,10.0,6.683162489071446,17518.749350544436,1170.8064851500312,18689.555835694468,433.9873095912705,33.88551483615302,59.664655786809114
2025-08-09,10.0,5.77877905596076,18689.555835694468,1080.0281382852045,19769.583973979672,464.84525639941916,33.88551483615302,34.697411950503515
2025-08-16,10.0,1.4533089823617935,19769.583973979672,287.31313966940434,20056.897113649076,473.05420324711645,33.88551483615302,29.670124020656093
2025-08-23,10.0,7.635982363082393,20056.897113649076,1531.5411261798217,21588.438239828898,516.8125211379685,33.88551483615302,65.16832795415223
2025-09-06,10.0,2.502875405513131,21588.438239828898,540.3317111390679,22128.769950967966,532.2505700276562,33.88551483615302,54.17989398370863
2025-09-13,10.0,8.493435089932486,22128.769950967966,1879.4927119859494,24008.262662953915,585.9503617986833,33.88551483615302,41.94915281675722
2025-09-27,10.0,0.896249283109944,24008.262662953915,215.1738820038736,24223.43654495779,592.098186998794,33.88551483615302,13.054746733923105
2025-10-04,10.0,6.242430975635836,24223.43654495779,1512.1313062459376,25735.567851203727,635.3019386058207,33.88551483615302,40.91194545008511
2025-10-11,10.0,3.923877727880089,25735.567851203727,1009.8322150568529,26745.40006626058,664.1542876074451,33.88551483615302,29.546595683322106
2025-10-18,10.0,1.7243120013935267,26745.40006626058,461.1741431632472,27206.574209423827,677.3306916978237,33.88551483615302,56.65057231164547
2025-10-25,10.0,5.981058983318331,27206.574209423827,1627.241250805917,28833.815460229744,723.8232988637069,33.88551483615302,38.32772098006209
2025-11-01,10.0,6.728458507341309,28833.815460229744,1940.0713093249215,30773.886769554665,779.2539077015618,33.88551483615302,48.60482664028238
2025-11-08,10.0,6.530312108212,30773.886769554665,2009.6308538796802,32783.517623434345,836.6719320981241,33.88551483615302,73.33097507278757
2025-11-15,10.0,1.229458659108626,32783.517623434345,403.05979618171114,33186.57741961606,848.1879262747444,33.88551483615302,19.539031244878228
2025-11-22,10.0,4.280086872327492,33186.57741961606,1420.4143435117876,34606.991763127844,888.771193232224,33.88551483615302,33.204345766946915
2025-12-06,10.0,4.794010949863596,34606.991763127844,1659.0629745427432,36266.05473767059,936.1729925048738,33.88551483615302,21.60059079041779
