,choice_fighter_name_open,parlay_fstar_open,parlay_odds_open,stake_open,parlay_ev_open,parlay_prob_open
0,carlos ulberg,0.1986491029482903,0.6319684513971551,99.32455147414515,0.12553996596166517,0.689682429214898
1,manuel torres,0.1986491029482903,0.6319684513971551,99.32455147414515,0.12553996596166517,0.689682429214898
