choice_fighter_name_open,parlay_fstar_open,parlay_odds_open,stake_open,parlay_ev_open,parlay_prob_open,choice_fighter_name_close1,parlay_fstar_close1,parlay_odds_close1,stake_close1,parlay_ev_close1,parlay_prob_close1,choice_fighter_name_close2,parlay_fstar_close2,parlay_odds_close2,stake_close2,parlay_ev_close2,parlay_prob_close2,choice_fighter_name_close1_stack,parlay_fstar_close1_stack,parlay_odds_close1_stack,stake_close1_stack,parlay_ev_close1_stack,parlay_prob_close1_stack,choice_fighter_name_close2_stack,parlay_fstar_close2_stack,parlay_odds_close2_stack,stake_close2_stack,parlay_ev_close2_stack,parlay_prob_close2_stack
rei tsuruya,0.14006239075412694,1.25,154.06862982953962,0.259191990841648,0.5596408848185103,zhang mingyang,0.10198166715320789,0.852309694209499,112.17983386852868,0.08692526904370368,0.5867945692027301,zhang mingyang,0.15104139843563014,1.0864197530864197,166.14553827919315,0.24051905300458354,0.5945683035110726,rei tsuruya,0.18628051088197253,0.852309694209499,204.90856197016979,0.37134420262877676,0.740342830853681,rei tsuruya,0.1689085665940593,1.0864197530864197,185.79942325346525,0.5446659063490382,0.740342830853681
jake matthews,0.14006239075412694,1.25,154.06862982953962,0.259191990841648,0.5596408848185103,rei tsuruya,0.10198166715320789,0.852309694209499,112.17983386852868,0.08692526904370368,0.5867945692027301,rei tsuruya,0.15104139843563014,1.0864197530864197,166.14553827919315,0.24051905300458354,0.5945683035110726,zhang mingyang,0.18628051088197253,0.852309694209499,204.90856197016979,0.37134420262877676,0.740342830853681,zhang mingyang,0.1689085665940593,1.0864197530864197,185.79942325346525,0.5446659063490382,0.740342830853681
