choice_fighter_name_open,parlay_fstar_open,parlay_odds_open,stake_open,parlay_ev_open,parlay_prob_open,choice_fighter_name_close1,parlay_fstar_close1,parlay_odds_close1,stake_close1,parlay_ev_close1,parlay_prob_close1,choice_fighter_name_close2,parlay_fstar_close2,parlay_odds_close2,stake_close2,parlay_ev_close2,parlay_prob_close2
abdul kareem al selwady,0.25354364065170215,1.3474441805869768,126.77182032585108,0.3416359031209717,0.571530481625977,abdul kareem al selwady,0.23221682124609497,2.5885307660224957,116.10841062304749,0.6011003861834632,0.44617156451416257,abdul kareem al selwady,0.2359454812773661,2.592141042409883,117.97274063868305,0.6116039657902133,0.44864718471884557
mason jones,0.25354364065170215,1.3474441805869768,126.77182032585108,0.3416359031209717,0.571530481625977,mason jones,0.23221682124609497,2.5885307660224957,116.10841062304749,0.6011003861834632,0.44617156451416257,mason jones,0.2359454812773661,2.592141042409883,117.97274063868305,0.6116039657902133,0.44864718471884557
