,choice_fighter_name_open,parlay_fstar_open,parlay_odds_open,stake_open,parlay_ev_open,parlay_prob_open
0,charles johnson,0.17554884557060027,2.0277341146260977,87.77442278530013,0.35596638294673455,0.44784856648952687
1,piera rodriguez,0.17554884557060027,2.0277341146260977,87.77442278530013,0.35596638294673455,0.44784856648952687
