,choice_fighter_name_open,parlay_fstar_open,parlay_odds_open,stake_open,parlay_ev_open,parlay_prob_open,choice_fighter_name_close1,parlay_fstar_close1,parlay_odds_close1,stake_close1,parlay_ev_close1,parlay_prob_close1,choice_fighter_name_close2,parlay_fstar_close2,parlay_odds_close2,stake_close2,parlay_ev_close2,parlay_prob_close2
0,youssef zalal,0.17405402021454902,3.9092782013681617,139.2432161716392,0.6804255870852298,0.34229585657152484,marcus buchecha,0.20726364821795298,2.0946308128731754,165.81091857436238,0.43414082394583065,0.4634287288745499,marcus buchecha,0.210617652323891,2.0797066179416426,168.49412185911282,0.4380229253933281,0.46693503758304333
1,marcus buchecha,0.17405402021454902,3.9092782013681617,139.2432161716392,0.6804255870852298,0.34229585657152484,montel jackson,0.20726364821795298,2.0946308128731754,165.81091857436238,0.43414082394583065,0.4634287288745499,montel jackson,0.210617652323891,2.0797066179416426,168.49412185911282,0.4380229253933281,0.46693503758304333
