choice_fighter_name_open,choice_fighter_bool_open,parlay_fstar_open,parlay_odds_open,stake_open,parlay_ev_open,parlay_prob_open,fight_index_open,choice_fighter_name_close1,choice_fighter_bool_close1,parlay_fstar_close1,parlay_odds_close1,stake_close1,parlay_ev_close1,parlay_prob_close1,fight_index_close1,choice_fighter_name_close2,choice_fighter_bool_close2,parlay_fstar_close2,parlay_odds_close2,stake_close2,parlay_ev_close2,parlay_prob_close2,fight_index_close2
raul rosas jr,1.0,0.21115416897415623,1.2317073170731705,739.0395914095468,0.39080557471269417,0.6232024979586936,6,raul rosas jr,1.0,0.1903487099334934,1.3150173379567884,666.2204847672268,0.3441550002381424,0.5806241612965545,6,raul rosas jr,1.0,0.16961203730381566,1.721518987341772,593.6421305633547,0.41399228794382936,0.5195599569654071,6
john castaneda,1.0,0.21115416897415623,1.2317073170731705,739.0395914095468,0.39080557471269417,0.6232024979586936,10,montel jackson,1.0,0.1903487099334934,1.3150173379567884,666.2204847672268,0.3441550002381424,0.5806241612965545,9,rodolfo vieira,1.0,0.16961203730381566,1.721518987341772,593.6421305633547,0.41399228794382936,0.5195599569654071,0
