choice_fighter_name_open,parlay_fstar_open,parlay_odds_open,stake_open,parlay_ev_open,parlay_prob_open,choice_fighter_name_close1,parlay_fstar_close1,parlay_odds_close1,stake_close1,parlay_ev_close1,parlay_prob_close1,choice_fighter_name_close2,parlay_fstar_close2,parlay_odds_close2,stake_close2,parlay_ev_close2,parlay_prob_close2,choice_fighter_name_close1_stack,parlay_fstar_close1_stack,parlay_odds_close1_stack,stake_close1_stack,parlay_ev_close1_stack,parlay_prob_close1_stack,choice_fighter_name_close2_stack,parlay_fstar_close2_stack,parlay_odds_close2_stack,stake_close2_stack,parlay_ev_close2_stack,parlay_prob_close2_stack
ludovit klein,0.11770984387009348,1.5344827586206895,411.9844535453272,0.3278319625321686,0.5239064886181346,ludovit klein,0.07230082402832669,0.7045454545454546,253.0528840991434,0.050942326201887767,0.6165528313717742,ludovit klein,0.15345993504470593,0.7999999999999996,537.1097726564707,0.12277544165402965,0.6237641342522389,aleksandar rakic,0.24533429894687295,0.5476190476190477,858.6700463140553,0.34479731524028834,0.8689459575398786,aleksandar rakic,0.23601928472226608,0.6285714285714283,826.0674965279312,0.41514055942208783,0.8689459575398786
navajo stirling,0.11770984387009348,1.5344827586206895,411.9844535453272,0.3278319625321686,0.5239064886181346,aleksandar rakic,0.07230082402832669,0.7045454545454546,253.0528840991434,0.050942326201887767,0.6165528313717742,aleksandar rakic,0.15345993504470593,0.7999999999999996,537.1097726564707,0.12277544165402965,0.6237641342522389,uros medic,0.24533429894687295,0.5476190476190477,858.6700463140553,0.34479731524028834,0.8689459575398786,uros medic,0.23601928472226608,0.6285714285714283,826.0674965279312,0.41514055942208783,0.8689459575398786
