,choice_fighter_name_open,parlay_fstar_open,parlay_odds_open,stake_open,parlay_ev_open,parlay_prob_open,choice_fighter_name_close1,parlay_fstar_close1,parlay_odds_close1,stake_close1,parlay_ev_close1,parlay_prob_close1,choice_fighter_name_close2,parlay_fstar_close2,parlay_odds_close2,stake_close2,parlay_ev_close2,parlay_prob_close2
0,casey oneill,0.22766356698017354,2.3799534014432315,113.83178349008676,0.541828680619163,0.4561686205380246,maycee barber,0.1658185977701933,2.277633646517794,82.90929888509666,0.3776740174997928,0.42032581004391806,maycee barber,0.16955398027077778,2.2196353957412547,84.77699013538889,0.37634801609783275,0.42748567676898613
1,maycee barber,0.22766356698017354,2.3799534014432315,113.83178349008676,0.541828680619163,0.4561686205380246,casey oneill,0.1658185977701933,2.277633646517794,82.90929888509666,0.3776740174997928,0.42032581004391806,casey oneill,0.16955398027077778,2.2196353957412547,84.77699013538889,0.37634801609783275,0.42748567676898613
