,choice_fighter_name_open,parlay_fstar_open,parlay_odds_open,stake_open,parlay_ev_open,parlay_prob_open,choice_fighter_name_close1,parlay_fstar_close1,parlay_odds_close1,stake_close1,parlay_ev_close1,parlay_prob_close1,choice_fighter_name_close2,parlay_fstar_close2,parlay_odds_close2,stake_close2,parlay_ev_close2,parlay_prob_close2
0,curtis blaydes,0.22926237042614128,1.849798555403856,114.63118521307064,0.42408920162274,0.4997157426872675,curtis blaydes,0.21438617299295887,2.3800855918540913,107.19308649647944,0.5102574414332801,0.4468104136395117,curtis blaydes,0.21938159686707062,2.368431320857242,109.6907984335353,0.519590245239647,0.4511269788492889
1,chris padilla,0.22926237042614128,1.849798555403856,114.63118521307064,0.42408920162274,0.4997157426872675,chris padilla,0.21438617299295887,2.3800855918540913,107.19308649647944,0.5102574414332801,0.4468104136395117,chris padilla,0.21938159686707062,2.368431320857242,109.6907984335353,0.519590245239647,0.4511269788492889
