,choice_fighter_name_open,parlay_fstar_open,parlay_odds_open,stake_open,parlay_ev_open,parlay_prob_open,choice_fighter_name_close1,parlay_fstar_close1,parlay_odds_close1,stake_close1,parlay_ev_close1,parlay_prob_close1,choice_fighter_name_close2,parlay_fstar_close2,parlay_odds_close2,stake_close2,parlay_ev_close2,parlay_prob_close2
0,alice pereira,0.12892110436844306,2.374911480833597,64.46055218422153,0.3061762108863617,0.387025324457914,virna jandiroba,0.07212048842606027,2.3782960371177464,36.06024421303013,0.17152387181869533,0.3467795181200881,virna jandiroba,0.07243599520588379,2.473502598843962,36.21799760294189,0.1791706223916023,0.33947595800966135
1,virna jandiroba,0.12892110436844306,2.374911480833597,64.46055218422153,0.3061762108863617,0.387025324457914,dione barbosa,0.07212048842606027,2.3782960371177464,36.06024421303013,0.17152387181869533,0.3467795181200881,dione barbosa,0.07243599520588379,2.473502598843962,36.21799760294189,0.1791706223916023,0.33947595800966135
