choice_fighter_name_open,choice_fighter_bool_open,parlay_fstar_open,parlay_odds_open,stake_open,parlay_ev_open,parlay_prob_open,fight_index_open,choice_fighter_name_close1,choice_fighter_bool_close1,parlay_fstar_close1,parlay_odds_close1,stake_close1,parlay_ev_close1,parlay_prob_close1,fight_index_close1,choice_fighter_name_close2,choice_fighter_bool_close2,parlay_fstar_close2,parlay_odds_close2,stake_close2,parlay_ev_close2,parlay_prob_close2,fight_index_close2,choice_fighter_name_close1_stack,choice_fighter_bool_close1_stack,parlay_fstar_close1_stack,parlay_odds_close1_stack,stake_close1_stack,parlay_ev_close1_stack,parlay_prob_close1_stack,fight_index_close1_stack,choice_fighter_name_close2_stack,choice_fighter_bool_close2_stack,parlay_fstar_close2_stack,parlay_odds_close2_stack,stake_close2_stack,parlay_ev_close2_stack,parlay_prob_close2_stack,fight_index_close2_stack
donte johnson,1.0,0.10362064107124075,1.9611111111111108,362.6722437493426,0.25573536366031546,0.4240757325682116,6,neil magny,1.0,0.0869263894715976,1.785555555555555,304.2423631505916,0.1552213716060662,0.41471848202850414,9,neil magny,1.0,0.10823349445784919,2.0427027027027025,378.81723060247214,0.2706859770935941,0.4176175266695948,9,neil magny,1.0,0.10200126879902896,1.821176470588235,357.0044407966014,0.6142340461397502,0.5721847119344403,9,neil magny,1.0,0.09313881816043694,2.1199999999999997,325.9858635615293,0.7852163012354536,0.5721847119344403,9
neil magny,1.0,0.10362064107124075,1.9611111111111108,362.6722437493426,0.25573536366031546,0.4240757325682116,9,islam makhachev,1.0,0.0869263894715976,1.785555555555555,304.2423631505916,0.1552213716060662,0.41471848202850414,11,islam makhachev,1.0,0.10823349445784919,2.0427027027027025,378.81723060247214,0.2706859770935941,0.4176175266695948,11,donte johnson,1.0,0.10200126879902896,1.821176470588235,357.0044407966014,0.6142340461397502,0.5721847119344403,6,donte johnson,1.0,0.09313881816043694,2.1199999999999997,325.9858635615293,0.7852163012354536,0.5721847119344403,6
