,choice_fighter_name_open,parlay_fstar_open,parlay_odds_open,stake_open,parlay_ev_open,parlay_prob_open
0,ilia topuria,0.22226613233891576,0.6557630163809047,111.13306616945788,0.1457539093818847,0.6919794065011937
1,bo nickal,0.22226613233891576,0.6557630163809047,111.13306616945788,0.1457539093818847,0.6919794065011937
