choice_fighter_name_open,choice_fighter_bool_open,parlay_fstar_open,parlay_odds_open,stake_open,parlay_ev_open,parlay_prob_open,fight_index_open,choice_fighter_name_close1,choice_fighter_bool_close1,parlay_fstar_close1,parlay_odds_close1,stake_close1,parlay_ev_close1,parlay_prob_close1,fight_index_close1,choice_fighter_name_close2,choice_fighter_bool_close2,parlay_fstar_close2,parlay_odds_close2,stake_close2,parlay_ev_close2,parlay_prob_close2,fight_index_close2,choice_fighter_name_close1_stack,choice_fighter_bool_close1_stack,parlay_fstar_close1_stack,parlay_odds_close1_stack,stake_close1_stack,parlay_ev_close1_stack,parlay_prob_close1_stack,fight_index_close1_stack,choice_fighter_name_close2_stack,choice_fighter_bool_close2_stack,parlay_fstar_close2_stack,parlay_odds_close2_stack,stake_close2_stack,parlay_ev_close2_stack,parlay_prob_close2_stack,fight_index_close2_stack
denise gomes,0.0,0.08864301065433162,2.538356164383562,310.2505372901607,0.4511716329546249,0.4101259357556624,8,denise gomes,0.0,0.06248968053594135,2.0046153846153842,218.71388187579473,0.1252754211869549,0.3745156291712856,8,denise gomes,0.0,0.10050403714441304,2.3697674418604646,351.7641300054456,0.27614442423649965,0.37870400443181157,8,jack jenkins,1.0,0.09628615945208044,2.018461538461538,337.0015580822815,0.26196864812066,0.41808339514700776,2,jack jenkins,1.0,0.10662262765761364,1.6598360655737703,373.1791968016477,0.41962028082053116,0.533724728074283,2
julia polastri,0.0,0.08864301065433162,2.538356164383562,310.2505372901607,0.4511716329546249,0.4101259357556624,9,julia polastri,0.0,0.06248968053594135,2.0046153846153842,218.71388187579473,0.1252754211869549,0.3745156291712856,9,julia polastri,0.0,0.10050403714441304,2.3697674418604646,351.7641300054456,0.27614442423649965,0.37870400443181157,9,julia polastri,0.0,0.09628615945208044,2.018461538461538,337.0015580822815,0.26196864812066,0.41808339514700776,9,umar nurmagomedov,1.0,0.10662262765761364,1.6598360655737703,373.1791968016477,0.41962028082053116,0.533724728074283,6
