choice_fighter_name_open,choice_fighter_bool_open,parlay_fstar_open,parlay_odds_open,stake_open,parlay_ev_open,parlay_prob_open,choice_fighter_name_close1,choice_fighter_bool_close1,parlay_fstar_close1,parlay_odds_close1,stake_close1,parlay_ev_close1,parlay_prob_close1,choice_fighter_name_close2,choice_fighter_bool_close2,parlay_fstar_close2,parlay_odds_close2,stake_close2,parlay_ev_close2,parlay_prob_close2,choice_fighter_name_close1_stack,choice_fighter_bool_close1_stack,parlay_fstar_close1_stack,parlay_odds_close1_stack,stake_close1_stack,parlay_ev_close1_stack,parlay_prob_close1_stack,choice_fighter_name_close2_stack,choice_fighter_bool_close2_stack,parlay_fstar_close2_stack,parlay_odds_close2_stack,stake_close2_stack,parlay_ev_close2_stack,parlay_prob_close2_stack
diyar nurgozhay,1,0.07713609741931692,3.255121951219513,269.9763409676092,0.5050105605413404,0.35369387241886363,diyar nurgozhay,1,0.06465790910747805,1.4660093409444732,226.30268187617318,0.09479488453809104,0.4439540703924456,diyar nurgozhay,1,0.1164144065765389,1.6864230722229006,407.4504230178861,0.1963359245836469,0.44532670112668815,mateusz gamrot,1.0,0.08443300353877171,2.4448780487804873,295.515512385701,0.5916939915219519,0.46204654242707477,diyar nurgozhay,1.0,0.07913133147712346,2.6965986394557824,276.95966016993214,0.708000620101173,0.46204654242707477
diego ferreira,1,0.07713609741931692,3.255121951219513,269.9763409676092,0.5050105605413404,0.35369387241886363,diego ferreira,1,0.06465790910747805,1.4660093409444732,226.30268187617318,0.09479488453809104,0.4439540703924456,diego ferreira,1,0.1164144065765389,1.6864230722229006,407.4504230178861,0.1963359245836469,0.44532670112668815,diyar nurgozhay,1.0,0.08443300353877171,2.4448780487804873,295.515512385701,0.5916939915219519,0.46204654242707477,mateusz gamrot,1.0,0.07913133147712346,2.6965986394557824,276.95966016993214,0.708000620101173,0.46204654242707477
