choice_fighter_name_open,parlay_fstar_open,parlay_odds_open,stake_open,parlay_ev_open,parlay_prob_open,choice_fighter_name_close1,parlay_fstar_close1,parlay_odds_close1,stake_close1,parlay_ev_close1,parlay_prob_close1,choice_fighter_name_close2,parlay_fstar_close2,parlay_odds_close2,stake_close2,parlay_ev_close2,parlay_prob_close2
melquizael costa,0.14596602534585454,2.7375,160.56262788044,0.39958199438427666,0.3744700988319135,melquizael costa,0.054373821599656154,2.9047619047619047,59.81120375962177,0.1579430055990012,0.29654637948267104,melquizael costa,0.0862230592257953,3.242,94.84536514837484,0.27953515801002826,0.30163487930458
jacqueline cavalcanti,0.14596602534585454,2.7375,160.56262788044,0.39958199438427666,0.3744700988319135,nikolay veretennikov,0.054373821599656154,2.9047619047619047,59.81120375962177,0.1579430055990012,0.29654637948267104,nikolay veretennikov,0.0862230592257953,3.242,94.84536514837484,0.27953515801002826,0.30163487930458
