choice_fighter_name_open,parlay_fstar_open,parlay_odds_open,stake_open,parlay_ev_open,parlay_prob_open,choice_fighter_name_close1,parlay_fstar_close1,parlay_odds_close1,stake_close1,parlay_ev_close1,parlay_prob_close1,choice_fighter_name_close2,parlay_fstar_close2,parlay_odds_close2,stake_close2,parlay_ev_close2,parlay_prob_close2
grant dawson,0.25316816966324324,1.8636363636363638,202.5345357305946,0.47181340709968045,0.5139665866062376,joel alvarez,0.14866872479690962,2.948387096774193,118.93497983752769,0.4383329498850821,0.3642836719480192,joel alvarez,0.1870731027103913,3.3931034482758626,149.65848216831304,0.6347583898862932,0.3721192567245094
king green,0.25316816966324324,1.8636363636363638,202.5345357305946,0.47181340709968045,0.5139665866062376,grant dawson,0.14866872479690962,2.948387096774193,118.93497983752769,0.4383329498850821,0.3642836719480192,grant dawson,0.1870731027103913,3.3931034482758626,149.65848216831304,0.6347583898862932,0.3721192567245094
