date,event_return
2025-06-07,-0.18769449156531354
2025-06-14,-0.05664513104447361
2025-06-21,-0.26779058186904287
2025-06-28,0.24712946490829485
2025-07-12,-0.14867548411017456
2025-07-19,0.0
2025-07-26,-0.24117255666354487
2025-08-02,0.5895148165199531
2025-08-09,0.20698130341138687
2025-08-16,-0.22776390185879225
2025-08-23,-0.13222813007271417
