date,fight_count,changed_open_close1,open_selected_fighters,open_selected_probability,open_selected_decimal_odds,open_selected_ev,open_selected_stake_fraction,open_selected_expected_return,open_selected_realized_return,open_selected_won,open_selected_expected_log_growth,close1_selected_fighters,close1_selected_probability,close1_selected_decimal_odds,close1_selected_ev,close1_selected_stake_fraction,close1_selected_expected_return,close1_selected_realized_return,close1_selected_won,close1_selected_expected_log_growth,close1_keep_open_fighters,close1_keep_open_probability,close1_keep_open_decimal_odds,close1_keep_open_ev,close1_keep_open_stake_fraction,close1_keep_open_expected_return,close1_keep_open_realized_return,close1_keep_open_won,close1_keep_open_expected_log_growth,close1_changed,close1_delta_ev,close1_delta_expected_return,close1_delta_expected_log_growth,close2_selected_fighters,close2_selected_probability,close2_selected_decimal_odds,close2_selected_ev,close2_selected_stake_fraction,close2_selected_expected_return,close2_selected_realized_return,close2_selected_won,close2_selected_expected_log_growth,close2_keep_open_fighters,close2_keep_open_probability,close2_keep_open_decimal_odds,close2_keep_open_ev,close2_keep_open_stake_fraction,close2_keep_open_expected_return,close2_keep_open_realized_return,close2_keep_open_won,close2_keep_open_expected_log_growth,close2_changed,close2_delta_ev,close2_delta_expected_return,close2_delta_expected_log_growth
2024-05-11,4,True,rodrigo nascimento | sean woodson,0.3613783132793115,3.6711111111111117,0.3266599411942728,0.12228619097685074,0.03994599995336967,-0.12228619097685074,False,0.018844949408255568,joaquin buckley | sean woodson,0.47390790704514135,2.2761130541639094,0.07866797369694267,0.06164279248472634,0.004849313577794547,0.07866317218487621,True,0.0024130870198923945,rodrigo nascimento | sean woodson,0.3826247571681204,3.1385906040268456,0.20090246771591613,0.0939357936129258,0.018871932743689784,-0.0939357936129258,False,0.009143434568007931,True,-0.12223449401897346,-0.014022619165895239,-0.006730347548115537,joaquin buckley | sean woodson,0.46816121458802273,2.666666666666666,0.24842990556806033,0.14904884556597414,0.03702819062898336,0.2484147426099568,True,0.01803398196520653,rodrigo nascimento | sean woodson,0.3773475125473524,3.6166666666666676,0.3647401703795914,0.13938264015527446,0.05083844791819209,-0.13938264015527446,False,0.023871928453263178,True,-0.11631026481153106,-0.013810257289208726,-0.005837946488056647
2024-05-18,9,True,luana pinheiro | piera rodriguez,0.4148125331338988,4.033333333333333,0.6730772169733918,0.14583436009071066,0.09815778522895101,-0.14583436009071066,False,0.0596958380731064,luana pinheiro | themba gorimbo,0.44168392852993776,3.548275862068966,0.5672164222665723,0.16115372040815448,0.09140903672486089,-0.16115372040815448,False,0.053854383311580684,luana pinheiro | piera rodriguez,0.4931681433680065,2.94,0.4499143415019391,0.18690188583504916,0.08408983889094675,-0.18690188583504916,False,0.04771455437809034,True,0.11730208076463322,0.007319197833914146,0.0061398289334903405,luana pinheiro | themba gorimbo,0.4465743046239024,4.057868852459016,0.812139961041878,0.1436560204596272,0.11666879485951286,-0.1436560204596272,False,0.07679030242281687,luana pinheiro | piera rodriguez,0.49531376859680093,3.2529357798165135,0.6112238801042909,0.17201388428416575,0.10513899378397829,-0.17201388428416575,False,0.06696594630756703,True,0.20091608093758717,0.011529801075534571,0.009824356115249844
2024-06-15,7,True,brady hiestand | tatsuro taira,0.35860882607984285,4.129411764705883,0.4808435053414688,0.1472382871878924,0.07079857413190005,0.4607692281409339,True,0.03374187817428667,melquizael costa | tatsuro taira,0.5728479572334283,1.9560805454257175,0.12053674463117248,0.12606614393399404,0.015195602598008473,0.12052938765213003,True,0.00763182057482386,brady hiestand | tatsuro taira,0.34503192747239597,3.7877358490566033,0.30688980075629213,0.11007896239279613,0.03378211083618458,0.3068710696893514,True,0.01595884880492944,True,-0.18635305612511965,-0.018586508238176105,-0.00832702823010558,melquizael costa | tatsuro taira,0.5670718001829068,2.1666666666666665,0.22865556706296464,0.19597852374402988,0.044811580478853835,0.2286416110347015,True,0.02233096366500599,brady hiestand | tatsuro taira,0.3474006492227786,4.766666666666667,0.6559430946285778,0.13117147093880624,0.08604102057458313,0.4940792072028368,True,0.047723206304148294,True,-0.42728752756561317,-0.04122944009572929,-0.025392242639142304
2024-06-22,7,True,muin gafurov | rinat fakhretdinov,0.4297596607729811,2.6173913043478256,0.12484919906667202,0.07718699769233561,0.009636734840249163,0.1248415788762993,True,0.004751231077425547,johnny walker | rinat fakhretdinov,0.4834512531698405,2.117415975556525,0.023667406864642526,0.021179187373779725,0.0005012564446377445,-0.021179187373779725,False,0.00025045688263856773,muin gafurov | rinat fakhretdinov,0.5321971662411377,1.8958130477117816,0.008946331715184996,0.009986219443087536,8.934003171849108e-05,0.008945785674430896,True,4.4688910395064216e-05,True,0.01472107514945753,0.00041191641291925344,0.00020576797224350352,johnny walker | muin gafurov,0.3893140279882931,2.9250000000000003,0.1387435318657575,0.07207016292603188,0.00999926894649824,-0.07207016292603188,False,0.004900125463042616,muin gafurov | rinat fakhretdinov,0.5248771825559516,2.089285714285714,0.09661839926868443,0.08869344459634351,0.00856941864252446,0.09661250214958844,True,0.004279787092714961,True,0.04212513259707307,0.00142985030397378,0.0006203383703276555
2024-06-29,11,True,ian machado garry | joe pyfer,0.47467630667720234,3.157554379776602,0.4988162511247818,0.17651495107756393,0.0880485261639847,0.3808406057934507,True,0.051151405479468434,gillian robertson | ian machado garry,0.554203465516289,2.197674418604651,0.21795877886719306,0.1819738923479604,0.0396628073618715,0.21794547571906883,True,0.01972660004694418,ian machado garry | joe pyfer,0.6294190486139227,1.883720930232558,0.18564983576111005,0.21006462361995248,0.038998462874263576,0.18563850459437656,True,0.01979386732128051,True,0.03230894310608301,0.0006643444876079235,-6.726727433632729e-05,gillian robertson | ian machado garry,0.5525604498133861,2.3736263736263736,0.3115720566999056,0.22283730861444967,0.06942987855447567,0.30609520414072755,True,0.034754805306149786,ian machado garry | joe pyfer,0.620756679849474,2.0659340659340657,0.2824423715571549,0.25371558697822294,0.0716600320871449,0.2704440872185453,True,0.03760337364231996,True,0.029129685142750716,-0.0022301535326692268,-0.002848568336170171
2024-07-20,7,True,cody durden | luana carolina,0.40130579071275135,3.4166666666666656,0.3711281182685666,0.15356088265070875,0.05699076141781772,-0.15356088265070875,False,0.026846555706493205,cody durden | steve garcia,0.4313580929928493,3.205263157894737,0.3826162033297116,0.17349079130093542,0.06638038788023126,-0.17349079130093542,False,0.03139160374239505,cody durden | luana carolina,0.3931460910786337,3.4999999999999996,0.37601131877521765,0.1503953475462498,0.05655035296852259,-0.1503953475462498,False,0.026573766852701533,True,0.006604884554493928,0.009830034911708675,0.004817836889693519,cody durden | thomas petersen,0.350870315596903,4.7459999999999996,0.6652305178229017,0.13132388339786197,0.08736065495527408,-0.13132388339786197,False,0.048987393379131675,cody durden | luana carolina,0.3970157249650769,4.068,0.6150599691579328,0.14587849866528121,0.08972402488987341,-0.14587849866528121,False,0.051766963997249726,True,0.05017054866496884,-0.0023633699345993325,-0.002779570618118052
2024-08-03,11,True,rolando bedoya | viktoriia dudakova,0.45209019870970985,3.357894736842105,0.5180712988252361,0.16835549848227946,0.08722015176308458,-0.16835549848227946,False,0.05012723420527815,rolando bedoya | sedriques dumas,0.5074792682239435,2.672727272727272,0.3563536805258123,0.20182913115240433,0.07192255372348616,-0.20182913115240433,False,0.03658573963264153,rolando bedoya | viktoriia dudakova,0.4848542160138894,2.739130434782608,0.3280789395163053,0.18863387622100758,0.061886802067438164,-0.18863387622100758,False,0.029878117157898815,True,0.028274741009507,0.010035751656047996,0.006707622474742714,rolando bedoya | viktoriia dudakova,0.48452174975971923,3.221428571428571,0.560852208154524,0.17348318458218756,0.09729842715059876,-0.17348318458218756,False,0.05972523961447869,rolando bedoya | viktoriia dudakova,0.48452174975971923,3.221428571428571,0.560852208154524,0.17348318458218756,0.09729842715059876,-0.17348318458218756,False,0.05972523961447869,False,0.0,0.0,0.0
2024-08-10,5,True,yana santos | youssef zalal,0.4469156250353021,2.7091177556293835,0.21074705505134061,0.12329998408699659,0.025985108534211692,0.21073419207190633,True,0.012681714680508313,karol rosa | yana santos,0.4791776987729066,2.2215650591446767,0.06452443271524233,0.05281789453079641,0.0034080446818131388,0.06452049445640962,True,0.0016984728690507267,yana santos | youssef zalal,0.5504320768044021,1.9143905862031738,0.0537419861786097,0.05876996858774045,0.0031584148395596735,0.0537387060280861,True,0.001582796792366347,True,0.010782446536632628,0.00024962984225346523,0.00011567607668437965,karl williams | yana santos,0.42427372509157096,2.7456896551724137,0.16492397794539082,0.09446920378773727,0.015580236882007412,-0.09446920378773727,False,0.0076325748319573256,yana santos | youssef zalal,0.5493112440920314,2.027586206896552,0.11377590181418773,0.11071475728332374,0.012596671354049068,0.11376895748424302,True,0.006305559918026282,True,0.05114807613120309,0.0029835655279583442,0.0013270149139310433
2024-08-24,5,True,caio borralho | edmen shahbazyan,0.4570180805214576,2.831314072693383,0.29396172285572053,0.16050975921553437,0.04718372535415535,-0.16050975921553437,False,0.02277081081073523,edmen shahbazyan | tabatha ricci,0.5367718874702407,1.9553571428571432,0.04958074424984593,0.051894433879568665,0.002572964654173434,-0.051894433879568665,False,0.001288109448237977,caio borralho | edmen shahbazyan,0.628699586629141,1.6530612244897955,0.03927890850939608,0.06014215764496304,0.0023623183076941796,-0.06014215764496304,False,0.001190011734466239,True,0.01030183574044985,0.00021064634647925424,9.809771377173801e-05,francis marshall | tabatha ricci,0.4516773733276456,2.6190476190476186,0.18296454919145266,0.11300061824569696,0.020675107175679386,0.18295338192160454,True,0.010138291380454106,caio borralho | edmen shahbazyan,0.6202178455331058,1.8054085831863607,0.11974662177082163,0.14866903024963837,0.017802614134338285,-0.14866903024963837,False,0.0090165230326133,True,0.06321792742063104,0.002872493041341101,0.001121768347840807
2024-09-07,7,True,steve garcia | trevor peek,0.38073672532287584,3.1818181818181803,0.2114350351182408,0.0969018096510914,0.020488437526599595,-0.0969018096510914,False,0.009905607991041107,jaqueline amorim | steve garcia,0.6368284306997138,1.9180327868852458,0.22145780970272977,0.2412161048648825,0.05341919024840086,0.2214442929907118,True,0.027138091674401288,steve garcia | trevor peek,0.4221526151825458,2.6,0.09759679947461919,0.0609942766491961,0.005952846187231039,-0.0609942766491961,False,0.002943776441772253,True,0.12386101022811058,0.04746634406116982,0.024194315232629035,jaqueline amorim | trevor peek,0.4910405035611887,2.8445736434108526,0.39680087427735034,0.19198330411969242,0.07617914292134839,-0.19198330411969242,False,0.04036627615968935,steve garcia | trevor peek,0.41781788349939436,3.0749999999999997,0.2847899917606376,0.13723981183565884,0.03908452488190873,-0.13723981183565884,False,0.018756678901729967,True,0.11201088251671276,0.03709461803943966,0.021609597257959384
