date,fighter_red,fighter_blue,open_red,open_blue,close1_red,close2_red,close1_blue,close2_blue,pred_name_open,pred_winner_open,choice_proba_open,fstar_open,stake_open,edge_open,ev_open,pred_name_close1,pred_winner_close1,choice_proba_close1,fstar_close1,stake_close1,edge_close1,ev_close1,pred_name_close2,pred_winner_close2,choice_proba_close2,fstar_close2,stake_close2,edge_close2,ev_close2,pred_name_close1_stack,pred_winner_close1_stack,choice_proba_close1_stack,fstar_close1_stack,stake_close1_stack,edge_close1_stack,ev_close1_stack,pred_name_close2_stack,pred_winner_close2_stack,choice_proba_close2_stack,fstar_close2_stack,stake_close2_stack,edge_close2_stack,ev_close2_stack
2026-06-27,ikram aliskerov,brunno ferreira,-300.0,250.0,-333.0,-290.0,225.0,260.0,ikram aliskerov,1,0.7617114172563517,0.09632343121213094,105.95577433334404,0.025401039550855264,0.015615223008468904,ikram aliskerov,1,0.7689802745043375,0.10993198048829138,0.0,0.028533163082897994,-9.471813700270837e-05,ikram aliskerov,1,0.7685540729891942,0.12553713484340637,138.090848327747,0.0332284969578589,0.03357271884753704,ikram aliskerov,1.0,0.8804056644439697,0.26767290379530345,294.4401941748338,0.13995855302253024,0.14479174986257914,ikram aliskerov,1.0,0.8804056644439697,0.26634436911003345,292.9788060210368,0.14508008841263442,0.18399382459706276
2026-06-27,farman hasanov,eric nolan,-110.0,-110.0,-190.0,-160.0,140.0,150.0,eric nolan,0,,,,,,eric nolan,0,,,,,,eric nolan,0,,,,,,,,,,,,,,,,,,,
2026-06-27,nazim sadykhov,matheus camilo,-200.0,170.0,-225.0,-185.0,155.0,175.0,nazim sadykhov,1,0.5244820896251668,0.0,0.0,-0.12634027591120345,-0.21327686556224973,nazim sadykhov,1,0.5698840002169554,0.0,0.0,-0.08701638223245867,-0.17683422190884224,nazim sadykhov,1,0.5564894203134565,0.0,0.0,-0.08709530175234415,-0.14270548762521568,nazim sadykhov,1.0,0.6282445788383484,0.0,0.0,-0.028655803611065678,-0.09253560834460789,nazim sadykhov,1.0,0.6282445788383484,0.0,0.0,-0.015340143227452252,-0.03216375692470652
2026-06-27,shara magomedov,michel pereira,-300.0,250.0,-400.0,-350.0,260.0,310.0,shara magomedov,1,0.7328121029204426,0.0,0.0,-0.003498274785053823,-0.022917196106076537,shara magomedov,1,0.7528690850754162,0.0,0.0,-0.019726161140626752,-0.05891364365572979,shara magomedov,1,0.7540527744549216,0.0,0.0,-0.015752859870674873,-0.030503575700815216,shara magomedov,1.0,0.8666953444480896,0.25380106757971743,279.1811743376892,0.09410009823204668,0.083369180560112,shara magomedov,1.0,0.8666953444480896,0.2531229426014241,278.4352368615665,0.09688971012249314,0.11432258571897222
2026-06-27,abus magomedov,michal oleksiejczuk,-190.0,165.0,-110.0,102.0,-120.0,-110.0,abus magomedov,1,0.6586567992735275,0.04896099488632174,53.85709437495391,0.017574016678848725,0.0053182725753839755,abus magomedov,1,0.5429035809309737,0.10583698235828784,116.42068059411662,0.05410759240971902,0.03645229086822255,abus magomedov,1,0.5469838560807622,0.11950311481703699,131.45342629874068,0.0614886822919688,0.10490738928313958,abus magomedov,1.0,0.6339547038078308,0.13169987657467355,144.8698642321409,0.14515871528657615,0.21027716181494982,abus magomedov,1.0,0.6339547038078308,0.13092459703835574,144.0170567421913,0.14845953001903744,0.28058850169181826
2026-06-27,rafael fiziev,manuel torres,-141.0,108.0,-115.0,-108.0,-111.0,-108.0,rafael fiziev,1,0.5285916494552635,0.0,0.0,-0.02529495387607017,-0.09652065589561337,rafael fiziev,1,0.5157936622906159,0.022707235121876012,0.0,0.01125045385887069,-0.03569010963058783,rafael fiziev,1,0.5134819539367242,0.02696390787344849,0.0,0.013481953936724245,-0.011071792418160642,rafael fiziev,1.0,0.6015554070472717,0.12696636439403702,139.66300083344072,0.09701219861552657,0.12464706534924708,rafael fiziev,1.0,0.6015554070472717,0.1321881476251292,145.40696238764212,0.10155540704727173,0.15855115431326416
2026-06-27,asu almabayev,charles johnson,-325.0,275.0,-300.0,-270.0,210.0,245.0,asu almabayev,1,0.8469764866879811,0.1816191582815374,199.78107410969116,0.09403368090749109,0.10758463643812916,asu almabayev,1,0.8190219482966703,0.21531764526992767,236.84940979692044,0.09692197744055886,0.09202926439556036,asu almabayev,1,0.8262086521610273,0.2284106551976699,251.25172071743688,0.10419819116716222,0.13221185666511143,asu almabayev,1.0,0.8891769051551819,0.28776290171376445,316.5391918851409,0.16707693429907045,0.18556920687357575,asu almabayev,1.0,0.8891769051551819,0.28775095563979036,316.5260512037694,0.16716644416131676,0.21850168484228616
2026-06-27,tahir abdullayev,jefferson nascimento,170.0,-200.0,-105.0,130.0,-150.0,-120.0,jefferson nascimento,0,,,,,,jefferson nascimento,0,,,,,,jefferson nascimento,0,,,,,,,,,,,,,,,,,,,
2026-06-27,bekzat almakhan,jean matsumoto,150.0,-175.0,133.0,150.0,-175.0,-164.0,jean matsumoto,0,0.6797610224393453,0.12035213309445733,132.38734640390305,0.059503774498663065,0.06819589240468549,jean matsumoto,0,0.6650284375234112,0.14751788395743431,162.26967235317775,0.057969350114010276,0.04504468753678903,jean matsumoto,0,0.669702689329537,0.14936217956435227,164.2983975207875,0.05800055571676477,0.07805798770120603,jean matsumoto,0.0,0.7515333294868469,0.17589297528868544,193.482272817554,0.14447424207744597,0.1809809463364737,jean matsumoto,0.0,0.7515333294868469,0.17700145136248174,194.7015964987299,0.13983119587407467,0.20978535966175366
2026-06-27,daniil donchenko,theodor berggren,-700.0,525.0,-500.0,-460.0,350.0,380.0,theodor berggren,0,,,,,,theodor berggren,0,,,,,,theodor berggren,0,,,,,,,,,,,,,,,,,,,
