date,fighter_red,fighter_blue,open_red,open_blue,close1_red,close2_red,close1_blue,close2_blue,pred_name_open,pred_winner_open,choice_proba_open,fstar_open,stake_open,edge_open,ev_open,pred_name_close1,pred_winner_close1,choice_proba_close1,fstar_close1,stake_close1,edge_close1,ev_close1,pred_name_close2,pred_winner_close2,choice_proba_close2,fstar_close2,stake_close2,edge_close2,ev_close2,pred_name_close1_stack,pred_winner_close1_stack,choice_proba_close1_stack,fstar_close1_stack,stake_close1_stack,edge_close1_stack,ev_close1_stack,pred_name_close2_stack,pred_winner_close2_stack,choice_proba_close2_stack,fstar_close2_stack,stake_close2_stack,edge_close2_stack,ev_close2_stack
2026-08-01,oban elliott,michael oliveira,235.0,-275.0,275.0,310.0,-390.0,-350.0,michael oliveira,0,,,,,,michael oliveira,0,,,,,,michael oliveira,0,,,,,,,,,,,,,,,,,,,
2026-08-01,dusko todorovic,robert valentin,110.0,-130.0,140.0,147.0,-175.0,-166.0,dusko todorovic,1,0.5076552958199716,0.0850388835057107,297.63609226998744,0.05305803126440539,0.0660761212219404,robert valentin,0,0.5707942325263999,0.0,0.0,-0.041960253226645094,-0.10303763460137155,robert valentin,0,0.5663701483669411,0.0,0.0,-0.04473519798056491,-0.09244301526743176,robert valentin,0.0,0.5286663770675659,0.0,0.0,-0.08408810868547911,-0.16923855032239643,robert valentin,0.0,0.5286663770675659,0.0,0.0,-0.0824389692799401,-0.1528599018073944
2026-08-01,vlasto cepo,gilbert urbina,-400.0,300.0,-370.0,-335.0,265.0,290.0,gilbert urbina,0,,,,,,gilbert urbina,0,,,,,,gilbert urbina,0,,,,,,,,,,,,,,,,,,,
2026-08-01,milos janicic,noah gugnon,-500.0,375.0,-113.0,-103.0,-121.0,-107.0,noah gugnon,0,,,,,,noah gugnon,0,,,,,,noah gugnon,0,,,,,,,,,,,,,,,,,,,
2026-08-01,ludovit klein,tofiq musayev,-145.0,125.0,-275.0,-250.0,200.0,225.0,ludovit klein,1,0.6871153183497417,0.12061565404910171,422.154789171856,0.11213838539444143,0.16098795169439117,ludovit klein,1,0.758718368630559,0.17631401941743927,617.0990679610375,0.051651342609983164,0.03461595722348959,ludovit klein,1,0.7611781811300901,0.18920242170339488,662.2084759618821,0.055734093730093415,0.06564945358212604,ludovit klein,1.0,0.8161992430686951,0.22026935382889312,770.9427384011259,0.10913221704811926,0.11299896782094793,ludovit klein,1.0,0.8161992430686951,0.21988069852862407,769.5824448501843,0.11075515566869842,0.142678940296173
2026-08-01,uros medic,daniel rodriguez,-501.0,386.0,-420.0,-375.0,299.0,330.0,uros medic,1,0.8361313933448669,0.08670672781723003,303.47354736030513,0.015558485672054423,0.0030238870264769624,uros medic,1,0.8102100208994031,0.10718338437430636,375.14184531007226,0.022786004059066278,0.003117168732594322,uros medic,1,0.8139151297564868,0.14825527117481413,518.8934491118495,0.03239238123796473,0.030959164358216607,uros medic,1.0,0.9348771572113037,0.35368314328280775,1237.8910014898272,0.1474531403709669,0.15746695654732845,uros medic,1.0,0.9348771572113037,0.37264003004525703,1304.2401051583995,0.1533544086927816,0.18417773246765132
2026-08-01,jan blachowicz,navajo stirling,170.0,-200.0,235.0,275.0,-345.0,-305.0,navajo stirling,0,0.7624724331228869,0.14592174455100237,510.72610592850833,0.11165006758651663,0.1437086496843304,navajo stirling,0,0.7688239201799019,0.08235836121447883,0.0,0.020748059243659522,-0.008328566724474434,navajo stirling,0,0.7749973132184665,0.11572744164701217,405.04604576454255,0.029448819226864043,0.029094792962226,navajo stirling,0.0,0.8329986333847046,0.22782414105560342,797.3844936946119,0.08492277244846225,0.07444751262664792,navajo stirling,0.0,0.8329986333847046,0.2272187636750343,795.26567286262,0.08745013939310209,0.10611293941247651
2026-08-01,dennis buzukja,bogdan grad,,,,,,,bogdan grad,0,,,,,,bogdan grad,0,,,,,,bogdan grad,0,,,,,,,,,,,,,,,,,,,
2026-08-01,borislav nikolic,mark vologdin,-150.0,130.0,-215.0,-200.0,163.0,183.0,mark vologdin,0,,,,,,mark vologdin,0,,,,,,mark vologdin,0,,,,,,,,,,,,,,,,,,,
2026-08-01,marina spasic,stephanie luciano,250.0,-300.0,250.0,270.0,-340.0,-330.0,stephanie luciano,0,,,,,,stephanie luciano,0,,,,,,stephanie luciano,0,,,,,,,,,,,,,,,,,,,
