date,fighter_red,fighter_blue,open_red,open_blue,close1_red,close2_red,close1_blue,close2_blue,pred_name_open,pred_winner_open,choice_proba_open,fstar_open,stake_open,edge_open,ev_open,pred_name_close1,pred_winner_close1,choice_proba_close1,fstar_close1,stake_close1,edge_close1,ev_close1,pred_name_close2,pred_winner_close2,choice_proba_close2,fstar_close2,stake_close2,edge_close2,ev_close2,pred_name_close1_stack,pred_winner_close1_stack,choice_proba_close1_stack,fstar_close1_stack,stake_close1_stack,edge_close1_stack,ev_close1_stack,pred_name_close2_stack,pred_winner_close2_stack,choice_proba_close2_stack,fstar_close2_stack,stake_close2_stack,edge_close2_stack,ev_close2_stack
2026-06-20,ion cutelaba,navajo stirling,275.0,-350.0,250.0,265.0,-345.0,-320.0,navajo stirling,0,0.7288672255788824,0.0,0.0,-0.03259755943825293,-0.06288499568429415,navajo stirling,0,0.7116629255837332,0.0,0.0,-0.04114042969745779,-0.08205796555141659,navajo stirling,0,0.7112439350931924,0.0,0.0,-0.03715232353685949,-0.06649233519018499,navajo stirling,0.0,0.7899993658065796,0.15046215656924825,165.50837222617307,0.03719601052538857,0.018984689228776525,navajo stirling,0.0,0.7899993658065796,0.16534161097077202,181.87577206784923,0.04160310717652771,0.03687416762113571
2026-06-20,hyder amil,christian rodriguez,145.0,-170.0,150.0,170.0,-205.0,-188.0,christian rodriguez,0,0.6541745930067566,0.10694864883957136,117.6435137235285,0.04141764960881067,0.03898317712837823,christian rodriguez,0,0.6627799008905897,0.060163374079362265,0.0,0.021587048653190388,-0.013912830382293406,christian rodriguez,0,0.6678293221790446,0.07020349363434766,77.22384299778243,0.025081910702606902,0.023057685040238474,christian rodriguez,0.0,0.7140982747077942,0.16838934591623791,185.2282805078617,0.07290542247039489,0.062438896516474274,christian rodriguez,0.0,0.7140982747077942,0.16872186871766187,185.59405558942805,0.07135086323135653,0.09393778253108898
2026-06-20,melsik baghdasaryan,murtazali magomedov,385.0,-500.0,250.0,285.0,-350.0,-333.0,murtazali magomedov,0,,,,,,murtazali magomedov,0,,,,,,murtazali magomedov,0,,,,,,,,,,,,,,,,,,,
2026-06-20,vinicius oliveira,andre fili,-225.0,190.0,-305.0,-270.0,210.0,240.0,vinicius oliveira,1,0.7449969710035069,0.13866683643399175,152.53352007739093,0.06808558118610253,0.07610673589395445,vinicius oliveira,1,0.7384185508838268,0.051790012442162074,0.0,0.014287242996941174,-0.01947700620344317,vinicius oliveira,1,0.7417839657678427,0.0767122734573286,84.38350080306147,0.021455552806145306,0.016518767904080578,vinicius oliveira,1.0,0.8666953444480896,0.25258740594803075,277.8461465428338,0.14256403656120398,0.15085775246385663,vinicius oliveira,1.0,0.8666953444480896,0.25161442032947934,276.7758623624273,0.14636693148639224,0.18769362016960417
2026-06-20,andre lima,kevin borjas,-600.0,450.0,-670.0,-620.0,450.0,480.0,andre lima,1,0.8655331805168794,0.13297733476921,146.275068246131,0.02062494884372268,0.00978871060302608,andre lima,1,0.8498606630290275,0.0,0.0,-0.004605979655083359,-0.023294461892013174,andre lima,1,0.8560267358286857,0.035974741389294164,0.0,0.005372681783255118,-0.005904435811848768,andre lima,1.0,0.9429924488067627,0.37665128551137794,414.3164140625157,0.08852580612265182,0.08373759041971235,andre lima,1.0,0.9429924488067627,0.375597719845936,413.1574918305296,0.0923383947613321,0.09508800506591805
2026-06-20,bia mesquita,melissa mullins,-600.0,450.0,-650.0,-549.0,400.0,460.0,bia mesquita,1,0.8409821984575381,0.0,0.0,-0.003926033215618685,-0.018854101799538836,bia mesquita,1,0.8524247766620024,0.03854021008138481,0.0,0.005915567317417603,-0.01643295000538189,bia mesquita,1,0.8534116805208096,0.09530532908663399,104.83586199529738,0.015443431988385492,0.00886007405829764,bia mesquita,1.0,0.9050302505493164,0.3082672003883851,339.0939204272236,0.05852104120473156,0.0442656737107496,bia mesquita,1.0,0.9050302505493164,0.30611696351028556,336.7286598613141,0.06706200201689227,0.06988093370948326
2026-06-20,allan nascimento,mitch raposo,-250.0,210.0,-177.0,-155.0,135.0,145.0,allan nascimento,1,0.6815191101234138,0.0,0.0,-0.017910784999274898,-0.04587324582722069,allan nascimento,1,0.6321760677233195,0.056274844542461164,0.0,0.021933541230901632,-0.010662312094014081,allan nascimento,1,0.629514991949474,0.07244505607963393,79.68956168759732,0.028937987550395894,0.03565369643300559,allan nascimento,1.0,0.7868983149528503,0.19851618100953033,218.36779911048336,0.1766557884604325,0.23147363413525174,allan nascimento,1.0,0.7868983149528503,0.19596896371312406,215.56586008443645,0.1863213105537722,0.29457464718049564
2026-06-20,gaston bolanos,michael aswell jr,330.0,-400.0,300.0,340.0,-430.0,-400.0,michael aswell jr,0,0.7898096549411752,0.006289221663237947,0.0,0.0013303002245381723,-0.012737931323531043,michael aswell jr,0,0.7906955692010136,0.002514621891014105,0.0,0.0005276483396390308,-0.025421740287122824,michael aswell jr,0,0.7953346486810332,0.023823069732789588,0.0,0.004994747145912304,-0.005831689148708491,michael aswell jr,0.0,0.8564333915710449,0.2510574978044444,276.16324758488884,0.06626547070967037,0.05560394775035768,michael aswell jr,0.0,0.8564333915710449,0.2510923446992794,276.2015791692073,0.06609349003592402,0.07054173946380615
2026-06-20,leon shahbazyan,levan chokheli,215.0,-255.0,260.0,310.0,-400.0,-325.0,levan chokheli,0,,,,,,levan chokheli,0,,,,,,levan chokheli,0,,,,,,,,,,,,,,,,,,,
2026-06-20,karol rosa,luana santos,-120.0,100.0,-125.0,-112.0,-108.0,100.0,luana santos,0,0.5297470467380765,0.08896311446677506,97.85942591345257,0.0529760928899769,0.059494093476152976,karol rosa,1,0.5022366790073806,0.0,0.0,-0.01662467451789995,-0.09597397778671496,luana santos,0,0.5054309465622104,0.0384349275146026,42.27842026606286,0.019769782530138114,0.010861893124420874,karol rosa,1.0,0.5108433961868286,0.0,0.0,-0.008017957338451898,-0.0804818868637085,karol rosa,1.0,0.5108433961868286,0.0,0.0,-0.003495439781099119,-0.03304642864636015
2026-06-20,shane collins,otari tanzilovi,-170.0,145.0,-230.0,-192.0,167.0,180.0,otari tanzilovi,0,,,,,,otari tanzilovi,0,,,,,,otari tanzilovi,0,,,,,,,,,,,,,,,,,,,
2026-06-20,manel kape,kyoji horiguchi,-275.0,235.0,-167.0,-150.0,125.0,135.0,manel kape,1,0.7337334556826962,0.0461956610890485,50.81522719795335,0.012896928337226776,0.0005456213854949099,manel kape,1,0.650151693584221,0.13879537253144777,152.67490978459256,0.05638702587113298,0.039464084952017864,manel kape,1,0.6488778944939821,0.14717384542032427,161.8912299623567,0.060598152178575004,0.08146315748997013,manel kape,1.0,0.8326722979545593,0.2340704488633472,257.4774937496819,0.23890763024147132,0.33127846439441505,manel kape,1.0,0.8326722979545593,0.2324140926462391,255.65550191086302,0.2443925556391522,0.38778716325759877
