,fighter_red,fighter_blue,pred_name_open,pred_winner_open,choice_proba_open,open_red,open_blue,fstar_open,stake_open,ev_open,edge_open
0,jack della maddalena,carlos prates,carlos prates,0,0.6653301319843069,150.0,-175.0,0.0796530010267318,39.8265005133659,0.07266804893174778,0.02896649562067055
