date,fighter_red,fighter_blue,open_red,open_blue,close1_red,close2_red,close1_blue,close2_blue,pred_name_open,pred_winner_open,choice_proba_open,fstar_open,stake_open,edge_open,ev_open,pred_name_close1,pred_winner_close1,choice_proba_close1,fstar_close1,stake_close1,edge_close1,ev_close1,pred_name_close2,pred_winner_close2,choice_proba_close2,fstar_close2,stake_close2,edge_close2,ev_close2,pred_name_close1_stack,pred_winner_close1_stack,choice_proba_close1_stack,fstar_close1_stack,stake_close1_stack,edge_close1_stack,ev_close1_stack,pred_name_close2_stack,pred_winner_close2_stack,choice_proba_close2_stack,fstar_close2_stack,stake_close2_stack,edge_close2_stack,ev_close2_stack
2026-05-30,yisak lee,luis felipe dias,,,,,,,luis felipe dias,0,,,,,,luis felipe dias,0,,,,,,luis felipe dias,0,,,,,,,,,,,,,,,,,,,
2026-05-30,alex perez,sumudaerji,-105.0,-115.0,-150.0,-120.0,100.0,120.0,sumudaerji,0,0.5576753602571247,0.0943253767121266,103.75791438333925,0.04607090575891226,0.04261045613288528,alex perez,1,0.5199742564884691,0.0,0.0,-0.0327350319527856,-0.13337623918588498,alex perez,1,0.5112000420747559,0.0,0.0,-0.034254503379748336,-0.06279992286294744,alex perez,1.0,0.5276451706886292,0.0,0.0,-0.025064117752625514,-0.12059138218561816,alex perez,1.0,0.5276451706886292,0.0,0.0,-0.017809374765875075,-0.03265052040417982
2026-05-30,zhang mingyang,alonzo menifield,-300.0,250.0,-265.0,-225.0,175.0,210.0,zhang mingyang,1,0.8242146302029468,0.1692856845595019,186.2142530154521,0.08790425249745037,0.0989528402705957,zhang mingyang,1,0.7677986898455176,0.1906594614743365,209.72540762177013,0.07764118617029936,0.05753404450420341,zhang mingyang,1,0.7733960858034858,0.19129197621652388,210.4211738381763,0.08723949845544388,0.117127679493924,zhang mingyang,1.0,0.8468570113182068,0.24614042204880643,270.75446425368705,0.15669950764298857,0.16642569483451114,zhang mingyang,1.0,0.8468570113182068,0.24505045856935895,269.5555044262948,0.16070042397016482,0.22323790523740977
2026-05-30,sergei pavlovich,tallison teixeira,-250.0,210.0,-650.0,-549.0,400.0,480.0,sergei pavlovich,1,0.5961926515395939,0.0,0.0,-0.10323724358309483,-0.1653302878445686,sergei pavlovich,1,0.7322297480672934,0.0,0.0,-0.1142794612772915,-0.15511952146081542,sergei pavlovich,1,0.7315817585632309,0.0,0.0,-0.10836560065422796,-0.13516109051450484,sergei pavlovich,1.0,0.8299179077148438,0.0,0.0,-0.016591301629741095,-0.04240241417518037,sergei pavlovich,1.0,0.8299179077148438,0.0,0.0,-0.010029451502615139,-0.018913074486459847
2026-05-30,kai asakura,cameron smotherman,-350.0,285.0,-286.0,-255.0,210.0,225.0,kai asakura,1,0.688340683291636,0.0,0.0,-0.0756613046085346,-0.11499055005361095,kai asakura,1,0.6781147269333868,0.0,0.0,-0.03808760952450674,-0.08478222169130317,kai asakura,1,0.681924114962356,0.0,0.0,-0.025976051534830735,-0.050654663483778894,kai asakura,1.0,0.7645236253738403,0.17025629815080817,187.281927965889,0.04832128891594678,0.03183957830175649,kai asakura,1.0,0.7645236253738403,0.19373136225874993,213.1044984846249,0.05662345887665354,0.06433681179495415
2026-05-30,jake matthews,carlston harris,-200.0,170.0,-445.0,-350.0,260.0,345.0,jake matthews,1,0.7340363481281227,0.13229171704776485,145.52088875254134,0.08321398259175239,0.10105452219218403,jake matthews,1,0.8039491531397323,0.09062302298375,0.0,0.0195372445641806,-0.015388115817631193,jake matthews,1,0.8043555237692013,0.12322574850744362,135.548323358188,0.02749865814232111,0.03417138770325867,jake matthews,1.0,0.9412407875061035,0.3884097339714257,427.25070736856827,0.15682887893055186,0.15275557121534036,jake matthews,1.0,0.9412407875061035,0.3861427676500281,424.7570444150309,0.16438392187922335,0.21016672679356152
2026-05-30,song yadong,deiveson figueiredo,-300.0,250.0,-700.0,-549.0,400.0,470.0,song yadong,1,0.768354042164208,0.12151296812454199,133.66426493699618,0.03204366445871154,0.02447205621894394,song yadong,1,0.8152022655981012,0.0,0.0,-0.03775157797201967,-0.06834026788788444,song yadong,1,0.8106630942768981,0.0,0.0,-0.02831066213964939,-0.04167513991674532,song yadong,1.0,0.9392732381820679,0.3673189776372983,404.0508754010281,0.08631939461194704,0.07345512935093465,song yadong,1.0,0.9392732381820679,0.3781587954094926,415.97467495044185,0.10029948176552039,0.1103612597088561
2026-05-30,aoriqileng,cody haddon,250.0,-300.0,260.0,290.0,-365.0,-350.0,cody haddon,0,0.7557836526662406,0.07384472030763774,81.22919233840152,0.019473274960744136,0.007711536888320714,cody haddon,0,0.7282794139382147,0.0,0.0,-0.033935760206368126,-0.07219197950337031,cody haddon,0,0.7353342785239079,0.0,0.0,-0.02988746542548737,-0.05457021332640427,cody haddon,0.0,0.7694963216781616,0.030620740862606476,0.0,0.00728114753357878,-0.01968276827302698,cody haddon,0.0,0.7694963216781616,0.018206872308673135,0.0,0.004274577728766382,-0.010647586413792293
2026-05-30,rei tsuruya,luis gurule,-200.0,170.0,-290.0,-225.0,175.0,250.0,rei tsuruya,1,0.7624157662568877,0.14590620197113466,160.49682216824812,0.11159340072051738,0.1436236493853315,rei tsuruya,1,0.7642557573532642,0.1922951899973609,211.52470899709698,0.06256424591772014,0.02779222540611398,rei tsuruya,1,0.7687759408471431,0.19342219283215217,212.76441211536738,0.06741722016554885,0.11045413677920662,rei tsuruya,1.0,0.8742241263389587,0.2684632676334577,295.30959439680345,0.17253261490341465,0.17568072162825488,rei tsuruya,1.0,0.8742241263389587,0.2683633898604545,295.19972884649997,0.17286540565736452,0.26276818248960704
2026-05-30,angela hill,xiong jingnan,165.0,-190.0,155.0,176.0,-225.0,-180.0,xiong jingnan,0,,,,,,xiong jingnan,0,,,,,,xiong jingnan,0,,,,,,,,,,,,,,,,,,,
2026-05-30,zhu kangjie,rodrigo vera,210.0,-250.0,-110.0,-102.0,-120.0,-110.0,rodrigo vera,0,,,,,,rodrigo vera,0,,,,,,rodrigo vera,0,,,,,,,,,,,,,,,,,,,
2026-05-30,loma lookboonmee,jaqueline amorim,210.0,-250.0,-105.0,115.0,-137.0,-120.0,jaqueline amorim,0,0.6643285496695733,0.0,0.0,-0.035101345453115385,-0.06994003046259739,jaqueline amorim,0,0.5422676461610203,0.016666317156032454,0.0,0.007758010037441365,-0.06191655372144661,jaqueline amorim,0,0.5559661944386818,0.03394787607590125,37.34266368349138,0.015604703583688151,0.019271356470916656,loma lookboonmee,1.0,0.510927677154541,0.08500747265782665,0.0,0.045437313278120006,-0.0024745350792294563,loma lookboonmee,1.0,0.510927677154541,0.0949106078710443,104.40166865814874,0.05128916800953459,0.09849450588226316
2026-05-30,ding meng,jose souza,,,,,,,jose souza,0,,,,,,jose souza,0,,,,,,jose souza,0,,,,,,,,,,,,,,,,,,,
