date,fighter_red,fighter_blue,pred_winner_close,winner_close,close1_red,close1_blue,pred_winner_open,winner_open,open_red,open_blue,choice_fighter,close_american,same_choice_open_american,open_pick_american,close_decimal,same_choice_open_decimal,open_pick_decimal,close_win,open_win,odds_type,bin_low,close2_red,close2_blue
2025-04-12,michael chandler,paddy pimblett,0,0.0,120.0,-168.0,0,0.0,-135.0,114.0,paddy pimblett,-168.0,114.0,114.0,1.5952380952380953,2.1399999999999997,2.1399999999999997,True,True,close1,-200,,
2025-04-12,nikita krylov,dominick reyes,1,0.0,-188.0,124.0,1,0.0,-188.0,140.0,nikita krylov,-188.0,-188.0,-188.0,1.5319148936170213,1.5319148936170213,1.5319148936170213,False,False,close1,-200,,
2025-04-12,sedriques dumas,michal oleksiejczuk,0,0.0,145.0,-205.0,0,0.0,130.0,-175.0,michal oleksiejczuk,-205.0,-175.0,-175.0,1.4878048780487805,1.5714285714285714,1.5714285714285714,True,True,close1,-250,,
2025-04-12,sumudaerji,mitch raposo,1,1.0,-150.0,118.0,1,1.0,-200.0,150.0,sumudaerji,-150.0,-200.0,-200.0,1.6666666666666665,1.5,1.5,True,True,close1,-150,,
2025-04-12,tresean gore,marco tulio,0,0.0,360.0,-575.0,0,0.0,225.0,-333.0,marco tulio,-575.0,-333.0,-333.0,1.1739130434782608,1.3003003003003002,1.3003003003003002,True,True,close1,-600,,
2025-04-12,yan xiaonan,virna jandiroba,0,0.0,105.0,-142.0,0,0.0,140.0,-188.0,virna jandiroba,-142.0,-188.0,-188.0,1.704225352112676,1.5319148936170213,1.5319148936170213,True,True,close1,-150,,
2025-04-26,chelsea chandler,joselyne edwards,0,0.0,210.0,-300.0,0,0.0,150.0,-188.0,joselyne edwards,-300.0,-188.0,-188.0,1.3333333333333333,1.5319148936170213,1.5319148936170213,True,True,close1,-300,,
2025-04-26,chris gutierrez,john castaneda,1,1.0,-155.0,120.0,1,1.0,-110.0,-110.0,chris gutierrez,-155.0,-110.0,-110.0,1.6451612903225805,1.9090909090909092,1.9090909090909092,True,True,close1,-200,,
2025-04-26,damon blackshear,alatengheili,1,1.0,-600.0,350.0,0,1.0,200.0,-275.0,damon blackshear,-600.0,200.0,-275.0,1.1666666666666667,3.0,1.3636363636363638,True,False,close1,-600,,
2025-04-26,giga chikadze,david onama,0,0.0,163.0,-220.0,0,0.0,130.0,-175.0,david onama,-220.0,-175.0,-175.0,1.4545454545454546,1.5714285714285714,1.5714285714285714,True,True,close1,-250,,
2025-04-26,ian machado garry,carlos prates,1,1.0,-175.0,128.0,1,1.0,-138.0,110.0,ian machado garry,-175.0,-138.0,-138.0,1.5714285714285714,1.7246376811594204,1.7246376811594204,True,True,close1,-200,,
2025-04-26,ikram aliskerov,andre muniz,1,1.0,-480.0,300.0,1,1.0,-649.0,400.0,ikram aliskerov,-480.0,-649.0,-649.0,1.2083333333333333,1.1540832049306626,1.1540832049306626,True,True,close1,-500,,
2025-04-26,jaqueline amorim,polyana viana,1,1.0,-910.0,500.0,1,1.0,-350.0,240.0,jaqueline amorim,-910.0,-350.0,-350.0,1.10989010989011,1.2857142857142856,1.2857142857142856,True,True,close1,-950,,
2025-04-26,matt schnell,jimmy flick,1,1.0,-175.0,130.0,1,1.0,-275.0,200.0,matt schnell,-175.0,-275.0,-275.0,1.5714285714285714,1.3636363636363638,1.3636363636363638,True,True,close1,-200,,
2025-04-26,michel pereira,abus magomedov,1,0.0,-150.0,105.0,1,0.0,-175.0,130.0,michel pereira,-150.0,-175.0,-175.0,1.6666666666666665,1.5714285714285714,1.5714285714285714,False,False,close1,-150,,
2025-04-26,randy brown,nicolas dalby,1,1.0,-333.0,235.0,1,1.0,-200.0,150.0,randy brown,-333.0,-200.0,-200.0,1.3003003003003002,1.5,1.5,True,True,close1,-350,,
2025-05-03,cameron smotherman,serhiy sidey,0,0.0,110.0,-143.0,0,0.0,-138.0,105.0,serhiy sidey,-143.0,105.0,105.0,1.6993006993006992,2.05,2.05,True,True,close1,-150,,
2025-05-03,cory sandhagen,deiveson figueiredo,1,1.0,-520.0,350.0,1,1.0,-400.0,300.0,cory sandhagen,-520.0,-400.0,-400.0,1.1923076923076923,1.25,1.25,True,True,close1,-550,,
2025-05-03,gaston bolanos,quang le,1,0.0,-135.0,105.0,1,0.0,-218.0,180.0,gaston bolanos,-135.0,-218.0,-218.0,1.7407407407407407,1.4587155963302751,1.4587155963302751,False,False,close1,-150,,
2025-05-03,jeremy stephens,mason jones,0,0.0,400.0,-675.0,0,0.0,340.0,-440.0,mason jones,-675.0,-440.0,-440.0,1.1481481481481481,1.2272727272727273,1.2272727272727273,True,True,close1,-700,,
2025-05-03,juliana miller,ivana petrovic,0,1.0,175.0,-260.0,0,1.0,250.0,-310.0,ivana petrovic,-260.0,-310.0,-310.0,1.3846153846153846,1.3225806451612903,1.3225806451612903,False,False,close1,-300,,
2025-05-03,marina rodriguez,gillian robertson,0,0.0,195.0,-270.0,0,0.0,200.0,-275.0,gillian robertson,-270.0,-275.0,-275.0,1.3703703703703702,1.3636363636363638,1.3636363636363638,True,True,close1,-300,,
2025-05-03,montel jackson,daniel marcos,1,1.0,-275.0,188.0,1,1.0,-205.0,170.0,montel jackson,-275.0,-205.0,-205.0,1.3636363636363638,1.4878048780487805,1.4878048780487805,True,True,close1,-300,,
2025-05-03,reinier de ridder,bo nickal,0,1.0,250.0,-440.0,0,1.0,170.0,-205.0,bo nickal,-440.0,-205.0,-205.0,1.2272727272727273,1.4878048780487805,1.4878048780487805,False,False,close1,-450,,
2025-05-03,santiago ponzinibbio,daniel rodriguez,1,0.0,-155.0,110.0,1,0.0,-105.0,-125.0,santiago ponzinibbio,-155.0,-105.0,-105.0,1.6451612903225805,1.9523809523809523,1.9523809523809523,False,False,close1,-200,,
2025-05-03,thomas petersen,dontale mayes,1,1.0,-340.0,210.0,1,1.0,-350.0,240.0,thomas petersen,-340.0,-350.0,-350.0,1.2941176470588236,1.2857142857142856,1.2857142857142856,True,True,close1,-350,,
2025-05-03,yana santos,miesha tate,1,1.0,120.0,-160.0,1,1.0,-110.0,-120.0,yana santos,120.0,-110.0,-110.0,2.2,1.9090909090909092,1.9090909090909092,True,True,close1,100,,
2025-05-10,alexa grasso,natalia silva,0,0.0,185.0,-250.0,0,0.0,150.0,-186.0,natalia silva,-250.0,-186.0,-186.0,1.4,1.5376344086021505,1.5376344086021505,True,True,close1,-250,,
2025-05-10,belal muhammad,jack della maddalena,1,0.0,-205.0,150.0,1,0.0,-230.0,176.0,belal muhammad,-205.0,-230.0,-230.0,1.4878048780487805,1.434782608695652,1.434782608695652,False,False,close1,-250,,
2025-05-10,benoit st denis,kyle prepolec,1,1.0,-1800.0,600.0,1,1.0,-1205.0,650.0,benoit st denis,-1800.0,-1205.0,-1205.0,1.0555555555555556,1.0829875518672198,1.0829875518672198,True,True,close1,-1800,,
2025-05-10,brad katona,bekzat almakhan,0,0.0,120.0,-163.0,0,0.0,140.0,-188.0,bekzat almakhan,-163.0,-188.0,-188.0,1.6134969325153374,1.5319148936170213,1.5319148936170213,True,True,close1,-200,,
2025-05-10,daniel santos,jeongyeong lee,0,1.0,105.0,-145.0,1,1.0,-143.0,116.0,jeongyeong lee,-145.0,116.0,-143.0,1.6896551724137931,2.16,1.6993006993006992,False,True,close1,-150,,
2025-05-10,jessica andrade,jasmine jasudavicius,0,0.0,225.0,-335.0,0,0.0,200.0,-275.0,jasmine jasudavicius,-335.0,-275.0,-275.0,1.2985074626865671,1.3636363636363638,1.3636363636363638,True,True,close1,-350,,
2025-05-10,jose aldo,aiemann zahabi,1,0.0,-190.0,145.0,1,0.0,-188.0,140.0,jose aldo,-190.0,-188.0,-188.0,1.526315789473684,1.5319148936170213,1.5319148936170213,False,False,close1,-200,,
2025-05-10,marc andre barriault,bruno silva,1,1.0,-175.0,130.0,1,1.0,-150.0,110.0,marc andre barriault,-175.0,-150.0,-150.0,1.5714285714285714,1.6666666666666665,1.6666666666666665,True,True,close1,-200,,
2025-05-10,mike malott,charles radtke,1,1.0,-225.0,160.0,1,1.0,-200.0,150.0,mike malott,-225.0,-200.0,-200.0,1.4444444444444444,1.5,1.5,True,True,close1,-250,,
2025-05-10,modestas bukauskas,ion cutelaba,0,1.0,-110.0,-114.0,0,1.0,-110.0,-120.0,ion cutelaba,-114.0,-120.0,-120.0,1.8771929824561404,1.8333333333333335,1.8333333333333335,False,False,close1,-150,,
2025-05-10,navajo stirling,ivan erslan,1,1.0,-360.0,225.0,1,1.0,-250.0,175.0,navajo stirling,-360.0,-250.0,-250.0,1.2777777777777777,1.4,1.4,True,True,close1,-400,,
2025-05-10,valentina shevchenko,manon fiorot,1,1.0,108.0,-142.0,1,1.0,-107.0,-117.0,valentina shevchenko,108.0,-107.0,-107.0,2.08,1.9345794392523366,1.9345794392523366,True,True,close1,100,,
2025-05-17,dustin stoltzfus,nursulton ruziboev,0,0.0,198.0,-265.0,0,0.0,225.0,-278.0,nursulton ruziboev,-265.0,-278.0,-278.0,1.3773584905660377,1.3597122302158273,1.3597122302158273,True,True,close1,-300,,
2025-05-17,elise reed,denise gomes,0,0.0,400.0,-649.0,0,0.0,350.0,-455.0,denise gomes,-649.0,-455.0,-455.0,1.1540832049306626,1.2197802197802199,1.2197802197802199,True,True,close1,-650,,
2025-05-17,gilbert burns,michael morales,0,0.0,360.0,-560.0,0,0.0,300.0,-430.0,michael morales,-560.0,-430.0,-430.0,1.1785714285714286,1.2325581395348837,1.2325581395348837,True,True,close1,-600,,
2025-05-17,jared gordon,thiago moises,1,1.0,-130.0,-103.0,0,1.0,102.0,-122.0,jared gordon,-130.0,102.0,-122.0,1.7692307692307692,2.02,1.819672131147541,True,False,close1,-150,,
2025-05-17,julian erosa,melquizael costa,0,0.0,130.0,-167.0,0,0.0,170.0,-205.0,melquizael costa,-167.0,-205.0,-205.0,1.5988023952095807,1.4878048780487805,1.4878048780487805,True,True,close1,-200,,
2025-05-17,luana santos,tainara lisboa,1,1.0,-188.0,140.0,1,1.0,-105.0,-115.0,luana santos,-188.0,-105.0,-105.0,1.5319148936170213,1.9523809523809523,1.9523809523809523,True,True,close1,-200,,
2025-05-17,sodiq yusuff,mairon santos,0,0.0,126.0,-163.0,0,0.0,114.0,-135.0,mairon santos,-163.0,-135.0,-135.0,1.6134969325153374,1.7407407407407407,1.7407407407407407,True,True,close1,-200,,
2025-05-17,tecia pennington,luana pinheiro,1,1.0,-335.0,230.0,1,1.0,-395.0,310.0,tecia pennington,-335.0,-395.0,-395.0,1.2985074626865671,1.2531645569620253,1.2531645569620253,True,True,close1,-350,,
2025-05-31,billy ray goff,ramiz brahimaj,1,0.0,-440.0,300.0,1,0.0,-340.0,270.0,billy ray goff,-440.0,-340.0,-340.0,1.2272727272727273,1.2941176470588236,1.2941176470588236,False,False,close1,-450,,
2025-05-31,dustin jacoby,bruno lopes,1,1.0,-200.0,145.0,1,1.0,-137.0,112.0,dustin jacoby,-200.0,-137.0,-137.0,1.5,1.72992700729927,1.72992700729927,True,True,close1,-200,,
2025-05-31,jafel filho,allan nascimento,1,0.0,-105.0,-127.0,1,0.0,-110.0,-120.0,jafel filho,-105.0,-110.0,-110.0,1.9523809523809523,1.9090909090909092,1.9090909090909092,False,False,close1,-150,,
2025-05-31,ketlen vieira,macy chiasson,0,1.0,115.0,-155.0,1,1.0,-124.0,100.0,macy chiasson,-155.0,100.0,-124.0,1.6451612903225805,2.0,1.8064516129032258,False,True,close1,-200,,
2025-05-31,kurt holobaugh,jordan leavitt,0,0.0,190.0,-260.0,0,0.0,132.0,-165.0,jordan leavitt,-260.0,-165.0,-165.0,1.3846153846153846,1.606060606060606,1.606060606060606,True,True,close1,-300,,
2025-05-31,mateusz gamrot,ludovit klein,1,1.0,-165.0,130.0,1,1.0,-148.0,118.0,mateusz gamrot,-165.0,-148.0,-148.0,1.606060606060606,1.6756756756756757,1.6756756756756757,True,True,close1,-200,,
2025-06-07,ariane da silva,wang cong,0,0.0,350.0,-650.0,0,0.0,280.0,-360.0,wang cong,-650.0,-360.0,-360.0,1.1538461538461537,1.2777777777777777,1.2777777777777777,True,True,close1,-650,,
2025-06-07,bruno silva,joshua van,0,0.0,450.0,-750.0,0,0.0,240.0,-350.0,joshua van,-750.0,-350.0,-350.0,1.1333333333333333,1.2857142857142856,1.2857142857142856,True,True,close1,-750,,
2025-06-07,julianna pena,kayla harrison,0,0.0,370.0,-700.0,0,0.0,440.0,-590.0,kayla harrison,-700.0,-590.0,-590.0,1.1428571428571428,1.1694915254237288,1.1694915254237288,True,True,close1,-700,,
2025-06-07,kelvin gastelum,joe pyfer,0,0.0,285.0,-455.0,0,0.0,295.0,-385.0,joe pyfer,-455.0,-385.0,-385.0,1.2197802197802199,1.2597402597402598,1.2597402597402598,True,True,close1,-500,,
2025-06-07,merab dvalishvili,sean omalley,1,1.0,-275.0,175.0,1,1.0,-295.0,225.0,merab dvalishvili,-275.0,-295.0,-295.0,1.3636363636363638,1.3389830508474576,1.3389830508474576,True,True,close1,-300,,
2025-06-07,quillan salkilld,yanal ashmouz,1,1.0,-500.0,310.0,1,1.0,-305.0,230.0,quillan salkilld,-500.0,-305.0,-305.0,1.2,1.3278688524590163,1.3278688524590163,True,True,close1,-500,,
2025-06-07,serghei spivac,waldo cortes acosta,1,0.0,-180.0,130.0,1,0.0,-142.0,120.0,serghei spivac,-180.0,-142.0,-142.0,1.5555555555555556,1.704225352112676,1.704225352112676,False,False,close1,-200,,
2025-06-07,vicente luque,kevin holland,0,0.0,150.0,-225.0,0,0.0,150.0,-200.0,kevin holland,-225.0,-200.0,-200.0,1.4444444444444444,1.5,1.5,True,True,close1,-250,,
2025-06-14,alonzo menifield,oumar sy,0,1.0,450.0,-800.0,0,1.0,275.0,-400.0,oumar sy,-800.0,-400.0,-400.0,1.125,1.25,1.25,False,False,close1,-800,,
2025-06-14,cody garbrandt,raoni barcelos,0,0.0,200.0,-278.0,0,0.0,130.0,-175.0,raoni barcelos,-278.0,-175.0,-175.0,1.3597122302158273,1.5714285714285714,1.5714285714285714,True,True,close1,-300,,
2025-06-14,edmen shahbazyan,andre petroski,1,1.0,-175.0,123.0,1,1.0,-200.0,150.0,edmen shahbazyan,-175.0,-200.0,-200.0,1.5714285714285714,1.5,1.5,True,True,close1,-200,,
2025-06-14,jamey lyn horth,vanessa demopoulos,1,1.0,-699.0,430.0,1,1.0,-395.0,310.0,jamey lyn horth,-699.0,-395.0,-395.0,1.1430615164520743,1.2531645569620253,1.2531645569620253,True,True,close1,-700,,
2025-06-14,kamaru usman,joaquin buckley,0,1.0,164.0,-235.0,0,1.0,175.0,-225.0,joaquin buckley,-235.0,-225.0,-225.0,1.425531914893617,1.4444444444444444,1.4444444444444444,False,False,close1,-250,,
2025-06-14,malcolm wellmaker,kris moutinho,1,1.0,-2000.0,850.0,1,1.0,-1350.0,800.0,malcolm wellmaker,-2000.0,-1350.0,-1350.0,1.05,1.074074074074074,1.074074074074074,True,True,close1,-2000,,
2025-06-14,michael chiesa,court mcgee,1,1.0,-350.0,250.0,1,1.0,-275.0,200.0,michael chiesa,-350.0,-275.0,-275.0,1.2857142857142856,1.3636363636363638,1.3636363636363638,True,True,close1,-350,,
2025-06-14,phil rowe,ange loosa,0,1.0,128.0,-185.0,0,1.0,124.0,-148.0,ange loosa,-185.0,-148.0,-148.0,1.5405405405405406,1.6756756756756757,1.6756756756756757,False,False,close1,-200,,
2025-06-14,ricky simon,cameron smotherman,1,1.0,-500.0,310.0,1,1.0,-500.0,350.0,ricky simon,-500.0,-500.0,-500.0,1.2,1.2,1.2,True,True,close1,-500,,
2025-06-14,rose namajunas,miranda maverick,1,1.0,-258.0,190.0,1,1.0,-200.0,150.0,rose namajunas,-258.0,-200.0,-200.0,1.3875968992248062,1.5,1.5,True,True,close1,-300,,
2025-06-21,daria zhelezniakova,melissa mullins,0,1.0,190.0,-278.0,0,1.0,175.0,-250.0,melissa mullins,-278.0,-250.0,-250.0,1.3597122302158273,1.4,1.4,False,False,close1,-300,,
2025-06-21,hamdy abdelwahab,mohammed usman,1,0.0,-180.0,128.0,1,0.0,-150.0,110.0,hamdy abdelwahab,-180.0,-150.0,-150.0,1.5555555555555556,1.6666666666666665,1.6666666666666665,False,False,close1,-200,,
2025-06-21,irina alekseeva,klaudia sygula,1,0.0,-278.0,200.0,1,0.0,-188.0,140.0,irina alekseeva,-278.0,-188.0,-188.0,1.3597122302158273,1.5319148936170213,1.5319148936170213,False,False,close1,-300,,
2025-06-21,ismail naurdiev,junyong park,0,0.0,138.0,-190.0,0,0.0,163.0,-225.0,junyong park,-190.0,-225.0,-225.0,1.526315789473684,1.4444444444444444,1.4444444444444444,True,True,close1,-200,,
2025-06-21,muhammad naimov,bogdan grad,1,1.0,-278.0,205.0,1,1.0,-220.0,180.0,muhammad naimov,-278.0,-220.0,-220.0,1.3597122302158273,1.4545454545454546,1.4545454545454546,True,True,close1,-300,,
2025-06-21,nazim sadykhov,nikolas motta,1,1.0,-470.0,320.0,1,1.0,-380.0,300.0,nazim sadykhov,-470.0,-380.0,-380.0,1.2127659574468086,1.263157894736842,1.263157894736842,True,True,close1,-500,,
2025-06-21,rafael fiziev,ignacio bahamondes,0,1.0,105.0,-150.0,0,1.0,-130.0,110.0,ignacio bahamondes,-150.0,110.0,110.0,1.6666666666666665,2.1,2.1,False,False,close1,-150,,
2025-06-21,tagir ulanbekov,azat maksum,1,1.0,-550.0,310.0,1,1.0,-280.0,230.0,tagir ulanbekov,-550.0,-280.0,-280.0,1.1818181818181819,1.3571428571428572,1.3571428571428572,True,True,close1,-550,,
2025-06-28,alexandre pantoja,kai kara france,1,1.0,-275.0,195.0,1,1.0,-215.0,164.0,alexandre pantoja,-275.0,-215.0,-215.0,1.3636363636363638,1.4651162790697674,1.4651162790697674,True,True,close1,-300,,
2025-06-28,beneil dariush,renato moicano,0,1.0,-113.0,-162.0,0,1.0,133.0,-167.0,renato moicano,-162.0,-167.0,-167.0,1.617283950617284,1.5988023952095807,1.5988023952095807,False,False,close1,-200,,
2025-06-28,brandon royval,joshua van,0,0.0,-125.0,-250.0,0,0.0,105.0,-125.0,joshua van,-250.0,-125.0,-125.0,1.4,1.8,1.8,True,True,close1,-250,,
2025-06-28,hyder amil,jose delgado,1,0.0,100.0,-138.0,1,0.0,105.0,-132.0,hyder amil,100.0,105.0,105.0,2.0,2.05,2.05,False,False,close1,100,,
2025-06-28,ilia topuria,charles oliveira,1,1.0,-425.0,295.0,1,1.0,-295.0,220.0,ilia topuria,-425.0,-295.0,-295.0,1.2352941176470589,1.3389830508474576,1.3389830508474576,True,True,close1,-450,,
2025-06-28,jack hermansson,gregory rodrigues,0,0.0,160.0,-235.0,0,0.0,164.0,-198.0,gregory rodrigues,-235.0,-198.0,-198.0,1.425531914893617,1.5050505050505052,1.5050505050505052,True,True,close1,-250,,
2025-06-28,niko price,jacobe smith,0,0.0,1000.0,-3333.0,0,0.0,950.0,-1667.0,jacobe smith,-3333.0,-1667.0,-1667.0,1.03000300030003,1.05998800239952,1.05998800239952,True,True,close1,-3350,,
2025-06-28,payton talbott,felipe lima,0,1.0,125.0,-175.0,0,1.0,125.0,-162.0,felipe lima,-175.0,-162.0,-162.0,1.5714285714285714,1.617283950617284,1.617283950617284,False,False,close1,-200,,
2025-06-28,terrance mckinney,viacheslav borshchev,1,1.0,-180.0,130.0,1,1.0,-205.0,160.0,terrance mckinney,-180.0,-205.0,-205.0,1.5555555555555556,1.4878048780487805,1.4878048780487805,True,True,close1,-200,,
2025-06-28,viviane araujo,tracy cortez,0,0.0,160.0,-225.0,0,0.0,154.0,-185.0,tracy cortez,-225.0,-185.0,-185.0,1.4444444444444444,1.5405405405405406,1.5405405405405406,True,True,close1,-250,,
2025-07-12,calvin kattar,steve garcia,0,0.0,112.0,-150.0,0,0.0,110.0,-150.0,steve garcia,-150.0,-150.0,-150.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,True,True,close1,-150,,
2025-07-12,derrick lewis,tallison teixeira,0,1.0,186.0,-275.0,0,1.0,175.0,-250.0,tallison teixeira,-275.0,-250.0,-250.0,1.3636363636363638,1.4,1.4,False,False,close1,-300,,
2025-07-12,fatima kline,melissa martinez,1,1.0,-1205.0,600.0,1,1.0,-800.0,450.0,fatima kline,-1205.0,-800.0,-800.0,1.0829875518672198,1.125,1.125,True,True,close1,-1250,,
2025-07-12,jake matthews,chidi njokuani,0,1.0,-108.0,-122.0,0,1.0,105.0,-138.0,chidi njokuani,-122.0,-138.0,-138.0,1.819672131147541,1.7246376811594204,1.7246376811594204,False,False,close1,-150,,
2025-07-12,kennedy nzechukwu,valter walker,1,0.0,-245.0,175.0,1,0.0,-220.0,180.0,kennedy nzechukwu,-245.0,-220.0,-220.0,1.4081632653061225,1.4545454545454546,1.4545454545454546,False,False,close1,-250,,
2025-07-12,lauren murphy,eduarda moura,0,0.0,420.0,-670.0,0,0.0,240.0,-350.0,eduarda moura,-670.0,-350.0,-350.0,1.1492537313432836,1.2857142857142856,1.2857142857142856,True,True,close1,-700,,
2025-07-12,max griffin,chris curtis,0,0.0,230.0,-333.0,0,0.0,200.0,-275.0,chris curtis,-333.0,-275.0,-275.0,1.3003003003003002,1.3636363636363638,1.3636363636363638,True,True,close1,-350,,
2025-07-12,mitch ramirez,mike davis,0,0.0,520.0,-1000.0,0,0.0,600.0,-900.0,mike davis,-1000.0,-900.0,-900.0,1.1,1.1111111111111112,1.1111111111111112,True,True,close1,-1000,,
2025-07-12,nate landwehr,morgan charriere,0,0.0,190.0,-275.0,0,0.0,190.0,-230.0,morgan charriere,-275.0,-230.0,-230.0,1.3636363636363638,1.434782608695652,1.434782608695652,True,True,close1,-300,,
2025-07-12,stephen thompson,gabriel bonfim,0,0.0,295.0,-450.0,0,0.0,310.0,-400.0,gabriel bonfim,-450.0,-400.0,-400.0,1.2222222222222223,1.25,1.25,True,True,close1,-450,,
2025-07-12,vitor petrino,austen lane,1,1.0,-670.0,420.0,1,1.0,-400.0,275.0,vitor petrino,-670.0,-400.0,-400.0,1.1492537313432836,1.25,1.25,True,True,close1,-700,,
2025-07-19,marvin vettori,brendan allen,0,0.0,200.0,-275.0,0,0.0,200.0,-275.0,brendan allen,-275.0,-275.0,-275.0,1.3636363636363638,1.3636363636363638,1.3636363636363638,True,True,close1,-300,,
2025-07-19,max holloway,dustin poirier,0,1.0,-122.0,-110.0,1,1.0,-130.0,110.0,dustin poirier,-110.0,110.0,-130.0,1.9090909090909092,2.1,1.7692307692307692,False,True,close1,-150,,
2025-07-26,amanda ribas,tabatha ricci,1,0.0,-195.0,140.0,1,0.0,-186.0,148.0,amanda ribas,-195.0,-186.0,-186.0,1.5128205128205128,1.5376344086021505,1.5376344086021505,False,False,close1,-200,,
2025-07-26,asu almabayev,jose ochoa,1,1.0,-120.0,-110.0,1,1.0,-127.0,100.0,asu almabayev,-120.0,-127.0,-127.0,1.8333333333333335,1.7874015748031495,1.7874015748031495,True,True,close1,-150,,
2025-07-26,bryce mitchell,said nurmagomedov,1,1.0,-155.0,110.0,1,1.0,-143.0,112.0,bryce mitchell,-155.0,-143.0,-143.0,1.6451612903225805,1.6993006993006992,1.6993006993006992,True,True,close1,-200,,
2025-07-26,davey grant,damon blackshear,0,1.0,250.0,-390.0,0,1.0,275.0,-375.0,damon blackshear,-390.0,-375.0,-375.0,1.2564102564102564,1.2666666666666666,1.2666666666666666,False,False,close1,-400,,
2025-07-26,ibo aslan,billy elekana,1,0.0,-300.0,210.0,1,0.0,-278.0,210.0,ibo aslan,-300.0,-278.0,-278.0,1.3333333333333333,1.3597122302158273,1.3597122302158273,False,False,close1,-300,,
2025-07-26,mohammad yahya,steven nguyen,0,0.0,250.0,-400.0,0,0.0,295.0,-420.0,steven nguyen,-400.0,-420.0,-420.0,1.25,1.2380952380952381,1.2380952380952381,True,True,close1,-400,,
2025-07-26,muslim salikhov,carlos leal,0,1.0,350.0,-550.0,0,1.0,350.0,-500.0,carlos leal,-550.0,-500.0,-500.0,1.1818181818181819,1.2,1.2,False,False,close1,-550,,
2025-07-26,nikita krylov,bogdan guskov,1,0.0,-205.0,160.0,1,0.0,-205.0,160.0,nikita krylov,-205.0,-205.0,-205.0,1.4878048780487805,1.4878048780487805,1.4878048780487805,False,False,close1,-250,,
2025-07-26,petr yan,marcus mcghee,1,1.0,-400.0,280.0,1,1.0,-400.0,285.0,petr yan,-400.0,-400.0,-400.0,1.25,1.25,1.25,True,True,close1,-400,,
2025-07-26,robert whittaker,reinier de ridder,1,0.0,-162.0,120.0,1,0.0,-196.0,152.0,robert whittaker,-162.0,-196.0,-196.0,1.617283950617284,1.510204081632653,1.510204081632653,False,False,close1,-200,,
2025-08-02,danny silva,kevin vallejos,0,0.0,300.0,-455.0,0,0.0,320.0,-435.0,kevin vallejos,-455.0,-435.0,-435.0,1.2197802197802199,1.2298850574712643,1.2298850574712643,True,True,close1,-500,,
2025-08-02,elves brener,esteban ribovics,0,0.0,190.0,-280.0,0,0.0,215.0,-295.0,esteban ribovics,-280.0,-295.0,-295.0,1.3571428571428572,1.3389830508474576,1.3389830508474576,True,True,close1,-300,,
2025-08-02,karol rosa,nora cornolle,1,1.0,-158.0,120.0,1,1.0,-205.0,160.0,karol rosa,-158.0,-205.0,-205.0,1.6329113924050633,1.4878048780487805,1.4878048780487805,True,True,close1,-200,,
2025-08-02,mateusz rebecki,chris duncan,1,0.0,-265.0,175.0,1,0.0,-240.0,180.0,mateusz rebecki,-265.0,-240.0,-240.0,1.3773584905660377,1.4166666666666667,1.4166666666666667,False,False,close1,-300,,
2025-08-02,neil magny,elizeu zaleski dos santos,1,1.0,115.0,-175.0,1,1.0,165.0,-220.0,neil magny,115.0,165.0,165.0,2.15,2.65,2.65,True,True,close1,100,,
2025-08-02,nick klein,andrey pulyaev,0,0.0,100.0,-135.0,1,0.0,-113.0,-113.0,andrey pulyaev,-135.0,-113.0,-113.0,1.7407407407407407,1.8849557522123894,1.8849557522123894,True,False,close1,-150,,
2025-08-02,piera rodriguez,ketlen souza,1,1.0,-275.0,195.0,1,1.0,-200.0,154.0,piera rodriguez,-275.0,-200.0,-200.0,1.3636363636363638,1.5,1.5,True,True,close1,-300,,
2025-08-02,rafael estevam,felipe bunes,1,1.0,-900.0,450.0,1,1.0,-500.0,340.0,rafael estevam,-900.0,-500.0,-500.0,1.1111111111111112,1.2,1.2,True,True,close1,-900,,
2025-08-02,rinya nakamura,nathan fletcher,1,1.0,-420.0,275.0,1,1.0,-420.0,295.0,rinya nakamura,-420.0,-420.0,-420.0,1.2380952380952381,1.2380952380952381,1.2380952380952381,True,True,close1,-450,,
2025-08-02,rodolfo vieira,tresean gore,1,1.0,-270.0,175.0,1,1.0,-215.0,165.0,rodolfo vieira,-270.0,-215.0,-215.0,1.3703703703703702,1.4651162790697674,1.4651162790697674,True,True,close1,-300,,
2025-08-02,tatsuro taira,hyunsung park,1,1.0,-360.0,250.0,1,1.0,-375.0,265.0,tatsuro taira,-360.0,-375.0,-375.0,1.2777777777777777,1.2666666666666666,1.2666666666666666,True,True,close1,-400,,
2025-08-09,andre fili,christian rodriguez,0,1.0,188.0,-265.0,0,1.0,163.0,-200.0,christian rodriguez,-265.0,-200.0,-200.0,1.3773584905660377,1.5,1.5,False,False,close1,-300,,
2025-08-09,cody brundage,eric mcconico,1,0.0,-230.0,165.0,1,0.0,-150.0,120.0,cody brundage,-230.0,-150.0,-150.0,1.434782608695652,1.6666666666666665,1.6666666666666665,False,False,close1,-250,,
2025-08-09,elijah smith,toshiomi kazama,1,1.0,-850.0,450.0,1,1.0,-500.0,350.0,elijah smith,-850.0,-500.0,-500.0,1.1176470588235294,1.2,1.2,True,True,close1,-850,,
